#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S2.783595425e+05|1.019141574e+07|1.021612767e+07|1.024271443e+07|1.021751291e+07|1.490219507e+04|1.492513364e+04|1.494971049e+04|1.492633701e+04|2.247585052e+11|2.255981076e+11|2.265034565e+11|2.256466299e+11|9.901995361e+03|9.912466797e+03|9.923708496e+03|9.913028320e+03|2.566595141e+03
9.590830955e+05|9.757034568e+06|9.801839120e+06|9.843701640e+06|9.800695597e+06|1.449114122e+04|1.453429775e+04|1.457444226e+04|1.453301485e+04|2.101186358e+11|2.116169691e+11|2.130197246e+11|2.115814595e+11|9.715156494e+03|9.734683594e+03|9.752876953e+03|9.734125000e+03|2.566595141e+03
9.798614070e+05|9.728713801e+06|9.782245743e+06|9.828515119e+06|9.777498461e+06|1.446379801e+04|1.451545884e+04|1.455988597e+04|1.451064688e+04|2.091722682e+11|2.109611325e+11|2.125108380e+11|2.108059993e+11|9.702777344e+03|9.726153320e+03|9.746283691e+03|9.724003906e+03|2.566595141e+03
1.002624588e+06|9.734619942e+06|9.762192555e+06|9.792343226e+06|9.760552993e+06|1.446950230e+04|1.449611821e+04|1.452518315e+04|1.449444007e+04|2.093696212e+11|2.102909958e+11|2.112987781e+11|2.102375535e+11|9.705361572e+03|9.717407715e+03|9.730552979e+03|9.716655273e+03|2.566595141e+03
1.023747492e+06|9.679151687e+06|9.726492027e+06|9.760244784e+06|9.724253650e+06|1.441572624e+04|1.446165184e+04|1.449423887e+04|1.445928964e+04|2.075197697e+11|2.090980268e+11|2.102259091e+11|2.090263047e+11|9.681058594e+03|9.701806641e+03|9.716555176e+03|9.700762695e+03|2.566595141e+03
1.044613241e+06|9.668945627e+06|9.711047828e+06|9.746959538e+06|9.714945096e+06|1.440580922e+04|1.444669566e+04|1.448141722e+04|1.445024784e+04|2.071796532e+11|2.085827098e+11|2.097819584e+11|2.087160927e+11|9.676578613e+03|9.695050293e+03|9.710754639e+03|9.696677734e+03|2.566595141e+03
1.065445759e+06|9.658697869e+06|9.700998037e+06|9.747701625e+06|9.701638578e+06|1.439584801e+04|1.443694162e+04|1.448213355e+04|1.443734823e+04|2.068381725e+11|2.082477946e+11|2.098067571e+11|2.082722833e+11|9.672076416e+03|9.690641113e+03|9.711076660e+03|9.690847656e+03|2.566595141e+03
1.083843308e+06|9.652628893e+06|9.694454629e+06|9.732036139e+06|9.694847494e+06|1.438994701e+04|1.443058899e+04|1.446700720e+04|1.443079160e+04|2.066359356e+11|2.080297251e+11|2.092832850e+11|2.080453821e+11|9.669407959e+03|9.687770020e+03|9.704235840e+03|9.687880859e+03|2.566595141e+03
1.102136355e+06|9.614591834e+06|9.656106166e+06|9.696882799e+06|9.656815885e+06|1.435279987e+04|1.439332820e+04|1.443294656e+04|1.439380610e+04|2.053715610e+11|2.067518095e+11|2.081106484e+11|2.067786553e+11|9.652650879e+03|9.670934570e+03|9.688835693e+03|9.671176758e+03|2.566595141e+03
1.122793599e+06|9.602518693e+06|9.640703910e+06|9.678836245e+06|9.642163899e+06|1.434099469e+04|1.437831490e+04|1.441541977e+04|1.437951823e+04|2.049703499e+11|2.062393354e+11|2.075092576e+11|2.062912134e+11|9.647330566e+03|9.664160645e+03|9.680919922e+03|9.664727539e+03|2.566595141e+03
1.141621103e+06|9.580596373e+06|9.610225017e+06|9.636115987e+06|9.608315138e+06|1.431954584e+04|1.434853055e+04|1.437383361e+04|1.434652312e+04|2.042418526e+11|2.052264463e+11|2.060868690e+11|2.051649349e+11|9.637642090e+03|9.650727539e+03|9.662140625e+03|9.649833008e+03|2.566595141e+03
