#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
1.703186681e+05|2.836788266e+06|2.846404829e+06|2.854581844e+06|2.846788876e+06|4.518883344e+03|4.531042422e+03|4.541353507e+03|4.531483806e+03|5.370558361e+10|5.412874412e+10|5.448865322e+10|5.414554292e+10|8.036261963e+03|8.047778564e+03|8.057532715e+03|8.048192383e+03|2.069265162e+03
2.585947722e+05|2.834293132e+06|2.841307492e+06|2.848164372e+06|2.841352426e+06|4.515695910e+03|4.524611651e+03|4.533261696e+03|4.524624417e+03|5.359540090e+10|5.390456858e+10|5.420615707e+10|5.390622238e+10|8.033254272e+03|8.041684082e+03|8.049877441e+03|8.041701172e+03|2.069265162e+03
3.078937827e+05|2.825680225e+06|2.832924272e+06|2.839000965e+06|2.832456207e+06|4.504688991e+03|4.513947011e+03|4.521700963e+03|4.513311229e+03|5.321532089e+10|5.353496586e+10|5.380318370e+10|5.351413592e+10|8.022845703e+03|8.031595947e+03|8.038927856e+03|8.030997070e+03|2.069265162e+03
3.447679965e+05|2.823874481e+06|2.828702919e+06|2.835042073e+06|2.828847201e+06|4.502380486e+03|4.508552618e+03|4.516652711e+03|4.508719613e+03|5.313568638e+10|5.334866338e+10|5.362847078e+10|5.335505190e+10|8.020662109e+03|8.026498779e+03|8.034155884e+03|8.026654297e+03|2.069265162e+03
3.750212391e+05|2.819653974e+06|2.825553684e+06|2.832394679e+06|2.825704794e+06|4.496983756e+03|4.504527229e+03|4.513270340e+03|4.504698993e+03|5.294962904e+10|5.320973967e+10|5.351158802e+10|5.321642841e+10|8.015554688e+03|8.022692139e+03|8.030962280e+03|8.022851074e+03|2.069265162e+03
4.012586696e+05|2.816062367e+06|2.822531187e+06|2.826153190e+06|2.821605376e+06|4.492389933e+03|4.500663002e+03|4.505293594e+03|4.499455329e+03|5.279138115e+10|5.307645766e+10|5.323618176e+10|5.303559829e+10|8.011199951e+03|8.019038330e+03|8.023415161e+03|8.017890137e+03|2.069265162e+03
4.268282968e+05|2.811271949e+06|2.815940995e+06|2.821704990e+06|2.816611509e+06|4.486233508e+03|4.492234671e+03|4.499606576e+03|4.493048096e+03|5.257999211e+10|5.278603450e+10|5.304003386e+10|5.281529075e+10|8.005376221e+03|8.011057617e+03|8.018035522e+03|8.011828613e+03|2.069265162e+03
4.499866804e+05|2.805637196e+06|2.811290668e+06|2.817910450e+06|2.810967553e+06|4.478932541e+03|4.486257758e+03|4.494753855e+03|4.485786517e+03|5.233065681e+10|5.258082058e+10|5.287280057e+10|5.256608081e+10|7.998479980e+03|8.005397949e+03|8.013442017e+03|8.004960449e+03|2.069265162e+03
4.725457306e+05|2.799788452e+06|2.807934933e+06|2.813196474e+06|2.806430634e+06|4.471351377e+03|4.481910060e+03|4.488723496e+03|4.479926678e+03|5.207204933e+10|5.243231270e+10|5.266514963e+10|5.236564450e+10|7.991312988e+03|8.001295166e+03|8.007727539e+03|7.999419434e+03|2.069265162e+03
4.944906343e+05|2.798503636e+06|2.804343503e+06|2.808224819e+06|2.803371024e+06|4.469685604e+03|4.477255909e+03|4.482285674e+03|4.475975240e+03|5.201526575e+10|5.227343805e+10|5.244513970e+10|5.223042754e+10|7.989739380e+03|7.996897949e+03|8.001646729e+03|7.995683594e+03|2.069265162e+03
5.140158045e+05|2.796286571e+06|2.799985769e+06|2.804281248e+06|2.798645636e+06|4.466810809e+03|4.471607197e+03|4.477175223e+03|4.469849449e+03|5.191730429e+10|5.208077015e+10|5.227068486e+10|5.202151568e+10|7.987019897e+03|7.991555420e+03|7.996821899e+03|7.989890625e+03|2.069265162e+03
5.345387273e+05|2.791927396e+06|2.795758939e+06|2.800537510e+06|2.794784203e+06|4.461157169e+03|4.466126587e+03|4.472322480e+03|4.464831877e+03|5.172477671e+10|5.189399471e+10|5.210515838e+10|5.185078137e+10|7.981670166e+03|7.986370117e+03|7.992230835e+03|7.985145508e+03|2.069265162e+03
5.531055117e+05|2.785198398e+06|2.788361093e+06|2.793452560e+06|2.788729721e+06|4.452382778e+03|4.456530604e+03|4.463135424e+03|4.456964972e+03|5.142709817e+10|5.156735232e+10|5.179212435e+10|5.158316536e+10|7.973369751e+03|7.977283936e+03|7.983536621e+03|7.977704590e+03|2.069265162e+03
5.711068435e+05|2.783318523e+06|2.788392034e+06|2.792189280e+06|2.788402045e+06|4.449912771e+03|4.456570751e+03|4.461496867e+03|4.456533164e+03|5.134371709e+10|5.156871773e+10|5.173633990e+10|5.156863177e+10|7.971035522e+03|7.977322021e+03|7.981988037e+03|7.977295410e+03|2.069265162e+03
5.901898428e+05|2.779346930e+06|2.784187060e+06|2.788443105e+06|2.783269615e+06|4.444693435e+03|4.451053997e+03|4.456637013e+03|4.449822896e+03|5.116761809e+10|5.138223763e+10|5.157097172e+10|5.134143855e+10|7.966108765e+03|7.972116211e+03|7.977384644e+03|7.970952637e+03|2.069265162e+03
6.063681357e+05|2.774915263e+06|2.780433006e+06|2.785180006e+06|2.779889411e+06|4.438867912e+03|4.446120852e+03|4.452358613e+03|4.445381958e+03|5.097124247e+10|5.121576686e+10|5.142628198e+10|5.119164132e+10|7.960600952e+03|7.967454590e+03|7.973346069e+03|7.966754883e+03|2.069265162e+03
6.247373190e+05|2.771169117e+06|2.776937661e+06|2.780212697e+06|2.775335116e+06|4.433942236e+03|4.441526605e+03|4.445831311e+03|4.439389343e+03|5.080533766e+10|5.106084318e+10|5.120599948e+10|5.098978192e+10|7.955939697e+03|7.963113770e+03|7.967183228e+03|7.961091797e+03|2.069265162e+03
6.401552985e+05|2.769458722e+06|2.773272739e+06|2.777660527e+06|2.773249413e+06|4.431692902e+03|4.436708362e+03|4.442476819e+03|4.436669638e+03|5.072961874e+10|5.089848960e+10|5.109287537e+10|5.089750010e+10|7.953814697e+03|7.958560547e+03|7.964009888e+03|7.958520020e+03|2.069265162e+03
