#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
8.743660244e+04|2.001808092e+06|2.002335133e+06|2.002825188e+06|2.002320889e+06|2.963625367e+03|2.965595844e+03|2.967428752e+03|2.965541965e+03|1.157068224e+10|1.161436339e+10|1.165508292e+10|1.161327017e+10|6.582197144e+03|6.584179932e+03|6.586025024e+03|6.584125488e+03|2.063113154e+03
1.329390554e+05|2.000924027e+06|2.001546292e+06|2.002049496e+06|2.001495761e+06|2.960321837e+03|2.962646852e+03|2.964527820e+03|2.962458933e+03|1.149765610e+10|1.154902711e+10|1.159067549e+10|1.154499661e+10|6.578867432e+03|6.581211914e+03|6.583107544e+03|6.581020508e+03|2.063113154e+03
1.580273498e+05|1.999787113e+06|2.000743594e+06|2.001429576e+06|2.000524316e+06|2.956076741e+03|2.959647877e+03|2.962210675e+03|2.958827006e+03|1.140404683e+10|1.148277135e+10|1.153938211e+10|1.146480536e+10|6.574587524e+03|6.578189697e+03|6.580770508e+03|6.577360840e+03|2.063113154e+03
1.766140857e+05|1.999299883e+06|2.000134493e+06|2.000801098e+06|2.000054022e+06|2.954258612e+03|2.957373427e+03|2.959862655e+03|2.957070747e+03|1.136406154e+10|1.143260357e+10|1.148751384e+10|1.142609539e+10|6.572754150e+03|6.575895508e+03|6.578404785e+03|6.575590820e+03|2.063113154e+03
1.927171670e+05|1.998380716e+06|1.999396487e+06|2.000492765e+06|1.999354613e+06|2.950830523e+03|2.954619043e+03|2.958711125e+03|2.954439110e+03|1.128884385e+10|1.137198333e+10|1.146209711e+10|1.136818146e+10|6.569296265e+03|6.573120117e+03|6.577248047e+03|6.572935059e+03|2.063113154e+03
2.059345895e+05|1.998015748e+06|1.999244088e+06|2.000074509e+06|1.998900266e+06|2.949470018e+03|2.954050453e+03|2.957149495e+03|2.952731238e+03|1.125905574e+10|1.135948768e+10|1.142766942e+10|1.133049561e+10|6.567921509e+03|6.572548584e+03|6.575672852e+03|6.571212891e+03|2.063113154e+03
2.190616914e+05|1.997030837e+06|1.998339930e+06|1.999331112e+06|1.998129031e+06|2.945677239e+03|2.950678463e+03|2.954375125e+03|2.949817007e+03|1.117510119e+10|1.128551272e+10|1.136662203e+10|1.126632908e+10|6.564098755e+03|6.569142822e+03|6.572873901e+03|6.568273926e+03|2.063113154e+03
2.314402854e+05|1.996615975e+06|1.998123525e+06|1.998883125e+06|1.997735241e+06|2.944070607e+03|2.949871746e+03|2.952703991e+03|2.948310575e+03|1.113956342e+10|1.126784789e+10|1.132992239e+10|1.123320068e+10|6.562476318e+03|6.568328613e+03|6.571189575e+03|6.566752930e+03|2.063113154e+03
2.427436929e+05|1.996514675e+06|1.997604018e+06|1.998590905e+06|1.997445848e+06|2.943678389e+03|2.947897884e+03|2.951614223e+03|2.947226131e+03|1.113089834e+10|1.122433352e+10|1.130601929e+10|1.120932190e+10|6.562081421e+03|6.566339111e+03|6.570087769e+03|6.565658203e+03|2.063113154e+03
2.535584066e+05|1.995772099e+06|1.997403726e+06|1.998139755e+06|1.996875711e+06|2.940804214e+03|2.947121786e+03|2.949932248e+03|2.945044862e+03|1.106752336e+10|1.120711230e+10|1.126917262e+10|1.116139932e+10|6.559179810e+03|6.565555908e+03|6.568388794e+03|6.563457031e+03|2.063113154e+03
2.647438191e+05|1.995443133e+06|1.996699661e+06|1.997422553e+06|1.996414661e+06|2.939531495e+03|2.944394653e+03|2.947194731e+03|2.943274640e+03|1.103953068e+10|1.114672554e+10|1.120873021e+10|1.112236009e+10|6.557890991e+03|6.562803467e+03|6.565626831e+03|6.561669434e+03|2.063113154e+03
2.749188547e+05|1.994977790e+06|1.996293674e+06|1.997358463e+06|1.996062486e+06|2.937731728e+03|2.942822812e+03|2.946946417e+03|2.941919518e+03|1.100001830e+10|1.111200992e+10|1.120322316e+10|1.109254106e+10|6.556077759e+03|6.561216797e+03|6.565378662e+03|6.560301758e+03|2.063113154e+03
2.840676797e+05|1.994492156e+06|1.996061491e+06|1.996762528e+06|1.995639739e+06|2.935854217e+03|2.941924109e+03|2.944638100e+03|2.940287931e+03|1.095889100e+10|1.109219064e+10|1.115210818e+10|1.105659646e+10|6.554177856e+03|6.560307617e+03|6.563048096e+03|6.558653809e+03|2.063113154e+03
2.940454427e+05|1.993550832e+06|1.995508361e+06|1.996389758e+06|1.994916604e+06|2.932217104e+03|2.939783823e+03|2.943194770e+03|2.937473963e+03|1.087948878e+10|1.104507675e+10|1.112021907e+10|1.099494432e+10|6.550498901e+03|6.558148926e+03|6.561592651e+03|6.555810059e+03|2.063113154e+03
