#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
3.747240543e+04|1.281740060e+24|2.424737017e+24|3.478189867e+24|2.413929270e+24|2.413929270e+26|6.259390983e+29
7.126269145e+04|6.492385801e+24|8.170773151e+24|9.379699990e+24|7.995247502e+24|7.995247502e+26|2.038521710e+30
9.246934997e+04|1.202828394e+25|1.327714184e+25|1.461351732e+25|1.333378253e+25|1.333378253e+27|3.399673617e+30
1.103959814e+05|1.746713096e+25|1.894168693e+25|2.014051980e+25|1.891218891e+25|1.891218891e+27|4.840474767e+30
1.244286364e+05|2.257145323e+25|2.411041499e+25|2.523285751e+25|2.404429050e+25|2.404429050e+27|6.140555931e+30
1.374351486e+05|2.784184101e+25|2.935902813e+25|3.082691484e+25|2.933343136e+25|2.933343136e+27|7.496153246e+30
1.500605756e+05|3.329498870e+25|3.464075992e+25|3.606552610e+25|3.459476948e+25|3.459476948e+27|8.935226119e+30
1.596209878e+05|3.822445132e+25|3.958939493e+25|4.121293804e+25|3.966463570e+25|3.966463570e+27|1.009900087e+31
1.709091710e+05|4.361107298e+25|4.568653103e+25|4.737086693e+25|4.561722174e+25|4.561722174e+27|1.159418226e+31
1.798740316e+05|4.869281407e+25|5.043659531e+25|5.241169094e+25|5.145946313e+25|5.145946313e+27|1.283775053e+31
1.892958726e+05|5.335404621e+25|5.499706741e+25|5.728602940e+25|5.544688479e+25|5.544688479e+27|1.421686272e+31
1.980852623e+05|5.903425003e+25|6.104276156e+25|6.248577739e+25|6.089786795e+25|6.089786795e+27|1.554547252e+31
2.075745867e+05|6.445847738e+25|6.668998034e+25|6.858238818e+25|6.671942916e+25|6.671942916e+27|1.708333736e+31
2.161479542e+05|7.012745710e+25|7.242269347e+25|7.432812964e+25|7.248493522e+25|7.248493522e+27|1.852380868e+31
2.238795531e+05|7.567340149e+25|7.767441401e+25|7.934193374e+25|7.737627934e+25|7.737627934e+27|1.987479251e+31
2.306731423e+05|8.073509101e+25|8.238670816e+25|8.448851430e+25|8.257811972e+25|8.257811972e+27|2.109154203e+31
2.378777619e+05|8.565658999e+25|8.787934337e+25|8.925134596e+25|8.775252188e+25|8.775252188e+27|2.243955377e+31
2.451921897e+05|9.107542171e+25|9.294816994e+25|9.489370846e+25|9.312700153e+25|9.312700153e+27|2.383079149e+31
2.513520265e+05|9.540311715e+25|9.736717711e+25|9.951493729e+25|9.690795499e+25|9.690795499e+27|2.501628216e+31
2.574829731e+05|1.009989013e+26|1.025644976e+26|1.044734892e+26|1.026280045e+26|1.026280045e+28|2.628087956e+31
2.644103514e+05|1.060021560e+26|1.082024322e+26|1.113766362e+26|1.087002782e+26|1.087002782e+28|2.775688839e+31
2.717586056e+05|1.127493895e+26|1.146087027e+26|1.167811854e+26|1.147909478e+26|1.147909478e+28|2.927940292e+31
2.781154800e+05|1.178483865e+26|1.200916806e+26|1.217723441e+26|1.202283842e+26|1.202283842e+28|3.066531110e+31
2.843006634e+05|1.240003393e+26|1.258717829e+26|1.273659972e+26|1.257282933e+26|1.257282933e+28|3.204382777e+31
2.901420343e+05|1.282117715e+26|1.308854361e+26|1.327804623e+26|1.307431833e+26|1.307431833e+28|3.340129248e+31
2.957174356e+05|1.334638164e+26|1.353544616e+26|1.373391843e+26|1.354927619e+26|1.354927619e+28|3.466269023e+31
3.016407516e+05|1.399619733e+26|1.415316366e+26|1.431479165e+26|1.414792319e+26|1.414792319e+28|3.608511250e+31
