#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
8.434520794e+04|2.029011032e+06|2.037640472e+06|2.042449248e+06|2.035567324e+06|2.930730904e+03|2.967929435e+03|2.987716777e+03|2.957718123e+03|9.410569037e+09|1.018730329e+10|1.060435089e+10|9.979011210e+09|6.439677490e+03|6.476386230e+03|6.495842651e+03|6.466214844e+03|2.084294441e+03
1.283348530e+05|2.033837599e+06|2.041526685e+06|2.048882020e+06|2.041016251e+06|2.951818728e+03|2.983941410e+03|3.013289687e+03|2.980475259e+03|9.849936453e+09|1.052428220e+10|1.114710055e+10|1.045716355e+10|6.460506958e+03|6.492138916e+03|6.520922607e+03|6.488621094e+03|2.084294441e+03
1.523568521e+05|2.037593014e+06|2.044834975e+06|2.049135705e+06|2.042953220e+06|2.967728609e+03|2.997348103e+03|3.014290744e+03|2.988771790e+03|1.018306442e+10|1.080840014e+10|1.116858223e+10|1.063075532e+10|6.476188721e+03|6.505297852e+03|6.521901123e+03|6.496803711e+03|2.084294441e+03
1.704926042e+05|2.040294283e+06|2.045325293e+06|2.051215285e+06|2.045187889e+06|2.978902778e+03|2.999276663e+03|3.022280479e+03|2.997622315e+03|1.041795192e+10|1.084903550e+10|1.133883882e+10|1.081871468e+10|6.487184082e+03|6.507190430e+03|6.529721436e+03|6.505481934e+03|2.084294441e+03
1.863989992e+05|2.043218834e+06|2.048615080e+06|2.052005109e+06|2.046011702e+06|2.990868583e+03|3.012236553e+03|3.025292708e+03|3.001005398e+03|1.067134072e+10|1.112452838e+10|1.140310830e+10|1.089006710e+10|6.498940308e+03|6.519890137e+03|6.532665527e+03|6.508807617e+03|2.084294441e+03
2.001366842e+05|2.043179133e+06|2.049264980e+06|2.052468616e+06|2.046970122e+06|2.990705927e+03|3.014800983e+03|3.027061234e+03|3.004963333e+03|1.066787785e+10|1.117954479e+10|1.144091446e+10|1.097342897e+10|6.498776978e+03|6.522400635e+03|6.534396729e+03|6.512700195e+03|2.084294441e+03
2.133735343e+05|2.043703379e+06|2.048435531e+06|2.052086523e+06|2.046169071e+06|2.992853990e+03|3.011528327e+03|3.025603270e+03|3.001490494e+03|1.071363206e+10|1.110936505e+10|1.140974037e+10|1.090090686e+10|6.500884155e+03|6.519195068e+03|6.532969971e+03|6.509272461e+03|2.084294441e+03
2.260581066e+05|2.044684284e+06|2.048991946e+06|2.052893808e+06|2.046532669e+06|2.996755534e+03|3.013723432e+03|3.028684181e+03|3.002893232e+03|1.079593141e+10|1.115640482e+10|1.147566383e+10|1.093085094e+10|6.504714600e+03|6.521345947e+03|6.535980835e+03|6.510643555e+03|2.084294441e+03
2.375667633e+05|2.044057801e+06|2.048996778e+06|2.051777978e+06|2.046828996e+06|2.994282042e+03|3.013742503e+03|3.024426259e+03|3.004432603e+03|1.074389118e+10|1.115681431e+10|1.138460197e+10|1.096201502e+10|6.502286743e+03|6.521362793e+03|6.531819458e+03|6.512181641e+03|2.084294441e+03
2.485739714e+05|2.041464683e+06|2.048034619e+06|2.051678622e+06|2.045240633e+06|2.983687800e+03|3.009947319e+03|3.024047330e+03|2.997881162e+03|1.051891589e+10|1.107555989e+10|1.137651641e+10|1.082398407e+10|6.491888428e+03|6.517647705e+03|6.531446533e+03|6.505738770e+03|2.084294441e+03
