#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
5.933070399e+04|4.279215496e+24|9.696205788e+24|1.309435980e+25|9.456399758e+24|9.456399758e+26|7.655961225e+30
1.105764941e+05|2.250267455e+25|2.814744554e+25|3.362975508e+25|2.822920930e+25|2.822920930e+27|2.343404517e+31
1.422003107e+05|4.109297156e+25|4.670390515e+25|5.085675679e+25|4.602320143e+25|4.602320143e+27|3.841715026e+31
1.680048436e+05|5.695331572e+25|6.506336101e+25|7.261875468e+25|6.508879586e+25|6.508879586e+27|5.354429977e+31
1.913450429e+05|7.834359799e+25|8.411654770e+25|8.969185286e+25|8.420524445e+25|8.420524445e+27|6.936459309e+31
2.111141419e+05|9.555429925e+25|1.026588255e+26|1.109207098e+26|1.044417304e+26|1.044417304e+28|8.446119135e+31
2.292626040e+05|1.153248002e+26|1.221443697e+26|1.298318497e+26|1.200101789e+26|1.200101789e+28|9.965917221e+31
2.472821898e+05|1.333796854e+26|1.402529592e+26|1.503016842e+26|1.423397027e+26|1.423397027e+28|1.158056691e+32
2.623642039e+05|1.505317930e+26|1.599209152e+26|1.670942009e+26|1.611416154e+26|1.611416154e+28|1.304731378e+32
2.776829431e+05|1.677322515e+26|1.783122235e+26|1.886903422e+26|1.789332757e+26|1.789332757e+28|1.460910147e+32
2.931396662e+05|1.892557195e+26|1.986867144e+26|2.074742742e+26|1.981133455e+26|1.981133455e+28|1.628003413e+32
3.071779025e+05|2.041059783e+26|2.172857623e+26|2.264408783e+26|2.171590137e+26|2.171590137e+28|1.787347518e+32
3.198479259e+05|2.264898365e+26|2.377836779e+26|2.440172027e+26|2.363777478e+26|2.363777478e+28|1.936005099e+32
3.312782031e+05|2.413659143e+26|2.502940838e+26|2.595885580e+26|2.487535192e+26|2.487535192e+28|2.078755465e+32
3.426439467e+05|2.577169973e+26|2.700242467e+26|2.823224710e+26|2.709080403e+26|2.709080403e+28|2.223958113e+32
3.545729080e+05|2.792470186e+26|2.910111676e+26|3.032176165e+26|2.927163221e+26|2.927163221e+28|2.381576514e+32
3.672949309e+05|2.980938329e+26|3.099070714e+26|3.208853198e+26|3.099094454e+26|3.099094454e+28|2.555377709e+32
3.788112388e+05|3.208879873e+26|3.335341115e+26|3.415454035e+26|3.370223724e+26|3.370223724e+28|2.715314529e+32
3.888814946e+05|3.287745891e+26|3.440223258e+26|3.569485033e+26|3.420486090e+26|3.420486090e+28|2.867401825e+32
3.984909092e+05|3.483644898e+26|3.651262623e+26|3.735077020e+26|3.575217596e+26|3.575217596e+28|3.004882036e+32
4.079251515e+05|3.753118931e+26|3.854568941e+26|3.993660225e+26|3.874910069e+26|3.874910069e+28|3.155160745e+32
4.189447084e+05|3.869754981e+26|4.030917482e+26|4.163289161e+26|4.051588583e+26|4.051588583e+28|3.324603920e+32
4.286774352e+05|4.138264753e+26|4.252544831e+26|4.332911951e+26|4.270384327e+26|4.270384327e+28|3.480695571e+32
4.384868342e+05|4.271469968e+26|4.424381211e+26|4.560922792e+26|4.421253925e+26|4.421253925e+28|3.640169960e+32
4.486354631e+05|4.460787422e+26|4.608019031e+26|4.741994640e+26|4.603366915e+26|4.603366915e+28|3.808595134e+32
4.571244811e+05|4.727301301e+26|4.827541576e+26|4.982567365e+26|4.944016911e+26|4.944016911e+28|3.955848437e+32
4.648057544e+05|4.827880706e+26|4.991550386e+26|5.105759604e+26|4.933662220e+26|4.933662220e+28|4.090250173e+32
4.723599808e+05|5.040414859e+26|5.144687290e+26|5.270288017e+26|5.169547515e+26|5.169547515e+28|4.226315763e+32
