#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
3.088849927e+05|1.077528391e+07|1.083334719e+07|1.088266568e+07|1.083364700e+07|1.204978641e+04|1.208072206e+04|1.210689760e+04|1.208074769e+04|3.434175212e+11|3.459932952e+11|3.481831511e+11|3.460094986e+11|1.171896240e+04|1.174192725e+04|1.176137378e+04|1.174196484e+04|2.296651721e+03
4.695598674e+05|1.072667349e+07|1.076337507e+07|1.080239349e+07|1.076799375e+07|1.202378312e+04|1.204342158e+04|1.206425692e+04|1.204582322e+04|3.412632523e+11|3.428897067e+11|3.446193358e+11|3.430958096e+11|1.169967139e+04|1.171423975e+04|1.172969043e+04|1.171602734e+04|2.296651721e+03
5.604580369e+05|1.071056520e+07|1.074787741e+07|1.078524415e+07|1.074475680e+07|1.201513903e+04|1.203513335e+04|1.205510688e+04|1.203339225e+04|3.405500883e+11|3.422028938e+11|3.438589669e+11|3.420661153e+11|1.169326538e+04|1.170808594e+04|1.172290918e+04|1.170680859e+04|2.296651721e+03
6.240584258e+05|1.068647452e+07|1.071895576e+07|1.075226686e+07|1.071040720e+07|1.200218815e+04|1.201964614e+04|1.203748148e+04|1.201493956e+04|3.394841147e+11|3.409213970e+11|3.423974179e+11|3.405456728e+11|1.168367212e+04|1.169660205e+04|1.170983057e+04|1.169313477e+04|2.296651721e+03
6.832278529e+05|1.064341924e+07|1.067672634e+07|1.073441100e+07|1.068387461e+07|1.197900332e+04|1.199694331e+04|1.202792631e+04|1.200068729e+04|3.375792893e+11|3.390528139e+11|3.416061096e+11|3.393712366e+11|1.166649829e+04|1.167978418e+04|1.170274609e+04|1.168257617e+04|2.296651721e+03
7.268730908e+05|1.059949283e+07|1.064222189e+07|1.069050234e+07|1.064828644e+07|1.195524231e+04|1.197835633e+04|1.200435448e+04|1.198151662e+04|3.356388262e+11|3.375263881e+11|3.396623326e+11|3.377971386e+11|1.164892212e+04|1.166601123e+04|1.168527734e+04|1.166837793e+04|2.296651721e+03
7.691879176e+05|1.059065732e+07|1.062904656e+07|1.066564028e+07|1.062895724e+07|1.195045674e+04|1.197123437e+04|1.199097562e+04|1.197109130e+04|3.352485427e+11|3.369443363e+11|3.385623176e+11|3.369424618e+11|1.164537744e+04|1.166074951e+04|1.167536304e+04|1.166065918e+04|2.296651721e+03
8.102203258e+05|1.054915396e+07|1.059585377e+07|1.064561959e+07|1.059979184e+07|1.192792526e+04|1.195327155e+04|1.198019018e+04|1.195528169e+04|3.334165819e+11|3.354780800e+11|3.376765965e+11|3.356545787e+11|1.162871802e+04|1.164746240e+04|1.166737012e+04|1.164896777e+04|2.296651721e+03
8.426333396e+05|1.053733725e+07|1.057408796e+07|1.061230532e+07|1.057864875e+07|1.192149283e+04|1.194147651e+04|1.196217822e+04|1.194382971e+04|3.328954242e+11|3.345167136e+11|3.362047751e+11|3.347207579e+11|1.162396704e+04|1.163873145e+04|1.165404565e+04|1.164049414e+04|2.296651721e+03
8.730517597e+05|1.050359415e+07|1.055601289e+07|1.059186269e+07|1.055387149e+07|1.190310410e+04|1.193165722e+04|1.195110972e+04|1.193036859e+04|3.314074248e+11|3.337190884e+11|3.353017850e+11|3.336272980e+11|1.161038403e+04|1.163147949e+04|1.164586499e+04|1.163054590e+04|2.296651721e+03
9.047040115e+05|1.050421926e+07|1.053441615e+07|1.056596419e+07|1.053780835e+07|1.190344502e+04|1.191990214e+04|1.193706950e+04|1.192164753e+04|3.314349890e+11|3.327666061e+11|3.341579786e+11|3.329182923e+11|1.161063354e+04|1.162279346e+04|1.163546948e+04|1.162409961e+04|2.296651721e+03
9.377907850e+05|1.046913757e+07|1.050698077e+07|1.055032672e+07|1.051265002e+07|1.188426449e+04|1.190495106e+04|1.192856345e+04|1.190793195e+04|3.298893909e+11|3.315567570e+11|3.334683060e+11|3.318090163e+11|1.159647803e+04|1.161174951e+04|1.162918970e+04|1.161396875e+04|2.296651721e+03
9.676488267e+05|1.045424293e+07|1.049334498e+07|1.052779154e+07|1.048774747e+07|1.187610296e+04|1.189751256e+04|1.191629387e+04|1.189433666e+04|3.292335943e+11|3.309554778e+11|3.324744667e+11|3.307114312e+11|1.159045874e+04|1.160625488e+04|1.162012866e+04|1.160392969e+04|2.296651721e+03
9.939684253e+05|1.044110952e+07|1.046473805e+07|1.050940647e+07|1.046976998e+07|1.186890157e+04|1.188185441e+04|1.190627374e+04|1.188450459e+04|3.286553427e+11|3.296956797e+11|3.316637163e+11|3.299194514e+11|1.158514771e+04|1.159470166e+04|1.161272314e+04|1.159667285e+04|2.296651721e+03
1.021632673e+06|1.041574346e+07|1.045996432e+07|1.049782648e+07|1.046018301e+07|1.185497935e+04|1.187923873e+04|1.189995784e+04|1.187926898e+04|3.275386278e+11|3.294855001e+11|3.311530957e+11|3.294969201e+11|1.157486938e+04|1.159276904e+04|1.160806079e+04|1.159280859e+04|2.296651721e+03
1.048375808e+06|1.039630715e+07|1.042966296e+07|1.046755687e+07|1.043381074e+07|1.184427440e+04|1.186262127e+04|1.188339862e+04|1.186482423e+04|3.266841358e+11|3.281514214e+11|3.298197927e+11|3.283355499e+11|1.156698828e+04|1.158050977e+04|1.159583765e+04|1.158214844e+04|2.296651721e+03
1.077770286e+06|1.037711792e+07|1.039980676e+07|1.043406149e+07|1.040735125e+07|1.183369405e+04|1.184620288e+04|1.186503496e+04|1.185024914e+04|3.258406466e+11|3.268379870e+11|3.283450637e+11|3.271720602e+11|1.155919263e+04|1.156840918e+04|1.158229077e+04|1.157141016e+04|2.296651721e+03
1.101318262e+06|1.034856528e+07|1.038933180e+07|1.042684773e+07|1.038678101e+07|1.181793254e+04|1.184042961e+04|1.186107607e+04|1.183889928e+04|3.245856688e+11|3.263775232e+11|3.280274805e+11|3.262679451e+11|1.154758228e+04|1.156415869e+04|1.157937329e+04|1.156304590e+04|2.296651721e+03
1.126099872e+06|1.033462376e+07|1.037227655e+07|1.041031282e+07|1.037154114e+07|1.181022208e+04|1.183102320e+04|1.185199023e+04|1.183053145e+04|3.239732433e+11|3.256278340e+11|3.272998449e+11|3.255972434e+11|1.154190356e+04|1.155722852e+04|1.157267139e+04|1.155687598e+04|2.296651721e+03
1.149619640e+06|1.031051329e+07|1.034350781e+07|1.037774827e+07|1.034416729e+07|1.179685224e+04|1.181513836e+04|1.183404187e+04|1.181540274e+04|3.229151344e+11|3.243633965e+11|3.258683550e+11|3.243946161e+11|1.153207031e+04|1.154552051e+04|1.155945581e+04|1.154573730e+04|2.296651721e+03
1.175235298e+06|1.027873313e+07|1.031272298e+07|1.034394720e+07|1.031530846e+07|1.177920479e+04|1.179807825e+04|1.181538114e+04|1.179941338e+04|3.215205852e+11|3.230121034e+11|3.243827054e+11|3.231275892e+11|1.151908984e+04|1.153297119e+04|1.154569995e+04|1.153396875e+04|2.296651721e+03
1.200497439e+06|1.026388232e+07|1.030263472e+07|1.033425269e+07|1.029632259e+07|1.177094847e+04|1.179247992e+04|1.181001635e+04|1.178887933e+04|3.208689998e+11|3.225693869e+11|3.239569573e+11|3.222943540e+11|1.151301172e+04|1.152885156e+04|1.154175049e+04|1.152621973e+04|2.296651721e+03
1.222563333e+06|1.024059912e+07|1.027460388e+07|1.031112626e+07|1.027764398e+07|1.175795902e+04|1.177690976e+04|1.179719236e+04|1.177852980e+04|3.198488835e+11|3.213393927e+11|3.229420339e+11|3.214742704e+11|1.150346680e+04|1.151739697e+04|1.153232422e+04|1.151859961e+04|2.296651721e+03
1.244398366e+06|1.022513303e+07|1.025344340e+07|1.028746036e+07|1.025387192e+07|1.174932221e+04|1.176512648e+04|1.178405380e+04|1.176526958e+04|3.191712999e+11|3.204116093e+11|3.219035361e+11|3.204324501e+11|1.149712866e+04|1.150873096e+04|1.152265430e+04|1.150885547e+04|2.296651721e+03
1.266306795e+06|1.019092225e+07|1.022786500e+07|1.026108043e+07|1.022561432e+07|1.173019381e+04|1.175084831e+04|1.176938621e+04|1.174950626e+04|3.176727093e+11|3.192909832e+11|3.207462306e+11|3.191940538e+11|1.148307007e+04|1.149825000e+04|1.151186670e+04|1.149727246e+04|2.296651721e+03
1.287484113e+06|1.018907210e+07|1.022826579e+07|1.025814535e+07|1.022179013e+07|1.172915790e+04|1.175107219e+04|1.176774935e+04|1.174735786e+04|3.175916885e+11|3.193085412e+11|3.206176280e+11|3.190267864e+11|1.148230908e+04|1.149841504e+04|1.151066016e+04|1.149569629e+04|2.296651721e+03
1.309960931e+06|1.015735946e+07|1.018778134e+07|1.022399772e+07|1.019147425e+07|1.171135033e+04|1.172843431e+04|1.174868795e+04|1.173041126e+04|3.162045652e+11|3.175351987e+11|3.191215675e+11|3.176989157e+11|1.146924561e+04|1.148177393e+04|1.149666138e+04|1.148324707e+04|2.296651721e+03
1.331950205e+06|1.013359693e+07|1.016954384e+07|1.020358374e+07|1.016442805e+07|1.169798776e+04|1.171819585e+04|1.173727711e+04|1.171524283e+04|3.151653384e+11|3.167374944e+11|3.182273015e+11|3.165153113e+11|1.145944312e+04|1.147426514e+04|1.148827930e+04|1.147211230e+04|2.296651721e+03
1.355013279e+06|1.011258420e+07|1.015107389e+07|1.018553310e+07|1.014902804e+07|1.168615554e+04|1.170781728e+04|1.172717267e+04|1.170659116e+04|3.142465714e+11|3.159296726e+11|3.174368537e+11|3.158416781e+11|1.145075952e+04|1.146665283e+04|1.148085522e+04|1.146576465e+04|2.296651721e+03
1.373458805e+06|1.008192900e+07|1.011636133e+07|1.015444824e+07|1.011568957e+07|1.166883019e+04|1.168828551e+04|1.170971411e+04|1.168782246e+04|3.129080066e+11|3.144116398e+11|3.160772414e+11|3.143841564e+11|1.143806812e+04|1.145232568e+04|1.146804663e+04|1.145199902e+04|2.296651721e+03
1.394205243e+06|1.007604724e+07|1.010748941e+07|1.014641534e+07|1.010920193e+07|1.166550292e+04|1.168327799e+04|1.170519802e+04|1.168417953e+04|3.126512133e+11|3.140240855e+11|3.157259424e+11|3.141003411e+11|1.143563525e+04|1.144865088e+04|1.146473267e+04|1.144932520e+04|2.296651721e+03
1.414656527e+06|1.003807032e+07|1.007988251e+07|1.011186468e+07|1.007325889e+07|1.164399254e+04|1.166767261e+04|1.168574921e+04|1.166385836e+04|3.109933311e+11|3.128186594e+11|3.142151496e+11|3.125307353e+11|1.141987256e+04|1.143722314e+04|1.145046216e+04|1.143443652e+04|2.296651721e+03
1.434571610e+06|1.002761521e+07|1.004992344e+07|1.009247086e+07|1.006179500e+07|1.163804857e+04|1.165071287e+04|1.167479115e+04|1.165738154e+04|3.105375766e+11|3.115106817e+11|3.133683109e+11|3.120300099e+11|1.141552197e+04|1.142479297e+04|1.144243848e+04|1.142968457e+04|2.296651721e+03
1.456974678e+06|9.999244442e+06|1.003101176e+07|1.006831574e+07|1.003294658e+07|1.162190316e+04|1.163997993e+04|1.166112765e+04|1.164099143e+04|3.093008795e+11|3.106856388e+11|3.123136485e+11|3.107718305e+11|1.140370850e+04|1.141693115e+04|1.143242700e+04|1.141769141e+04|2.296651721e+03
1.474748956e+06|9.980444552e+06|1.001100244e+07|1.004192970e+07|1.000977574e+07|1.161119157e+04|1.162859732e+04|1.164618328e+04|1.162783655e+04|3.084814663e+11|3.098133868e+11|3.111616981e+11|3.097610699e+11|1.139587158e+04|1.140860645e+04|1.142147046e+04|1.140805957e+04|2.296651721e+03
1.493542569e+06|9.948662631e+06|9.994384639e+06|1.003718608e+07|9.989503954e+06|1.159303230e+04|1.161913518e+04|1.164348996e+04|1.161627276e+04|3.070973910e+11|3.090890409e+11|3.109547833e+11|3.088778596e+11|1.138260010e+04|1.140168896e+04|1.141950488e+04|1.139960156e+04|2.296651721e+03
1.513014577e+06|9.923820845e+06|9.962429218e+06|1.000605857e+07|9.964156984e+06|1.157880074e+04|1.160091120e+04|1.162578314e+04|1.160180287e+04|3.060163274e+11|3.076965316e+11|3.095978978e+11|3.077737726e+11|1.137220190e+04|1.138835059e+04|1.140654932e+04|1.138902246e+04|2.296651721e+03
1.530930960e+06|9.902728149e+06|9.952362139e+06|9.987011341e+06|9.947082573e+06|1.156670288e+04|1.159515015e+04|1.161493430e+04|1.159204724e+04|3.050985142e+11|3.072584034e+11|3.087676678e+11|3.070301766e+11|1.136335547e+04|1.138414014e+04|1.139861084e+04|1.138188770e+04|2.296651721e+03
1.548744516e+06|9.890354449e+06|9.920008734e+06|9.953517712e+06|9.923401858e+06|1.155959578e+04|1.157661530e+04|1.159581160e+04|1.157849829e+04|3.045602907e+11|3.058504335e+11|3.073086962e+11|3.059992433e+11|1.135816895e+04|1.137060693e+04|1.138462891e+04|1.137198535e+04|2.296651721e+03
1.566324243e+06|9.858593285e+06|9.896290892e+06|9.932524129e+06|9.897478380e+06|1.154129400e+04|1.156300797e+04|1.158378885e+04|1.156360333e+04|3.031803930e+11|3.048184178e+11|3.063950772e+11|3.048719472e+11|1.134481763e+04|1.136065723e+04|1.137584058e+04|1.136111035e+04|2.296651721e+03
1.586988218e+06|9.845302502e+06|9.874412826e+06|9.908846924e+06|9.875095978e+06|1.153362652e+04|1.155041344e+04|1.157021371e+04|1.155073517e+04|3.026030120e+11|3.038676467e+11|3.053647646e+11|3.038987555e+11|1.133921899e+04|1.135146875e+04|1.136592651e+04|1.135171484e+04|2.296651721e+03
1.604898522e+06|9.829100379e+06|9.863023279e+06|9.900913295e+06|9.862038914e+06|1.152427236e+04|1.154384849e+04|1.156566133e+04|1.154320932e+04|3.018991933e+11|3.033728520e+11|3.050195415e+11|3.033314325e+11|1.133239526e+04|1.134668213e+04|1.136260034e+04|1.134622266e+04|2.296651721e+03
1.621516978e+06|9.783600404e+06|9.828484898e+06|9.862090965e+06|9.821756768e+06|1.149790543e+04|1.152391694e+04|1.154331089e+04|1.151990504e+04|2.999251580e+11|3.018724512e+11|3.033323481e+11|3.015828533e+11|1.131317920e+04|1.133213477e+04|1.134628540e+04|1.132923047e+04|2.296651721e+03
