#R_planet
1.869936562e+06
#RRR|RR|U25|U50|U75|Umean|U25mean|U75mean|deltaU25|deltaU50|deltaU75|deltaUmean|deltaU25mean|deltaU75mean|S25|S50|S75|Smean|S25mean|S75mean|deltaS25|deltaS50|delatS75|deltaSmean|deltaS25mean|deltaS75mean|T25|T50|T75|Tmean|T25mean|T75mean|deltaT25|deltaT50|deltaT75|deltaTmean|deltaT25|deltaT75|P25|P50|P75|Pmean|P25mean|P75mean|deltaP25|deltaP50|deltaP75|deltaPmean|deltaP25mean|deltaP75mean|rho25|rho50|rho75|rhomean|rho25mean|rho75mean
8.740715770e+04|9.216882660e+04|6.802063150e+04|6.957559246e+04|1.843654281e+06|1.849650375e+06|1.854961156e+06|1.849471000e+06|1.842257625e+06|1.856684375e+06|1.613834375e+05|1.665470625e+05|1.724376875e+05|1.671468281e+05|1.604780938e+05|1.738155781e+05|2.007559412e+03|2.009177177e+03|2.011376254e+03|2.009492699e+03|2.006832969e+03|2.012152428e+03|6.471057703e+01|6.633106402e+01|6.852580679e+01|6.664381625e+01|6.398451832e+01|6.930311418e+01|2.681929668e+03|2.694936701e+03|2.704264848e+03|2.693743050e+03|2.680230563e+03|2.707255538e+03|2.752976552e+02|2.871401832e+02|2.969110716e+02|2.875796733e+02|2.718630317e+02|3.032963148e+02|9.142329856e+09|9.315019776e+09|9.423073024e+09|9.297123328e+09|9.122481152e+09|9.471766528e+09|1.891068672e+09|2.164134656e+09|2.392999296e+09|2.201441792e+09|1.850626688e+09|2.552256000e+09|6.571565918e+03|6.577632080e+03|6.584759766e+03|6.578830078e+03|6.570964355e+03|6.586693848e+03
1.330164657e+05|1.330826118e+05|1.055340372e+05|1.133986658e+05|1.842703750e+06|1.847384875e+06|1.853644094e+06|1.849121250e+06|1.841808375e+06|1.856434250e+06|1.605124688e+05|1.646226875e+05|1.712078750e+05|1.669043125e+05|1.596455938e+05|1.741630469e+05|2.006911734e+03|2.009330172e+03|2.011075767e+03|2.009482230e+03|2.006955677e+03|2.012008782e+03|6.406147834e+01|6.648198680e+01|6.822942392e+01|6.663324715e+01|6.410678166e+01|6.915971264e+01|2.677861971e+03|2.690704785e+03|2.704021896e+03|2.692313180e+03|2.677425155e+03|2.707201206e+03|2.700975817e+02|2.856699834e+02|2.991535006e+02|2.867541336e+02|2.670735093e+02|3.064347578e+02|9.077867520e+09|9.247213568e+09|9.430362112e+09|9.264715776e+09|9.063623680e+09|9.465806848e+09|1.807326976e+09|2.104614400e+09|2.551207936e+09|2.183737344e+09|1.762921984e+09|2.604552192e+09|6.570407959e+03|6.576377441e+03|6.583098877e+03|6.577298340e+03|6.569234863e+03|6.585361816e+03
1.581711883e+05|1.581965324e+05|1.241788563e+05|1.374543045e+05|1.841421469e+06|1.846846500e+06|1.852871469e+06|1.847701000e+06|1.840739000e+06|1.854662875e+06|1.616671250e+05|1.652954375e+05|1.718306562e+05|1.671382344e+05|1.603877031e+05|1.738887812e+05|2.006432769e+03|2.008696344e+03|2.010825353e+03|2.008950628e+03|2.006114466e+03|2.011786789e+03|6.358170881e+01|6.585005562e+01|6.797724393e+01|6.610139083e+01|6.326531265e+01|6.893746900e+01|2.680502264e+03|2.688826808e+03|2.699823485e+03|2.689857319e+03|2.677636154e+03|2.702078483e+03|2.748252437e+02|2.884861727e+02|3.069747822e+02|2.928567301e+02|2.740456795e+02|3.116677806e+02|9.132799488e+09|9.249958912e+09|9.379899392e+09|9.245576192e+09|9.085220864e+09|9.405933568e+09|1.928679808e+09|2.313000448e+09|2.771065600e+09|2.375180800e+09|1.902208896e+09|2.848152576e+09|6.569221069e+03|6.577611572e+03|6.584685059e+03|6.577388184e+03|6.568694336e+03|6.586080078e+03
1.769677191e+05|1.769902614e+05|1.365477365e+05|1.504670225e+05|1.840061281e+06|1.844269312e+06|1.851009969e+06|1.846117750e+06|1.839123500e+06|1.853112000e+06|1.596681250e+05|1.648530000e+05|1.715347500e+05|1.660595625e+05|1.591971406e+05|1.729220000e+05|2.006132925e+03|2.008325365e+03|2.010402573e+03|2.008568837e+03|2.005899371e+03|2.011238302e+03|6.328435948e+01|6.547663299e+01|6.755539658e+01|6.571996555e+01|6.305061599e+01|6.838931512e+01|2.675681521e+03|2.684468293e+03|2.694794336e+03|2.685682031e+03|2.673207962e+03|2.698156100e+03|2.751739241e+02|2.867769428e+02|3.029397843e+02|2.912114999e+02|2.725738252e+02|3.098491747e+02|9.063998208e+09|9.197388800e+09|9.289398016e+09|9.175747584e+09|9.013366784e+09|9.338128384e+09|1.955511296e+09|2.280813312e+09|2.748482560e+09|2.367865088e+09|1.913306368e+09|2.822423552e+09|6.566924805e+03|6.575061523e+03|6.580942627e+03|6.574768066e+03|6.566715820e+03|6.582819824e+03
1.928292114e+05|1.933091159e+05|1.590708385e+05|1.709075141e+05|1.840791781e+06|1.846422125e+06|1.852587219e+06|1.847387500e+06|1.840102750e+06|1.854672500e+06|1.598655625e+05|1.646954375e+05|1.722914062e+05|1.666709375e+05|1.592668125e+05|1.740750469e+05|2.006559487e+03|2.008833304e+03|2.011371370e+03|2.009120778e+03|2.006262275e+03|2.011979280e+03|6.371064446e+01|6.598674760e+01|6.852183301e+01|6.627195617e+01|6.341358006e+01|6.913033227e+01|2.676543120e+03|2.685184988e+03|2.696595849e+03|2.687412955e+03|2.674731875e+03|2.700094035e+03|2.717351885e+02|2.869027882e+02|3.041399338e+02|2.896365221e+02|2.691169070e+02|3.101561371e+02|9.046953216e+09|9.169508864e+09|9.285507328e+09|9.176861696e+09|9.032359936e+09|9.321364480e+09|1.932868864e+09|2.200718080e+09|2.606356864e+09|2.287279872e+09|1.817748480e+09|2.756811776e+09|6.567666016e+03|6.573547119e+03|6.580359253e+03|6.573796875e+03|6.566528809e+03|6.581065430e+03
2.069757876e+05|2.067023357e+05|1.725984971e+05|1.843134405e+05|1.838820344e+06|1.844692812e+06|1.849421625e+06|1.844685750e+06|1.837956125e+06|1.851415375e+06|1.588245938e+05|1.656108125e+05|1.705340000e+05|1.653657188e+05|1.580378906e+05|1.726935625e+05|2.005700452e+03|2.008192773e+03|2.010377139e+03|2.008295590e+03|2.005617355e+03|2.010973825e+03|6.285048290e+01|6.534493185e+01|6.752698633e+01|6.544674833e+01|6.276859873e+01|6.812489793e+01|2.670533362e+03|2.681327988e+03|2.692834386e+03|2.681382807e+03|2.668474483e+03|2.694291132e+03|2.687708611e+02|2.888697999e+02|3.090063625e+02|2.913979566e+02|2.668102104e+02|3.159857029e+02|8.926903552e+09|9.121272832e+09|9.264361984e+09|9.095712768e+09|8.906552320e+09|9.284875264e+09|1.847018496e+09|2.308603648e+09|2.881353600e+09|2.395886848e+09|1.784889856e+09|3.006883840e+09|6.565803589e+03|6.572702881e+03|6.578149414e+03|6.571448730e+03|6.562552734e+03|6.580343262e+03
2.203595048e+05|2.206204042e+05|1.899804644e+05|1.992013207e+05|1.839398281e+06|1.845417375e+06|1.851703406e+06|1.847035625e+06|1.839074375e+06|1.854997125e+06|1.608027188e+05|1.665986250e+05|1.734794375e+05|1.674844062e+05|1.593853750e+05|1.755834375e+05|2.006011360e+03|2.008575666e+03|2.011444525e+03|2.009338082e+03|2.006037709e+03|2.012638454e+03|6.316544863e+01|6.572789539e+01|6.859595073e+01|6.648935742e+01|6.318913408e+01|6.978958076e+01|2.673749635e+03|2.681245759e+03|2.694367751e+03|2.684384835e+03|2.671426679e+03|2.697342991e+03|2.705778962e+02|2.872006056e+02|3.163862598e+02|2.930300013e+02|2.678415320e+02|3.182184706e+02|8.997825536e+09|9.112583168e+09|9.226909952e+09|9.091751936e+09|8.933435392e+09|9.250070528e+09|1.787980160e+09|2.225830656e+09|2.926629376e+09|2.358800640e+09|1.761251968e+09|2.956348928e+09|6.562308350e+03|6.570258545e+03|6.576782715e+03|6.569312988e+03|6.560321289e+03|6.578303711e+03
2.324837836e+05|2.323024158e+05|2.041856437e+05|2.114022175e+05|1.840095188e+06|1.846763812e+06|1.853928250e+06|1.847497625e+06|1.839553500e+06|1.855441625e+06|1.606043438e+05|1.661125625e+05|1.733192188e+05|1.672580781e+05|1.598637344e+05|1.746524219e+05|2.006773335e+03|2.008959212e+03|2.012761840e+03|2.009616571e+03|2.006451836e+03|2.012781306e+03|6.392772889e+01|6.610803681e+01|6.991100940e+01|6.676802220e+01|6.360321513e+01|6.993282927e+01|2.671442530e+03|2.683963479e+03|2.696991391e+03|2.684492072e+03|2.670884713e+03|2.698099430e+03|2.728757050e+02|2.858681718e+02|2.998656580e+02|2.892796568e+02|2.706029070e+02|3.079564067e+02|8.976788480e+09|9.090058752e+09|9.210599168e+09|9.074682880e+09|8.921634816e+09|9.227729920e+09|1.842104448e+09|2.194509056e+09|2.555653248e+09|2.247830528e+09|1.770911488e+09|2.724749312e+09|6.562690674e+03|6.569497070e+03|6.575823608e+03|6.567978027e+03|6.559640137e+03|6.576317383e+03
2.449810628e+05|2.454830721e+05|2.199104499e+05|2.281446891e+05|1.838523625e+06|1.843090500e+06|1.850272219e+06|1.845782875e+06|1.838097250e+06|1.853469125e+06|1.585922500e+05|1.639720625e+05|1.703601250e+05|1.663793906e+05|1.579999062e+05|1.747589062e+05|2.006198934e+03|2.007867602e+03|2.010706010e+03|2.009053036e+03|2.005938070e+03|2.012168001e+03|6.335255145e+01|6.501850310e+01|6.785549992e+01|6.620434744e+01|6.308969014e+01|6.931900474e+01|2.669785446e+03|2.677549151e+03|2.689673111e+03|2.680952835e+03|2.668123582e+03|2.693782088e+03|2.684387164e+02|2.880850336e+02|3.018591984e+02|2.905734268e+02|2.667226165e+02|3.144242371e+02|8.933644288e+09|9.045844480e+09|9.137495296e+09|9.032257536e+09|8.899411968e+09|9.165105152e+09|1.816117888e+09|2.157681408e+09|2.678410880e+09|2.322592512e+09|1.746886144e+09|2.898298880e+09|6.562029175e+03|6.567601807e+03|6.573787720e+03|6.567002441e+03|6.559207520e+03|6.574798340e+03
2.559057327e+05|2.558708934e+05|2.312242551e+05|2.378278565e+05|1.841325031e+06|1.848749938e+06|1.858020750e+06|1.850373000e+06|1.840097000e+06|1.860648625e+06|1.628768750e+05|1.707480625e+05|1.796102188e+05|1.717085469e+05|1.622889844e+05|1.811280781e+05|2.007134753e+03|2.009993289e+03|2.014019491e+03|2.011094884e+03|2.006984326e+03|2.015205442e+03|6.428504697e+01|6.714562313e+01|7.116991735e+01|6.824622481e+01|6.413620870e+01|7.235624092e+01|2.672909463e+03|2.683379730e+03|2.699687164e+03|2.686695593e+03|2.669686110e+03|2.703705075e+03|2.774842265e+02|2.962606836e+02|3.211429471e+02|3.004593602e+02|2.758722538e+02|3.250464666e+02|8.894484480e+09|9.041750016e+09|9.135484928e+09|9.021686784e+09|8.861461504e+09|9.181913088e+09|1.810328960e+09|2.312175616e+09|2.846022144e+09|2.412859392e+09|1.795510784e+09|3.030207744e+09|6.555366211e+03|6.562601318e+03|6.569277222e+03|6.562662598e+03|6.553911133e+03|6.571413086e+03
