#RRR|Lz25|Lz50|Lz75|Lzmean|
3.096987526e+06|9.983937874e+27|1.558011813e+28|1.998884890e+28|1.448774092e+28|1.448774092e+30
3.098293780e+06|1.138909124e+28|1.699569043e+28|2.045216412e+28|1.530487675e+28|1.530487675e+30
3.099548316e+06|1.174094121e+28|1.665188987e+28|2.037962145e+28|1.550449311e+28|1.550449311e+30
3.100856770e+06|1.128900797e+28|1.606996019e+28|2.047583808e+28|1.498161473e+28|1.498161473e+30
3.102093239e+06|9.843411805e+27|1.766445092e+28|2.036728447e+28|1.504370801e+28|1.504370801e+30
3.103399411e+06|8.964816831e+27|1.412603383e+28|1.928660625e+28|1.363053042e+28|1.363053042e+30
3.104871280e+06|6.655644517e+27|1.482674912e+28|1.959252245e+28|1.313743068e+28|1.313743068e+30
3.106047645e+06|1.099002969e+28|1.779251765e+28|2.000546106e+28|1.551787494e+28|1.551787494e+30
3.107359278e+06|1.169560136e+28|1.639118364e+28|2.080412203e+28|1.524033528e+28|1.524033528e+30
3.108642262e+06|9.523578587e+27|1.666409969e+28|2.022875213e+28|1.504689019e+28|1.504689019e+30
3.109859877e+06|1.147065119e+28|1.797777422e+28|2.005513194e+28|1.567962004e+28|1.567962004e+30
3.110889016e+06|1.178887143e+28|1.807215064e+28|2.021078671e+28|1.558716187e+28|1.558716187e+30
3.111948565e+06|9.947968788e+27|1.614893098e+28|2.074275917e+28|1.495593002e+28|1.495593002e+30
3.113222331e+06|1.063761645e+28|1.781697409e+28|2.118307523e+28|1.566236014e+28|1.566236014e+30
3.114607924e+06|8.194822828e+27|1.623257176e+28|2.068702759e+28|1.440124144e+28|1.440124144e+30
3.116056839e+06|9.072237183e+27|1.635641692e+28|2.069399091e+28|1.492757524e+28|1.492757524e+30
3.117196937e+06|1.080650015e+28|1.607914029e+28|2.019589260e+28|1.539104926e+28|1.539104926e+30
3.118265122e+06|1.077350911e+28|1.826418588e+28|2.115810017e+28|1.576371086e+28|1.576371086e+30
3.119579169e+06|1.230835194e+28|1.860184214e+28|2.103645364e+28|1.622360315e+28|1.622360315e+30
3.120833730e+06|1.010627773e+28|1.667431563e+28|2.093635975e+28|1.531313237e+28|1.531313237e+30
3.122052084e+06|1.104364829e+28|1.659376784e+28|2.065247449e+28|1.516689471e+28|1.516689471e+30
3.123229149e+06|9.606153590e+27|1.642457905e+28|2.019889103e+28|1.471945378e+28|1.471945378e+30
3.124515712e+06|1.243865264e+28|1.746338477e+28|2.118979508e+28|1.618845628e+28|1.618845628e+30
3.125847082e+06|1.250275673e+28|1.738326036e+28|2.116989186e+28|1.609651007e+28|1.609651007e+30
3.127035223e+06|1.131501318e+28|1.835505339e+28|2.078570688e+28|1.583837582e+28|1.583837582e+30
3.128304020e+06|1.095133885e+28|1.728941481e+28|1.980205019e+28|1.514386618e+28|1.514386618e+30
3.129467608e+06|1.077451418e+28|1.784912233e+28|2.065264596e+28|1.559101204e+28|1.559101204e+30
3.130536047e+06|1.287332118e+28|1.713639382e+28|2.107269895e+28|1.600306571e+28|1.600306571e+30
3.131630548e+06|9.738960756e+27|1.678672647e+28|2.112264520e+28|1.538272398e+28|1.538272398e+30
3.132855674e+06|1.100413427e+28|1.721259759e+28|2.137138373e+28|1.573096210e+28|1.573096210e+30
3.134046670e+06|9.988967221e+27|1.662257033e+28|2.082257850e+28|1.519866311e+28|1.519866311e+30
3.135184652e+06|1.073057243e+28|1.698759722e+28|2.034271852e+28|1.532405225e+28|1.532405225e+30
3.136497414e+06|1.331578490e+28|1.904146242e+28|2.126692944e+28|1.671144349e+28|1.671144349e+30
3.137762508e+06|1.158121909e+28|1.708539967e+28|2.102166825e+28|1.545461159e+28|1.545461159e+30
3.139013088e+06|1.116354841e+28|1.645366609e+28|2.039544446e+28|1.531739178e+28|1.531739178e+30
3.140407216e+06|1.000334022e+28|1.669417253e+28|2.088203023e+28|1.525191019e+28|1.525191019e+30
3.141690644e+06|1.007022389e+28|1.762978182e+28|2.073696649e+28|1.578318868e+28|1.578318868e+30
