#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
1.743799649e+04|8.259979594e+21|2.018259360e+22|3.494887303e+22|2.377630145e+22|2.377630145e+24|1.155392163e+28
3.175318019e+04|5.030972123e+22|6.951127208e+22|8.923215624e+22|7.087070947e+22|7.087070947e+24|3.473138344e+28
4.160592479e+04|1.015780823e+23|1.216745303e+23|1.450138544e+23|1.264658738e+23|1.264658738e+25|5.925972878e+28
4.933772909e+04|1.484124496e+23|1.662245113e+23|1.893237882e+23|1.644206110e+23|1.644206110e+25|8.305864868e+28
5.584476721e+04|1.921953492e+23|2.186875411e+23|2.372428733e+23|2.143835609e+23|2.143835609e+25|1.063069298e+29
6.146612640e+04|2.269524098e+23|2.599501352e+23|2.986288822e+23|2.604598046e+23|2.604598046e+25|1.287888381e+29
6.652739986e+04|2.809942428e+23|3.068508688e+23|3.328257814e+23|3.091749809e+23|3.091749809e+25|1.508889540e+29
7.181624070e+04|3.223669113e+23|3.560361087e+23|3.878959247e+23|3.510546988e+23|3.510546988e+25|1.757561341e+29
7.624062495e+04|3.717104734e+23|4.066293661e+23|4.376020206e+23|4.082148129e+23|4.082148129e+25|1.980806959e+29
8.109254260e+04|4.267556270e+23|4.665070743e+23|4.929426247e+23|4.659578429e+23|4.659578429e+25|2.240354703e+29
8.499477110e+04|4.606549902e+23|5.010860160e+23|5.350384636e+23|4.960431580e+23|4.960431580e+25|2.461457253e+29
8.913308834e+04|5.265673321e+23|5.595784535e+23|5.872355326e+23|5.552795588e+23|5.552795588e+25|2.706670860e+29
9.296431340e+04|5.583794796e+23|6.093575627e+23|6.368054128e+23|6.027421677e+23|6.027421677e+25|2.944327119e+29
9.657313614e+04|6.064559204e+23|6.543156736e+23|6.934565476e+23|6.588731737e+23|6.588731737e+25|3.176752472e+29
1.001722265e+05|6.492035388e+23|6.999400343e+23|7.446150420e+23|7.057951914e+23|7.057951914e+25|3.417815537e+29
1.035178827e+05|7.060518694e+23|7.502239492e+23|7.842092431e+23|7.453536433e+23|7.453536433e+25|3.649908662e+29
1.065690209e+05|7.397772665e+23|7.862444319e+23|8.627357295e+23|8.010089108e+23|8.010089108e+25|3.868088617e+29
1.099737217e+05|8.057385326e+23|8.389042220e+23|8.712156213e+23|8.387351029e+23|8.387351029e+25|4.119357899e+29
1.128808918e+05|8.434439491e+23|8.867100035e+23|9.303231990e+23|8.870554386e+23|8.870554386e+25|4.339715725e+29
