#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
3.260354441e+05|1.538190557e+07|1.543951411e+07|1.549375559e+07|1.544365419e+07|2.020303632e+04|2.024580259e+04|2.028598520e+04|2.024876045e+04|3.750714521e+11|3.771746823e+11|3.791573833e+11|3.773298354e+11|1.126006738e+04|1.127880371e+04|1.129640942e+04|1.128011035e+04|2.647048131e+03
4.963719771e+05|1.530093624e+07|1.534197759e+07|1.540935032e+07|1.536106128e+07|2.014275039e+04|2.017332929e+04|2.022343001e+04|2.018737922e+04|3.721216475e+11|3.736163337e+11|3.760723503e+11|3.743170337e+11|1.123368213e+04|1.124707227e+04|1.126899902e+04|1.125323535e+04|2.647048131e+03
5.901646778e+05|1.526482510e+07|1.531851097e+07|1.539406294e+07|1.531743622e+07|2.011578667e+04|2.015585411e+04|2.021207488e+04|2.015484321e+04|3.708093879e+11|3.727612563e+11|3.755145646e+11|3.727288796e+11|1.122189917e+04|1.123941699e+04|1.126402441e+04|1.123900293e+04|2.647048131e+03
6.601265770e+05|1.519453911e+07|1.525348423e+07|1.531754980e+07|1.525465385e+07|2.006320390e+04|2.010731271e+04|2.015513807e+04|2.010798444e+04|3.682577076e+11|3.703973135e+11|3.727262354e+11|3.704452429e+11|1.119891357e+04|1.121819238e+04|1.123910547e+04|1.121851270e+04|2.647048131e+03
7.183975090e+05|1.516607858e+07|1.522448655e+07|1.528673652e+07|1.522010284e+07|2.004186095e+04|2.008563313e+04|2.013215125e+04|2.008213117e+04|3.672265507e+11|3.693437731e+11|3.716056088e+11|3.691897630e+11|1.118959521e+04|1.120871387e+04|1.122905591e+04|1.120721289e+04|2.647048131e+03
7.714001576e+05|1.509890037e+07|1.516964879e+07|1.524784577e+07|1.516645050e+07|1.999126544e+04|2.004453816e+04|2.010309855e+04|2.004176433e+04|3.647936451e+11|3.673559151e+11|3.701924468e+11|3.672450141e+11|1.116752466e+04|1.119076172e+04|1.121635229e+04|1.118960254e+04|2.647048131e+03
8.104055535e+05|1.504192845e+07|1.512553411e+07|1.520759722e+07|1.513026045e+07|1.994802005e+04|2.001142613e+04|2.007299059e+04|2.001453743e+04|3.627312504e+11|3.657579344e+11|3.687308618e+11|3.659329200e+11|1.114871436e+04|1.117629639e+04|1.120318579e+04|1.117772461e+04|2.647048131e+03
8.518898683e+05|1.503716033e+07|1.511841581e+07|1.517427226e+07|1.510345705e+07|1.994439758e+04|2.000606289e+04|2.004800726e+04|1.999432951e+04|3.625587100e+11|3.654999414e+11|3.675234030e+11|3.649618051e+11|1.114714307e+04|1.117396143e+04|1.119227759e+04|1.116891797e+04|2.647048131e+03
8.926641322e+05|1.497372936e+07|1.506232848e+07|1.513040737e+07|1.505151413e+07|1.989601760e+04|1.996351303e+04|2.001508612e+04|1.995492150e+04|3.602673133e+11|3.634695252e+11|3.659345438e+11|3.630835897e+11|1.112612793e+04|1.115545654e+04|1.117789722e+04|1.115177148e+04|2.647048131e+03
9.226826833e+05|1.497240192e+07|1.504235467e+07|1.509718932e+07|1.503287573e+07|1.989500356e+04|1.994834384e+04|1.998996759e+04|1.994086957e+04|3.602193840e+11|3.627466736e+11|3.647317100e+11|3.624081314e+11|1.112569434e+04|1.114885498e+04|1.116696338e+04|1.114564453e+04|2.647048131e+03
9.539682741e+05|1.488418799e+07|1.495206713e+07|1.501920167e+07|1.495373728e+07|1.982743621e+04|1.987946690e+04|1.993072703e+04|1.988052626e+04|3.570388597e+11|3.594851599e+11|3.619094290e+11|3.595501108e+11|1.109638696e+04|1.111894678e+04|1.114120093e+04|1.111943652e+04|2.647048131e+03
9.820866079e+05|1.489720946e+07|1.495780335e+07|1.502663399e+07|1.495590880e+07|1.983743098e+04|1.988385057e+04|1.993639398e+04|1.988206855e+04|3.575078223e+11|3.596922768e+11|3.621779180e+11|3.596304985e+11|1.110071362e+04|1.112085449e+04|1.114365845e+04|1.112011914e+04|2.647048131e+03
1.014048036e+06|1.484970400e+07|1.492149325e+07|1.496850673e+07|1.491483749e+07|1.980094741e+04|1.985606289e+04|1.989202828e+04|1.985068889e+04|3.557970926e+11|3.583824597e+11|3.600787382e+11|3.581485622e+11|1.108490503e+04|1.110879053e+04|1.112440186e+04|1.110649902e+04|2.647048131e+03
1.040870684e+06|1.480490843e+07|1.489515417e+07|1.497638526e+07|1.488821104e+07|1.976642202e+04|1.983585441e+04|1.989804613e+04|1.983021146e+04|3.541873212e+11|3.574338022e+11|3.603632140e+11|3.571908746e+11|1.106996143e+04|1.110003174e+04|1.112701733e+04|1.109762793e+04|2.647048131e+03
