#RRR|P25fit|P50fit|P75fit|P25model|P50model|P75model
3.090993879e+05|2.981181977e+11|3.003202870e+11|3.024867316e+11|0.000000|0.000000|0.000000
4.703848854e+05|2.974664693e+11|2.987761553e+11|3.001490956e+11|0.000000|0.000000|0.000000
5.595424707e+05|2.963333525e+11|2.973528075e+11|2.984705310e+11|0.000000|0.000000|0.000000
6.251614549e+05|2.951885842e+11|2.960684173e+11|2.970647401e+11|0.000000|0.000000|0.000000
6.832364964e+05|2.939735515e+11|2.947740823e+11|2.957025099e+11|0.000000|0.000000|0.000000
7.273872763e+05|2.929314129e+11|2.936957115e+11|2.945939060e+11|0.000000|0.000000|0.000000
7.705761470e+05|2.918188012e+11|2.925651831e+11|2.934492983e+11|0.000000|0.000000|0.000000
8.094780747e+05|2.907418173e+11|2.914850937e+11|2.923679838e+11|0.000000|0.000000|0.000000
8.427870134e+05|2.897660220e+11|2.905152663e+11|2.914046430e+11|0.000000|0.000000|0.000000
8.742812508e+05|2.887998412e+11|2.895611799e+11|2.904622856e+11|0.000000|0.000000|0.000000
9.062081602e+05|2.877789447e+11|2.885581732e+11|2.894760124e+11|0.000000|0.000000|0.000000
9.365614151e+05|2.867712153e+11|2.875720365e+11|2.885096908e+11|0.000000|0.000000|0.000000
9.653249727e+05|2.857841415e+11|2.866089858e+11|2.875684155e+11|0.000000|0.000000|0.000000
9.914676867e+05|2.848608793e+11|2.857101364e+11|2.866914970e+11|0.000000|0.000000|0.000000
1.019623177e+06|2.838396952e+11|2.847175656e+11|2.857244348e+11|0.000000|0.000000|0.000000
1.047940109e+06|2.827855755e+11|2.836942254e+11|2.847283371e+11|0.000000|0.000000|0.000000
1.075254466e+06|2.817439661e+11|2.826838158e+11|2.837453557e+11|0.000000|0.000000|0.000000
1.097688878e+06|2.808708328e+11|2.818371597e+11|2.829218378e+11|0.000000|0.000000|0.000000
1.123401963e+06|2.798511814e+11|2.808485354e+11|2.819601694e+11|0.000000|0.000000|0.000000
1.147135883e+06|2.788926289e+11|2.799190385e+11|2.810557595e+11|0.000000|0.000000|0.000000
1.173937856e+06|2.777907427e+11|2.788501774e+11|2.800152235e+11|0.000000|0.000000|0.000000
1.198636513e+06|2.767576583e+11|2.778474912e+11|2.790384211e+11|0.000000|0.000000|0.000000
1.218207100e+06|2.759273854e+11|2.770411364e+11|2.782522965e+11|0.000000|0.000000|0.000000
1.240976072e+06|2.749487771e+11|2.760900230e+11|2.773242779e+11|0.000000|0.000000|0.000000
1.263064242e+06|2.739867685e+11|2.751542102e+11|2.764102933e+11|0.000000|0.000000|0.000000
1.285140551e+06|2.730131468e+11|2.742061691e+11|2.754833831e+11|0.000000|0.000000|0.000000
1.308605695e+06|2.719653273e+11|2.731847423e+11|2.744835416e+11|0.000000|0.000000|0.000000
1.330737286e+06|2.709651445e+11|2.722085767e+11|2.735267981e+11|0.000000|0.000000|0.000000
1.351274614e+06|2.700269195e+11|2.712917803e+11|2.726271238e+11|0.000000|0.000000|0.000000
1.369686028e+06|2.691777389e+11|2.704610378e+11|2.718109321e+11|0.000000|0.000000|0.000000
1.390084023e+06|2.682282029e+11|2.695310069e+11|2.708960778e+11|0.000000|0.000000|0.000000
1.411141881e+06|2.672385199e+11|2.685603697e+11|2.699400029e+11|0.000000|0.000000|0.000000
1.431950415e+06|2.662513364e+11|2.675908484e+11|2.689837066e+11|0.000000|0.000000|0.000000
1.452694967e+06|2.652582473e+11|2.666141567e+11|2.680189906e+11|0.000000|0.000000|0.000000
1.470192786e+06|2.644137700e+11|2.657825276e+11|2.671964870e+11|0.000000|0.000000|0.000000
1.488121615e+06|2.635421262e+11|2.649230797e+11|2.663454323e+11|0.000000|0.000000|0.000000
1.507410237e+06|2.625972875e+11|2.639902311e+11|2.654205014e+11|0.000000|0.000000|0.000000
1.525894489e+06|2.616850585e+11|2.630883606e+11|2.645251097e+11|0.000000|0.000000|0.000000
1.543974949e+06|2.607864146e+11|2.621987504e+11|2.636407645e+11|0.000000|0.000000|0.000000
1.562932476e+06|2.598375274e+11|2.612581434e+11|2.627045189e+11|0.000000|0.000000|0.000000
1.582043221e+06|2.588741623e+11|2.603018683e+11|2.617514215e+11|0.000000|0.000000|0.000000
1.598339591e+06|2.580473258e+11|2.594800660e+11|2.609313512e+11|0.000000|0.000000|0.000000
1.615462898e+06|2.571732834e+11|2.586102988e+11|2.600624257e+11|0.000000|0.000000|0.000000
1.634404149e+06|2.562002322e+11|2.576407554e+11|2.590926393e+11|0.000000|0.000000|0.000000
1.650865863e+06|2.553492986e+11|2.567918223e+11|2.582424896e+11|0.000000|0.000000|0.000000
1.665829215e+06|2.545715994e+11|2.560150930e+11|2.574638425e+11|0.000000|0.000000|0.000000
1.684999900e+06|2.535693912e+11|2.550129453e+11|2.564581093e+11|0.000000|0.000000|0.000000
1.704461798e+06|2.525452816e+11|2.539875409e+11|2.554277733e+11|0.000000|0.000000|0.000000
1.719316880e+06|2.517590775e+11|2.531994327e+11|2.546350306e+11|0.000000|0.000000|0.000000
