#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
3.583251312e+05|1.702369156e+07|1.706711885e+07|1.710530723e+07|1.706635154e+07|2.021376141e+04|2.024020066e+04|2.026342257e+04|2.023969496e+04|4.737478623e+11|4.755098510e+11|4.770597638e+11|4.754801713e+11|1.222639062e+04|1.223967480e+04|1.225134961e+04|1.223942969e+04|2.582661763e+03
5.444949004e+05|1.692587553e+07|1.697656156e+07|1.701264028e+07|1.697165576e+07|2.015403648e+04|2.018501246e+04|2.020702797e+04|2.018193776e+04|4.697867669e+11|4.718382309e+11|4.732995531e+11|4.716426901e+11|1.219640967e+04|1.221195850e+04|1.222301489e+04|1.221042578e+04|2.582661763e+03
6.473295948e+05|1.684058935e+07|1.690749989e+07|1.695929819e+07|1.689858725e+07|2.010177039e+04|2.014279534e+04|2.017446728e+04|2.013722293e+04|4.663411090e+11|4.690431950e+11|4.711394405e+11|4.686875887e+11|1.217020044e+04|1.219077295e+04|1.220666455e+04|1.218799512e+04|2.582661763e+03
7.258721119e+05|1.678912802e+07|1.683202949e+07|1.688614849e+07|1.683323027e+07|2.007015189e+04|2.009651600e+04|2.012971463e+04|2.009711239e+04|4.642650050e+11|4.659955523e+11|4.681806157e+11|4.660481715e+11|1.215435864e+04|1.216757178e+04|1.218421069e+04|1.216788770e+04|2.582661763e+03
7.881252452e+05|1.672020344e+07|1.679745413e+07|1.685944020e+07|1.678782270e+07|2.002769556e+04|2.007527492e+04|2.011333722e+04|2.006914341e+04|4.614895463e+11|4.646004038e+11|4.671021727e+11|4.642172560e+11|1.213310010e+04|1.215692188e+04|1.217600757e+04|1.215388281e+04|2.582661763e+03
8.443372757e+05|1.664849312e+07|1.673144782e+07|1.678047692e+07|1.671657554e+07|1.998319147e+04|2.003462768e+04|2.006482763e+04|2.002516665e+04|4.586026757e+11|4.619423153e+11|4.639165325e+11|4.613458412e+11|1.211086841e+04|1.213656348e+04|1.215169189e+04|1.213187891e+04|2.582661763e+03
8.936438052e+05|1.661435214e+07|1.668638446e+07|1.674431316e+07|1.667371881e+07|1.996193643e+04|2.000675682e+04|2.004255634e+04|1.999852749e+04|4.572285207e+11|4.601275521e+11|4.624601619e+11|4.596218787e+11|1.210026147e+04|1.212262695e+04|1.214053979e+04|1.211857910e+04|2.582661763e+03
9.356404575e+05|1.655603023e+07|1.665097557e+07|1.670443947e+07|1.663796156e+07|1.992544611e+04|1.998473616e+04|2.001796973e+04|1.997634299e+04|4.548840958e+11|4.587026339e+11|4.608545180e+11|4.581821760e+11|1.208208252e+04|1.211163721e+04|1.212822266e+04|1.210749609e+04|2.582661763e+03
9.771295283e+05|1.652791632e+07|1.659255356e+07|1.665586727e+07|1.659528833e+07|1.990782136e+04|1.994832138e+04|1.998777963e+04|1.994976632e+04|4.537543830e+11|4.563521149e+11|4.588995756e+11|4.564655843e+11|1.207330908e+04|1.209347656e+04|1.211315674e+04|1.209423730e+04|2.582661763e+03
1.014187048e+06|1.648045329e+07|1.654532507e+07|1.664578785e+07|1.655084760e+07|1.987799750e+04|1.991873669e+04|1.998150804e+04|1.992196196e+04|4.518492701e+11|4.544539146e+11|4.584937380e+11|4.546803782e+11|1.205846851e+04|1.207873926e+04|1.211003174e+04|1.208038281e+04|2.582661763e+03
1.048448207e+06|1.643346011e+07|1.650143346e+07|1.657939339e+07|1.649691673e+07|1.984839772e+04|1.989119931e+04|1.994008167e+04|1.988803110e+04|4.499649440e+11|4.526906886e+11|4.558230562e+11|4.525174138e+11|1.204375415e+04|1.206503369e+04|1.208936841e+04|1.206350781e+04|2.582661763e+03
1.081770206e+06|1.639321796e+07|1.650027434e+07|1.658556087e+07|1.649433941e+07|1.982299776e+04|1.989047014e+04|1.994394350e+04|1.988641536e+04|4.483526988e+11|4.526442014e+11|4.560710131e+11|4.524137933e+11|1.203113306e+04|1.206466846e+04|1.209129224e+04|1.206270410e+04|2.582661763e+03
1.114519007e+06|1.633461041e+07|1.645038115e+07|1.651892424e+07|1.643890664e+07|1.978590111e+04|1.985906054e+04|1.990218109e+04|1.985156709e+04|4.460078447e+11|4.506433800e+11|4.533931007e+11|4.501901567e+11|1.201271362e+04|1.204905176e+04|1.207049756e+04|1.204536523e+04|2.582661763e+03
1.146541459e+06|1.635128176e+07|1.641501858e+07|1.648362347e+07|1.641571749e+07|1.979646003e+04|1.983677090e+04|1.987999285e+04|1.983698775e+04|4.466747775e+11|4.492256090e+11|4.519764110e+11|4.492595193e+11|1.201795752e+04|1.203797412e+04|1.205945801e+04|1.203811230e+04|2.582661763e+03
1.178216388e+06|1.630599907e+07|1.637573701e+07|1.645990355e+07|1.637622490e+07|1.976776234e+04|1.981193948e+04|1.986505876e+04|1.981200910e+04|4.448636773e+11|4.476532160e+11|4.510252141e+11|4.476792643e+11|1.200370776e+04|1.202564111e+04|1.205203247e+04|1.202570898e+04|2.582661763e+03
1.207226750e+06|1.625233928e+07|1.634533094e+07|1.642130747e+07|1.634311510e+07|1.973363789e+04|1.979269163e+04|1.984073638e+04|1.979101896e+04|4.427214322e+11|4.464367027e+11|4.494777246e+11|4.463554477e+11|1.198679883e+04|1.201608496e+04|1.203994092e+04|1.201529297e+04|2.582661763e+03
1.235995867e+06|1.621081447e+07|1.629860310e+07|1.636939373e+07|1.629624841e+07|1.970719117e+04|1.976306205e+04|1.980792549e+04|1.976127211e+04|4.410641909e+11|4.445683692e+11|4.473994094e+11|4.444825072e+11|1.197368335e+04|1.200138135e+04|1.202364697e+04|1.200053711e+04|2.582661763e+03
