#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
7.764527067e+04|1.269489829e+25|2.304687230e+25|3.302945900e+25|2.511362446e+25|2.511362446e+27|3.333843238e+31
1.397261344e+05|5.705267040e+25|6.711095983e+25|7.963325556e+25|7.167150517e+25|7.167150517e+27|9.778161908e+31
1.805717075e+05|1.015341444e+26|1.159540843e+26|1.294855814e+26|1.146931367e+26|1.146931367e+28|1.625939413e+32
2.159867528e+05|1.496449961e+26|1.655473877e+26|1.848326414e+26|1.683190906e+26|1.683190906e+28|2.325027526e+32
2.469322213e+05|1.974301891e+26|2.260050805e+26|2.411763587e+26|2.224914554e+26|2.224914554e+28|3.032873151e+32
2.688517863e+05|2.410430046e+26|2.564410325e+26|2.826417699e+26|2.583044336e+26|2.583044336e+28|3.594974158e+32
2.925400509e+05|2.866436601e+26|3.183900278e+26|3.492031842e+26|3.195951788e+26|3.195951788e+28|4.258059007e+32
3.160611860e+05|3.424922945e+26|3.643984275e+26|3.868232599e+26|3.645075613e+26|3.645075613e+28|4.966665961e+32
3.372447450e+05|3.845675292e+26|4.122451153e+26|4.415097165e+26|4.118429575e+26|4.118429575e+28|5.653756096e+32
3.543691150e+05|4.301236207e+26|4.550883892e+26|4.777348880e+26|4.537379209e+26|4.537379209e+28|6.242930282e+32
3.734383174e+05|4.809081490e+26|5.062879641e+26|5.317121017e+26|5.050477763e+26|5.050477763e+28|6.937065619e+32
3.914002804e+05|5.366202729e+26|5.623966261e+26|5.893579443e+26|5.635306367e+26|5.635306367e+28|7.615141761e+32
4.077263260e+05|5.759874994e+26|6.014038568e+26|6.336273292e+26|5.970854686e+26|5.970854686e+28|8.262541166e+32
4.224804342e+05|6.158655583e+26|6.460104776e+26|6.804224904e+26|6.475934498e+26|6.475934498e+28|8.871138627e+32
4.382099569e+05|6.619368584e+26|6.940171138e+26|7.288284306e+26|6.952551661e+26|6.952551661e+28|9.544989845e+32
4.544875728e+05|7.067480952e+26|7.468174090e+26|7.814462832e+26|7.460340230e+26|7.460340230e+28|1.027650159e+33
4.693246050e+05|7.699712068e+26|7.983619169e+26|8.406036904e+26|8.040772427e+26|8.040772427e+28|1.094726094e+33
4.826372605e+05|8.171206592e+26|8.472131161e+26|8.848463837e+26|8.509069269e+26|8.509069269e+28|1.157643803e+33
4.985111346e+05|8.739722563e+26|9.003355138e+26|9.400559519e+26|9.102823364e+26|9.102823364e+28|1.235139078e+33
5.115436769e+05|9.127352608e+26|9.448297889e+26|9.736284692e+26|9.494958435e+26|9.494958435e+28|1.300427877e+33
5.228359204e+05|9.777196780e+26|9.981396178e+26|1.041389865e+27|1.005055061e+27|1.005055061e+29|1.358673147e+33
5.349689686e+05|1.009872140e+27|1.041447533e+27|1.085880539e+27|1.043692840e+27|1.043692840e+29|1.422355370e+33
5.475999765e+05|1.066630887e+27|1.102012977e+27|1.139219097e+27|1.101188860e+27|1.101188860e+29|1.490122650e+33
5.595540730e+05|1.078782560e+27|1.121223888e+27|1.159774514e+27|1.122486844e+27|1.122486844e+29|1.556007226e+33
5.714849183e+05|1.147116719e+27|1.192202998e+27|1.233838015e+27|1.191613834e+27|1.191613834e+29|1.622956699e+33
5.825254232e+05|1.190225811e+27|1.231454792e+27|1.275635610e+27|1.230687299e+27|1.230687299e+29|1.687321955e+33
5.931032028e+05|1.217028520e+27|1.270219366e+27|1.309234307e+27|1.269996373e+27|1.269996373e+29|1.747997262e+33
6.052634733e+05|1.300570741e+27|1.334095207e+27|1.368563630e+27|1.327190536e+27|1.327190536e+29|1.820455043e+33
6.159620362e+05|1.336775962e+27|1.381616530e+27|1.422502958e+27|1.369385378e+27|1.369385378e+29|1.885503965e+33
6.280287037e+05|1.392241823e+27|1.442777702e+27|1.482584238e+27|1.442903425e+27|1.442903425e+29|1.959984955e+33
6.387695310e+05|1.451833109e+27|1.488965696e+27|1.553510624e+27|1.494934505e+27|1.494934505e+29|2.027712843e+33
6.493825432e+05|1.483822878e+27|1.542945764e+27|1.581807036e+27|1.526848661e+27|1.526848661e+29|2.095630449e+33
6.596146802e+05|1.538582901e+27|1.575266115e+27|1.647157467e+27|1.590846512e+27|1.590846512e+29|2.162120257e+33
6.691625927e+05|1.597972132e+27|1.643289588e+27|1.683747918e+27|1.634263039e+27|1.634263039e+29|2.225252679e+33
6.790165376e+05|1.643615368e+27|1.668957844e+27|1.727361942e+27|1.685004114e+27|1.685004114e+29|2.291359714e+33
6.885839456e+05|1.680632967e+27|1.733610462e+27|1.774901701e+27|1.730584155e+27|1.730584155e+29|2.356469180e+33
6.983909296e+05|1.724765292e+27|1.786226177e+27|1.836120993e+27|1.784782380e+27|1.784782380e+29|2.423958301e+33
7.083000022e+05|1.782999325e+27|1.830292419e+27|1.870575566e+27|1.823004384e+27|1.823004384e+29|2.493058362e+33
7.168012356e+05|1.843093417e+27|1.885838940e+27|1.931597556e+27|1.880672714e+27|1.880672714e+29|2.553345534e+33
7.274407215e+05|1.845459271e+27|1.901290851e+27|1.954882287e+27|1.903000149e+27|1.903000149e+29|2.629749463e+33
7.374919339e+05|1.925892441e+27|1.979532604e+27|2.033395253e+27|1.979103819e+27|1.979103819e+29|2.703142677e+33
7.461985440e+05|1.970748300e+27|2.024705610e+27|2.075031864e+27|2.013788448e+27|2.013788448e+29|2.767227397e+33
7.546678104e+05|2.020778101e+27|2.064631871e+27|2.117398946e+27|2.064588184e+27|2.064588184e+29|2.830335189e+33
7.637014065e+05|2.060148671e+27|2.114756685e+27|2.173200261e+27|2.107990348e+27|2.107990348e+29|2.898712278e+33
7.719014298e+05|2.129235852e+27|2.182899717e+27|2.222315522e+27|2.174320456e+27|2.174320456e+29|2.960963464e+33
7.801146570e+05|2.155189315e+27|2.213805674e+27|2.260092114e+27|2.201236073e+27|2.201236073e+29|3.024316846e+33
7.891155196e+05|2.224478026e+27|2.272773940e+27|2.326150355e+27|2.275104543e+27|2.275104543e+29|3.096299564e+33
7.980861876e+05|2.282439912e+27|2.335255924e+27|2.399236329e+27|2.336416505e+27|2.336416505e+29|3.165556626e+33
8.061447920e+05|2.316828992e+27|2.367886202e+27|2.408168102e+27|2.363426270e+27|2.363426270e+29|3.229865641e+33
8.144892495e+05|2.343474878e+27|2.400293778e+27|2.457011713e+27|2.399833092e+27|2.399833092e+29|3.296959693e+33
8.235234732e+05|2.435832989e+27|2.484458484e+27|2.531342189e+27|2.481334917e+27|2.481334917e+29|3.370506376e+33
8.317537784e+05|2.453236964e+27|2.525235710e+27|2.561814312e+27|2.505447451e+27|2.505447451e+29|3.438358071e+33
8.398948450e+05|2.519796110e+27|2.573896463e+27|2.649771024e+27|2.590801241e+27|2.590801241e+29|3.505906808e+33
8.474071809e+05|2.555836286e+27|2.621655638e+27|2.689577116e+27|2.621712353e+27|2.621712353e+29|3.570568054e+33
8.550922930e+05|2.628233168e+27|2.676740526e+27|2.728984795e+27|2.678692701e+27|2.678692701e+29|3.633732320e+33
8.627506289e+05|2.662091982e+27|2.722235353e+27|2.780167628e+27|2.722041849e+27|2.722041849e+29|3.699286090e+33
8.710946469e+05|2.723099077e+27|2.794714951e+27|2.865902524e+27|2.788288801e+27|2.788288801e+29|3.771421572e+33
8.795757994e+05|2.762101452e+27|2.831917146e+27|2.897462128e+27|2.832463120e+27|2.832463120e+29|3.844851979e+33
8.885886595e+05|2.823694469e+27|2.877588610e+27|2.947110816e+27|2.885179246e+27|2.885179246e+29|3.924023757e+33
8.965054498e+05|2.846853701e+27|2.914894067e+27|2.983569861e+27|2.912558803e+27|2.912558803e+29|3.994575088e+33
9.035586938e+05|2.926218042e+27|2.973301988e+27|3.037632605e+27|2.980000903e+27|2.980000903e+29|4.057690802e+33
9.111258899e+05|2.975080188e+27|3.041367175e+27|3.096308428e+27|3.035469921e+27|3.035469921e+29|4.127865348e+33
9.178365780e+05|3.017172326e+27|3.076671743e+27|3.147904319e+27|3.080703705e+27|3.080703705e+29|4.186734419e+33
9.246269480e+05|3.046727553e+27|3.123382851e+27|3.182617675e+27|3.116289462e+27|3.116289462e+29|4.249098599e+33
9.318058427e+05|3.090265691e+27|3.159074412e+27|3.220877338e+27|3.163553210e+27|3.163553210e+29|4.315210012e+33
9.389084422e+05|3.162694318e+27|3.220045940e+27|3.278198874e+27|3.230054561e+27|3.230054561e+29|4.381209942e+33
9.461208203e+05|3.175946209e+27|3.239308770e+27|3.319324447e+27|3.246040913e+27|3.246040913e+29|4.449031297e+33
9.527751233e+05|3.237064680e+27|3.296941829e+27|3.360771345e+27|3.285445533e+27|3.285445533e+29|4.511657913e+33
9.599075769e+05|3.262647259e+27|3.361481732e+27|3.417328811e+27|3.345784242e+27|3.345784242e+29|4.579261864e+33
9.670514633e+05|3.323695575e+27|3.405141169e+27|3.476396525e+27|3.399119133e+27|3.399119133e+29|4.648052883e+33
9.735100985e+05|3.368207458e+27|3.434543699e+27|3.512853286e+27|3.433717199e+27|3.433717199e+29|4.710241168e+33
9.801022120e+05|3.433045318e+27|3.510797622e+27|3.568726247e+27|3.506158596e+27|3.506158596e+29|4.774169564e+33
9.867804063e+05|3.478044338e+27|3.554506735e+27|3.609786036e+27|3.565890275e+27|3.565890275e+29|4.839422170e+33
9.943348031e+05|3.543517488e+27|3.611555004e+27|3.691447596e+27|3.612919677e+27|3.612919677e+29|4.914169836e+33
1.001739387e+06|3.589160544e+27|3.671534615e+27|3.725900710e+27|3.703225028e+27|3.703225028e+29|4.987457095e+33
1.008338893e+06|3.628545752e+27|3.710585898e+27|3.794811973e+27|3.725284352e+27|3.725284352e+29|5.055628995e+33
1.014973423e+06|3.673266630e+27|3.750196481e+27|3.826992776e+27|3.757527204e+27|3.757527204e+29|5.120100835e+33
1.022796539e+06|3.727725932e+27|3.824610608e+27|3.895465733e+27|3.812741700e+27|3.812741700e+29|5.199318565e+33
1.029748031e+06|3.789488768e+27|3.858541111e+27|3.939622953e+27|3.877537621e+27|3.877537621e+29|5.269952079e+33
1.037063370e+06|3.817889427e+27|3.915458769e+27|3.970575160e+27|3.902705511e+27|3.902705511e+29|5.348008168e+33
1.043826102e+06|3.909254451e+27|3.972359613e+27|4.034834489e+27|4.014931140e+27|4.014931140e+29|5.417726283e+33
1.050733462e+06|3.935523211e+27|4.009367291e+27|4.074573263e+27|4.000018381e+27|4.000018381e+29|5.487246185e+33
1.057851486e+06|4.017751988e+27|4.090600759e+27|4.152508544e+27|4.080925588e+27|4.080925588e+29|5.564323461e+33
1.064176990e+06|4.074727492e+27|4.132325441e+27|4.204078229e+27|4.142935875e+27|4.142935875e+29|5.628367257e+33
1.070613671e+06|4.128195658e+27|4.186918388e+27|4.255399486e+27|4.193772841e+27|4.193772841e+29|5.696873391e+33
1.076736140e+06|4.130256912e+27|4.241358200e+27|4.309857561e+27|4.226560332e+27|4.226560332e+29|5.762055931e+33
1.083389228e+06|4.200885195e+27|4.289259046e+27|4.378246648e+27|4.270153854e+27|4.270153854e+29|5.833415758e+33
1.089246952e+06|4.258621708e+27|4.311777696e+27|4.388545505e+27|4.335965471e+27|4.335965471e+29|5.896817492e+33
1.094928559e+06|4.294049534e+27|4.347159059e+27|4.431048350e+27|4.358469182e+27|4.358469182e+29|5.958561269e+33
1.100504976e+06|4.317967678e+27|4.430499650e+27|4.498930034e+27|4.410130577e+27|4.410130577e+29|6.019334826e+33
1.106105140e+06|4.398015468e+27|4.471687226e+27|4.529268526e+27|4.464956193e+27|4.464956193e+29|6.080754696e+33
1.112229007e+06|4.426362711e+27|4.516898266e+27|4.608011671e+27|4.525402826e+27|4.525402826e+29|6.148241751e+33
1.118170366e+06|4.461431327e+27|4.575902534e+27|4.643241070e+27|4.555118405e+27|4.555118405e+29|6.213961876e+33
1.123799916e+06|4.545038748e+27|4.607779630e+27|4.697691683e+27|4.618384073e+27|4.618384073e+29|6.276731373e+33
1.129701903e+06|4.564295597e+27|4.647356722e+27|4.724535041e+27|4.667833789e+27|4.667833789e+29|6.343142417e+33
1.135522382e+06|4.609933387e+27|4.708387057e+27|4.759214063e+27|4.711256117e+27|4.711256117e+29|6.411582894e+33
1.141762656e+06|4.680428575e+27|4.759591129e+27|4.844428884e+27|4.754243745e+27|4.754243745e+29|6.478953239e+33
1.147731655e+06|4.695838921e+27|4.820089509e+27|4.883187648e+27|4.779608829e+27|4.779608829e+29|6.547313586e+33
