#RRR|Lz25|Lz50|Lz75|Lzmean|
1.480219966e+06|9.026660083e+27|1.322643660e+28|1.574976061e+28|1.172384842e+28|1.172384842e+30
1.488295451e+06|9.538413623e+27|1.342471846e+28|1.637442072e+28|1.260748584e+28|1.260748584e+30
1.496790539e+06|5.938377054e+27|1.155538122e+28|1.537634752e+28|1.063880848e+28|1.063880848e+30
1.506156264e+06|7.360414450e+27|1.415293007e+28|1.644133916e+28|1.219054598e+28|1.219054598e+30
1.514608638e+06|8.759932775e+27|1.314266705e+28|1.622948546e+28|1.184248782e+28|1.184248782e+30
1.522778632e+06|6.258726238e+27|1.146589752e+28|1.625773862e+28|1.108815179e+28|1.108815179e+30
1.529916782e+06|8.051026568e+27|1.395437938e+28|1.698417021e+28|1.216633833e+28|1.216633833e+30
1.538910907e+06|8.705019361e+27|1.387120406e+28|1.696050191e+28|1.229496247e+28|1.229496247e+30
1.548205265e+06|8.080877048e+27|1.428590751e+28|1.706659457e+28|1.238495614e+28|1.238495614e+30
1.555439592e+06|8.180855341e+27|1.379710643e+28|1.715132823e+28|1.206662770e+28|1.206662770e+30
1.563374319e+06|8.841715675e+27|1.406902036e+28|1.720118227e+28|1.245657219e+28|1.245657219e+30
1.570802879e+06|7.577324627e+27|1.198907564e+28|1.706736344e+28|1.156985056e+28|1.156985056e+30
1.578087719e+06|7.636313572e+27|1.426983256e+28|1.711475868e+28|1.237230655e+28|1.237230655e+30
1.585210231e+06|7.983905700e+27|1.411839659e+28|1.816394471e+28|1.268149434e+28|1.268149434e+30
1.592970119e+06|1.119525267e+28|1.610319890e+28|1.874000175e+28|1.418149272e+28|1.418149272e+30
1.601579189e+06|7.490598278e+27|1.327092545e+28|1.713087814e+28|1.223813637e+28|1.223813637e+30
1.608936253e+06|8.135955265e+27|1.612815271e+28|1.886126225e+28|1.327859787e+28|1.327859787e+30
1.616416589e+06|1.055618895e+28|1.606725108e+28|1.905601774e+28|1.422185127e+28|1.422185127e+30
1.624093582e+06|1.023453095e+28|1.688921131e+28|1.939615704e+28|1.436537015e+28|1.436537015e+30
1.630869345e+06|9.741329955e+27|1.490752390e+28|1.910799396e+28|1.356371208e+28|1.356371208e+30
1.638559917e+06|8.289763719e+27|1.496828598e+28|1.911856825e+28|1.340303653e+28|1.340303653e+30
1.645958671e+06|1.123212760e+28|1.566911555e+28|1.971692972e+28|1.446163665e+28|1.446163665e+30
1.652605164e+06|8.299950339e+27|1.402985295e+28|1.909109674e+28|1.332139765e+28|1.332139765e+30
1.659826364e+06|8.182922248e+27|1.426059187e+28|1.929058380e+28|1.312854455e+28|1.312854455e+30
1.666917557e+06|1.106685635e+28|1.675748439e+28|2.031407261e+28|1.463014728e+28|1.463014728e+30
1.673475464e+06|8.749023530e+27|1.564878047e+28|1.967512852e+28|1.384918194e+28|1.384918194e+30
1.680823890e+06|7.630355671e+27|1.464301649e+28|1.943784936e+28|1.347867194e+28|1.347867194e+30
1.687724992e+06|9.884650731e+27|1.579724749e+28|1.975466092e+28|1.436068083e+28|1.436068083e+30
1.694429357e+06|9.962584150e+27|1.602985745e+28|2.030934639e+28|1.436217555e+28|1.436217555e+30
1.700467315e+06|1.138236041e+28|1.748296097e+28|2.071851905e+28|1.557749970e+28|1.557749970e+30
1.707206543e+06|9.102140249e+27|1.579262546e+28|2.018685508e+28|1.442796982e+28|1.442796982e+30
1.714423643e+06|1.038822884e+28|1.878084863e+28|2.175149181e+28|1.585869230e+28|1.585869230e+30
1.721383216e+06|9.185497307e+27|1.698244356e+28|2.131602183e+28|1.488211207e+28|1.488211207e+30
1.728905646e+06|1.076503715e+28|1.791717747e+28|2.102344463e+28|1.563572467e+28|1.563572467e+30
1.734927989e+06|1.186998254e+28|1.921286620e+28|2.232528713e+28|1.652928331e+28|1.652928331e+30
1.741453387e+06|9.993617522e+27|1.504635394e+28|2.188193686e+28|1.492561387e+28|1.492561387e+30
1.748063481e+06|9.020115498e+27|1.739727850e+28|2.181738763e+28|1.547593286e+28|1.547593286e+30
1.754423363e+06|1.160344795e+28|1.945133013e+28|2.250288386e+28|1.632088993e+28|1.632088993e+30
1.760608589e+06|1.130776485e+28|1.865965964e+28|2.252367396e+28|1.621169500e+28|1.621169500e+30
1.766047219e+06|1.299563186e+28|1.775643863e+28|2.254077776e+28|1.676286138e+28|1.676286138e+30
1.772617624e+06|7.167388665e+27|1.577288128e+28|2.107410384e+28|1.411656979e+28|1.411656979e+30
1.778944310e+06|9.829437912e+27|1.776319215e+28|2.231528812e+28|1.611094035e+28|1.611094035e+30
1.785637065e+06|9.687254977e+27|1.754345184e+28|2.290161911e+28|1.586633780e+28|1.586633780e+30
1.791924103e+06|1.146885856e+28|1.892754127e+28|2.278630500e+28|1.655438355e+28|1.655438355e+30
1.797989473e+06|1.339213170e+28|1.885232314e+28|2.314713434e+28|1.717894939e+28|1.717894939e+30
1.803413518e+06|7.650938917e+27|1.771688070e+28|2.267298440e+28|1.525798027e+28|1.525798027e+30
1.809198680e+06|1.022800050e+28|1.858482866e+28|2.358188078e+28|1.638837412e+28|1.638837412e+30
1.815605587e+06|9.445966542e+27|1.766875454e+28|2.301694467e+28|1.615599813e+28|1.615599813e+30
1.823290119e+06|1.267335648e+28|2.062996245e+28|2.459114360e+28|1.809787396e+28|1.809787396e+30
1.829290644e+06|1.216745663e+28|2.011844620e+28|2.331354826e+28|1.729785947e+28|1.729785947e+30
1.834730580e+06|1.119679603e+28|1.887515857e+28|2.444800694e+28|1.695550289e+28|1.695550289e+30
1.840274754e+06|1.217588729e+28|1.960852315e+28|2.427250843e+28|1.787847348e+28|1.787847348e+30
1.846026688e+06|1.236499043e+28|1.994077163e+28|2.498082543e+28|1.778315118e+28|1.778315118e+30
1.851094695e+06|1.150738286e+28|1.927097502e+28|2.410781849e+28|1.752334616e+28|1.752334616e+30
1.857403622e+06|1.123388857e+28|2.144167252e+28|2.542522469e+28|1.770758794e+28|1.770758794e+30
1.863528765e+06|1.266925734e+28|1.966742321e+28|2.420209941e+28|1.802199541e+28|1.802199541e+30
1.868998980e+06|1.103165295e+28|2.002485804e+28|2.478912773e+28|1.777145803e+28|1.777145803e+30
1.875084848e+06|1.455056870e+28|2.057934681e+28|2.543362711e+28|1.872999867e+28|1.872999867e+30
1.880825111e+06|1.039153523e+28|2.027820596e+28|2.568789312e+28|1.796149253e+28|1.796149253e+30
1.886441618e+06|1.021540414e+28|2.033342170e+28|2.575804025e+28|1.777347937e+28|1.777347937e+30
1.891930365e+06|1.242370555e+28|2.075081028e+28|2.513605825e+28|1.785022372e+28|1.785022372e+30
1.897476395e+06|1.284535326e+28|2.174470915e+28|2.608201265e+28|1.920602662e+28|1.920602662e+30
1.903276558e+06|1.376375703e+28|2.088451150e+28|2.637427730e+28|1.906430303e+28|1.906430303e+30
1.908814678e+06|1.276636411e+28|1.896863395e+28|2.529076824e+28|1.798231737e+28|1.798231737e+30
1.914524859e+06|1.192995424e+28|1.987022819e+28|2.497623288e+28|1.755780718e+28|1.755780718e+30
1.920258318e+06|1.115343943e+28|2.130477712e+28|2.613373031e+28|1.835368439e+28|1.835368439e+30
1.925636705e+06|1.192670991e+28|1.964442447e+28|2.637079583e+28|1.834094426e+28|1.834094426e+30
1.930519643e+06|1.377574990e+28|2.055024089e+28|2.614247307e+28|1.911373206e+28|1.911373206e+30
1.936086159e+06|1.401504719e+28|2.263668564e+28|2.706150117e+28|1.999282002e+28|1.999282002e+30
1.941370812e+06|1.183980088e+28|2.245785935e+28|2.684392366e+28|1.906752565e+28|1.906752565e+30
1.946769421e+06|9.119423074e+27|1.817053581e+28|2.666552676e+28|1.764913654e+28|1.764913654e+30
