#radius[cm] density[g/cm^3] temperature[K] pressure[dyne/cm^2] sp.energy[erg/g] sp.entropy[erg/g/K] menclosed[g] matID
4.89133333e+06 1.05873267e+01 4.66470249e+03 1.78465461e+12 4.71923439e+10 1.82054304e+07 5.46150171e+21 402
5.06000000e+06 1.05872942e+01 4.66468132e+03 1.78462920e+12 4.71918291e+10 1.82054304e+07 6.03604991e+21 402
5.22866667e+06 1.05872606e+01 4.66465941e+03 1.78460291e+12 4.71912963e+10 1.82054304e+07 6.64953784e+21 402
5.39733333e+06 1.05872259e+01 4.66463675e+03 1.78457572e+12 4.71907455e+10 1.82054304e+07 7.30324194e+21 402
5.56600000e+06 1.05871901e+01 4.66461336e+03 1.78454764e+12 4.71901766e+10 1.82054304e+07 7.99843866e+21 402
5.73466667e+06 1.05871531e+01 4.66458922e+03 1.78451867e+12 4.71895897e+10 1.82054304e+07 8.73640439e+21 402
5.90333333e+06 1.05871150e+01 4.66456434e+03 1.78448881e+12 4.71889847e+10 1.82054304e+07 9.51841552e+21 402
6.07200000e+06 1.05870757e+01 4.66453871e+03 1.78445806e+12 4.71883617e+10 1.82054304e+07 1.03457484e+22 402
6.24066667e+06 1.05870353e+01 4.66451235e+03 1.78442643e+12 4.71877207e+10 1.82054304e+07 1.12196793e+22 402
6.40933333e+06 1.05869938e+01 4.66448524e+03 1.78439390e+12 4.71870616e+10 1.82054304e+07 1.21414846e+22 402
6.57800000e+06 1.05869511e+01 4.66445740e+03 1.78436047e+12 4.71863845e+10 1.82054304e+07 1.31124406e+22 402
6.74666667e+06 1.05869073e+01 4.66442881e+03 1.78432616e+12 4.71856894e+10 1.82054304e+07 1.41338234e+22 402
6.91533333e+06 1.05868624e+01 4.66439947e+03 1.78429096e+12 4.71849762e+10 1.82054304e+07 1.52069093e+22 402
7.08400000e+06 1.05868163e+01 4.66436940e+03 1.78425487e+12 4.71842449e+10 1.82054304e+07 1.63329744e+22 402
7.25266667e+06 1.05867691e+01 4.66433859e+03 1.78421789e+12 4.71834956e+10 1.82054304e+07 1.75132948e+22 402
7.42133333e+06 1.05867207e+01 4.66430703e+03 1.78418002e+12 4.71827283e+10 1.82054304e+07 1.87491468e+22 402
7.59000000e+06 1.05866712e+01 4.66427473e+03 1.78414125e+12 4.71819430e+10 1.82054304e+07 2.00418062e+22 402
7.75866667e+06 1.05866206e+01 4.66424169e+03 1.78410160e+12 4.71811396e+10 1.82054304e+07 2.13925493e+22 402
7.92733333e+06 1.05865689e+01 4.66420790e+03 1.78406106e+12 4.71803181e+10 1.82054304e+07 2.28026519e+22 402
8.09600000e+06 1.05865160e+01 4.66417338e+03 1.78401962e+12 4.71794787e+10 1.82054304e+07 2.42733900e+22 402
8.26466667e+06 1.05864619e+01 4.66413811e+03 1.78397730e+12 4.71786211e+10 1.82054304e+07 2.58060396e+22 402
8.43333333e+06 1.05864067e+01 4.66410210e+03 1.78393409e+12 4.71777456e+10 1.82054304e+07 2.74018765e+22 402
8.60200000e+06 1.05863504e+01 4.66406535e+03 1.78388998e+12 4.71768520e+10 1.82054304e+07 2.90621765e+22 402
8.77066667e+06 1.05862930e+01 4.66402786e+03 1.78384499e+12 4.71759404e+10 1.82054304e+07 3.07882155e+22 402
8.93933333e+06 1.05862344e+01 4.66398962e+03 1.78379910e+12 4.71750107e+10 1.82054304e+07 3.25812692e+22 402
9.10800000e+06 1.05861747e+01 4.66395065e+03 1.78375232e+12 4.71740630e+10 1.82054304e+07 3.44426134e+22 402
9.27666667e+06 1.05861138e+01 4.66391093e+03 1.78370466e+12 4.71730973e+10 1.82054304e+07 3.63735236e+22 402
9.44533333e+06 1.05860518e+01 4.66387047e+03 1.78365610e+12 4.71721135e+10 1.82054304e+07 3.83752756e+22 402
9.61400000e+06 1.05859887e+01 4.66382927e+03 1.78360666e+12 4.71711117e+10 1.82054304e+07 4.04491448e+22 402
9.78266667e+06 1.05859244e+01 4.66378732e+03 1.78355632e+12 4.71700918e+10 1.82054304e+07 4.25964070e+22 402
9.95133333e+06 1.05858590e+01 4.66374464e+03 1.78350509e+12 4.71690540e+10 1.82054304e+07 4.48183374e+22 402
1.01200000e+07 1.05857925e+01 4.66370121e+03 1.78345298e+12 4.71679980e+10 1.82054304e+07 4.71162117e+22 402
1.02886667e+07 1.05857248e+01 4.66365704e+03 1.78339997e+12 4.71669241e+10 1.82054304e+07 4.94913051e+22 402
1.04573333e+07 1.05856560e+01 4.66361213e+03 1.78334607e+12 4.71658321e+10 1.82054304e+07 5.19448931e+22 402
1.06260000e+07 1.05855861e+01 4.66356648e+03 1.78329129e+12 4.71647221e+10 1.82054304e+07 5.44782508e+22 402
1.07946667e+07 1.05855150e+01 4.66352009e+03 1.78323561e+12 4.71635940e+10 1.82054304e+07 5.70926537e+22 402
1.09633333e+07 1.05854428e+01 4.66347295e+03 1.78317904e+12 4.71624480e+10 1.82054304e+07 5.97893768e+22 402
1.11320000e+07 1.05853694e+01 4.66342508e+03 1.78312159e+12 4.71612839e+10 1.82054304e+07 6.25696953e+22 402
1.13006667e+07 1.05852949e+01 4.66337646e+03 1.78306324e+12 4.71601017e+10 1.82054304e+07 6.54348842e+22 402
1.14693333e+07 1.05852193e+01 4.66332710e+03 1.78300400e+12 4.71589015e+10 1.82054304e+07 6.83862188e+22 402
1.16380000e+07 1.05851425e+01 4.66327700e+03 1.78294388e+12 4.71576833e+10 1.82054304e+07 7.14249738e+22 402
1.18066667e+07 1.05850646e+01 4.66322615e+03 1.78288286e+12 4.71564471e+10 1.82054304e+07 7.45524243e+22 402
1.19753333e+07 1.05849856e+01 4.66317457e+03 1.78282095e+12 4.71551928e+10 1.82054304e+07 7.77698450e+22 402
1.21440000e+07 1.05849054e+01 4.66312224e+03 1.78275816e+12 4.71539205e+10 1.82054304e+07 8.10785109e+22 402
1.23126667e+07 1.05848241e+01 4.66306918e+03 1.78269447e+12 4.71526302e+10 1.82054304e+07 8.44796967e+22 402
1.24813333e+07 1.05847416e+01 4.66301537e+03 1.78262990e+12 4.71513219e+10 1.82054304e+07 8.79746770e+22 402
1.26500000e+07 1.05846581e+01 4.66296082e+03 1.78256443e+12 4.71499955e+10 1.82054304e+07 9.15647265e+22 402
1.28186667e+07 1.05845733e+01 4.66290553e+03 1.78249808e+12 4.71486511e+10 1.82054304e+07 9.52511198e+22 402
1.29873333e+07 1.05844875e+01 4.66284949e+03 1.78243083e+12 4.71472887e+10 1.82054304e+07 9.90351314e+22 402
1.31560000e+07 1.05844005e+01 4.66279272e+03 1.78236270e+12 4.71459082e+10 1.82054304e+07 1.02918036e+23 402
1.33246667e+07 1.05843124e+01 4.66273520e+03 1.78229367e+12 4.71445098e+10 1.82054304e+07 1.06901107e+23 402
1.34933333e+07 1.05842231e+01 4.66267695e+03 1.78222376e+12 4.71430933e+10 1.82054304e+07 1.10985620e+23 402
1.36620000e+07 1.05841327e+01 4.66261795e+03 1.78215296e+12 4.71416588e+10 1.82054304e+07 1.15172849e+23 402
1.38306667e+07 1.05840412e+01 4.66255821e+03 1.78208126e+12 4.71402062e+10 1.82054304e+07 1.19464067e+23 402
1.39993333e+07 1.05839485e+01 4.66249773e+03 1.78200868e+12 4.71387357e+10 1.82054304e+07 1.23860550e+23 402
1.41680000e+07 1.05838547e+01 4.66243651e+03 1.78193521e+12 4.71372471e+10 1.82054304e+07 1.28363571e+23 402
1.43366667e+07 1.05837598e+01 4.66237455e+03 1.78186085e+12 4.71357405e+10 1.82054304e+07 1.32974403e+23 402
1.45053333e+07 1.05836637e+01 4.66231184e+03 1.78178560e+12 4.71342159e+10 1.82054304e+07 1.37694322e+23 402
1.46740000e+07 1.05835665e+01 4.66224840e+03 1.78170946e+12 4.71326732e+10 1.82054304e+07 1.42524601e+23 402
1.48426667e+07 1.05834681e+01 4.66218421e+03 1.78163243e+12 4.71311126e+10 1.82054304e+07 1.47466513e+23 402
1.50113333e+07 1.05833687e+01 4.66211929e+03 1.78155451e+12 4.71295339e+10 1.82054304e+07 1.52521333e+23 402
1.51800000e+07 1.05832681e+01 4.66205362e+03 1.78147570e+12 4.71279372e+10 1.82054304e+07 1.57690334e+23 402
1.53486667e+07 1.05831663e+01 4.66198721e+03 1.78139601e+12 4.71263225e+10 1.82054304e+07 1.62974789e+23 402
1.55173333e+07 1.05830634e+01 4.66192006e+03 1.78131542e+12 4.71246898e+10 1.82054304e+07 1.68375972e+23 402
1.56860000e+07 1.05829594e+01 4.66185217e+03 1.78123395e+12 4.71230391e+10 1.82054304e+07 1.73895157e+23 402
1.58546667e+07 1.05828542e+01 4.66178354e+03 1.78115158e+12 4.71213704e+10 1.82054304e+07 1.79533617e+23 402
1.60233333e+07 1.05827479e+01 4.66171417e+03 1.78106833e+12 4.71196836e+10 1.82054304e+07 1.85292625e+23 402
1.61920000e+07 1.05826405e+01 4.66164406e+03 1.78098419e+12 4.71179788e+10 1.82054304e+07 1.91173454e+23 402
1.63606667e+07 1.05825320e+01 4.66157321e+03 1.78089916e+12 4.71162561e+10 1.82054304e+07 1.97177378e+23 402
1.65293333e+07 1.05824223e+01 4.66150161e+03 1.78081324e+12 4.71145153e+10 1.82054304e+07 2.03305669e+23 402
1.66980000e+07 1.05823114e+01 4.66142928e+03 1.78072643e+12 4.71127565e+10 1.82054304e+07 2.09559601e+23 402
1.68666667e+07 1.05821995e+01 4.66135620e+03 1.78063874e+12 4.71109797e+10 1.82054304e+07 2.15940446e+23 402
1.70353333e+07 1.05820864e+01 4.66128239e+03 1.78055015e+12 4.71091849e+10 1.82054304e+07 2.22449477e+23 402
1.72040000e+07 1.05819721e+01 4.66120783e+03 1.78046068e+12 4.71073721e+10 1.82054304e+07 2.29087966e+23 402
1.73726667e+07 1.05818568e+01 4.66113254e+03 1.78037031e+12 4.71055413e+10 1.82054304e+07 2.35857188e+23 402
1.75413333e+07 1.05817403e+01 4.66105650e+03 1.78027906e+12 4.71036925e+10 1.82054304e+07 2.42758413e+23 402
1.77100000e+07 1.05816226e+01 4.66097972e+03 1.78018692e+12 4.71018256e+10 1.82054304e+07 2.49792915e+23 402
1.78786667e+07 1.05815039e+01 4.66090221e+03 1.78009389e+12 4.70999408e+10 1.82054304e+07 2.56961966e+23 402
1.80473333e+07 1.05813839e+01 4.66082395e+03 1.77999997e+12 4.70980380e+10 1.82054304e+07 2.64266837e+23 402
1.82160000e+07 1.05812629e+01 4.66074495e+03 1.77990517e+12 4.70961172e+10 1.82054304e+07 2.71708803e+23 402
1.83846667e+07 1.05811407e+01 4.66066521e+03 1.77980947e+12 4.70941784e+10 1.82054304e+07 2.79289133e+23 402
1.85533333e+07 1.05810174e+01 4.66058473e+03 1.77971289e+12 4.70922215e+10 1.82054304e+07 2.87009101e+23 402
1.87220000e+07 1.05808930e+01 4.66050351e+03 1.77961542e+12 4.70902467e+10 1.82054304e+07 2.94869979e+23 402
1.88906667e+07 1.05807674e+01 4.66042156e+03 1.77951706e+12 4.70882539e+10 1.82054304e+07 3.02873038e+23 402
1.90593333e+07 1.05806407e+01 4.66033886e+03 1.77941782e+12 4.70862431e+10 1.82054304e+07 3.11019550e+23 402
1.92280000e+07 1.05805128e+01 4.66025542e+03 1.77931768e+12 4.70842143e+10 1.82054304e+07 3.19310787e+23 402
1.93966667e+07 1.05803839e+01 4.66017124e+03 1.77921666e+12 4.70821675e+10 1.82054304e+07 3.27748020e+23 402
1.95653333e+07 1.05802537e+01 4.66008632e+03 1.77911475e+12 4.70801027e+10 1.82054304e+07 3.36332521e+23 402
1.97340000e+07 1.05801225e+01 4.66000066e+03 1.77901195e+12 4.70780199e+10 1.82054304e+07 3.45065561e+23 402
1.99026667e+07 1.05799901e+01 4.65991426e+03 1.77890826e+12 4.70759192e+10 1.82054304e+07 3.53948412e+23 402
2.00713333e+07 1.05798566e+01 4.65982712e+03 1.77880368e+12 4.70738004e+10 1.82054304e+07 3.62982344e+23 402
2.02400000e+07 1.05797220e+01 4.65973924e+03 1.77869822e+12 4.70716637e+10 1.82054304e+07 3.72168629e+23 402
2.04086667e+07 1.05795862e+01 4.65965063e+03 1.77859187e+12 4.70695089e+10 1.82054304e+07 3.81508538e+23 402
2.05773333e+07 1.05794493e+01 4.65956127e+03 1.77848463e+12 4.70673362e+10 1.82054304e+07 3.91003342e+23 402
2.07460000e+07 1.05793112e+01 4.65947117e+03 1.77837651e+12 4.70651455e+10 1.82054304e+07 4.00654311e+23 402
2.09146667e+07 1.05791720e+01 4.65938033e+03 1.77826749e+12 4.70629368e+10 1.82054304e+07 4.10462717e+23 402
2.10833333e+07 1.05790317e+01 4.65928876e+03 1.77815759e+12 4.70607102e+10 1.82054304e+07 4.20429829e+23 402
2.12520000e+07 1.05788903e+01 4.65919644e+03 1.77804680e+12 4.70584655e+10 1.82054304e+07 4.30556919e+23 402
2.14206667e+07 1.05787477e+01 4.65910339e+03 1.77793513e+12 4.70562029e+10 1.82054304e+07 4.40845257e+23 402
2.15893333e+07 1.05786040e+01 4.65900959e+03 1.77782256e+12 4.70539223e+10 1.82054304e+07 4.51296112e+23 402
2.17580000e+07 1.05784591e+01 4.65891506e+03 1.77770911e+12 4.70516237e+10 1.82054304e+07 4.61910756e+23 402
2.19266667e+07 1.05783132e+01 4.65881978e+03 1.77759478e+12 4.70493072e+10 1.82054304e+07 4.72690459e+23 402
2.20953333e+07 1.05781660e+01 4.65872377e+03 1.77747955e+12 4.70469726e+10 1.82054304e+07 4.83636489e+23 402
2.22640000e+07 1.05780178e+01 4.65862702e+03 1.77736344e+12 4.70446201e+10 1.82054304e+07 4.94750118e+23 402
2.24326667e+07 1.05778684e+01 4.65852953e+03 1.77724644e+12 4.70422496e+10 1.82054304e+07 5.06032615e+23 402
2.26013333e+07 1.05777179e+01 4.65843130e+03 1.77712855e+12 4.70398612e+10 1.82054304e+07 5.17485250e+23 402
2.27700000e+07 1.05775663e+01 4.65833233e+03 1.77700978e+12 4.70374548e+10 1.82054304e+07 5.29109292e+23 402
2.29386667e+07 1.05774135e+01 4.65823262e+03 1.77689012e+12 4.70350304e+10 1.82054304e+07 5.40906010e+23 402
2.31073333e+07 1.05772596e+01 4.65813217e+03 1.77676957e+12 4.70325880e+10 1.82054304e+07 5.52876675e+23 402
2.32760000e+07 1.05771046e+01 4.65803098e+03 1.77664814e+12 4.70301277e+10 1.82054304e+07 5.65022555e+23 402
2.34446667e+07 1.05769484e+01 4.65792906e+03 1.77652582e+12 4.70276494e+10 1.82054304e+07 5.77344920e+23 402
2.36133333e+07 1.05767911e+01 4.65782639e+03 1.77640261e+12 4.70251531e+10 1.82054304e+07 5.89845037e+23 402
2.37820000e+07 1.05766326e+01 4.65772299e+03 1.77627852e+12 4.70226389e+10 1.82054304e+07 6.02524178e+23 402
2.39506667e+07 1.05764731e+01 4.65761885e+03 1.77615354e+12 4.70201067e+10 1.82054304e+07 6.15383609e+23 402
2.41193333e+07 1.05763124e+01 4.65751397e+03 1.77602767e+12 4.70175566e+10 1.82054304e+07 6.28424600e+23 402
2.42880000e+07 1.05761506e+01 4.65740835e+03 1.77590092e+12 4.70149885e+10 1.82054304e+07 6.41648419e+23 402
2.44566667e+07 1.05759876e+01 4.65730199e+03 1.77577328e+12 4.70124024e+10 1.82054304e+07 6.55056335e+23 402
2.46253333e+07 1.05758235e+01 4.65719490e+03 1.77564475e+12 4.70097984e+10 1.82054304e+07 6.68649616e+23 402
2.47940000e+07 1.05756583e+01 4.65708706e+03 1.77551534e+12 4.70071764e+10 1.82054304e+07 6.82429530e+23 402
2.49626667e+07 1.05754919e+01 4.65697849e+03 1.77538504e+12 4.70045365e+10 1.82054304e+07 6.96397346e+23 402
2.51313333e+07 1.05753244e+01 4.65686918e+03 1.77525386e+12 4.70018786e+10 1.82054304e+07 7.10554331e+23 402
2.53000000e+07 1.05751558e+01 4.65675913e+03 1.77512179e+12 4.69992028e+10 1.82054304e+07 7.24901752e+23 402
2.54686667e+07 1.05749861e+01 4.65664834e+03 1.77498883e+12 4.69965090e+10 1.82054304e+07 7.39440879e+23 402
2.56373333e+07 1.05748152e+01 4.65653682e+03 1.77485499e+12 4.69937973e+10 1.82054304e+07 7.54172978e+23 402
2.58060000e+07 1.05746432e+01 4.65642455e+03 1.77472026e+12 4.69910676e+10 1.82054304e+07 7.69099317e+23 402
2.59746667e+07 1.05744700e+01 4.65631155e+03 1.77458465e+12 4.69883200e+10 1.82054304e+07 7.84221163e+23 402
2.61433333e+07 1.05742958e+01 4.65619781e+03 1.77444815e+12 4.69855544e+10 1.82054304e+07 7.99539784e+23 402
2.63120000e+07 1.05741204e+01 4.65608333e+03 1.77431076e+12 4.69827709e+10 1.82054304e+07 8.15056446e+23 402
2.64806667e+07 1.05739438e+01 4.65596812e+03 1.77417249e+12 4.69799695e+10 1.82054304e+07 8.30772416e+23 402
2.66493333e+07 1.05737662e+01 4.65585216e+03 1.77403334e+12 4.69771501e+10 1.82054304e+07 8.46688962e+23 402
2.68180000e+07 1.05735874e+01 4.65573547e+03 1.77389329e+12 4.69743128e+10 1.82054304e+07 8.62807350e+23 402
2.69866667e+07 1.05734074e+01 4.65561804e+03 1.77375237e+12 4.69714575e+10 1.82054304e+07 8.79128846e+23 402
2.71553333e+07 1.05732264e+01 4.65549988e+03 1.77361056e+12 4.69685843e+10 1.82054304e+07 8.95654718e+23 402
2.73240000e+07 1.05730442e+01 4.65538097e+03 1.77346786e+12 4.69656932e+10 1.82054304e+07 9.12386230e+23 402
2.74926667e+07 1.05728609e+01 4.65526133e+03 1.77332428e+12 4.69627841e+10 1.82054304e+07 9.29324651e+23 402
2.76613333e+07 1.05726764e+01 4.65514095e+03 1.77317981e+12 4.69598571e+10 1.82054304e+07 9.46471245e+23 402
2.78300000e+07 1.05724909e+01 4.65501983e+03 1.77303446e+12 4.69569122e+10 1.82054304e+07 9.63827278e+23 402
2.79986667e+07 1.05723042e+01 4.65489798e+03 1.77288822e+12 4.69539494e+10 1.82054304e+07 9.81394017e+23 402
2.81673333e+07 1.05721163e+01 4.65477539e+03 1.77274110e+12 4.69509686e+10 1.82054304e+07 9.99172727e+23 402
2.83360000e+07 1.05719274e+01 4.65465206e+03 1.77259309e+12 4.69479699e+10 1.82054304e+07 1.01716467e+24 402
2.85046667e+07 1.05717373e+01 4.65452799e+03 1.77244420e+12 4.69449533e+10 1.82054304e+07 1.03537112e+24 402
2.86733333e+07 1.05715460e+01 4.65440319e+03 1.77229443e+12 4.69419187e+10 1.82054304e+07 1.05379334e+24 402
2.88420000e+07 1.05713537e+01 4.65427765e+03 1.77214377e+12 4.69388662e+10 1.82054304e+07 1.07243258e+24 402
2.90106667e+07 1.05711602e+01 4.65415138e+03 1.77199222e+12 4.69357958e+10 1.82054304e+07 1.09129013e+24 402
2.91793333e+07 1.05709656e+01 4.65402436e+03 1.77183979e+12 4.69327075e+10 1.82054304e+07 1.11036724e+24 402
2.93480000e+07 1.05707699e+01 4.65389661e+03 1.77168648e+12 4.69296013e+10 1.82054304e+07 1.12966517e+24 402
2.95166667e+07 1.05705730e+01 4.65376813e+03 1.77153228e+12 4.69264772e+10 1.82054304e+07 1.14918519e+24 402
2.96853333e+07 1.05703750e+01 4.65363890e+03 1.77137720e+12 4.69233351e+10 1.82054304e+07 1.16892857e+24 402
2.98540000e+07 1.05701759e+01 4.65350894e+03 1.77122124e+12 4.69201752e+10 1.82054304e+07 1.18889658e+24 402
3.00226667e+07 1.05699756e+01 4.65337824e+03 1.77106439e+12 4.69169973e+10 1.82054304e+07 1.20909046e+24 402
3.01913333e+07 1.05697742e+01 4.65324681e+03 1.77090665e+12 4.69138015e+10 1.82054304e+07 1.22951149e+24 402
3.03600000e+07 1.05695717e+01 4.65311464e+03 1.77074804e+12 4.69105878e+10 1.82054304e+07 1.25016094e+24 402
3.05286667e+07 1.05693681e+01 4.65298173e+03 1.77058854e+12 4.69073563e+10 1.82054304e+07 1.27104006e+24 402
3.06973333e+07 1.05691633e+01 4.65284809e+03 1.77042815e+12 4.69041068e+10 1.82054304e+07 1.29215012e+24 402
3.08660000e+07 1.05689574e+01 4.65271371e+03 1.77026688e+12 4.69008394e+10 1.82054304e+07 1.31349238e+24 402
3.10346667e+07 1.05687504e+01 4.65257860e+03 1.77010473e+12 4.68975541e+10 1.82054304e+07 1.33506810e+24 402
3.12033333e+07 1.05685422e+01 4.65244275e+03 1.76994170e+12 4.68942509e+10 1.82054304e+07 1.35687856e+24 402
3.13720000e+07 1.05683330e+01 4.65230616e+03 1.76977778e+12 4.68909298e+10 1.82054304e+07 1.37892501e+24 402
3.15406667e+07 1.05681226e+01 4.65216884e+03 1.76961298e+12 4.68875908e+10 1.82054304e+07 1.40120871e+24 402
3.17093333e+07 1.05679110e+01 4.65203078e+03 1.76944729e+12 4.68842340e+10 1.82054304e+07 1.42373093e+24 402
3.18780000e+07 1.05676984e+01 4.65189198e+03 1.76928073e+12 4.68808592e+10 1.82054304e+07 1.44649293e+24 402
3.20466667e+07 1.05674846e+01 4.65175245e+03 1.76911328e+12 4.68774666e+10 1.82054304e+07 1.46949597e+24 402
3.22153333e+07 1.05672697e+01 4.65161219e+03 1.76894494e+12 4.68740560e+10 1.82054304e+07 1.49274132e+24 402
3.23840000e+07 1.05670536e+01 4.65147119e+03 1.76877573e+12 4.68706276e+10 1.82054304e+07 1.51623023e+24 402
3.25526667e+07 1.05668364e+01 4.65132945e+03 1.76860563e+12 4.68671813e+10 1.82054304e+07 1.53996397e+24 402
3.27213333e+07 1.05666181e+01 4.65118698e+03 1.76843465e+12 4.68637171e+10 1.82054304e+07 1.56394380e+24 402
3.28900000e+07 1.05663987e+01 4.65104377e+03 1.76826278e+12 4.68602350e+10 1.82054304e+07 1.58817098e+24 402
3.30586667e+07 1.05661782e+01 4.65089982e+03 1.76809004e+12 4.68567351e+10 1.82054304e+07 1.61264677e+24 402
3.32273333e+07 1.05659565e+01 4.65075515e+03 1.76791641e+12 4.68532173e+10 1.82054304e+07 1.63737244e+24 402
3.33960000e+07 1.05657337e+01 4.65060973e+03 1.76774190e+12 4.68496816e+10 1.82054304e+07 1.66234924e+24 402
3.35646667e+07 1.05655098e+01 4.65046358e+03 1.76756650e+12 4.68461280e+10 1.82054304e+07 1.68757844e+24 402
3.37333333e+07 1.05652847e+01 4.65031670e+03 1.76739023e+12 4.68425565e+10 1.82054304e+07 1.71306130e+24 402
3.39020000e+07 1.05650585e+01 4.65016908e+03 1.76721307e+12 4.68389672e+10 1.82054304e+07 1.73879907e+24 402
3.40706667e+07 1.05648312e+01 4.65002073e+03 1.76703503e+12 4.68353600e+10 1.82054304e+07 1.76479302e+24 402
3.42393333e+07 1.05646028e+01 4.64987164e+03 1.76685611e+12 4.68317350e+10 1.82054304e+07 1.79104441e+24 402
3.44080000e+07 1.05643732e+01 4.64972182e+03 1.76667631e+12 4.68280921e+10 1.82054304e+07 1.81755450e+24 402
3.45766667e+07 1.05641425e+01 4.64957126e+03 1.76649562e+12 4.68244313e+10 1.82054304e+07 1.84432455e+24 402
3.47453333e+07 1.05639107e+01 4.64941997e+03 1.76631406e+12 4.68207527e+10 1.82054304e+07 1.87135581e+24 402
3.49140000e+07 1.05636778e+01 4.64926794e+03 1.76613161e+12 4.68170562e+10 1.82054304e+07 1.89864955e+24 402
3.50826667e+07 1.05634437e+01 4.64911518e+03 1.76594828e+12 4.68133418e+10 1.82054304e+07 1.92620703e+24 402
3.52513333e+07 1.05632085e+01 4.64896168e+03 1.76576407e+12 4.68096096e+10 1.82054304e+07 1.95402950e+24 402
3.54200000e+07 1.05629722e+01 4.64880745e+03 1.76557898e+12 4.68058596e+10 1.82054304e+07 1.98211823e+24 402
3.55886667e+07 1.05627348e+01 4.64865249e+03 1.76539301e+12 4.68020916e+10 1.82054304e+07 2.01047447e+24 402
3.57573333e+07 1.05624962e+01 4.64849679e+03 1.76520616e+12 4.67983059e+10 1.82054304e+07 2.03909949e+24 402
