#RRR|Lz25|Lz50|Lz75|Lzmean|
9.279359132e+05|2.228607795e+26|3.799413175e+26|5.141848491e+26|3.502036077e+26|3.502036077e+28
9.332415376e+05|2.017354643e+26|3.853744803e+26|5.036011267e+26|3.458474736e+26|3.458474736e+28
9.382046845e+05|2.238025827e+26|3.901940089e+26|5.165179220e+26|3.498953553e+26|3.498953553e+28
9.430505255e+05|2.718708995e+26|4.563759654e+26|5.267756171e+26|3.849424238e+26|3.849424238e+28
9.485087189e+05|2.585445088e+26|4.024832266e+26|4.991122521e+26|3.630877328e+26|3.630877328e+28
9.534900484e+05|2.193093986e+26|4.307400788e+26|5.258193168e+26|3.740297492e+26|3.740297492e+28
9.584093403e+05|2.613220123e+26|4.499342616e+26|5.478450318e+26|3.949314643e+26|3.949314643e+28
9.631127977e+05|2.715914364e+26|3.875921968e+26|5.316989521e+26|3.774709229e+26|3.774709229e+28
9.678971420e+05|2.668406885e+26|4.570390725e+26|5.485205722e+26|3.982208250e+26|3.982208250e+28
9.727343333e+05|2.661927626e+26|4.567449204e+26|5.551022869e+26|3.961047960e+26|3.961047960e+28
9.779321290e+05|3.105613205e+26|4.616302094e+26|5.529917335e+26|4.141174215e+26|4.141174215e+28
9.834664660e+05|2.804659540e+26|4.587005532e+26|5.644057767e+26|4.070042372e+26|4.070042372e+28
9.878457021e+05|2.717572330e+26|4.834327439e+26|5.796585138e+26|4.187468198e+26|4.187468198e+28
9.930451316e+05|2.283574882e+26|4.166603753e+26|5.661929494e+26|3.898527302e+26|3.898527302e+28
9.978134759e+05|2.700223815e+26|4.775792702e+26|5.831275685e+26|4.178134525e+26|4.178134525e+28
1.002400160e+06|2.770404461e+26|4.569244816e+26|5.733699473e+26|4.094963515e+26|4.094963515e+28
1.006882477e+06|3.411330470e+26|4.878727855e+26|5.809403501e+26|4.341577239e+26|4.341577239e+28
1.011192858e+06|2.503708389e+26|4.721622784e+26|5.941024223e+26|4.175542377e+26|4.175542377e+28
1.015526574e+06|2.594966075e+26|4.226169858e+26|5.990942815e+26|4.071118794e+26|4.071118794e+28
1.019882499e+06|2.609620209e+26|4.433455578e+26|6.065467642e+26|4.076760320e+26|4.076760320e+28
1.024609357e+06|2.764205235e+26|4.461550219e+26|6.022445656e+26|4.214722818e+26|4.214722818e+28
1.028689676e+06|3.186852974e+26|5.279884042e+26|6.368078169e+26|4.635838142e+26|4.635838142e+28
1.033269943e+06|2.408668424e+26|4.899557844e+26|6.226856396e+26|4.277534618e+26|4.277534618e+28
1.037428424e+06|2.964684773e+26|5.160345872e+26|5.993866074e+26|4.473175556e+26|4.473175556e+28
1.041306509e+06|3.381941237e+26|5.064356419e+26|6.340611512e+26|4.622894149e+26|4.622894149e+28
1.045115356e+06|3.330341081e+26|5.262411219e+26|6.468484285e+26|4.760713598e+26|4.760713598e+28
1.049845151e+06|2.986540329e+26|5.582947892e+26|6.371063117e+26|4.688328619e+26|4.688328619e+28
1.054354914e+06|3.443115311e+26|5.129684005e+26|6.398509908e+26|4.767420556e+26|4.767420556e+28
1.058330365e+06|2.880791038e+26|5.546409283e+26|6.713628468e+26|4.730585124e+26|4.730585124e+28
1.062425115e+06|3.049378535e+26|5.199158912e+26|6.532820695e+26|4.620024250e+26|4.620024250e+28
1.067208671e+06|3.178584429e+26|5.550367275e+26|6.708098759e+26|4.803365747e+26|4.803365747e+28
1.071892137e+06|3.535527903e+26|5.579976406e+26|6.805778812e+26|4.924483072e+26|4.924483072e+28
