#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
8.390954865e+04|1.873117533e+06|1.873437989e+06|1.873758149e+06|1.873409339e+06|2.729558379e+03|2.730876367e+03|2.732193552e+03|2.730741991e+03|9.442706952e+09|9.472624029e+09|9.502571291e+09|9.469461932e+09|6.567769653e+03|6.569203613e+03|6.570634766e+03|6.569057617e+03|2.019118254e+03
1.274873442e+05|1.872430463e+06|1.872857024e+06|1.873426080e+06|1.872900610e+06|2.726619907e+03|2.728455915e+03|2.730827381e+03|2.728602588e+03|9.374950874e+09|9.417375465e+09|9.471511234e+09|9.420456260e+09|6.564579346e+03|6.566574463e+03|6.569148438e+03|6.566731934e+03|2.019118254e+03
1.516786692e+05|1.872297560e+06|1.872690272e+06|1.873087417e+06|1.872745503e+06|2.726048027e+03|2.727738081e+03|2.729434534e+03|2.727948322e+03|9.361761683e+09|9.400773521e+09|9.439898155e+09|9.405465302e+09|6.563955811e+03|6.565790039e+03|6.567637207e+03|6.566020508e+03|2.019118254e+03
1.695644404e+05|1.871807203e+06|1.872141234e+06|1.872697973e+06|1.872254426e+06|2.723938729e+03|2.725375466e+03|2.727771230e+03|2.725854668e+03|9.313220387e+09|9.346266143e+09|9.401539763e+09|9.357348523e+09|6.561667114e+03|6.563227539e+03|6.565830566e+03|6.563746094e+03|2.019118254e+03
1.848189342e+05|1.871660623e+06|1.871992620e+06|1.872377234e+06|1.872012110e+06|2.723308416e+03|2.724736182e+03|2.726390851e+03|2.724817683e+03|9.298746920e+09|9.331552811e+09|9.369666579e+09|9.333526659e+09|6.560981567e+03|6.562531250e+03|6.564328125e+03|6.562619141e+03|2.019118254e+03
1.974140340e+05|1.871462525e+06|1.871854727e+06|1.872248016e+06|1.871791826e+06|2.722456719e+03|2.724143109e+03|2.725834862e+03|2.723873188e+03|9.279213336e+09|9.317916627e+09|9.356848578e+09|9.311859517e+09|6.560052246e+03|6.561884521e+03|6.563725342e+03|6.561592285e+03|2.019118254e+03
2.093851057e+05|1.871070739e+06|1.871477248e+06|1.871898905e+06|1.871524478e+06|2.720772811e+03|2.722520012e+03|2.724333108e+03|2.722721196e+03|9.240671773e+09|9.280663963e+09|9.322283707e+09|9.285411857e+09|6.558221924e+03|6.560119873e+03|6.562090210e+03|6.560339355e+03|2.019118254e+03
2.203514748e+05|1.871161401e+06|1.871524094e+06|1.871855396e+06|1.871449832e+06|2.721162419e+03|2.722721408e+03|2.724145987e+03|2.722403155e+03|9.249579849e+09|9.285281095e+09|9.317982704e+09|9.278152899e+09|6.558645264e+03|6.560341064e+03|6.561889160e+03|6.559994141e+03|2.019118254e+03
2.313159845e+05|1.870732886e+06|1.871191511e+06|1.871632514e+06|1.871259283e+06|2.719321261e+03|2.721291821e+03|2.723187551e+03|2.721579863e+03|9.207532619e+09|9.252539772e+09|9.295973250e+09|9.259263090e+09|6.556644409e+03|6.558786377e+03|6.560845215e+03|6.559098633e+03|2.019118254e+03
2.411791259e+05|1.870491408e+06|1.871060368e+06|1.871636195e+06|1.870975762e+06|2.718284092e+03|2.720728249e+03|2.723203380e+03|2.720360110e+03|9.183901434e+09|9.239653395e+09|9.296336619e+09|9.231517190e+09|6.555512451e+03|6.558172852e+03|6.560864258e+03|6.557771484e+03|2.019118254e+03
2.509482253e+05|1.870277716e+06|1.870757303e+06|1.871354449e+06|1.870783509e+06|2.717366483e+03|2.719426148e+03|2.721992138e+03|2.719537016e+03|9.163027290e+09|9.209924516e+09|9.268569455e+09|9.212710392e+09|6.554513794e+03|6.556757324e+03|6.559547974e+03|6.556875000e+03|2.019118254e+03
2.604938102e+05|1.870086785e+06|1.870725193e+06|1.871130957e+06|1.870644853e+06|2.716546785e+03|2.719288214e+03|2.721031585e+03|2.718938682e+03|9.144406852e+09|9.206778939e+09|9.246587809e+09|9.199044357e+09|6.553623047e+03|6.556606934e+03|6.558503662e+03|6.556225098e+03|2.019118254e+03
2.692033526e+05|1.869865785e+06|1.870501775e+06|1.870974729e+06|1.870428445e+06|2.715598199e+03|2.718328615e+03|2.720360262e+03|2.718014004e+03|9.122889595e+09|9.184914984e+09|9.231245289e+09|9.178009779e+09|6.552591309e+03|6.555562256e+03|6.557771240e+03|6.555219238e+03|2.019118254e+03
2.784642896e+05|1.869580963e+06|1.870254977e+06|1.870809817e+06|1.870113627e+06|2.714375998e+03|2.717268853e+03|2.719651748e+03|2.716650407e+03|9.095214379e+09|9.160808200e+09|9.215071292e+09|9.147032794e+09|6.551259521e+03|6.554411133e+03|6.557003784e+03|6.553732910e+03|2.019118254e+03
2.868815147e+05|1.869545196e+06|1.870000856e+06|1.870573346e+06|1.869944172e+06|2.714222546e+03|2.716177930e+03|2.718635995e+03|2.715922590e+03|9.091743675e+09|9.136035933e+09|9.191914831e+09|9.130441548e+09|6.551093506e+03|6.553218994e+03|6.555897583e+03|6.552941895e+03|2.019118254e+03
2.946920080e+05|1.869246052e+06|1.869829009e+06|1.870377035e+06|1.869845915e+06|2.712939327e+03|2.715440371e+03|2.717792939e+03|2.715509776e+03|9.062753232e+09|9.119312563e+09|9.172724737e+09|9.121120033e+09|6.549694824e+03|6.552417969e+03|6.554979004e+03|6.552493652e+03|2.019118254e+03
3.030882786e+05|1.869078285e+06|1.869671887e+06|1.870266013e+06|1.869710491e+06|2.712219843e+03|2.714766124e+03|2.717316236e+03|2.714921464e+03|9.046525294e+09|9.104042302e+09|9.161885575e+09|9.107854106e+09|6.548910767e+03|6.551684570e+03|6.554459229e+03|6.551851074e+03|2.019118254e+03
3.111699409e+05|1.868759168e+06|1.869395785e+06|1.869955051e+06|1.869262452e+06|2.710851631e+03|2.713581577e+03|2.715981325e+03|2.712979419e+03|9.015717865e+09|9.077255299e+09|9.131576298e+09|9.063740491e+09|6.547420898e+03|6.550395264e+03|6.553005615e+03|6.549736328e+03|2.019118254e+03
3.185538056e+05|1.868392172e+06|1.869038852e+06|1.869598680e+06|1.868858207e+06|2.709277945e+03|2.712050749e+03|2.714452012e+03|2.711214232e+03|8.980360601e+09|9.042714140e+09|9.096934048e+09|9.023774357e+09|6.545705811e+03|6.548726074e+03|6.551340088e+03|6.547813965e+03|2.019118254e+03
3.262525212e+05|1.868456476e+06|1.869018802e+06|1.869626091e+06|1.869081615e+06|2.709554262e+03|2.711964773e+03|2.714569634e+03|2.712198761e+03|8.986569535e+09|9.040776794e+09|9.099596709e+09|9.046163093e+09|6.546003296e+03|6.548630371e+03|6.551471436e+03|6.548885742e+03|2.019118254e+03
3.336413723e+05|1.868249239e+06|1.868738787e+06|1.869254742e+06|1.868757154e+06|2.708644634e+03|2.710764261e+03|2.712976596e+03|2.710798019e+03|8.965920505e+09|9.013752937e+09|9.063594363e+09|9.014384480e+09|6.545013184e+03|6.547326172e+03|6.549737061e+03|6.547359375e+03|2.019118254e+03
