#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
7.245895210e+04|3.980875533e+25|8.400366473e+25|1.337911307e+26|9.563107310e+25|9.563107310e+27|2.051605096e+31
1.320498643e+05|1.714328913e+26|2.268319300e+26|3.299388100e+26|2.619820665e+26|2.619820665e+28|6.127961179e+31
1.739856258e+05|3.274947733e+26|4.183446436e+26|5.112006979e+26|4.219031056e+26|4.219031056e+28|1.055309137e+32
2.051007638e+05|5.017088446e+26|5.835775386e+26|6.561553912e+26|5.815928301e+26|5.815928301e+28|1.463568099e+32
2.310259849e+05|6.680712230e+26|7.487816571e+26|8.625673385e+26|8.265926316e+26|8.265926316e+28|1.854507954e+32
2.545365136e+05|7.619077444e+26|9.298248814e+26|1.052533993e+27|9.169445156e+26|9.169445156e+28|2.251642826e+32
2.774972366e+05|9.362971104e+26|1.081226033e+27|1.282829729e+27|1.094200526e+27|1.094200526e+29|2.682991365e+32
3.003049957e+05|1.162657302e+27|1.289083692e+27|1.406800981e+27|1.307887475e+27|1.307887475e+29|3.144334716e+32
3.191055417e+05|1.321920178e+27|1.438717055e+27|1.565524248e+27|1.415778403e+27|1.415778403e+29|3.533744428e+32
3.370522017e+05|1.517636496e+27|1.609698786e+27|1.755958654e+27|1.645684579e+27|1.645684579e+29|3.950473269e+32
3.517564312e+05|1.583738114e+27|1.755335938e+27|1.936565992e+27|1.769240561e+27|1.769240561e+29|4.299892147e+32
3.690707236e+05|1.784126104e+27|1.901472179e+27|2.081446639e+27|1.931049148e+27|1.931049148e+29|4.730047288e+32
3.862189885e+05|1.937906496e+27|2.091220410e+27|2.221094719e+27|2.103567610e+27|2.103567610e+29|5.183525328e+32
4.017367797e+05|2.134013426e+27|2.285071574e+27|2.586103819e+27|2.374631877e+27|2.374631877e+29|5.619870549e+32
4.171876853e+05|2.294932000e+27|2.466796634e+27|2.567752281e+27|2.448741952e+27|2.448741952e+29|6.051707757e+32
4.319961673e+05|2.361832618e+27|2.603815440e+27|2.806472674e+27|2.570429987e+27|2.570429987e+29|6.475620486e+32
4.453406163e+05|2.590723654e+27|2.795411724e+27|2.983109798e+27|2.768596365e+27|2.768596365e+29|6.888539062e+32
4.581869172e+05|2.712146728e+27|3.017644536e+27|3.151480223e+27|3.033017879e+27|3.033017879e+29|7.295598625e+32
4.704110319e+05|2.902649389e+27|3.083599843e+27|3.303617000e+27|3.076121761e+27|3.076121761e+29|7.689952494e+32
4.806617273e+05|3.068133312e+27|3.232345540e+27|3.477621014e+27|3.295606390e+27|3.295606390e+29|8.040339748e+32
4.928540872e+05|3.234548487e+27|3.492730519e+27|3.656127171e+27|3.495871103e+27|3.495871103e+29|8.441106953e+32
5.080225075e+05|3.302213348e+27|3.613600083e+27|3.795804499e+27|3.619512697e+27|3.619512697e+29|8.987511804e+32
