#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
7.816331735e+04|6.775274451e+25|1.396870204e+26|2.203270148e+26|1.484617632e+26|1.484617632e+28|2.659768575e+31
1.425244304e+05|3.607266573e+26|4.447387584e+26|5.375877184e+26|4.517992883e+26|4.517992883e+28|8.060210411e+31
1.852275358e+05|6.624849989e+26|7.670042115e+26|8.441561428e+26|7.562798034e+26|7.562798034e+28|1.350564574e+32
2.187580591e+05|9.878893757e+26|1.055662830e+27|1.122927938e+27|1.055841488e+27|1.055841488e+29|1.877749941e+32
2.494069853e+05|1.291588083e+27|1.358328828e+27|1.430192835e+27|1.360109164e+27|1.360109164e+29|2.440939190e+32
2.759902933e+05|1.601980289e+27|1.672501060e+27|1.744004108e+27|1.671754699e+27|1.671754699e+29|2.985704273e+32
2.991201506e+05|1.911494401e+27|1.988163419e+27|2.040446807e+27|1.987784070e+27|1.987784070e+29|3.510862191e+32
3.214015537e+05|2.161205025e+27|2.289535937e+27|2.361431179e+27|2.275602762e+27|2.275602762e+29|4.050796337e+32
3.409956237e+05|2.468819011e+27|2.552532327e+27|2.657010760e+27|2.564453466e+27|2.564453466e+29|4.558018432e+32
3.605663320e+05|2.761476376e+27|2.849179955e+27|2.926809444e+27|2.851161926e+27|2.851161926e+29|5.094018177e+32
3.793210417e+05|3.064885158e+27|3.144364363e+27|3.258049413e+27|3.163671419e+27|3.163671419e+29|5.638363086e+32
3.990315459e+05|3.406244876e+27|3.513390076e+27|3.567022630e+27|3.505279148e+27|3.505279148e+29|6.244365886e+32
4.155638602e+05|3.726119303e+27|3.819804681e+27|3.871806303e+27|3.761467048e+27|3.761467048e+29|6.766977248e+32
4.324753384e+05|4.045108038e+27|4.107099821e+27|4.183828537e+27|4.119508585e+27|4.119508585e+29|7.335843415e+32
4.467851013e+05|4.284484889e+27|4.364393804e+27|4.469897792e+27|4.386023005e+27|4.386023005e+29|7.823520643e+32
4.632947600e+05|4.612957539e+27|4.696163741e+27|4.838092501e+27|4.727505112e+27|4.727505112e+29|8.411872606e+32
4.786423964e+05|4.946475697e+27|5.038562561e+27|5.120061467e+27|5.039207378e+27|5.039207378e+29|8.976746965e+32
4.907663396e+05|5.221691744e+27|5.313773481e+27|5.375765593e+27|5.309729723e+27|5.309729723e+29|9.448852512e+32
5.040456133e+05|5.513088835e+27|5.558008092e+27|5.679473469e+27|5.594138075e+27|5.594138075e+29|9.959481767e+32
5.177398721e+05|5.793165562e+27|5.901473407e+27|5.997595954e+27|5.903210563e+27|5.903210563e+29|1.049649797e+33
5.299494724e+05|6.098589716e+27|6.160485955e+27|6.242893671e+27|6.190708217e+27|6.190708217e+29|1.101070848e+33
5.419715081e+05|6.374849449e+27|6.475516102e+27|6.566509195e+27|6.472283207e+27|6.472283207e+29|1.150881660e+33
5.575459593e+05|6.705836772e+27|6.812184335e+27|6.927731167e+27|6.887740640e+27|6.887740640e+29|1.218552745e+33
5.710053138e+05|7.043742206e+27|7.145600169e+27|7.262367143e+27|7.141710662e+27|7.141710662e+29|1.277445057e+33
5.836231975e+05|7.385666798e+27|7.484230373e+27|7.601241531e+27|7.492034583e+27|7.492034583e+29|1.336223000e+33
5.945144895e+05|7.670017796e+27|7.787746600e+27|7.908244923e+27|7.809580293e+27|7.809580293e+29|1.385725794e+33
6.059428856e+05|7.964565068e+27|8.071906359e+27|8.146748798e+27|8.080160381e+27|8.080160381e+29|1.439484675e+33
6.163230093e+05|8.243839229e+27|8.361137668e+27|8.462332245e+27|8.361888919e+27|8.361888919e+29|1.489905312e+33
6.271264363e+05|8.539370688e+27|8.648504869e+27|8.762075272e+27|8.653687250e+27|8.653687250e+29|1.541135694e+33
6.373499005e+05|8.802862627e+27|8.930966913e+27|9.024279943e+27|8.924480432e+27|8.924480432e+29|1.592320031e+33
6.489296413e+05|9.114896478e+27|9.244081840e+27|9.356512630e+27|9.241205411e+27|9.241205411e+29|1.649627676e+33
6.605968757e+05|9.481047391e+27|9.595861383e+27|9.697444271e+27|9.595691307e+27|9.595691307e+29|1.710276287e+33
6.699113316e+05|9.754432403e+27|9.849806052e+27|9.990162409e+27|9.862119769e+27|9.862119769e+29|1.759163538e+33
6.794069157e+05|1.005299211e+28|1.018069908e+28|1.027153408e+28|1.016753655e+28|1.016753655e+30|1.809614614e+33
6.899871517e+05|1.035521248e+28|1.047716394e+28|1.059536275e+28|1.048924547e+28|1.048924547e+30|1.866177844e+33
7.008050994e+05|1.065834136e+28|1.075093073e+28|1.091745274e+28|1.080741720e+28|1.080741720e+30|1.924246006e+33
7.110804754e+05|1.102334487e+28|1.112663080e+28|1.124401568e+28|1.114337035e+28|1.114337035e+30|1.982364883e+33
7.213574481e+05|1.133233280e+28|1.145169413e+28|1.155340007e+28|1.145249005e+28|1.145249005e+30|2.039322055e+33
7.301939767e+05|1.159522775e+28|1.170189618e+28|1.181543776e+28|1.172404994e+28|1.172404994e+30|2.090035963e+33
7.403992420e+05|1.191340037e+28|1.202966038e+28|1.219400914e+28|1.205687157e+28|1.205687157e+30|2.148129883e+33
7.496991524e+05|1.222506378e+28|1.232655083e+28|1.248235140e+28|1.234000053e+28|1.234000053e+30|2.203506451e+33
7.583394175e+05|1.252656148e+28|1.265147371e+28|1.277490003e+28|1.264492201e+28|1.264492201e+30|2.254434280e+33
7.664740068e+05|1.279507865e+28|1.290748297e+28|1.304769096e+28|1.293416384e+28|1.293416384e+30|2.302826968e+33
7.754713379e+05|1.309821230e+28|1.323280880e+28|1.337841431e+28|1.323550038e+28|1.323550038e+30|2.355380350e+33
7.844372638e+05|1.340356162e+28|1.352482471e+28|1.364183065e+28|1.353875736e+28|1.353875736e+30|2.411272433e+33
7.928383884e+05|1.367870533e+28|1.382056660e+28|1.393413883e+28|1.381852036e+28|1.381852036e+30|2.463586028e+33
8.025123541e+05|1.398010635e+28|1.416263310e+28|1.432068002e+28|1.417755881e+28|1.417755881e+30|2.524521542e+33
8.116996584e+05|1.439445868e+28|1.447389824e+28|1.461619841e+28|1.447603856e+28|1.447603856e+30|2.581696658e+33
8.199841929e+05|1.462358366e+28|1.475863993e+28|1.490304789e+28|1.477379631e+28|1.477379631e+30|2.634990957e+33
8.287009957e+05|1.499801407e+28|1.512819815e+28|1.523767086e+28|1.511300978e+28|1.511300978e+30|2.691150872e+33
8.370082050e+05|1.527220705e+28|1.537725438e+28|1.551233737e+28|1.539272921e+28|1.539272921e+30|2.745743623e+33
