#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
7.560249338e+04|2.040059117e+25|3.571429053e+25|5.360199318e+25|3.731326173e+25|3.731326173e+27|2.505999640e+31
1.354907966e+05|8.572221813e+25|1.056504068e+26|1.181257837e+26|1.036668264e+26|1.036668264e+28|7.242744128e+31
1.744278651e+05|1.521007153e+26|1.695005863e+26|1.899729375e+26|1.714765772e+26|1.714765772e+28|1.195886516e+32
2.124756150e+05|2.322897673e+26|2.581845218e+26|2.754258999e+26|2.585117479e+26|2.585117479e+28|1.770173974e+32
2.383279411e+05|2.930636414e+26|3.180274284e+26|3.457109987e+26|3.184486781e+26|3.184486781e+28|2.225282679e+32
2.620711475e+05|3.616372069e+26|3.874643039e+26|4.073083209e+26|3.824612551e+26|3.824612551e+28|2.691197351e+32
2.847442759e+05|4.331524108e+26|4.568065214e+26|4.787440469e+26|4.570536033e+26|4.570536033e+28|3.175518224e+32
3.058655645e+05|4.953759320e+26|5.295447777e+26|5.517632065e+26|5.242019544e+26|5.242019544e+28|3.663678306e+32
3.267521949e+05|5.778320084e+26|6.041143257e+26|6.393095456e+26|6.067146747e+26|6.067146747e+28|4.180671192e+32
3.448383140e+05|6.463100731e+26|6.758243779e+26|7.041808082e+26|6.745521852e+26|6.745521852e+28|4.656391460e+32
3.625395732e+05|7.143614268e+26|7.409818640e+26|7.585924854e+26|7.391673167e+26|7.391673167e+28|5.146925415e+32
3.806743440e+05|7.905131023e+26|8.174153091e+26|8.620014048e+26|8.237860270e+26|8.237860270e+28|5.675222997e+32
3.975829968e+05|8.519253552e+26|8.922251662e+26|9.229902382e+26|8.881610275e+26|8.881610275e+28|6.189196647e+32
4.131001605e+05|9.248577595e+26|9.650669792e+26|1.006705173e+27|9.671231533e+26|9.671231533e+28|6.681871104e+32
4.272451337e+05|9.854893556e+26|1.031568700e+27|1.061489791e+27|1.026386212e+27|1.026386212e+29|7.147617872e+32
4.415586061e+05|1.050271458e+27|1.094007540e+27|1.129437066e+27|1.092598319e+27|1.092598319e+29|7.632690534e+32
4.554661077e+05|1.136596302e+27|1.162685303e+27|1.212119840e+27|1.185372138e+27|1.185372138e+29|8.121965710e+32
4.695578638e+05|1.200159199e+27|1.235541023e+27|1.280084501e+27|1.241754754e+27|1.241754754e+29|8.631888356e+32
4.828345144e+05|1.280876044e+27|1.311903433e+27|1.345535208e+27|1.313127305e+27|1.313127305e+29|9.128846118e+32
4.946000426e+05|1.341740449e+27|1.384843154e+27|1.423573850e+27|1.390307206e+27|1.390307206e+29|9.580116465e+32
5.082237907e+05|1.419142604e+27|1.454025632e+27|1.504525626e+27|1.457457240e+27|1.457457240e+29|1.011246439e+33
5.204008184e+05|1.470623797e+27|1.521490909e+27|1.567404077e+27|1.517581988e+27|1.517581988e+29|1.060283922e+33
5.317483306e+05|1.545861578e+27|1.593212172e+27|1.641628262e+27|1.604333311e+27|1.604333311e+29|1.107231216e+33
5.438164820e+05|1.608421584e+27|1.648483135e+27|1.712911810e+27|1.657551184e+27|1.657551184e+29|1.157787616e+33
5.558893402e+05|1.686037278e+27|1.729309308e+27|1.789944772e+27|1.742316211e+27|1.742316211e+29|1.209772937e+33
5.681120077e+05|1.785500247e+27|1.838763700e+27|1.878549435e+27|1.831752421e+27|1.831752421e+29|1.263692079e+33
5.797222651e+05|1.821817930e+27|1.879339140e+27|1.930966654e+27|1.891135505e+27|1.891135505e+29|1.315694302e+33
5.891342896e+05|1.902378189e+27|1.946445598e+27|1.998552979e+27|1.952080822e+27|1.952080822e+29|1.358948763e+33
5.991778194e+05|1.985895386e+27|2.034369220e+27|2.074373244e+27|2.038144700e+27|2.038144700e+29|1.405679259e+33
6.115889007e+05|2.060969090e+27|2.111064723e+27|2.160424726e+27|2.118607103e+27|2.118607103e+29|1.464457925e+33
6.226044120e+05|2.127217619e+27|2.172850415e+27|2.213226232e+27|2.169383092e+27|2.169383092e+29|1.518258052e+33
6.318593623e+05|2.189585737e+27|2.237014422e+27|2.289204876e+27|2.242310574e+27|2.242310574e+29|1.562957464e+33
6.415767836e+05|2.262683046e+27|2.332785395e+27|2.387379157e+27|2.332542221e+27|2.332542221e+29|1.611559030e+33
6.505951876e+05|2.322453504e+27|2.372487502e+27|2.421580944e+27|2.385169055e+27|2.385169055e+29|1.657246412e+33
6.605073754e+05|2.418663082e+27|2.464922314e+27|2.528364286e+27|2.474787225e+27|2.474787225e+29|1.707870814e+33
6.689292461e+05|2.468171190e+27|2.514798756e+27|2.574327892e+27|2.531060423e+27|2.531060423e+29|1.752075208e+33
6.780075124e+05|2.540721021e+27|2.592879327e+27|2.665235086e+27|2.607575417e+27|2.607575417e+29|1.799944897e+33
6.876467123e+05|2.607924368e+27|2.676589796e+27|2.749887240e+27|2.696012866e+27|2.696012866e+29|1.852173804e+33
6.970586842e+05|2.670715280e+27|2.723778289e+27|2.782592803e+27|2.722462548e+27|2.722462548e+29|1.902667604e+33
7.069813218e+05|2.765308372e+27|2.825861939e+27|2.871608562e+27|2.841944966e+27|2.841944966e+29|1.957037531e+33
7.159937454e+05|2.820717756e+27|2.893142020e+27|2.949360586e+27|2.885832087e+27|2.885832087e+29|2.006998028e+33
