#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
8.757744890e+04|2.152716300e+06|2.153654427e+06|2.154847163e+06|2.153653927e+06|3.205545324e+03|3.208911230e+03|3.213193625e+03|3.208890236e+03|1.295662143e+10|1.302712422e+10|1.311701536e+10|1.302673136e+10|6.538270752e+03|6.541384521e+03|6.545348267e+03|6.541364258e+03|2.116119041e+03
1.331228337e+05|2.151104407e+06|2.152288221e+06|2.153821157e+06|2.152210883e+06|3.199766844e+03|3.204010108e+03|3.209509665e+03|3.203671699e+03|1.283589881e+10|1.292448609e+10|1.303967116e+10|1.291798634e+10|6.532917725e+03|6.536848389e+03|6.541941895e+03|6.536527344e+03|2.116119041e+03
1.584396919e+05|2.150530800e+06|2.151744797e+06|2.152685787e+06|2.151315478e+06|3.197711988e+03|3.202061851e+03|3.205435882e+03|3.200503006e+03|1.279312260e+10|1.288376969e+10|1.295432908e+10|1.285161624e+10|6.531011353e+03|6.535043701e+03|6.538168579e+03|6.533596680e+03|2.116119041e+03
1.771355680e+05|2.149414040e+06|2.150874102e+06|2.152093924e+06|2.150118472e+06|3.193713588e+03|3.198941720e+03|3.203313448e+03|3.196126232e+03|1.271011758e+10|1.281871249e+10|1.290991857e+10|1.276079133e+10|6.527307983e+03|6.532154053e+03|6.536204346e+03|6.529534180e+03|2.116119041e+03
1.933136319e+05|2.148591609e+06|2.150578634e+06|2.151929207e+06|2.149912518e+06|3.190770864e+03|3.197883324e+03|3.202722912e+03|3.195424659e+03|1.264922290e+10|1.279668674e+10|1.289757689e+10|1.274597268e+10|6.524575806e+03|6.531171875e+03|6.535656738e+03|6.528887695e+03|2.116119041e+03
2.077952192e+05|2.147444147e+06|2.149712161e+06|2.150815474e+06|2.148822170e+06|3.186564083e+03|3.194780680e+03|3.198731689e+03|3.191464638e+03|1.256162836e+10|1.273224010e+10|1.281433970e+10|1.266377936e+10|6.520676514e+03|6.528294434e+03|6.531959106e+03|6.525211914e+03|2.116119041e+03
2.216123827e+05|2.147172037e+06|2.149448725e+06|2.150586137e+06|2.148549713e+06|3.185560301e+03|3.193837727e+03|3.197910189e+03|3.190462605e+03|1.254072741e+10|1.271269006e+10|1.279724494e+10|1.264301464e+10|6.519741577e+03|6.527423828e+03|6.531196899e+03|6.524282715e+03|2.116119041e+03
2.344165234e+05|2.147167952e+06|2.148899457e+06|2.150096591e+06|2.147963413e+06|3.185545245e+03|3.191872181e+03|3.196157019e+03|3.188293475e+03|1.254041557e+10|1.267199343e+10|1.276080587e+10|1.259820581e+10|6.519727051e+03|6.525599365e+03|6.529574463e+03|6.522265625e+03|2.116119041e+03
2.465480074e+05|2.144864351e+06|2.147643141e+06|2.149341392e+06|2.146546928e+06|3.177055059e+03|3.187298276e+03|3.193453588e+03|3.183058131e+03|1.236429372e+10|1.257692904e+10|1.270473119e+10|1.248984336e+10|6.511846069e+03|6.521352051e+03|6.527064819e+03|6.517401367e+03|2.116119041e+03
2.584178962e+05|2.145322693e+06|2.147324215e+06|2.148556002e+06|2.146798728e+06|3.178743243e+03|3.186121642e+03|3.190643498e+03|3.184143391e+03|1.239923760e+10|1.255241329e+10|1.264659137e+10|1.251164888e+10|6.513415405e+03|6.520263184e+03|6.524457764e+03|6.518422363e+03|2.116119041e+03
2.691052678e+05|2.144655177e+06|2.146428565e+06|2.147822616e+06|2.145374996e+06|3.176284783e+03|3.182818656e+03|3.187960544e+03|3.178757796e+03|1.234836254e+10|1.248374019e+10|1.259074054e+10|1.240061302e+10|6.511127808e+03|6.517198730e+03|6.521967041e+03|6.513410156e+03|2.116119041e+03
