#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.514066683e+05|5.690544180e+06|5.704561408e+06|5.721188230e+06|5.704697020e+06|6.545239453e+03|6.552794214e+03|6.561742770e+03|6.552836448e+03|1.878323321e+11|1.884799576e+11|1.892481739e+11|1.884865280e+11|1.047881226e+04|1.048698975e+04|1.049667139e+04|1.048704004e+04|2.027432941e+03
3.818739189e+05|5.659547243e+06|5.674368849e+06|5.691125948e+06|5.676450303e+06|6.528476390e+03|6.536509198e+03|6.545553198e+03|6.537585070e+03|1.864007993e+11|1.870850466e+11|1.878592118e+11|1.871817448e+11|1.046066626e+04|1.046935254e+04|1.047914722e+04|1.047052832e+04|2.027432941e+03
4.544484145e+05|5.640245880e+06|5.656334997e+06|5.673626684e+06|5.657485350e+06|6.517991319e+03|6.526732711e+03|6.536108335e+03|6.527304069e+03|1.855099125e+11|1.862525195e+11|1.870507535e+11|1.863061567e+11|1.044932446e+04|1.045877588e+04|1.046891943e+04|1.045940430e+04|2.027432941e+03
5.093040394e+05|5.617551006e+06|5.636236124e+06|5.651282294e+06|5.632160936e+06|6.505636054e+03|6.515810699e+03|6.523988952e+03|6.513536933e+03|1.844624787e+11|1.853248192e+11|1.860192898e+11|1.851373542e+11|1.043596021e+04|1.044696289e+04|1.045581421e+04|1.044451465e+04|2.027432941e+03
5.536015493e+05|5.604624194e+06|5.617247469e+06|5.635592754e+06|5.621939134e+06|6.498565116e+03|6.505470126e+03|6.515460751e+03|6.507972602e+03|1.838664778e+11|1.844484815e+11|1.852951188e+11|1.846656354e+11|1.042832324e+04|1.043578271e+04|1.044659180e+04|1.043849707e+04|2.027432941e+03
5.922378878e+05|5.588853580e+06|5.602017187e+06|5.627920702e+06|5.608659022e+06|6.489926931e+03|6.497138044e+03|6.511285957e+03|6.500718743e+03|1.831393468e+11|1.837462760e+11|1.849410232e+11|1.840531139e+11|1.041899170e+04|1.042678125e+04|1.044207397e+04|1.043065723e+04|2.027432941e+03
6.276576297e+05|5.567371331e+06|5.583073022e+06|5.604018587e+06|5.589607484e+06|6.478139564e+03|6.486757484e+03|6.498233639e+03|6.490279317e+03|1.821489388e+11|1.828728437e+11|1.838385559e+11|1.831747282e+11|1.040624854e+04|1.041556250e+04|1.042796338e+04|1.041937793e+04|2.027432941e+03
6.596087531e+05|5.558390346e+06|5.571764013e+06|5.587612243e+06|5.576202770e+06|6.473188960e+03|6.480551793e+03|6.489246472e+03|6.482952007e+03|1.817352507e+11|1.823514379e+11|1.830821218e+11|1.825564943e+11|1.040090649e+04|1.040885840e+04|1.041825635e+04|1.041145703e+04|2.027432941e+03
6.946046932e+05|5.540730051e+06|5.550485380e+06|5.564391192e+06|5.555568112e+06|6.463440239e+03|6.468827327e+03|6.476497780e+03|6.471584697e+03|1.809218944e+11|1.813711995e+11|1.820116591e+11|1.816058134e+11|1.039039355e+04|1.039620361e+04|1.040447656e+04|1.039918652e+04|2.027432941e+03
7.235886384e+05|5.524327018e+06|5.543156886e+06|5.563122885e+06|5.546603777e+06|6.454370878e+03|6.464780851e+03|6.475798614e+03|6.466620497e+03|1.801664669e+11|1.810336676e+11|1.819532401e+11|1.811930774e+11|1.038060083e+04|1.039183838e+04|1.040372461e+04|1.039383008e+04|2.027432941e+03
7.522476158e+05|5.510938219e+06|5.523482058e+06|5.539060178e+06|5.526473662e+06|6.446949341e+03|6.453903308e+03|6.462517591e+03|6.455529010e+03|1.795500971e+11|1.801275461e+11|1.808449915e+11|1.802656423e+11|1.037259473e+04|1.038009326e+04|1.038939404e+04|1.038185547e+04|2.027432941e+03
7.811985182e+05|5.497964021e+06|5.507442180e+06|5.529573694e+06|5.514002643e+06|6.439732422e+03|6.445005535e+03|6.457273342e+03|6.448605765e+03|1.789531686e+11|1.793892460e+11|1.804081158e+11|1.796916642e+11|1.036481494e+04|1.037049951e+04|1.038373560e+04|1.037438867e+04|2.027432941e+03
8.118019170e+05|5.477439521e+06|5.490937097e+06|5.517028957e+06|5.499699166e+06|6.428297358e+03|6.435819950e+03|6.450331163e+03|6.440647141e+03|1.780089582e+11|1.786299158e+11|1.798303612e+11|1.790335329e+11|1.035248535e+04|1.036060205e+04|1.037623657e+04|1.036580859e+04|2.027432941e+03
8.354670089e+05|5.461085154e+06|5.477098946e+06|5.497803375e+06|5.481337103e+06|6.419163140e+03|6.428107411e+03|6.439643006e+03|6.430427525e+03|1.772567090e+11|1.779932923e+11|1.789457795e+11|1.781886358e+11|1.034263672e+04|1.035228174e+04|1.036471729e+04|1.035478906e+04|2.027432941e+03
8.616876523e+05|5.444607096e+06|5.459895977e+06|5.481499717e+06|5.463442342e+06|6.409917607e+03|6.418496408e+03|6.430561235e+03|6.420430623e+03|1.764992869e+11|1.772020572e+11|1.781957378e+11|1.773656144e+11|1.033268652e+04|1.034191748e+04|1.035492798e+04|1.034401465e+04|2.027432941e+03
8.858257641e+05|5.434694536e+06|5.444961665e+06|5.466816902e+06|5.451797298e+06|6.404348797e+03|6.410116683e+03|6.422370218e+03|6.413909510e+03|1.760436874e+11|1.765155859e+11|1.775202542e+11|1.768301970e+11|1.032669067e+04|1.033289990e+04|1.034609131e+04|1.033699023e+04|2.027432941e+03
9.116664410e+05|5.414842429e+06|5.435654480e+06|5.452235976e+06|5.435605704e+06|6.393180032e+03|6.404888316e+03|6.414199850e+03|6.404822631e+03|1.751312401e+11|1.760878132e+11|1.768499650e+11|1.760858809e+11|1.031465625e+04|1.032727344e+04|1.033729541e+04|1.032720215e+04|2.027432941e+03
9.362579331e+05|5.400992652e+06|5.412865717e+06|5.429755214e+06|5.417611520e+06|6.385351040e+03|6.392065808e+03|6.401571926e+03|6.394702639e+03|1.744952352e+11|1.750403932e+11|1.758166379e+11|1.752589163e+11|1.030624121e+04|1.031345361e+04|1.032369922e+04|1.031630371e+04|2.027432941e+03
