#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.947411673e+05|8.411850663e+06|8.434036234e+06|8.454528973e+06|8.429154952e+06|7.519298780e+03|7.527473399e+03|7.535005264e+03|7.525645908e+03|3.234132483e+11|3.245009361e+11|3.255062922e+11|3.242623099e+11|1.193786914e+04|1.194762402e+04|1.195662598e+04|1.194544727e+04|2.001525553e+03
4.483777868e+05|8.334742907e+06|8.368775276e+06|8.394784945e+06|8.361044221e+06|7.490754280e+03|7.503378706e+03|7.512997267e+03|7.500469974e+03|3.196357607e+11|3.213023310e+11|3.225769638e+11|3.209247030e+11|1.190382031e+04|1.191887354e+04|1.193034399e+04|1.191541016e+04|2.001525553e+03
5.329546683e+05|8.303225068e+06|8.336306865e+06|8.360956501e+06|8.330114011e+06|7.479027664e+03|7.491335495e+03|7.500483860e+03|7.488978706e+03|3.180930331e+11|3.197123125e+11|3.209191624e+11|3.194103239e+11|1.188983838e+04|1.190450830e+04|1.191541431e+04|1.190171289e+04|2.001525553e+03
5.966510947e+05|8.235693121e+06|8.298405919e+06|8.334428859e+06|8.288947261e+06|7.453779950e+03|7.477232334e+03|7.490637565e+03|7.473617568e+03|3.147901889e+11|3.178571386e+11|3.196203886e+11|3.173962504e+11|1.185978003e+04|1.188770459e+04|1.190367651e+04|1.188341797e+04|2.001525553e+03
6.483712085e+05|8.251722676e+06|8.283601539e+06|8.304438269e+06|8.272357945e+06|7.459786570e+03|7.471711972e+03|7.479479535e+03|7.467449430e+03|3.155739608e+11|3.171325748e+11|3.181524185e+11|3.165840994e+11|1.186693262e+04|1.188112256e+04|1.189037817e+04|1.187606543e+04|2.001525553e+03
6.948484210e+05|8.198029775e+06|8.251817813e+06|8.276035622e+06|8.230554225e+06|7.439625606e+03|7.459822214e+03|7.468884118e+03|7.451749097e+03|3.129496081e+11|3.155786129e+11|3.167626760e+11|3.145410148e+11|1.184294214e+04|1.186697656e+04|1.187776245e+04|1.185738672e+04|2.001525553e+03
7.336634500e+05|8.183519097e+06|8.226076394e+06|8.243000091e+06|8.218452673e+06|7.434156654e+03|7.450173073e+03|7.456518902e+03|7.447238557e+03|3.122408396e+11|3.143199977e+11|3.151474794e+11|3.139488718e+11|1.183644458e+04|1.185548828e+04|1.186303906e+04|1.185201270e+04|2.001525553e+03
7.703629301e+05|8.161829802e+06|8.206155857e+06|8.228101139e+06|8.191686990e+06|7.425971485e+03|7.442685901e+03|7.450932735e+03|7.437182783e+03|3.111813766e+11|3.133465196e+11|3.144189994e+11|3.126407829e+11|1.182670801e+04|1.184658057e+04|1.185639307e+04|1.184004980e+04|2.001525553e+03
8.044690511e+05|8.135868349e+06|8.180982491e+06|8.204167858e+06|8.169658748e+06|7.416149336e+03|7.433200054e+03|7.441937359e+03|7.428861019e+03|3.099139930e+11|3.121169421e+11|3.132494204e+11|3.115651746e+11|1.181504126e+04|1.183530322e+04|1.184569116e+04|1.183016113e+04|2.001525553e+03
8.390857641e+05|8.097351220e+06|8.147433430e+06|8.176232561e+06|8.135862067e+06|7.401529677e+03|7.420531070e+03|7.431408270e+03|7.416070105e+03|3.080348205e+11|3.104782154e+11|3.118849345e+11|3.099154061e+11|1.179768140e+04|1.182023926e+04|1.183317700e+04|1.181496289e+04|2.001525553e+03
