#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
6.527314828e+04|2.908202855e+25|5.468851172e+25|8.062347883e+25|5.600368740e+25|5.600368740e+27|1.020067147e+31
1.202833564e+05|1.313768711e+26|1.598418369e+26|1.914117656e+26|1.581635020e+26|1.581635020e+28|3.140718251e+31
1.567356236e+05|2.485199011e+26|2.758370000e+26|2.997149025e+26|2.723400786e+26|2.723400786e+28|5.288219973e+31
1.843469611e+05|3.518972397e+26|3.821318618e+26|4.029458427e+26|3.789057768e+26|3.789057768e+28|7.296284355e+31
2.076088238e+05|4.454612877e+26|4.807545876e+26|5.041071145e+26|4.769596917e+26|4.769596917e+28|9.247615320e+31
2.279254592e+05|5.398828068e+26|5.771317843e+26|6.240142747e+26|5.745780029e+26|5.745780029e+28|1.114710450e+32
2.507423334e+05|6.648196622e+26|6.961948066e+26|7.309593590e+26|6.993638767e+26|6.993638767e+28|1.348484726e+32
2.707949662e+05|7.642061741e+26|8.136511401e+26|8.595376466e+26|8.118146886e+26|8.118146886e+28|1.572704759e+32
2.894042066e+05|8.979993002e+26|9.339862281e+26|9.662497868e+26|9.307908177e+26|9.307908177e+28|1.796519497e+32
3.047659234e+05|9.833529446e+26|1.029819271e+27|1.078001509e+27|1.031076277e+27|1.031076277e+29|1.991690759e+32
3.182769416e+05|1.094375048e+27|1.124291085e+27|1.154913043e+27|1.122774778e+27|1.122774778e+29|2.171931841e+32
3.325170824e+05|1.179083716e+27|1.221380789e+27|1.276467531e+27|1.233498603e+27|1.233498603e+29|2.371167686e+32
3.465658265e+05|1.278757056e+27|1.345959169e+27|1.395298245e+27|1.339822376e+27|1.339822376e+29|2.575942733e+32
3.607591164e+05|1.401681241e+27|1.443411536e+27|1.498620825e+27|1.455927366e+27|1.455927366e+29|2.792947458e+32
3.755434066e+05|1.514397072e+27|1.571242096e+27|1.624791345e+27|1.568290962e+27|1.568290962e+29|3.025133756e+32
3.884168746e+05|1.629754382e+27|1.674955825e+27|1.718991483e+27|1.681833337e+27|1.681833337e+29|3.236310059e+32
4.003012162e+05|1.737932562e+27|1.773259280e+27|1.812056419e+27|1.776053014e+27|1.776053014e+29|3.435614102e+32
4.135020930e+05|1.835557082e+27|1.904673979e+27|1.954536873e+27|1.896998422e+27|1.896998422e+29|3.668723510e+32
4.249508622e+05|1.943856013e+27|2.001090841e+27|2.053761912e+27|2.003696355e+27|2.003696355e+29|3.874141334e+32
4.346534820e+05|2.053528497e+27|2.106034718e+27|2.155935261e+27|2.103509405e+27|2.103509405e+29|4.053035794e+32
4.448969264e+05|2.124816407e+27|2.204604749e+27|2.255413648e+27|2.187900862e+27|2.187900862e+29|4.246963110e+32
4.557293767e+05|2.261390539e+27|2.303424453e+27|2.350251926e+27|2.300558415e+27|2.300558415e+29|4.453418264e+32
4.658505505e+05|2.344762396e+27|2.390389304e+27|2.440075430e+27|2.393203238e+27|2.393203238e+29|4.655163293e+32
4.769296560e+05|2.492752171e+27|2.539102965e+27|2.593231878e+27|2.542324033e+27|2.542324033e+29|4.879261095e+32
4.890115670e+05|2.608755519e+27|2.684977356e+27|2.753061230e+27|2.684577275e+27|2.684577275e+29|5.128308524e+32
4.986057726e+05|2.689222391e+27|2.760741740e+27|2.811681146e+27|2.756809590e+27|2.756809590e+29|5.334116980e+32
5.085512535e+05|2.795782186e+27|2.871581563e+27|2.926681876e+27|2.858314824e+27|2.858314824e+29|5.546809714e+32
5.181914543e+05|2.916529101e+27|2.986849811e+27|3.066693042e+27|2.996816736e+27|2.996816736e+29|5.756361021e+32
5.265341200e+05|3.009562627e+27|3.072106729e+27|3.140230578e+27|3.068641525e+27|3.068641525e+29|5.944326740e+32
5.353280677e+05|3.114275958e+27|3.165029506e+27|3.236523370e+27|3.173309213e+27|3.173309213e+29|6.144702287e+32
5.441979675e+05|3.225881808e+27|3.272323367e+27|3.342296541e+27|3.284446293e+27|3.284446293e+29|6.352449493e+32
5.534974081e+05|3.338388717e+27|3.394495841e+27|3.466192413e+27|3.393554366e+27|3.393554366e+29|6.567119209e+32
5.620589661e+05|3.464269996e+27|3.524855542e+27|3.580563043e+27|3.525264533e+27|3.525264533e+29|6.776381410e+32
5.710142139e+05|3.560826063e+27|3.607789645e+27|3.674009498e+27|3.611907699e+27|3.611907699e+29|6.993136967e+32
5.786561898e+05|3.679009931e+27|3.721950479e+27|3.797547006e+27|3.731977011e+27|3.731977011e+29|7.179814521e+32
5.866285166e+05|3.765676228e+27|3.820982541e+27|3.892581638e+27|3.821905831e+27|3.821905831e+29|7.377920437e+32
5.958462547e+05|3.862801788e+27|3.912916869e+27|3.995088913e+27|3.926480759e+27|3.926480759e+29|7.614510181e+32
6.044625739e+05|3.979674206e+27|4.053665126e+27|4.122604341e+27|4.061561855e+27|4.061561855e+29|7.835329190e+32
6.116129862e+05|4.087060263e+27|4.163780638e+27|4.227687281e+27|4.170163421e+27|4.170163421e+29|8.017734353e+32
6.199468128e+05|4.204215804e+27|4.291382433e+27|4.356629325e+27|4.289385871e+27|4.289385871e+29|8.245881035e+32
6.284927006e+05|4.292490413e+27|4.369847589e+27|4.453682482e+27|4.362947243e+27|4.362947243e+29|8.469473693e+32
6.373353649e+05|4.466272473e+27|4.529803053e+27|4.579257600e+27|4.523745142e+27|4.523745142e+29|8.710418233e+32
6.447545102e+05|4.568396803e+27|4.631740440e+27|4.690150049e+27|4.633812950e+27|4.633812950e+29|8.914655322e+32
6.524862721e+05|4.667527690e+27|4.732441211e+27|4.791817356e+27|4.731370876e+27|4.731370876e+29|9.127335381e+32
6.590352996e+05|4.756705927e+27|4.812186958e+27|4.887493429e+27|4.821184969e+27|4.821184969e+29|9.313446419e+32
6.659562298e+05|4.871168938e+27|4.921675958e+27|4.995700115e+27|4.934335562e+27|4.934335562e+29|9.506623651e+32
6.722800431e+05|4.948942845e+27|5.038001955e+27|5.118973572e+27|5.046907593e+27|5.046907593e+29|9.693263938e+32
6.793939791e+05|5.040451088e+27|5.135102406e+27|5.191346847e+27|5.127069870e+27|5.127069870e+29|9.901063160e+32
6.869127713e+05|5.172119184e+27|5.236341600e+27|5.310711463e+27|5.259257057e+27|5.259257057e+29|1.011476124e+33
6.947212143e+05|5.314453642e+27|5.386301496e+27|5.445761018e+27|5.388728737e+27|5.388728737e+29|1.035904727e+33
7.020909841e+05|5.379797710e+27|5.463078509e+27|5.566574735e+27|5.471179336e+27|5.471179336e+29|1.057168010e+33
7.094392934e+05|5.524679108e+27|5.603382424e+27|5.676987783e+27|5.612881806e+27|5.612881806e+29|1.078870115e+33
7.165207065e+05|5.643628305e+27|5.708549185e+27|5.796238714e+27|5.708880287e+27|5.708880287e+29|1.100695700e+33
7.225216213e+05|5.744631612e+27|5.797506203e+27|5.875876592e+27|5.815900451e+27|5.815900451e+29|1.119031480e+33
7.288907448e+05|5.821114540e+27|5.883630779e+27|5.978377006e+27|5.909559942e+27|5.909559942e+29|1.138685253e+33
7.358980454e+05|5.959711937e+27|6.013762762e+27|6.086301428e+27|6.015936116e+27|6.015936116e+29|1.161763663e+33
7.425749603e+05|6.046216646e+27|6.151656755e+27|6.226163851e+27|6.147207229e+27|6.147207229e+29|1.182742244e+33
7.495729362e+05|6.156042510e+27|6.242741401e+27|6.360441107e+27|6.271724869e+27|6.271724869e+29|1.205165450e+33
7.572932506e+05|6.291689436e+27|6.381234705e+27|6.454926110e+27|6.396363390e+27|6.396363390e+29|1.229052232e+33
7.644256707e+05|6.402661339e+27|6.473937448e+27|6.555101911e+27|6.486202804e+27|6.486202804e+29|1.253452986e+33
7.702974512e+05|6.510353593e+27|6.612986897e+27|6.711566616e+27|6.615323623e+27|6.615323623e+29|1.272397727e+33
7.761530036e+05|6.621526643e+27|6.712646157e+27|6.788445495e+27|6.711888918e+27|6.711888918e+29|1.291016992e+33
7.820475052e+05|6.730250169e+27|6.804561678e+27|6.888224825e+27|6.796803710e+27|6.796803710e+29|1.311850110e+33
7.874613131e+05|6.834398255e+27|6.925816515e+27|7.026142660e+27|6.927981191e+27|6.927981191e+29|1.330065526e+33
7.936357725e+05|6.929248264e+27|7.023551709e+27|7.106831917e+27|7.033671795e+27|7.033671795e+29|1.350826112e+33
7.991679632e+05|7.036122055e+27|7.110864541e+27|7.196271445e+27|7.136934406e+27|7.136934406e+29|1.369391909e+33
8.060031296e+05|7.106361387e+27|7.209711741e+27|7.299799085e+27|7.192778935e+27|7.192778935e+29|1.393160036e+33
8.128144998e+05|7.260585982e+27|7.322522018e+27|7.453968064e+27|7.365170146e+27|7.365170146e+29|1.417639530e+33
8.187988213e+05|7.350026014e+27|7.442644598e+27|7.567860089e+27|7.463938647e+27|7.463938647e+29|1.438240856e+33
8.246259886e+05|7.467341294e+27|7.541630570e+27|7.637509805e+27|7.550222897e+27|7.550222897e+29|1.457663997e+33
8.310279236e+05|7.576254121e+27|7.696469836e+27|7.815579071e+27|7.708144145e+27|7.708144145e+29|1.482260993e+33
8.377136577e+05|7.689248556e+27|7.796000789e+27|7.864667799e+27|7.785481600e+27|7.785481600e+29|1.505252737e+33
8.432994126e+05|7.837631789e+27|7.907655866e+27|8.005471002e+27|7.918887970e+27|7.918887970e+29|1.525650808e+33
8.491524647e+05|7.912465126e+27|8.009042654e+27|8.126709760e+27|8.027398627e+27|8.027398627e+29|1.546871508e+33
