#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
5.890711800e+04|3.954515964e+24|7.070458531e+24|1.203273153e+25|8.914327749e+24|8.914327749e+26|6.507176580e+30
1.005390659e+05|1.627121429e+25|2.014974648e+25|2.526123123e+25|2.139669212e+25|2.139669212e+27|1.697996451e+31
1.300576993e+05|2.996218413e+25|3.485724032e+25|4.012884086e+25|3.596953047e+25|3.596953047e+27|2.826574446e+31
1.550406893e+05|4.276701250e+25|4.949775948e+25|5.470253704e+25|4.821110604e+25|4.821110604e+27|4.009549189e+31
1.782856280e+05|5.973563246e+25|6.659188038e+25|7.439439199e+25|6.723606815e+25|6.723606815e+27|5.296949644e+31
1.978576321e+05|7.321817983e+25|8.036069469e+25|9.047195254e+25|8.094583052e+25|8.094583052e+27|6.526092128e+31
2.147723959e+05|8.658691194e+25|9.624245129e+25|1.026051949e+26|9.555445801e+25|9.555445801e+27|7.687935211e+31
2.301575158e+05|1.006221566e+26|1.099964777e+26|1.202072362e+26|1.102941576e+26|1.102941576e+28|8.818432897e+31
2.429893742e+05|1.118662250e+26|1.216224109e+26|1.298555891e+26|1.214901187e+26|1.214901187e+28|9.837428126e+31
2.571453019e+05|1.273911970e+26|1.382608237e+26|1.479653528e+26|1.396911951e+26|1.396911951e+28|1.099245011e+32
2.703475592e+05|1.392158934e+26|1.491443778e+26|1.596165962e+26|1.495947786e+26|1.495947786e+28|1.217614079e+32
2.834119917e+05|1.573820260e+26|1.647170112e+26|1.749612528e+26|1.638032618e+26|1.638032618e+28|1.337170876e+32
2.967253433e+05|1.699215561e+26|1.819854466e+26|1.938034213e+26|1.812674057e+26|1.812674057e+28|1.465572969e+32
3.088974298e+05|1.783241954e+26|1.935046881e+26|2.059034794e+26|1.928466394e+26|1.928466394e+28|1.588927650e+32
3.199756081e+05|1.985926222e+26|2.091926811e+26|2.200520003e+26|2.095308983e+26|2.095308983e+28|1.705461298e+32
3.303605519e+05|2.139369692e+26|2.259312061e+26|2.382979645e+26|2.237500335e+26|2.237500335e+28|1.818204689e+32
3.409946276e+05|2.287098290e+26|2.389510129e+26|2.477642602e+26|2.375572959e+26|2.375572959e+28|1.937228835e+32
3.512081471e+05|2.402250498e+26|2.523982249e+26|2.671479200e+26|2.536832758e+26|2.536832758e+28|2.052918445e+32
3.605910874e+05|2.547766234e+26|2.684678659e+26|2.818449865e+26|2.722819331e+26|2.722819331e+28|2.165054797e+32
3.706654340e+05|2.679073155e+26|2.802296138e+26|2.924365245e+26|2.805630376e+26|2.805630376e+28|2.288777726e+32
3.796299779e+05|2.878761001e+26|2.972107827e+26|3.113515795e+26|2.971291331e+26|2.971291331e+28|2.400721624e+32
3.885418412e+05|2.970235931e+26|3.102105137e+26|3.252874893e+26|3.129120814e+26|3.129120814e+28|2.512273048e+32
3.978224279e+05|3.174609527e+26|3.308478640e+26|3.484273367e+26|3.661523801e+26|3.661523801e+28|2.634033104e+32
4.056873467e+05|3.294717122e+26|3.393709227e+26|3.545506900e+26|3.413894024e+26|3.413894024e+28|2.741853226e+32
4.142660068e+05|3.386678059e+26|3.558518930e+26|3.677448988e+26|3.516781643e+26|3.516781643e+28|2.858896253e+32
4.236812841e+05|3.574416866e+26|3.688507052e+26|3.890204807e+26|3.730581597e+26|3.730581597e+28|2.988970074e+32
4.319066126e+05|3.714406653e+26|3.846574226e+26|4.119873593e+26|4.085597827e+26|4.085597827e+28|3.105948081e+32
4.394062575e+05|3.829148542e+26|4.009743007e+26|4.189230042e+26|4.025045988e+26|4.025045988e+28|3.216568106e+32
4.472530540e+05|4.013353299e+26|4.171130669e+26|4.339070827e+26|4.192351787e+26|4.192351787e+28|3.330444363e+32
4.567018327e+05|4.121573691e+26|4.273232682e+26|4.451835120e+26|4.261825141e+26|4.261825141e+28|3.474646390e+32
4.647929529e+05|4.365760507e+26|4.525585216e+26|4.738532544e+26|4.536708647e+26|4.536708647e+28|3.597128441e+32
