#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
1.627300020e+05|2.417825778e+06|2.421153228e+06|2.423196020e+06|2.420663892e+06|3.758692720e+03|3.762553022e+03|3.764922277e+03|3.761982778e+03|4.942358620e+10|4.958407175e+10|4.968266222e+10|4.956048321e+10|8.121121094e+03|8.125568115e+03|8.128297607e+03|8.124910156e+03|1.951546097e+03
2.465468196e+05|2.412756462e+06|2.415457616e+06|2.419580238e+06|2.415773812e+06|3.752809020e+03|3.755944503e+03|3.760728303e+03|3.756310286e+03|4.917927449e+10|4.930943588e+10|4.950817842e+10|4.932475503e+10|8.114338501e+03|8.117950684e+03|8.123463745e+03|8.118373047e+03|1.951546097e+03
2.933272065e+05|2.407735271e+06|2.411360802e+06|2.414803740e+06|2.411164105e+06|3.746978086e+03|3.751188597e+03|3.755185570e+03|3.750957424e+03|4.893751669e+10|4.911204641e+10|4.927792345e+10|4.910268395e+10|8.107609863e+03|8.112467773e+03|8.117080444e+03|8.112202637e+03|1.951546097e+03
3.290797346e+05|2.404941914e+06|2.407155577e+06|2.411095048e+06|2.407757328e+06|3.743732922e+03|3.746304709e+03|3.750880019e+03|3.746997267e+03|4.880312273e+10|4.890962102e+10|4.909924941e+10|4.893858270e+10|8.103866211e+03|8.106835693e+03|8.112113403e+03|8.107633789e+03|1.951546097e+03
3.583386750e+05|2.398403604e+06|2.404630783e+06|2.409177903e+06|2.403774492e+06|3.736081578e+03|3.743371409e+03|3.748653679e+03|3.742342914e+03|4.848758062e+10|4.878815780e+10|4.900695049e+10|4.874644874e+10|8.095046509e+03|8.103453125e+03|8.109548340e+03|8.102268555e+03|1.951546097e+03
3.844413585e+05|2.396250616e+06|2.400512946e+06|2.405444710e+06|2.400649254e+06|3.733545863e+03|3.738565344e+03|3.744317113e+03|3.738692595e+03|4.838339826e+10|4.858969010e+10|4.882730837e+10|4.859574300e+10|8.092130127e+03|8.097907959e+03|8.104543579e+03|8.098060059e+03|1.951546097e+03
4.114351524e+05|2.393103552e+06|2.398427820e+06|2.403887697e+06|2.398226316e+06|3.729838372e+03|3.736110091e+03|3.742507940e+03|3.735846759e+03|4.823118475e+10|4.848875294e+10|4.875241983e+10|4.847869271e+10|8.087859741e+03|8.095082031e+03|8.102451782e+03|8.094781250e+03|1.951546097e+03
4.330935286e+05|2.388343956e+06|2.394424977e+06|2.399866126e+06|2.393754997e+06|3.724228918e+03|3.731395263e+03|3.737803767e+03|3.730593973e+03|4.800117226e+10|4.829508716e+10|4.855837458e+10|4.826276145e+10|8.081391479e+03|8.089649902e+03|8.097034180e+03|8.088725586e+03|1.951546097e+03
4.558113780e+05|2.386148988e+06|2.391308720e+06|2.396695842e+06|2.390699102e+06|3.721641108e+03|3.727723381e+03|3.734070284e+03|3.726996933e+03|4.789516521e+10|4.814441358e+10|4.840493910e+10|4.811511289e+10|8.078410645e+03|8.085423584e+03|8.092734741e+03|8.084581055e+03|1.951546097e+03
4.781562746e+05|2.382093127e+06|2.388627497e+06|2.394376655e+06|2.387869428e+06|3.716857822e+03|3.724563167e+03|3.731338333e+03|3.723656567e+03|4.769940292e+10|4.801486817e+10|4.829275010e+10|4.797832366e+10|8.072894531e+03|8.081778809e+03|8.089589722e+03|8.080730469e+03|1.951546097e+03
4.966428874e+05|2.378623201e+06|2.384946818e+06|2.390604788e+06|2.384281567e+06|3.712754318e+03|3.720223526e+03|3.726893777e+03|3.719409924e+03|4.753184919e+10|4.783711951e+10|4.811039278e+10|4.780476670e+10|8.068158081e+03|8.076774414e+03|8.084468628e+03|8.075837891e+03|1.951546097e+03
5.165000002e+05|2.374585107e+06|2.380878938e+06|2.386399694e+06|2.380069008e+06|3.707924552e+03|3.715425452e+03|3.721936714e+03|3.714415136e+03|4.733573028e+10|4.764084339e+10|4.790727151e+10|4.760093223e+10|8.062600098e+03|8.071240967e+03|8.078748413e+03|8.070082031e+03|1.951546097e+03
5.375381193e+05|2.372929935e+06|2.378054103e+06|2.384302770e+06|2.377742551e+06|3.705944328e+03|3.712073763e+03|3.719464011e+03|3.711658835e+03|4.725538693e+10|4.750420147e+10|4.780602581e+10|4.748841679e+10|8.060322876e+03|8.067375000e+03|8.075898438e+03|8.066904785e+03|1.951546097e+03
5.549661690e+05|2.369659275e+06|2.375927118e+06|2.380552406e+06|2.374599866e+06|3.702030406e+03|3.709529878e+03|3.715040249e+03|3.707913373e+03|4.709670100e+10|4.740089105e+10|4.762509463e+10|4.733620277e+10|8.055815796e+03|8.064447998e+03|8.070793823e+03|8.062587891e+03|1.951546097e+03
5.700871223e+05|2.366622697e+06|2.372236686e+06|2.375948072e+06|2.371377378e+06|3.698395471e+03|3.705114834e+03|3.709554942e+03|3.704074833e+03|4.694946167e+10|4.722174393e+10|4.740190863e+10|4.718008474e+10|8.051625854e+03|8.059367920e+03|8.064479370e+03|8.058167480e+03|1.951546097e+03
5.889443174e+05|2.361645352e+06|2.366825846e+06|2.371607747e+06|2.366988738e+06|3.692434983e+03|3.698638686e+03|3.704362248e+03|3.698822129e+03|4.670831069e+10|4.695930930e+10|4.719122508e+10|4.696730215e+10|8.044755005e+03|8.051904297e+03|8.058497437e+03|8.052114258e+03|1.951546097e+03
6.074344851e+05|2.360464051e+06|2.363908270e+06|2.370252854e+06|2.365120975e+06|3.691019919e+03|3.695145240e+03|3.702740819e+03|3.696592048e+03|4.665111415e+10|4.681791698e+10|4.712549310e+10|4.687679690e+10|8.043122314e+03|8.047881592e+03|8.056632935e+03|8.049544922e+03|1.951546097e+03
6.229459549e+05|2.357394900e+06|2.361805023e+06|2.366401479e+06|2.361289224e+06|3.687342644e+03|3.692626241e+03|3.698130619e+03|3.691979703e+03|4.650255869e+10|4.671604226e+10|4.693873863e+10|4.669077721e+10|8.038881470e+03|8.044974365e+03|8.051321899e+03|8.044232422e+03|1.951546097e+03
6.374853010e+05|2.352962644e+06|2.356944515e+06|2.361642566e+06|2.357090741e+06|3.681962145e+03|3.686802904e+03|3.692431649e+03|3.686923051e+03|4.628658547e+10|4.648076408e+10|4.670817564e+10|4.648695097e+10|8.032691650e+03|8.038256592e+03|8.044753296e+03|8.038405762e+03|1.951546097e+03
6.528644163e+05|2.351198607e+06|2.354852677e+06|2.359107197e+06|2.355010698e+06|3.679816970e+03|3.684260143e+03|3.689394354e+03|3.684421285e+03|4.620061263e+10|4.637872463e+10|4.658543019e+10|4.638597445e+10|8.030220825e+03|8.035337158e+03|8.041248779e+03|8.035522949e+03|1.951546097e+03
6.708401542e+05|2.346644795e+06|2.350245294e+06|2.354925310e+06|2.351092079e+06|3.674277598e+03|3.678657533e+03|3.684348442e+03|3.679670144e+03|4.597881305e+10|4.615416138e+10|4.638226626e+10|4.619529884e+10|8.023845459e+03|8.028887939e+03|8.035436279e+03|8.030053711e+03|1.951546097e+03
6.847654897e+05|2.344785903e+06|2.346804550e+06|2.351715774e+06|2.348151462e+06|3.672015707e+03|3.674471968e+03|3.680445913e+03|3.676101172e+03|4.588833784e+10|4.598659023e+10|4.622581506e+10|4.605221316e+10|8.021243530e+03|8.024071777e+03|8.030949707e+03|8.025943359e+03|1.951546097e+03
6.980155294e+05|2.340811023e+06|2.344200701e+06|2.347679983e+06|2.344464427e+06|3.667177748e+03|3.671303552e+03|3.675537033e+03|3.671616772e+03|4.569499022e+10|4.585986233e+10|4.602921247e+10|4.587278368e+10|8.015664062e+03|8.020419434e+03|8.025297729e+03|8.020778320e+03|1.951546097e+03
7.113251514e+05|2.337657461e+06|2.340964930e+06|2.345943102e+06|2.342053337e+06|3.663338140e+03|3.667365108e+03|3.673423828e+03|3.668685530e+03|4.554170716e+10|4.570247365e+10|4.594465648e+10|4.575550352e+10|8.011240723e+03|8.015881592e+03|8.022862793e+03|8.017401367e+03|1.951546097e+03
7.260429775e+05|2.333960304e+06|2.337143385e+06|2.340906363e+06|2.337471024e+06|3.658817798e+03|3.662712120e+03|3.667293811e+03|3.663091813e+03|4.536170407e+10|4.551672943e+10|4.569962590e+10|4.553236912e+10|8.006030640e+03|8.010519043e+03|8.015801392e+03|8.010958008e+03|1.951546097e+03
7.432746644e+05|2.331258019e+06|2.334024843e+06|2.338613832e+06|2.334889964e+06|3.655480133e+03|3.658897501e+03|3.664502688e+03|3.659928437e+03|4.522942467e+10|4.536486425e+10|4.558818210e+10|4.540650182e+10|8.002194092e+03|8.006122803e+03|8.012578857e+03|8.007314941e+03|1.951546097e+03
7.551805288e+05|2.326936280e+06|2.329345047e+06|2.333089207e+06|2.330191893e+06|3.650140538e+03|3.653116878e+03|3.657741973e+03|3.654146989e+03|4.501804581e+10|4.513582837e+10|4.531905470e+10|4.517709588e+10|7.996050049e+03|7.999472168e+03|8.004790039e+03|8.000660156e+03|1.951546097e+03
7.662972735e+05|2.325001418e+06|2.327231209e+06|2.330835007e+06|2.328130951e+06|3.647749293e+03|3.650504995e+03|3.654957589e+03|3.651608937e+03|4.492349010e+10|4.503246157e+10|4.520872437e+10|4.507646797e+10|7.993299072e+03|7.996469971e+03|8.001594727e+03|7.997738770e+03|1.951546097e+03
7.791690162e+05|2.320827656e+06|2.323600853e+06|2.326910811e+06|2.323799328e+06|3.642589615e+03|3.646018109e+03|3.650109064e+03|3.646255163e+03|4.471964246e+10|4.485506480e+10|4.501680095e+10|4.486482281e+10|7.987353149e+03|7.991306885e+03|7.996012451e+03|7.991575195e+03|1.951546097e+03
7.926662938e+05|2.317236659e+06|2.321296981e+06|2.324349234e+06|2.321425931e+06|3.638148785e+03|3.643169901e+03|3.646943182e+03|3.643325183e+03|4.454443510e+10|4.474255136e+10|4.489162533e+10|4.474897760e+10|7.982236816e+03|7.988021729e+03|7.992369141e+03|7.988200195e+03|1.951546097e+03
