#RRR|Lz25|Lz50|Lz75|Lzmean|
6.605701228e+06|8.233190913e+28|1.237056551e+29|1.875098504e+29|1.269461251e+29|1.269461251e+31
6.635019332e+06|1.056478987e+29|1.632202244e+29|2.104367364e+29|1.481305392e+29|1.481305392e+31
6.664009599e+06|8.743913618e+28|1.822091384e+29|2.120217272e+29|1.517687659e+29|1.517687659e+31
6.693395513e+06|1.140659547e+29|1.836105189e+29|2.143453783e+29|1.589529049e+29|1.589529049e+31
6.726929098e+06|1.380072344e+29|1.900845131e+29|2.083484306e+29|1.684906533e+29|1.684906533e+31
6.774083363e+06|1.253498360e+29|1.718907013e+29|2.070848092e+29|1.553724678e+29|1.553724678e+31
6.855588261e+06|9.467727499e+28|1.773185705e+29|2.211137799e+29|1.583673102e+29|1.583673102e+31
6.966912484e+06|1.397041042e+29|1.997895670e+29|2.304176074e+29|1.796970799e+29|1.796970799e+31
7.105027011e+06|1.474148878e+29|1.992224222e+29|2.453339850e+29|1.838753042e+29|1.838753042e+31
7.391258047e+06|1.611424677e+29|2.241116619e+29|2.597178299e+29|2.096105255e+29|2.096105255e+31
9.125459057e+06|1.900921446e+29|2.890647526e+29|3.972047319e+29|3.190331396e+29|3.190331396e+31
3.686244253e+08|7.323653310e+29|8.496899999e+30|1.006182925e+31|6.706729236e+30|6.706729236e+32
5.447610673e+08|5.127834487e+30|5.927706150e+30|6.678445914e+30|5.933671909e+30|5.933671909e+32
5.451400065e+08|2.494209095e+30|3.081203252e+30|3.617031553e+30|3.110845814e+30|3.110845814e+32
5.454660652e+08|3.328968436e+29|6.844494859e+29|1.321677698e+30|8.183786639e+29|8.183786639e+31
5.457684602e+08|1.169960172e+30|1.719915599e+30|2.195339223e+30|1.676476840e+30|1.676476840e+32
5.460715826e+08|3.387594508e+30|3.834937424e+30|4.420496840e+30|3.876837346e+30|3.876837346e+32
5.463831307e+08|5.588783270e+30|6.189448519e+30|6.689859029e+30|6.192005081e+30|6.192005081e+32
5.467733069e+08|8.164380923e+30|8.940258344e+30|9.850152903e+30|9.025113265e+30|9.025113265e+32
5.476428855e+08|1.139339653e+31|1.236637957e+31|1.349031740e+31|1.214699307e+31|7.409665771e+32
