#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
1.888079365e+04|2.270633771e+22|5.147373818e+22|1.155534835e+23|8.838547162e+22|8.838547162e+24|1.600854585e+28
3.478169677e+04|7.062721973e+22|1.574924518e+23|2.596097554e+23|1.822568995e+23|1.822568995e+25|4.721581358e+28
4.484159791e+04|1.356315055e+23|2.486561483e+23|3.903640572e+23|2.676036799e+23|2.676036799e+25|7.827711633e+28
5.286168340e+04|1.752228305e+23|3.029362548e+23|4.959231881e+23|3.654115310e+23|3.654115310e+25|1.085603307e+29
6.101482348e+04|2.279740939e+23|4.922903542e+23|7.127987063e+23|5.007696790e+23|5.007696790e+25|1.445900437e+29
6.751123881e+04|3.541925832e+23|5.430686107e+23|7.654738559e+23|5.626852685e+23|5.626852685e+25|1.768950410e+29
7.301339286e+04|3.769611143e+23|6.707144748e+23|9.077163536e+23|6.739503942e+23|6.739503942e+25|2.068693761e+29
7.791772548e+04|4.950462784e+23|7.536455799e+23|9.780586504e+23|7.615823663e+23|7.615823663e+25|2.355454864e+29
8.274379502e+04|6.300021488e+23|8.374194329e+23|1.101426800e+24|8.857970818e+23|8.857970818e+25|2.656503288e+29
8.781039561e+04|6.932483776e+23|9.148212202e+23|1.119374909e+24|9.167031038e+23|9.167031038e+25|2.991150047e+29
9.214399316e+04|7.687091063e+23|9.781150389e+23|1.253265870e+24|9.836059974e+23|9.836059974e+25|3.293807799e+29
9.662688084e+04|9.135226955e+23|1.147281891e+24|1.432304219e+24|1.215908912e+24|1.215908912e+26|3.622593850e+29
1.012095362e+05|7.855198034e+23|1.138984194e+24|1.477807608e+24|1.114350211e+24|1.114350211e+26|3.973286657e+29
1.052517107e+05|8.661417010e+23|1.263205663e+24|1.554807844e+24|1.209718477e+24|1.209718477e+26|4.296317837e+29
1.090292358e+05|1.122551502e+24|1.366068708e+24|1.656416583e+24|1.347876153e+24|1.347876153e+26|4.611268369e+29
1.125643798e+05|1.208921290e+24|1.523311490e+24|1.878673694e+24|1.530896987e+24|1.530896987e+26|4.914852391e+29
1.158047702e+05|1.276558067e+24|1.633397426e+24|2.013959378e+24|1.671658629e+24|1.671658629e+26|5.201969707e+29
1.195838302e+05|1.220830894e+24|1.676678563e+24|1.955943327e+24|1.620468758e+24|1.620468758e+26|5.546270324e+29
