#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.519794464e+05|5.742965707e+06|5.769693760e+06|5.787689862e+06|5.764196191e+06|6.631321380e+03|6.645835210e+03|6.655563087e+03|6.642817009e+03|1.887244647e+11|1.899561175e+11|1.907861393e+11|1.897032435e+11|1.048037012e+04|1.049588525e+04|1.050630273e+04|1.049266406e+04|2.034964344e+03
3.819814452e+05|5.727179401e+06|5.753278777e+06|5.778194367e+06|5.750750122e+06|6.622732343e+03|6.636925780e+03|6.650436031e+03|6.635508257e+03|1.879970009e+11|1.891996925e+11|1.903481209e+11|1.890836271e+11|1.047117529e+04|1.048635840e+04|1.050080591e+04|1.048484766e+04|2.034964344e+03
4.532710531e+05|5.711140239e+06|5.745054276e+06|5.766560561e+06|5.737447801e+06|6.613975695e+03|6.632456816e+03|6.644135680e+03|6.628271947e+03|1.872583509e+11|1.888207029e+11|1.898117554e+11|1.884707072e+11|1.046182275e+04|1.048157812e+04|1.049406665e+04|1.047710840e+04|2.034964344e+03
5.104757087e+05|5.699175777e+06|5.728237867e+06|5.748605849e+06|5.723984362e+06|6.607426862e+03|6.623308636e+03|6.634387067e+03|6.620945340e+03|1.867076343e+11|1.880457711e+11|1.889843443e+11|1.878503972e+11|1.045482397e+04|1.047179492e+04|1.048364062e+04|1.046927539e+04|2.034964344e+03
5.524927006e+05|5.681567038e+06|5.722823187e+06|5.738910949e+06|5.713641053e+06|6.597775384e+03|6.620360004e+03|6.629116450e+03|6.615298378e+03|1.858971075e+11|1.877962797e+11|1.885376102e+11|1.873740454e+11|1.044451147e+04|1.046863672e+04|1.047800562e+04|1.046324023e+04|2.034964344e+03
5.915729457e+05|5.673476548e+06|5.704606791e+06|5.724437623e+06|5.699597944e+06|6.593335639e+03|6.610400465e+03|6.621239322e+03|6.607601653e+03|1.855246877e+11|1.869576472e+11|1.878706707e+11|1.867276696e+11|1.043976611e+04|1.045800244e+04|1.046957739e+04|1.045501758e+04|2.034964344e+03
6.282930369e+05|5.659359145e+06|5.699516662e+06|5.720186944e+06|5.688670020e+06|6.585564342e+03|6.607613548e+03|6.618922283e+03|6.601607514e+03|1.848753205e+11|1.867233280e+11|1.876748387e+11|1.862247216e+11|1.043147290e+04|1.045502783e+04|1.046710107e+04|1.044861523e+04|2.034964344e+03
6.584241520e+05|5.646592554e+06|5.688235740e+06|5.704982123e+06|5.678200346e+06|6.578519443e+03|6.601432389e+03|6.610605912e+03|6.595870701e+03|1.842883297e+11|1.862040664e+11|1.869749237e+11|1.857428062e+11|1.042395581e+04|1.044842188e+04|1.045821973e+04|1.044248730e+04|2.034964344e+03
6.900855770e+05|5.644720359e+06|5.679889407e+06|5.701929002e+06|5.670665191e+06|6.577485486e+03|6.596855042e+03|6.608934502e+03|6.591721285e+03|1.842022395e+11|1.858198761e+11|1.868343826e+11|1.853961880e+11|1.042285107e+04|1.044352783e+04|1.045643506e+04|1.043805664e+04|2.034964344e+03
7.208971146e+05|5.627671164e+06|5.664066795e+06|5.683920782e+06|5.654265201e+06|6.568062742e+03|6.588160017e+03|6.599066403e+03|6.582683377e+03|1.834183464e+11|1.850918015e+11|1.860054576e+11|1.846418717e+11|1.041279541e+04|1.043424170e+04|1.044589258e+04|1.042840918e+04|2.034964344e+03
7.498490138e+05|5.628865580e+06|5.652661865e+06|5.672556186e+06|5.645227983e+06|6.568723286e+03|6.581869669e+03|6.592830364e+03|6.577695823e+03|1.834732616e+11|1.845673751e+11|1.854823310e+11|1.842262949e+11|1.041350000e+04|1.042753418e+04|1.043922729e+04|1.042308594e+04|2.034964344e+03
7.754376774e+05|5.607045484e+06|5.642645521e+06|5.667347182e+06|5.631199556e+06|6.556625709e+03|6.576339685e+03|6.589967951e+03|6.569925139e+03|1.824704434e+11|1.841068289e+11|1.852426433e+11|1.835814733e+11|1.040060059e+04|1.042163477e+04|1.043617139e+04|1.041479785e+04|2.034964344e+03
8.041098631e+05|5.598321339e+06|5.636805947e+06|5.652404311e+06|5.624075483e+06|6.551772592e+03|6.573113295e+03|6.581727528e+03|6.565981943e+03|1.820697138e+11|1.838383297e+11|1.845555345e+11|1.832540078e+11|1.039542261e+04|1.041818994e+04|1.042737915e+04|1.041058984e+04|2.034964344e+03
