#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
5.513311715e+04|7.890350300e+24|1.541616150e+25|2.723343602e+25|1.884354253e+25|1.884354253e+27|5.674469031e+30
1.011608219e+05|4.205676813e+25|5.005820644e+25|6.031574645e+25|5.089760285e+25|5.089760285e+27|1.717557056e+31
1.336380781e+05|7.802080171e+25|8.544593693e+25|9.567165833e+25|8.803793381e+25|8.803793381e+27|2.975926303e+31
1.595161665e+05|1.143943717e+26|1.260423221e+26|1.337066976e+26|1.242280473e+26|1.242280473e+28|4.237457315e+31
1.786709465e+05|1.500200386e+26|1.568685387e+26|1.644254164e+26|1.574904708e+26|1.574904708e+28|5.297765933e+31
1.975093541e+05|1.767430583e+26|1.892444630e+26|2.038524471e+26|1.898874806e+26|1.898874806e+28|6.497827602e+31
2.146753906e+05|2.154851984e+26|2.240993543e+26|2.391297473e+26|2.303192235e+26|2.303192235e+28|7.651309770e+31
2.288793776e+05|2.465937847e+26|2.547881459e+26|2.656547632e+26|2.570383814e+26|2.570383814e+28|8.713742577e+31
2.458856101e+05|2.846112364e+26|2.964606367e+26|3.082558963e+26|3.061601906e+26|3.061601906e+28|1.005493576e+32
2.596090932e+05|3.167305110e+26|3.290558497e+26|3.426386868e+26|3.305468132e+26|3.305468132e+28|1.120327925e+32
2.734213566e+05|3.510753578e+26|3.613160971e+26|3.726928875e+26|3.616779186e+26|3.616779186e+28|1.240846313e+32
2.857786328e+05|3.853323875e+26|3.949112732e+26|4.112314848e+26|3.938729223e+26|3.938729223e+28|1.358629226e+32
2.974374585e+05|4.224335309e+26|4.363617981e+26|4.483910128e+26|4.370051950e+26|4.370051950e+28|1.469195897e+32
3.089919207e+05|4.511978112e+26|4.656038906e+26|4.772105135e+26|4.638038114e+26|4.638038114e+28|1.587576170e+32
3.193570639e+05|4.838113962e+26|4.958634024e+26|5.089527595e+26|4.990788735e+26|4.990788735e+28|1.696644366e+32
3.317009616e+05|5.251243469e+26|5.365206048e+26|5.529340343e+26|5.474471513e+26|5.474471513e+28|1.825146327e+32
3.413557329e+05|5.569500437e+26|5.745697644e+26|5.861435232e+26|5.721980081e+26|5.721980081e+28|1.937327384e+32
3.518155381e+05|5.957321810e+26|6.070233097e+26|6.204941527e+26|6.055659762e+26|6.055659762e+28|2.058027551e+32
3.637567746e+05|6.316631990e+26|6.499374307e+26|6.675933225e+26|6.579016608e+26|6.579016608e+28|2.200079050e+32
3.729962787e+05|6.571694575e+26|6.761443757e+26|6.952720342e+26|6.779571190e+26|6.779571190e+28|2.316363586e+32
3.820412332e+05|6.973566308e+26|7.106647165e+26|7.253586961e+26|7.056899334e+26|7.056899334e+28|2.423407160e+32
3.915907210e+05|7.340477430e+26|7.480817255e+26|7.657886415e+26|7.503667449e+26|7.503667449e+28|2.547142680e+32
4.010424240e+05|7.751281750e+26|7.899601814e+26|8.056848257e+26|7.978703365e+26|7.978703365e+28|2.672782038e+32
4.101916679e+05|8.111832734e+26|8.239951396e+26|8.374558040e+26|8.158583301e+26|8.158583301e+28|2.801443000e+32
4.188491389e+05|8.363766261e+26|8.542187956e+26|8.750564897e+26|8.522450257e+26|8.522450257e+28|2.912779708e+32
4.262811570e+05|8.735365710e+26|8.937744062e+26|9.088856259e+26|8.928166434e+26|8.928166434e+28|3.012859284e+32
4.336045600e+05|9.035747239e+26|9.216398944e+26|9.374538162e+26|9.205259847e+26|9.205259847e+28|3.121995979e+32
4.422015030e+05|9.420421159e+26|9.588307617e+26|9.767020375e+26|9.650936234e+26|9.650936234e+28|3.246720857e+32
4.499459423e+05|9.736342333e+26|9.948464451e+26|1.012587117e+27|9.952410569e+26|9.952410569e+28|3.364391278e+32
4.576819879e+05|1.005401849e+27|1.020122945e+27|1.039656997e+27|1.018883136e+27|1.018883136e+29|3.482918104e+32
4.655393225e+05|1.041031099e+27|1.060146861e+27|1.075486563e+27|1.054750257e+27|1.054750257e+29|3.595247219e+32
4.736683445e+05|1.087591570e+27|1.105292187e+27|1.125337056e+27|1.112998229e+27|1.112998229e+29|3.735541817e+32
4.819598276e+05|1.125868193e+27|1.141607593e+27|1.158114664e+27|1.138544494e+27|1.138544494e+29|3.854831164e+32
4.887561190e+05|1.151031117e+27|1.172737619e+27|1.188423354e+27|1.172105033e+27|1.172105033e+29|3.958800867e+32
4.954655996e+05|1.185006426e+27|1.200632580e+27|1.215370429e+27|1.192395087e+27|1.192395087e+29|4.079625801e+32
5.031955728e+05|1.216270147e+27|1.241474617e+27|1.259547393e+27|1.242212434e+27|1.242212434e+29|4.204128953e+32
5.094926838e+05|1.252807848e+27|1.270655299e+27|1.287654954e+27|1.266895248e+27|1.266895248e+29|4.313810454e+32
5.157329076e+05|1.278953245e+27|1.300161612e+27|1.324997061e+27|1.297483545e+27|1.297483545e+29|4.420307445e+32
5.233241235e+05|1.318578072e+27|1.338237421e+27|1.358284903e+27|1.342505288e+27|1.342505288e+29|4.551573468e+32
5.301720855e+05|1.349690266e+27|1.370729842e+27|1.386995271e+27|1.359056194e+27|1.359056194e+29|4.662628192e+32
5.369555163e+05|1.390323964e+27|1.408360971e+27|1.436277150e+27|1.441055814e+27|1.441055814e+29|4.784680382e+32
5.433959599e+05|1.422909920e+27|1.440326741e+27|1.456797265e+27|1.439692495e+27|1.439692495e+29|4.909304510e+32
5.493192089e+05|1.456964236e+27|1.472411347e+27|1.490997669e+27|1.467346134e+27|1.467346134e+29|5.007802481e+32
5.556324592e+05|1.492837267e+27|1.512547967e+27|1.534601985e+27|1.513648616e+27|1.513648616e+29|5.125831201e+32
5.623627727e+05|1.527937578e+27|1.544186721e+27|1.573959249e+27|1.551298995e+27|1.551298995e+29|5.262795700e+32
5.691046147e+05|1.560690906e+27|1.580518826e+27|1.607532390e+27|1.594213741e+27|1.594213741e+29|5.389758146e+32
5.754938710e+05|1.599263737e+27|1.626489718e+27|1.645942175e+27|1.615119346e+27|1.615119346e+29|5.509187828e+32
5.817248496e+05|1.634088824e+27|1.655580170e+27|1.682587044e+27|1.653787808e+27|1.653787808e+29|5.610593361e+32
5.880147821e+05|1.676721955e+27|1.694083279e+27|1.717233142e+27|1.699465210e+27|1.699465210e+29|5.751612674e+32
5.945164899e+05|1.708410272e+27|1.729666547e+27|1.751551828e+27|1.721310812e+27|1.721310812e+29|5.860231155e+32
6.017934807e+05|1.748517818e+27|1.779919181e+27|1.800829006e+27|1.767254915e+27|1.767254915e+29|6.012982607e+32
6.078950666e+05|1.796607012e+27|1.813064979e+27|1.839483133e+27|1.820165663e+27|1.820165663e+29|6.138128118e+32
6.136259343e+05|1.825794812e+27|1.846003078e+27|1.869340826e+27|1.845222110e+27|1.845222110e+29|6.266226579e+32
6.191426750e+05|1.848579314e+27|1.879368707e+27|1.904525096e+27|1.876604430e+27|1.876604430e+29|6.373189961e+32
6.242607724e+05|1.878791675e+27|1.910466055e+27|1.937773861e+27|1.907137542e+27|1.907137542e+29|6.464316868e+32
6.297599749e+05|1.924006034e+27|1.946019889e+27|1.967702863e+27|1.947585061e+27|1.947585061e+29|6.603207351e+32
6.358111826e+05|1.958835085e+27|1.989906748e+27|2.013569362e+27|1.987355121e+27|1.987355121e+29|6.715238038e+32
6.418255947e+05|1.996716538e+27|2.015935096e+27|2.037382721e+27|2.007026339e+27|2.007026339e+29|6.842513791e+32
6.473962167e+05|2.030146425e+27|2.054171139e+27|2.078016400e+27|2.055935735e+27|2.055935735e+29|6.974854037e+32
6.528355858e+05|2.047223326e+27|2.080000078e+27|2.109552487e+27|2.074181939e+27|2.074181939e+29|7.069443623e+32
6.580475236e+05|2.103594935e+27|2.125861014e+27|2.144501577e+27|2.121826077e+27|2.121826077e+29|7.193006212e+32
6.629102836e+05|2.120704641e+27|2.150545755e+27|2.173755448e+27|2.136923713e+27|2.136923713e+29|7.292565160e+32
6.680561828e+05|2.161058638e+27|2.188125490e+27|2.221705946e+27|2.193836939e+27|2.193836939e+29|7.406510470e+32
6.738059491e+05|2.201957150e+27|2.222867192e+27|2.251886403e+27|2.248610995e+27|2.248610995e+29|7.534700685e+32
6.794693476e+05|2.238347832e+27|2.259154325e+27|2.276886735e+27|2.240127204e+27|2.240127204e+29|7.658022636e+32
6.847448319e+05|2.276774609e+27|2.301200274e+27|2.325378853e+27|2.310325056e+27|2.310325056e+29|7.777429873e+32
6.901312131e+05|2.311093678e+27|2.334530355e+27|2.360142512e+27|2.316766036e+27|2.316766036e+29|7.907691309e+32
6.948750967e+05|2.339318730e+27|2.370631399e+27|2.393403155e+27|2.340017067e+27|2.340017067e+29|8.013080513e+32
7.010895069e+05|2.377377781e+27|2.411206767e+27|2.437600191e+27|2.421586086e+27|2.421586086e+29|8.164526142e+32
7.066292780e+05|2.424039130e+27|2.447919706e+27|2.468075200e+27|2.441884282e+27|2.441884282e+29|8.301772582e+32
7.115883013e+05|2.455703974e+27|2.487436936e+27|2.511504524e+27|2.485929036e+27|2.485929036e+29|8.407227496e+32
7.158359332e+05|2.489523343e+27|2.508182423e+27|2.533373433e+27|2.510017702e+27|2.510017702e+29|8.520141876e+32
7.209402225e+05|2.513668546e+27|2.550610289e+27|2.579600016e+27|2.540115387e+27|2.540115387e+29|8.629185112e+32
7.257358992e+05|2.552616276e+27|2.583443065e+27|2.615389784e+27|2.575334536e+27|2.575334536e+29|8.749156207e+32
7.310190747e+05|2.594318989e+27|2.619174758e+27|2.647696632e+27|2.624734999e+27|2.624734999e+29|8.893296658e+32
