#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
6.313403959e+04|2.068904301e+25|3.742526441e+25|5.904200006e+25|4.240935744e+25|4.240935744e+27|9.527184869e+30
1.177063857e+05|9.057939726e+25|1.086074638e+26|1.394998154e+26|1.158575888e+26|1.158575888e+28|3.013802994e+31
1.530169409e+05|1.785977217e+26|2.002958670e+26|2.129360671e+26|1.998951352e+26|1.998951352e+28|5.041106460e+31
1.791286221e+05|2.450341552e+26|2.689651166e+26|2.988201826e+26|2.824118670e+26|2.824118670e+28|6.897699544e+31
2.026675786e+05|3.204776271e+26|3.461653651e+26|3.602818762e+26|3.464234877e+26|3.464234877e+28|8.822634166e+31
2.244114622e+05|4.023883632e+26|4.244259840e+26|4.430717516e+26|4.266158312e+26|4.266158312e+28|1.081514205e+32
2.434918324e+05|4.747399913e+26|4.941436022e+26|5.224132170e+26|4.970939243e+26|4.970939243e+28|1.272514619e+32
2.609560215e+05|5.444082570e+26|5.668327421e+26|6.024518886e+26|5.874502559e+26|5.874502559e+28|1.462343674e+32
2.777578162e+05|6.234425544e+26|6.424231812e+26|6.664517321e+26|6.443486408e+26|6.443486408e+28|1.655800613e+32
2.941165190e+05|7.000077796e+26|7.302297130e+26|7.507499318e+26|7.289059803e+26|7.289059803e+28|1.856718458e+32
3.115394614e+05|7.942414290e+26|8.221647559e+26|8.469940245e+26|8.184727014e+26|8.184727014e+28|2.084453091e+32
3.264452148e+05|8.626383587e+26|8.915920701e+26|9.105769524e+26|8.992457874e+26|8.992457874e+28|2.286890343e+32
3.380563182e+05|9.345152165e+26|9.513169869e+26|9.802288177e+26|9.651698027e+26|9.651698027e+28|2.452465347e+32
3.507110315e+05|1.003511995e+27|1.029689738e+27|1.046093261e+27|1.026894606e+27|1.026894606e+29|2.639125691e+32
3.644225472e+05|1.075759068e+27|1.110470164e+27|1.141483462e+27|1.100192269e+27|1.100192269e+29|2.848224555e+32
3.789893959e+05|1.176262968e+27|1.203183788e+27|1.232626672e+27|1.215418053e+27|1.215418053e+29|3.082901068e+32
3.915873770e+05|1.253779291e+27|1.281046593e+27|1.317384846e+27|1.285127839e+27|1.285127839e+29|3.289480761e+32
4.027770090e+05|1.321961168e+27|1.352527516e+27|1.389521832e+27|1.355582976e+27|1.355582976e+29|3.484483913e+32
4.128501484e+05|1.404996690e+27|1.429847239e+27|1.459195669e+27|1.432982515e+27|1.432982515e+29|3.661701814e+32
4.234611941e+05|1.471725801e+27|1.499392611e+27|1.538030837e+27|1.529964654e+27|1.529964654e+29|3.847706540e+32
4.334834558e+05|1.541290112e+27|1.568065978e+27|1.602810046e+27|1.564428173e+27|1.564428173e+29|4.033884391e+32
4.443316826e+05|1.616706869e+27|1.643904634e+27|1.682538975e+27|1.661883651e+27|1.661883651e+29|4.239420507e+32
4.541715718e+05|1.696005507e+27|1.724666779e+27|1.769262602e+27|1.743607823e+27|1.743607823e+29|4.425144467e+32
4.651729224e+05|1.768262857e+27|1.816370869e+27|1.844803401e+27|1.803206290e+27|1.803206290e+29|4.648204538e+32
4.741171241e+05|1.852196659e+27|1.872927938e+27|1.905914709e+27|1.881001399e+27|1.881001399e+29|4.823692257e+32
4.845925549e+05|1.937085192e+27|1.959600781e+27|2.001570125e+27|1.967778262e+27|1.967778262e+29|5.044886380e+32
4.931628285e+05|1.986611086e+27|2.028530260e+27|2.061342895e+27|2.014161436e+27|2.014161436e+29|5.214041600e+32
5.016818587e+05|2.081904352e+27|2.108415092e+27|2.139614362e+27|2.092059888e+27|2.092059888e+29|5.398811637e+32
5.105851165e+05|2.135585920e+27|2.175340912e+27|2.220945377e+27|2.234993252e+27|2.234993252e+29|5.600612837e+32
5.197564747e+05|2.227957853e+27|2.264909913e+27|2.303846112e+27|2.258338566e+27|2.258338566e+29|5.801838687e+32
5.285869065e+05|2.303966848e+27|2.340085961e+27|2.374376144e+27|2.355435135e+27|2.355435135e+29|5.996177242e+32
5.376424509e+05|2.378971397e+27|2.412245488e+27|2.447723699e+27|2.437288419e+27|2.437288419e+29|6.195942372e+32
5.463075399e+05|2.461096229e+27|2.506392489e+27|2.546349456e+27|2.503684913e+27|2.503684913e+29|6.404858952e+32
5.551072463e+05|2.540837770e+27|2.570265524e+27|2.603217513e+27|2.561253565e+27|2.561253565e+29|6.612195720e+32
