#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
1.623621493e+05|2.119984507e+06|2.123942177e+06|2.128054332e+06|2.123156384e+06|3.258999474e+03|3.263482632e+03|3.268138458e+03|3.262569798e+03|4.387123481e+10|4.407450760e+10|4.428592157e+10|4.403400058e+10|8.079865479e+03|8.085741699e+03|8.091841064e+03|8.084542969e+03|1.874885558e+03
2.476605102e+05|2.112677201e+06|2.117655416e+06|2.121340110e+06|2.116491524e+06|3.250715272e+03|3.256360104e+03|3.260535317e+03|3.254988812e+03|4.349641361e+10|4.375170082e+10|4.394083882e+10|4.369126369e+10|8.068999512e+03|8.076403809e+03|8.081880249e+03|8.074609863e+03|1.874885558e+03
2.943116465e+05|2.109890394e+06|2.113604735e+06|2.116968972e+06|2.113648836e+06|3.247506938e+03|3.251767977e+03|3.255582067e+03|3.251756650e+03|4.335220888e+10|4.354398153e+10|4.371648762e+10|4.354519368e+10|8.064801392e+03|8.070380127e+03|8.075383545e+03|8.070372559e+03|1.874885558e+03
3.294584429e+05|2.106581573e+06|2.110515766e+06|2.113678433e+06|2.110522488e+06|3.243695215e+03|3.248227189e+03|3.251851546e+03|3.248182095e+03|4.318115586e+10|4.338455833e+10|4.354775935e+10|4.338415041e+10|8.059812500e+03|8.065745361e+03|8.070489990e+03|8.065689941e+03|1.874885558e+03
3.594277654e+05|2.102828946e+06|2.106271993e+06|2.108808562e+06|2.105907505e+06|3.239370409e+03|3.243338506e+03|3.246260845e+03|3.242894984e+03|4.298730101e+10|4.316515738e+10|4.329627057e+10|4.314614699e+10|8.054150391e+03|8.059346191e+03|8.063175171e+03|8.058766113e+03|1.874885558e+03
3.882800449e+05|2.100300844e+06|2.102837843e+06|2.106712809e+06|2.103426915e+06|3.236455741e+03|3.239380666e+03|3.243846426e+03|3.240035398e+03|4.285682866e+10|4.298776014e+10|4.318793826e+10|4.301806144e+10|8.050335815e+03|8.054166992e+03|8.060014404e+03|8.055020020e+03|1.874885558e+03
4.134236104e+05|2.094597429e+06|2.098713591e+06|2.101763437e+06|2.098383261e+06|3.229876988e+03|3.234625336e+03|3.238142084e+03|3.234219169e+03|4.256279699e+10|4.277495586e+10|4.293230076e+10|4.275770870e+10|8.041709839e+03|8.047935791e+03|8.052542480e+03|8.047400391e+03|1.874885558e+03
4.394291459e+05|2.092125492e+06|2.097340643e+06|2.100408815e+06|2.096044909e+06|3.227021159e+03|3.233041782e+03|3.236580241e+03|3.231506440e+03|4.243540019e+10|4.270416481e+10|4.286239899e+10|4.263682753e+10|8.037965332e+03|8.045859619e+03|8.050494507e+03|8.043847656e+03|1.874885558e+03
4.615552044e+05|2.089195135e+06|2.092208133e+06|2.096015489e+06|2.092537404e+06|3.223589779e+03|3.227117913e+03|3.231513107e+03|3.227445253e+03|4.228309073e+10|4.243969739e+10|4.263586199e+10|4.245567177e+10|8.033478149e+03|8.038090088e+03|8.043851685e+03|8.038526367e+03|1.874885558e+03
4.834927658e+05|2.084737424e+06|2.089370191e+06|2.092252044e+06|2.087966665e+06|3.218367677e+03|3.223794797e+03|3.227169185e+03|3.222117028e+03|4.205162462e+10|4.229218613e+10|4.244197637e+10|4.221896602e+10|8.026642700e+03|8.033744385e+03|8.038156616e+03|8.031548828e+03|1.874885558e+03
5.047327610e+05|2.083440249e+06|2.086129046e+06|2.089847936e+06|2.086823939e+06|3.216847561e+03|3.219998217e+03|3.224354288e+03|3.220783495e+03|4.198432162e+10|4.212385443e+10|4.231701120e+10|4.215961616e+10|8.024650146e+03|8.028780518e+03|8.034478760e+03|8.029805176e+03|1.874885558e+03
5.263440480e+05|2.078146418e+06|2.082224874e+06|2.086416222e+06|2.081738504e+06|3.210641537e+03|3.215423098e+03|3.220334664e+03|3.214827408e+03|4.170994258e+10|4.192128678e+10|4.213876325e+10|4.189597041e+10|8.016524658e+03|8.022787842e+03|8.029216064e+03|8.022004883e+03|1.874885558e+03
5.443065678e+05|2.075333762e+06|2.078860440e+06|2.081910864e+06|2.078472431e+06|3.207342675e+03|3.211478816e+03|3.215055035e+03|3.210990333e+03|4.156431427e+10|4.174692940e+10|4.190500835e+10|4.172652365e+10|8.012198364e+03|8.017619385e+03|8.022308716e+03|8.016979492e+03|1.874885558e+03
5.639718582e+05|2.071618796e+06|2.075759825e+06|2.078114079e+06|2.074373802e+06|3.202971684e+03|3.207842458e+03|3.210603614e+03|3.206170466e+03|4.137182823e+10|4.158635934e+10|4.170826744e+10|4.151386848e+10|8.006469482e+03|8.012854980e+03|8.016472778e+03|8.010667480e+03|1.874885558e+03
5.831198751e+05|2.067459467e+06|2.072137156e+06|2.074508011e+06|2.072069319e+06|3.198012537e+03|3.203589562e+03|3.206373964e+03|3.203451609e+03|4.115458504e+10|4.139891866e+10|4.152159730e+10|4.139425182e+10|7.999987915e+03|8.007278320e+03|8.010927856e+03|8.007106445e+03|1.874885558e+03
6.013138953e+05|2.063684426e+06|2.067940093e+06|2.071002571e+06|2.067007526e+06|3.193509588e+03|3.198585702e+03|3.202237106e+03|3.197435744e+03|4.095763939e+10|4.117967505e+10|4.133962728e+10|4.113063315e+10|7.994096069e+03|8.000735352e+03|8.005510010e+03|7.999231934e+03|1.874885558e+03
6.175166938e+05|2.062882640e+06|2.065876518e+06|2.068735264e+06|2.065941152e+06|3.192552963e+03|3.196124594e+03|3.199533906e+03|3.196174577e+03|4.091583677e+10|4.107197541e+10|4.122119252e+10|4.107509555e+10|7.992843140e+03|7.997516357e+03|8.001978516e+03|7.997582520e+03|1.874885558e+03
6.337703637e+05|2.060073393e+06|2.062499543e+06|2.064630571e+06|2.060990387e+06|3.189200521e+03|3.192095856e+03|3.194638352e+03|3.190264414e+03|4.076944962e+10|4.089586646e+10|4.100697941e+10|4.081693652e+10|7.988454712e+03|7.992247559e+03|7.995573975e+03|7.989846680e+03|1.874885558e+03
