#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
1.945903804e+04|3.974244274e+22|7.598072753e+22|1.126398766e+23|7.848708782e+22|7.848708782e+24|1.863741155e+28
3.617425472e+04|2.118402205e+23|2.409669890e+23|2.981748717e+23|2.505351385e+23|2.505351385e+25|5.778696241e+28
4.715634533e+04|3.726803857e+23|4.256549936e+23|4.661615819e+23|4.230478510e+23|4.230478510e+25|9.762131583e+28
5.641184321e+04|5.490512712e+23|5.940976526e+23|6.493304528e+23|5.997821195e+23|5.997821195e+25|1.393005477e+29
6.380550369e+04|7.194044507e+23|7.605034474e+23|8.005912287e+23|7.624147331e+23|7.624147331e+25|1.772945860e+29
7.033535113e+04|8.996460282e+23|9.332509353e+23|9.738682192e+23|9.275900655e+23|9.275900655e+25|2.161751605e+29
7.603251496e+04|1.037050064e+24|1.066114233e+24|1.128921502e+24|1.080448357e+24|1.080448357e+26|2.520879309e+29
8.160136693e+04|1.183693007e+24|1.241108433e+24|1.301230712e+24|1.239587346e+24|1.239587346e+26|2.906196300e+29
8.736123698e+04|1.364040916e+24|1.423768404e+24|1.470792130e+24|1.421490032e+24|1.421490032e+26|3.312935599e+29
9.179366024e+04|1.520507444e+24|1.576474258e+24|1.616339677e+24|1.574445642e+24|1.574445642e+26|3.674995731e+29
9.666212937e+04|1.686690934e+24|1.749019965e+24|1.793874844e+24|1.731215211e+24|1.731215211e+26|4.079312259e+29
1.012526155e+05|1.886857023e+24|1.934413863e+24|1.980124905e+24|1.927903261e+24|1.927903261e+26|4.491886384e+29
1.057380738e+05|2.040866063e+24|2.099054873e+24|2.168349898e+24|2.096376391e+24|2.096376391e+26|4.891230008e+29
1.100672045e+05|2.201999989e+24|2.265279380e+24|2.311388036e+24|2.255133958e+24|2.255133958e+26|5.263927453e+29
1.138488313e+05|2.370588348e+24|2.440089638e+24|2.490923906e+24|2.433521647e+24|2.433521647e+26|5.672530991e+29
1.178602075e+05|2.559217010e+24|2.609061962e+24|2.671203892e+24|2.604840262e+24|2.604840262e+26|6.067113574e+29
1.219861663e+05|2.716884523e+24|2.780148971e+24|2.830327412e+24|2.772499501e+24|2.772499501e+26|6.478221735e+29
1.256076334e+05|2.880853509e+24|2.964035952e+24|3.035608123e+24|2.955665444e+24|2.955665444e+26|6.878644951e+29
1.290503611e+05|3.043326452e+24|3.139809216e+24|3.191702713e+24|3.115940713e+24|3.115940713e+26|7.258146389e+29
1.322115263e+05|3.201318107e+24|3.264882654e+24|3.322273969e+24|3.250807711e+24|3.250807711e+26|7.578551888e+29
1.356812739e+05|3.401826356e+24|3.458773946e+24|3.512542865e+24|3.446799548e+24|3.446799548e+26|8.015267375e+29
