#R_planet
5.431648207e+06
#RRR|RRR50|RR|RR50|U25|U50|U75|Umean|U25mean|U75mean|deltaU25|deltaU50|deltaU75|deltaUmean|deltaU25mean|deltaU75mean|S25|S50|S75|Smean|S25mean|S75mean|deltaS25|deltaS50|delatS75|deltaSmean|deltaS25mean|deltaS75mean|T25|T50|T75|Tmean|T25mean|T75mean|deltaT25|deltaT50|deltaT75|deltaTmean|deltaT25|deltaT75|P25|P50|P75|Pmean|P25mean|P75mean|deltaP25|deltaP50|deltaP75|deltaPmean|deltaP25mean|deltaP75mean|rho25|rho50|rho75|rhomean|rho25mean|rho75mean
2.510376119e+05|2.704305642e+05|1.994476173e+05|2.064426518e+05|4.777592625e+06|4.798177750e+06|4.825113125e+06|4.800810500e+06|4.770579000e+06|4.831040500e+06|7.096925000e+04|1.092040000e+05|1.397968750e+05|1.077627969e+05|6.510933984e+04|1.504162969e+05|1.849340408e+03|1.853510852e+03|1.857637099e+03|1.853300729e+03|1.848392258e+03|1.858209201e+03|2.879785492e+01|3.295581813e+01|3.708935931e+01|3.275022083e+01|2.784099963e+01|3.765944203e+01|4.863075353e+03|4.904299958e+03|4.938423409e+03|4.901832974e+03|4.860486698e+03|4.943179251e+03|2.115720236e+02|2.507968521e+02|2.905179139e+02|2.479611649e+02|2.059994525e+02|2.899228773e+02|1.764862525e+11|1.772974981e+11|1.781477335e+11|1.772252856e+11|1.761668465e+11|1.782837084e+11|-1.468448768e+09|-4.937318400e+07|1.527222272e+09|5.433245600e+07|-1.814323584e+09|1.922988416e+09|1.053260352e+04|1.054088574e+04|1.055125000e+04|1.054000391e+04|1.052688379e+04|1.055312500e+04
3.819631915e+05|3.811981911e+05|2.963576355e+05|3.275318201e+05|4.744249750e+06|4.764713000e+06|4.792769375e+06|4.770545500e+06|4.740996500e+06|4.800095500e+06|7.200412500e+04|9.796900000e+04|1.199440000e+05|9.741454688e+04|5.877885938e+04|1.360502344e+05|1.846692432e+03|1.850700315e+03|1.853623041e+03|1.850252225e+03|1.846010811e+03|1.854493640e+03|2.614722542e+01|3.014502435e+01|3.306568978e+01|2.970100252e+01|2.546053294e+01|3.394147210e+01|4.839331610e+03|4.868589789e+03|4.895805377e+03|4.869615325e+03|4.833061502e+03|4.906169148e+03|1.870066456e+02|2.229521123e+02|2.563265619e+02|2.239630484e+02|1.856147966e+02|2.623113002e+02|1.754150953e+11|1.761964769e+11|1.770301112e+11|1.762421801e+11|1.751060316e+11|1.773783122e+11|-1.293475840e+09|-3.932160000e+06|1.304195072e+09|5.387550800e+07|-1.687884288e+09|1.795635328e+09|1.052117847e+04|1.053063477e+04|1.054022021e+04|1.053037500e+04|1.051559863e+04|1.054515137e+04
4.545417613e+05|4.544472588e+05|3.571690701e+05|3.843369392e+05|4.719322125e+06|4.745884250e+06|4.771394125e+06|4.746263500e+06|4.718468000e+06|4.774059500e+06|6.152200000e+04|9.131350000e+04|1.263187500e+05|9.462404688e+04|5.604439062e+04|1.332036875e+05|1.845670724e+03|1.848402194e+03|1.852260099e+03|1.849335083e+03|1.845081743e+03|1.853588423e+03|2.511480818e+01|2.785184510e+01|3.170672291e+01|2.878460815e+01|2.453033424e+01|3.303888205e+01|4.818923012e+03|4.845730254e+03|4.880085473e+03|4.853364775e+03|4.818627693e+03|4.888101857e+03|1.828494139e+02|2.162073677e+02|2.423839855e+02|2.166237163e+02|1.804660626e+02|2.527813700e+02|1.744088228e+11|1.751863624e+11|1.759561196e+11|1.752031887e+11|1.741411779e+11|1.762651832e+11|-1.541160960e+09|5.398528000e+06|1.339023360e+09|7.499136800e+07|-1.751471872e+09|1.901454592e+09|1.050535205e+04|1.051893066e+04|1.052968823e+04|1.051788867e+04|1.050314258e+04|1.053263672e+04
5.073613519e+05|5.068220388e+05|3.935354775e+05|4.389230565e+05|4.702413875e+06|4.720361000e+06|4.749545000e+06|4.724161000e+06|4.697013000e+06|4.751309500e+06|5.020637500e+04|8.467250000e+04|1.180588750e+05|8.878178125e+04|4.743442969e+04|1.301291094e+05|1.843631730e+03|1.847270071e+03|1.850618358e+03|1.847592140e+03|1.843423151e+03|1.851761128e+03|2.307837937e+01|2.671394917e+01|3.006755848e+01|2.704197237e+01|2.287194554e+01|3.121199920e+01|4.799804611e+03|4.830001362e+03|4.858467242e+03|4.832965695e+03|4.797885658e+03|4.868045733e+03|1.674637533e+02|2.011673368e+02|2.322629994e+02|2.029935296e+02|1.659434284e+02|2.400436307e+02|1.736835727e+11|1.743837430e+11|1.754128466e+11|1.744028959e+11|1.733555323e+11|1.754502431e+11|-1.924349952e+09|2.888335360e+08|1.680781312e+09|7.661944800e+07|-1.935988480e+09|2.089227392e+09|1.050022388e+04|1.051001465e+04|1.052076465e+04|1.050925391e+04|1.049527637e+04|1.052323047e+04
5.540267718e+05|5.541109233e+05|4.492752504e+05|4.827184517e+05|4.688176000e+06|4.704244500e+06|4.725953000e+06|4.706693000e+06|4.681118500e+06|4.732267500e+06|4.262162500e+04|8.240725000e+04|1.123007500e+05|7.814018750e+04|3.479403125e+04|1.214863438e+05|1.844286049e+03|1.846974495e+03|1.849704881e+03|1.847446891e+03|1.843755801e+03|1.851137981e+03|2.373876613e+01|2.640922172e+01|2.915206652e+01|2.689737648e+01|2.320693670e+01|3.058781626e+01|4.795689029e+03|4.815140692e+03|4.848434587e+03|4.824471616e+03|4.792909172e+03|4.856034060e+03|1.644986523e+02|1.956592626e+02|2.202920640e+02|1.973636432e+02|1.614047277e+02|2.333225587e+02|1.729784914e+11|1.735593329e+11|1.742810685e+11|1.735723418e+11|1.725711319e+11|1.745735680e+11|-1.727242240e+09|-4.110827520e+08|1.073340416e+09|-4.173955200e+08|-2.419204352e+09|1.584413440e+09|1.048989600e+04|1.049958789e+04|1.050701025e+04|1.049863770e+04|1.048546973e+04|1.051180371e+04
5.925321552e+05|5.919811572e+05|4.890932048e+05|5.318539667e+05|4.664739000e+06|4.680121000e+06|4.698656500e+06|4.682273500e+06|4.660070000e+06|4.704477000e+06|3.259400000e+04|6.841675000e+04|1.065471250e+05|6.783906250e+04|2.588409961e+04|1.097940312e+05|1.842284239e+03|1.845153262e+03|1.849164521e+03|1.845872741e+03|1.841987385e+03|1.849758098e+03|2.173373468e+01|2.460108915e+01|2.861744866e+01|2.532193242e+01|2.143675486e+01|2.920710998e+01|4.775810712e+03|4.800354352e+03|4.827668896e+03|4.804105694e+03|4.774719883e+03|4.833491505e+03|1.535312341e+02|1.818529403e+02|2.083456029e+02|1.828804721e+02|1.524727060e+02|2.132882381e+02|1.718575514e+11|1.726805197e+11|1.733579776e+11|1.726305403e+11|1.715973652e+11|1.736637317e+11|-2.344587264e+09|-5.056675840e+08|1.123123200e+09|-6.630699520e+08|-2.728293888e+09|1.402153856e+09|1.047642627e+04|1.049063770e+04|1.049973364e+04|1.048792969e+04|1.047279395e+04|1.050306543e+04
6.318571680e+05|6.322794166e+05|5.438618018e+05|5.681702639e+05|4.652487375e+06|4.670655000e+06|4.693666625e+06|4.674537500e+06|4.646671500e+06|4.702404000e+06|4.036662500e+04|7.919825000e+04|1.240005000e+05|8.322281250e+04|3.606107031e+04|1.303845625e+05|1.841845019e+03|1.844399798e+03|1.847990136e+03|1.845024834e+03|1.841452263e+03|1.848597405e+03|2.129307399e+01|2.384812831e+01|2.744344856e+01|2.447274399e+01|2.090000358e+01|2.804548440e+01|4.765586681e+03|4.791821229e+03|4.820804652e+03|4.795534391e+03|4.765048805e+03|4.826019977e+03|1.562373891e+02|1.804861346e+02|2.098874996e+02|1.839921827e+02|1.508542343e+02|2.171301310e+02|1.716933714e+11|1.722587873e+11|1.730839101e+11|1.723868283e+11|1.712820552e+11|1.734915686e+11|-1.702391808e+09|2.079703040e+08|2.073923584e+09|2.328479360e+08|-1.988255360e+09|2.453951232e+09|1.047868433e+04|1.048469092e+04|1.049259253e+04|1.048556738e+04|1.047148145e+04|1.049965234e+04
6.666063275e+05|6.651729529e+05|5.757457597e+05|6.066471143e+05|4.641613000e+06|4.654733000e+06|4.673509125e+06|4.659982000e+06|4.635204500e+06|4.684759500e+06|3.010025000e+04|6.224725000e+04|9.980737500e+04|7.291877344e+04|2.736419922e+04|1.184733516e+05|1.842236816e+03|1.845378436e+03|1.848578080e+03|1.845579558e+03|1.841768315e+03|1.849390800e+03|2.168350768e+01|2.482412469e+01|2.802996065e+01|2.502872224e+01|2.121844181e+01|2.883900266e+01|4.764235343e+03|4.790026567e+03|4.819075333e+03|4.792599672e+03|4.761670939e+03|4.823528405e+03|1.465567870e+02|1.827013052e+02|2.163951627e+02|1.828475517e+02|1.473399694e+02|2.183551340e+02|1.710061117e+11|1.715189760e+11|1.721515213e+11|1.715861586e+11|1.705718415e+11|1.726004756e+11|-2.124062720e+09|-7.810662400e+08|9.716981760e+08|-3.581822720e+08|-2.446714880e+09|1.730350336e+09|1.046460498e+04|1.047482080e+04|1.048515161e+04|1.047458789e+04|1.046071973e+04|1.048845605e+04
6.985723858e+05|6.974745500e+05|6.236777329e+05|6.585242633e+05|4.616388500e+06|4.633518250e+06|4.657301750e+06|4.635663000e+06|4.607755500e+06|4.663571000e+06|2.090762500e+04|6.687875000e+04|1.123335000e+05|6.632129688e+04|1.237384961e+04|1.202687422e+05|1.840290098e+03|1.843259979e+03|1.847386675e+03|1.844335087e+03|1.840023584e+03|1.848646590e+03|1.973758019e+01|2.271414734e+01|2.683660780e+01|2.378446478e+01|1.947252927e+01|2.809640029e+01|4.743762675e+03|4.765443728e+03|4.799476792e+03|4.774379343e+03|4.739791351e+03|4.808967335e+03|1.395008836e+02|1.681133584e+02|2.033424287e+02|1.721086425e+02|1.323801888e+02|2.118370962e+02|1.697304699e+11|1.705665905e+11|1.712352256e+11|1.705940910e+11|1.694750966e+11|1.717130854e+11|-2.724741120e+09|-8.464384000e+08|1.560387584e+09|-4.770162240e+08|-2.955628288e+09|2.001595904e+09|1.044994312e+04|1.046359277e+04|1.047223193e+04|1.046280957e+04|1.044701855e+04|1.047859863e+04
7.332861508e+05|7.333525245e+05|6.553751693e+05|6.733107719e+05|4.600868000e+06|4.625438250e+06|4.643233750e+06|4.620453000e+06|4.594873500e+06|4.646032500e+06|2.293300000e+04|5.458625000e+04|8.453287500e+04|5.575878125e+04|1.815156055e+04|9.336600000e+04|1.839550917e+03|1.842966553e+03|1.846734151e+03|1.843473880e+03|1.839478179e+03|1.847469581e+03|1.900326666e+01|2.241169681e+01|2.618320639e+01|2.292239465e+01|1.892717178e+01|2.691761752e+01|4.731843144e+03|4.756973060e+03|4.791955917e+03|4.762453190e+03|4.729913195e+03|4.794993185e+03|1.275035345e+02|1.621388923e+02|1.907138139e+02|1.620967635e+02|1.295667477e+02|1.946267793e+02|1.696173507e+11|1.701460296e+11|1.707475763e+11|1.699867034e+11|1.690775388e+11|1.708958843e+11|-2.235678720e+09|-9.745039360e+08|6.157148160e+08|-8.551117440e+08|-2.623896320e+09|9.136727680e+08|1.045130176e+04|1.045746240e+04|1.046525098e+04|1.045569043e+04|1.044350293e+04|1.046787695e+04
