#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.739127936e+05|7.671867170e+06|7.705843294e+06|7.730049684e+06|7.701989317e+06|1.005039096e+04|1.007441872e+04|1.009145030e+04|1.007157891e+04|2.131503374e+11|2.145542390e+11|2.155559833e+11|2.143967355e+11|1.038807202e+04|1.040512207e+04|1.041723071e+04|1.040312402e+04|2.287744371e+03
4.176922026e+05|7.642241317e+06|7.671458173e+06|7.696557669e+06|7.667226704e+06|1.002938892e+04|1.005010141e+04|1.006785682e+04|1.004699972e+04|2.119266269e+11|2.131334370e+11|2.141705548e+11|2.129600649e+11|1.037316113e+04|1.038786377e+04|1.040047021e+04|1.038567285e+04|2.287744371e+03
4.950372162e+05|7.624132230e+06|7.648204029e+06|7.667743373e+06|7.645214140e+06|1.001649215e+04|1.003362758e+04|1.004747130e+04|1.003139738e+04|2.111796374e+11|2.121726813e+11|2.129799550e+11|2.120508670e+11|1.036402393e+04|1.037616650e+04|1.038599780e+04|1.037460156e+04|2.287744371e+03
5.551683436e+05|7.599543066e+06|7.629466961e+06|7.652897387e+06|7.624624573e+06|9.998957996e+03|1.002029284e+04|1.003695432e+04|1.001674301e+04|2.101654744e+11|2.113996832e+11|2.123665988e+11|2.112013098e+11|1.035158838e+04|1.036671631e+04|1.037852881e+04|1.036421094e+04|2.287744371e+03
6.027572681e+05|7.584436493e+06|7.609888804e+06|7.636794767e+06|7.608106287e+06|9.988169976e+03|1.000633853e+04|1.002551151e+04|1.000498424e+04|2.095425399e+11|2.105921588e+11|2.117019579e+11|2.105197734e+11|1.034393872e+04|1.035682471e+04|1.037041626e+04|1.035587207e+04|2.287744371e+03
6.473846861e+05|7.569858825e+06|7.586572289e+06|7.610704339e+06|7.583787777e+06|9.977715343e+03|9.989698274e+03|1.000692014e+04|9.987615960e+03|2.089422797e+11|2.096305438e+11|2.106257940e+11|2.095171835e+11|1.033654370e+04|1.034502002e+04|1.035723608e+04|1.034356250e+04|2.287744371e+03
6.812802847e+05|7.555570817e+06|7.577744080e+06|7.597885161e+06|7.571355769e+06|9.967459512e+03|9.983371535e+03|9.997774835e+03|9.978700454e+03|2.083540189e+11|2.092669721e+11|2.100970974e+11|2.090051812e+11|1.032928101e+04|1.034054248e+04|1.035075342e+04|1.033725000e+04|2.287744371e+03
7.162910221e+05|7.536061154e+06|7.554965347e+06|7.572523678e+06|7.549336433e+06|9.953441355e+03|9.967024723e+03|9.979627134e+03|9.962914935e+03|2.075508147e+11|2.083290919e+11|2.090520117e+11|2.080982490e+11|1.031935205e+04|1.032897803e+04|1.033789746e+04|1.032606934e+04|2.287744371e+03
7.485532598e+05|7.512014659e+06|7.532042625e+06|7.543877333e+06|7.523408013e+06|9.936106112e+03|9.950551892e+03|9.959059452e+03|9.944243184e+03|2.065617696e+11|2.073853951e+11|2.078726081e+11|2.070314720e+11|1.030708594e+04|1.031730859e+04|1.032333765e+04|1.031285547e+04|2.287744371e+03
7.762563528e+05|7.495482880e+06|7.522769938e+06|7.541488617e+06|7.517371865e+06|9.924153776e+03|9.943875776e+03|9.957342772e+03|9.939910112e+03|2.058823573e+11|2.070038416e+11|2.077742679e+11|2.067829493e+11|1.029864331e+04|1.031257959e+04|1.032211914e+04|1.030978906e+04|2.287744371e+03
8.027769642e+05|7.492775939e+06|7.510427034e+06|7.528653684e+06|7.507144267e+06|9.922195532e+03|9.934958839e+03|9.948114571e+03|9.932526416e+03|2.057711100e+11|2.064965264e+11|2.072458970e+11|2.063624166e+11|1.029725464e+04|1.030627832e+04|1.031557788e+04|1.030456543e+04|2.287744371e+03
8.311787039e+05|7.474620597e+06|7.492507216e+06|7.514930510e+06|7.490986437e+06|9.909053367e+03|9.922001117e+03|9.938213077e+03|9.920858741e+03|2.050250382e+11|2.057600662e+11|2.066816124e+11|2.056980970e+11|1.028795679e+04|1.029711523e+04|1.030858154e+04|1.029631152e+04|2.287744371e+03
8.583679483e+05|7.456136329e+06|7.476535656e+06|7.490017206e+06|7.473355874e+06|9.895634564e+03|9.910440310e+03|9.920199492e+03|9.908094450e+03|2.042660544e+11|2.051037266e+11|2.056577396e+11|2.049737094e+11|1.027847461e+04|1.028893896e+04|1.029583960e+04|1.028728711e+04|2.287744371e+03
8.824736715e+05|7.452244749e+06|7.464383915e+06|7.486928636e+06|7.469225095e+06|9.892802072e+03|9.901635414e+03|9.917964406e+03|9.905088283e+03|2.041064149e+11|2.046044457e+11|2.055308197e+11|2.048041863e+11|1.027647803e+04|1.028271338e+04|1.029426025e+04|1.028516406e+04|2.287744371e+03
9.075181552e+05|7.432018641e+06|7.447821544e+06|7.474807307e+06|7.452202500e+06|9.878069626e+03|9.889581809e+03|9.909188590e+03|9.892722723e+03|2.032766762e+11|2.039249559e+11|2.050327099e+11|2.041053623e+11|1.026607495e+04|1.027420215e+04|1.028805273e+04|1.027642676e+04|2.287744371e+03
9.305047600e+05|7.418247082e+06|7.433121865e+06|7.458259388e+06|7.438933363e+06|9.868028230e+03|9.878873662e+03|9.897179568e+03|9.883068888e+03|2.027117731e+11|2.033219297e+11|2.043531527e+11|2.035608217e+11|1.025897754e+04|1.026663965e+04|1.027956519e+04|1.026960645e+04|2.287744371e+03
9.553850082e+05|7.404028588e+06|7.424395749e+06|7.436418179e+06|7.421844692e+06|9.857648906e+03|9.872512513e+03|9.881275737e+03|9.870615369e+03|2.021286379e+11|2.029639705e+11|2.034571456e+11|2.028598194e+11|1.025165015e+04|1.026214990e+04|1.026833545e+04|1.026081250e+04|2.287744371e+03
9.791909602e+05|7.381265829e+06|7.392926620e+06|7.418038278e+06|7.395272814e+06|9.840955963e+03|9.849510236e+03|9.867875912e+03|9.851169727e+03|2.011964778e+11|2.016740010e+11|2.027032087e+11|2.017709198e+11|1.023987402e+04|1.024591162e+04|1.025887500e+04|1.024708789e+04|2.287744371e+03
1.000626298e+06|7.377648516e+06|7.393096730e+06|7.415419169e+06|7.399819481e+06|9.838301119e+03|9.849634976e+03|9.865965181e+03|9.854498947e+03|2.010483570e+11|2.016809672e+11|2.025957816e+11|2.019572260e+11|1.023800391e+04|1.024599707e+04|1.025752271e+04|1.024943652e+04|2.287744371e+03
1.021177195e+06|7.359720536e+06|7.374617428e+06|7.393498334e+06|7.376792330e+06|9.825134535e+03|9.836076052e+03|9.849929483e+03|9.837615095e+03|2.003142772e+11|2.009242442e+11|2.016974137e+11|2.010140181e+11|1.022871973e+04|1.023643750e+04|1.024620508e+04|1.023752734e+04|2.287744371e+03
1.042703148e+06|7.336650046e+06|7.355986881e+06|7.383530407e+06|7.359051603e+06|9.808143668e+03|9.822390679e+03|9.842617731e+03|9.824585212e+03|1.993702709e+11|2.001614079e+11|2.012892154e+11|2.002876383e+11|1.021673999e+04|1.022677881e+04|1.024104736e+04|1.022833691e+04|2.287744371e+03
1.064084953e+06|7.320693154e+06|7.337282398e+06|7.359372465e+06|7.338345048e+06|9.796350114e+03|9.808610763e+03|9.824878771e+03|9.809339532e+03|1.987179681e+11|1.993961216e+11|2.003000257e+11|1.994403363e+11|1.020842896e+04|1.021707129e+04|1.022853613e+04|1.021758887e+04|2.287744371e+03
1.085503821e+06|7.300892634e+06|7.324161279e+06|7.347529805e+06|7.326378311e+06|9.781699743e+03|9.798914357e+03|9.816173235e+03|9.800485061e+03|1.979086267e+11|1.988597264e+11|1.998151267e+11|1.989512179e+11|1.019810913e+04|1.021024219e+04|1.022239355e+04|1.021135156e+04|2.287744371e+03
1.107203741e+06|7.292382980e+06|7.307723048e+06|7.337661915e+06|7.318981467e+06|9.775398077e+03|9.786755608e+03|9.808891063e+03|9.795032101e+03|1.975608006e+11|1.981878094e+11|1.994116357e+11|1.986486169e+11|1.019366821e+04|1.020167383e+04|1.021726831e+04|1.020750781e+04|2.287744371e+03
