#radius[cm] density[g/cm^3] temperature[K] pressure[dyne/cm^2] sp.energy[erg/g] sp.entropy[erg/g/K] menclosed[g] matID
1.11557333e+08 1.27802623e+01 6.04990854e+03 4.05117474e+12 9.18796664e+10 1.82135864e+07 7.50516621e+25 402
1.11771867e+08 1.27794149e+01 6.04939758e+03 4.05007610e+12 9.18586145e+10 1.82135864e+07 7.54820989e+25 402
1.11986400e+08 1.27785659e+01 6.04888569e+03 4.04897546e+12 9.18375243e+10 1.82135864e+07 7.59141610e+25 402
1.12200933e+08 1.27777154e+01 6.04837287e+03 4.04787282e+12 9.18163957e+10 1.82135864e+07 7.63478513e+25 402
1.12415467e+08 1.27768633e+01 6.04785912e+03 4.04676819e+12 9.17952290e+10 1.82135864e+07 7.67831727e+25 402
1.12630000e+08 1.27760098e+01 6.04734444e+03 4.04566155e+12 9.17740239e+10 1.82135864e+07 7.72201280e+25 402
1.12844533e+08 1.27751546e+01 6.04682883e+03 4.04455293e+12 9.17527807e+10 1.82135864e+07 7.76587203e+25 402
1.13059067e+08 1.27742980e+01 6.04631230e+03 4.04344231e+12 9.17314992e+10 1.82135864e+07 7.80989522e+25 402
1.13273600e+08 1.27734379e+01 6.04579339e+03 4.04232969e+12 9.17101720e+10 1.82135864e+07 7.85408269e+25 402
1.13488133e+08 1.27725731e+01 6.04527101e+03 4.04121508e+12 9.16887933e+10 1.82135864e+07 7.89843470e+25 402
1.13702667e+08 1.27717067e+01 6.04474770e+03 4.04009848e+12 9.16673765e+10 1.82135864e+07 7.94295155e+25 402
1.13917200e+08 1.27708388e+01 6.04422345e+03 4.03897988e+12 9.16459215e+10 1.82135864e+07 7.98763350e+25 402
1.14131733e+08 1.27699693e+01 6.04369826e+03 4.03785930e+12 9.16244282e+10 1.82135864e+07 8.03248086e+25 402
1.14346267e+08 1.27690983e+01 6.04317215e+03 4.03673672e+12 9.16028968e+10 1.82135864e+07 8.07749392e+25 402
1.14560800e+08 1.27682258e+01 6.04264510e+03 4.03561215e+12 9.15813272e+10 1.82135864e+07 8.12267295e+25 402
1.14775333e+08 1.27673517e+01 6.04211712e+03 4.03448559e+12 9.15597194e+10 1.82135864e+07 8.16801826e+25 402
1.14989867e+08 1.27664760e+01 6.04158821e+03 4.03335705e+12 9.15380735e+10 1.82135864e+07 8.21353012e+25 402
1.15204400e+08 1.27655988e+01 6.04105836e+03 4.03222652e+12 9.15163895e+10 1.82135864e+07 8.25920883e+25 402
1.15418933e+08 1.27647201e+01 6.04052759e+03 4.03109399e+12 9.14946673e+10 1.82135864e+07 8.30505467e+25 402
1.15633467e+08 1.27638398e+01 6.03999588e+03 4.02995949e+12 9.14729071e+10 1.82135864e+07 8.35106793e+25 402
1.15848000e+08 1.27629580e+01 6.03946324e+03 4.02882299e+12 9.14511087e+10 1.82135864e+07 8.39724890e+25 402
1.16062533e+08 1.27620747e+01 6.03892967e+03 4.02768452e+12 9.14292723e+10 1.82135864e+07 8.44359787e+25 402
1.16277067e+08 1.27611898e+01 6.03839517e+03 4.02654405e+12 9.14073978e+10 1.82135864e+07 8.49011513e+25 402
1.16491600e+08 1.27603034e+01 6.03785975e+03 4.02540161e+12 9.13854853e+10 1.82135864e+07 8.53680095e+25 402
1.16706133e+08 1.27594154e+01 6.03732339e+03 4.02425717e+12 9.13635347e+10 1.82135864e+07 8.58365563e+25 402
1.16920667e+08 1.27585259e+01 6.03678610e+03 4.02311076e+12 9.13415461e+10 1.82135864e+07 8.63067946e+25 402
1.17135200e+08 1.27576349e+01 6.03624788e+03 4.02196237e+12 9.13195194e+10 1.82135864e+07 8.67787272e+25 402
1.17349733e+08 1.27567423e+01 6.03570874e+03 4.02081199e+12 9.12974548e+10 1.82135864e+07 8.72523571e+25 402
1.17564267e+08 1.27558482e+01 6.03516867e+03 4.01965963e+12 9.12753522e+10 1.82135864e+07 8.77276869e+25 402
1.17778800e+08 1.27549525e+01 6.03462767e+03 4.01850530e+12 9.12532116e+10 1.82135864e+07 8.82047197e+25 402
1.17993333e+08 1.27540553e+01 6.03408574e+03 4.01734898e+12 9.12310331e+10 1.82135864e+07 8.86834583e+25 402
1.18207867e+08 1.27531566e+01 6.03354288e+03 4.01619069e+12 9.12088166e+10 1.82135864e+07 8.91639055e+25 402
1.18422400e+08 1.27522563e+01 6.03299910e+03 4.01503042e+12 9.11865622e+10 1.82135864e+07 8.96460643e+25 402
1.18636933e+08 1.27513546e+01 6.03245439e+03 4.01386817e+12 9.11642698e+10 1.82135864e+07 9.01299374e+25 402
1.18851467e+08 1.27504512e+01 6.03190876e+03 4.01270394e+12 9.11419396e+10 1.82135864e+07 9.06155278e+25 402
1.19066000e+08 1.27495464e+01 6.03136220e+03 4.01153774e+12 9.11195714e+10 1.82135864e+07 9.11028382e+25 402
1.19280533e+08 1.27486400e+01 6.03081471e+03 4.01036957e+12 9.10971654e+10 1.82135864e+07 9.15918716e+25 402
1.19495067e+08 1.27477321e+01 6.03026630e+03 4.00919942e+12 9.10747215e+10 1.82135864e+07 9.20826308e+25 402
1.19709600e+08 1.27468226e+01 6.02971696e+03 4.00802729e+12 9.10522398e+10 1.82135864e+07 9.25751187e+25 402
1.19924133e+08 1.27459116e+01 6.02916670e+03 4.00685320e+12 9.10297202e+10 1.82135864e+07 9.30693381e+25 402
1.20138667e+08 1.27449991e+01 6.02861552e+03 4.00567713e+12 9.10071628e+10 1.82135864e+07 9.35652918e+25 402
1.20353200e+08 1.27440851e+01 6.02806341e+03 4.00449909e+12 9.09845676e+10 1.82135864e+07 9.40629827e+25 402
1.20567733e+08 1.27431695e+01 6.02751038e+03 4.00331908e+12 9.09619345e+10 1.82135864e+07 9.45624138e+25 402
1.20782267e+08 1.27422479e+01 6.02695350e+03 4.00213710e+12 9.09392484e+10 1.82135864e+07 9.50635877e+25 402
1.20996800e+08 1.27413238e+01 6.02639504e+03 4.00095315e+12 9.09165210e+10 1.82135864e+07 9.55665071e+25 402
1.21211333e+08 1.27403981e+01 6.02583565e+03 3.99976723e+12 9.08937558e+10 1.82135864e+07 9.60711750e+25 402
1.21425867e+08 1.27394709e+01 6.02527533e+03 3.99857935e+12 9.08709528e+10 1.82135864e+07 9.65775941e+25 402
1.21640400e+08 1.27385421e+01 6.02471409e+03 3.99738950e+12 9.08481121e+10 1.82135864e+07 9.70857673e+25 402
1.21854933e+08 1.27376118e+01 6.02415192e+03 3.99619768e+12 9.08252337e+10 1.82135864e+07 9.75956973e+25 402
1.22069467e+08 1.27366800e+01 6.02358882e+03 3.99500390e+12 9.08023175e+10 1.82135864e+07 9.81073871e+25 402
1.22284000e+08 1.27357467e+01 6.02302479e+03 3.99380815e+12 9.07793636e+10 1.82135864e+07 9.86208395e+25 402
1.22498533e+08 1.27348118e+01 6.02245984e+03 3.99261044e+12 9.07563721e+10 1.82135864e+07 9.91360572e+25 402
1.22713067e+08 1.27338754e+01 6.02189396e+03 3.99141076e+12 9.07333428e+10 1.82135864e+07 9.96530432e+25 402
1.22927600e+08 1.27329374e+01 6.02132716e+03 3.99020913e+12 9.07102759e+10 1.82135864e+07 1.00171800e+26 402
1.23142133e+08 1.27319980e+01 6.02075943e+03 3.98900553e+12 9.06871713e+10 1.82135864e+07 1.00692331e+26 402
1.23356667e+08 1.27310569e+01 6.02019077e+03 3.98779997e+12 9.06640290e+10 1.82135864e+07 1.01214639e+26 402
1.23571200e+08 1.27301144e+01 6.01962119e+03 3.98659245e+12 9.06408492e+10 1.82135864e+07 1.01738726e+26 402
1.23785733e+08 1.27291703e+01 6.01905069e+03 3.98538298e+12 9.06176317e+10 1.82135864e+07 1.02264596e+26 402
1.24000267e+08 1.27282247e+01 6.01847926e+03 3.98417154e+12 9.05943766e+10 1.82135864e+07 1.02792251e+26 402
1.24214800e+08 1.27272776e+01 6.01790691e+03 3.98295814e+12 9.05710840e+10 1.82135864e+07 1.03321694e+26 402
1.24429333e+08 1.27263290e+01 6.01733364e+03 3.98174279e+12 9.05477538e+10 1.82135864e+07 1.03852928e+26 402
1.24643867e+08 1.27253788e+01 6.01675944e+03 3.98052548e+12 9.05243860e+10 1.82135864e+07 1.04385955e+26 402
1.24858400e+08 1.27244271e+01 6.01618432e+03 3.97930622e+12 9.05009807e+10 1.82135864e+07 1.04920779e+26 402
1.25072933e+08 1.27234738e+01 6.01560828e+03 3.97808500e+12 9.04775378e+10 1.82135864e+07 1.05457403e+26 402
1.25287467e+08 1.27225191e+01 6.01503132e+03 3.97686183e+12 9.04540574e+10 1.82135864e+07 1.05995828e+26 402
1.25502000e+08 1.27215628e+01 6.01445343e+03 3.97563670e+12 9.04305395e+10 1.82135864e+07 1.06536058e+26 402
1.25716533e+08 1.27206050e+01 6.01387463e+03 3.97440962e+12 9.04069842e+10 1.82135864e+07 1.07078097e+26 402
1.25931067e+08 1.27196457e+01 6.01329490e+03 3.97318059e+12 9.03833913e+10 1.82135864e+07 1.07621945e+26 402
1.26145600e+08 1.27186848e+01 6.01271425e+03 3.97194960e+12 9.03597611e+10 1.82135864e+07 1.08167608e+26 402
1.26360133e+08 1.27177224e+01 6.01213269e+03 3.97071667e+12 9.03360933e+10 1.82135864e+07 1.08715086e+26 402
1.26574667e+08 1.27167585e+01 6.01155020e+03 3.96948178e+12 9.03123881e+10 1.82135864e+07 1.09264384e+26 402
1.26789200e+08 1.27157931e+01 6.01096679e+03 3.96824495e+12 9.02886456e+10 1.82135864e+07 1.09815503e+26 402
1.27003733e+08 1.27148262e+01 6.01038247e+03 3.96700617e+12 9.02648656e+10 1.82135864e+07 1.10368447e+26 402
1.27218267e+08 1.27138577e+01 6.00979722e+03 3.96576544e+12 9.02410482e+10 1.82135864e+07 1.10923218e+26 402
1.27432800e+08 1.27128877e+01 6.00921106e+03 3.96452276e+12 9.02171935e+10 1.82135864e+07 1.11479820e+26 402
1.27647333e+08 1.27119143e+01 6.00862238e+03 3.96327814e+12 9.01932932e+10 1.82135864e+07 1.12038254e+26 402
1.27861867e+08 1.27109354e+01 6.00802970e+03 3.96203157e+12 9.01693401e+10 1.82135864e+07 1.12598525e+26 402
1.28076400e+08 1.27099551e+01 6.00743609e+03 3.96078306e+12 9.01453497e+10 1.82135864e+07 1.13160633e+26 402
1.28290933e+08 1.27089732e+01 6.00684157e+03 3.95953261e+12 9.01213219e+10 1.82135864e+07 1.13724583e+26 402
1.28505467e+08 1.27079898e+01 6.00624612e+03 3.95828021e+12 9.00972567e+10 1.82135864e+07 1.14290377e+26 402
1.28720000e+08 1.27070049e+01 6.00564974e+03 3.95702587e+12 9.00731543e+10 1.82135864e+07 1.14858018e+26 402
1.28934533e+08 1.27060185e+01 6.00505245e+03 3.95576959e+12 9.00490145e+10 1.82135864e+07 1.15427509e+26 402
1.29149067e+08 1.27050305e+01 6.00445423e+03 3.95451137e+12 9.00248375e+10 1.82135864e+07 1.15998851e+26 402
1.29363600e+08 1.27040410e+01 6.00385508e+03 3.95325121e+12 9.00006232e+10 1.82135864e+07 1.16572049e+26 402
1.29578133e+08 1.27030500e+01 6.00325502e+03 3.95198911e+12 8.99763717e+10 1.82135864e+07 1.17147105e+26 402
1.29792667e+08 1.27020575e+01 6.00265404e+03 3.95072507e+12 8.99520829e+10 1.82135864e+07 1.17724021e+26 402
1.30007200e+08 1.27010634e+01 6.00205213e+03 3.94945910e+12 8.99277569e+10 1.82135864e+07 1.18302801e+26 402
1.30221733e+08 1.27000679e+01 6.00144930e+03 3.94819119e+12 8.99033936e+10 1.82135864e+07 1.18883448e+26 402
1.30436267e+08 1.26990708e+01 6.00084556e+03 3.94692134e+12 8.98789932e+10 1.82135864e+07 1.19465963e+26 402
1.30650800e+08 1.26980722e+01 6.00024089e+03 3.94564956e+12 8.98545556e+10 1.82135864e+07 1.20050350e+26 402
1.30865333e+08 1.26970720e+01 5.99963531e+03 3.94437584e+12 8.98300809e+10 1.82135864e+07 1.20636612e+26 402
1.31079867e+08 1.26960704e+01 5.99902880e+03 3.94310019e+12 8.98055689e+10 1.82135864e+07 1.21224752e+26 402
1.31294400e+08 1.26950672e+01 5.99842138e+03 3.94182261e+12 8.97810199e+10 1.82135864e+07 1.21814771e+26 402
1.31508933e+08 1.26940625e+01 5.99781303e+03 3.94054310e+12 8.97564337e+10 1.82135864e+07 1.22406673e+26 402
1.31723467e+08 1.26930563e+01 5.99720377e+03 3.93926165e+12 8.97318104e+10 1.82135864e+07 1.23000462e+26 402
1.31938000e+08 1.26920486e+01 5.99659359e+03 3.93797828e+12 8.97071500e+10 1.82135864e+07 1.23596138e+26 402
1.32152533e+08 1.26910394e+01 5.99598250e+03 3.93669297e+12 8.96824526e+10 1.82135864e+07 1.24193706e+26 402
1.32367067e+08 1.26900286e+01 5.99537048e+03 3.93540574e+12 8.96577180e+10 1.82135864e+07 1.24793169e+26 402
1.32581600e+08 1.26890164e+01 5.99475755e+03 3.93411657e+12 8.96329465e+10 1.82135864e+07 1.25394528e+26 402
1.32796133e+08 1.26880026e+01 5.99414371e+03 3.93282549e+12 8.96081379e+10 1.82135864e+07 1.25997786e+26 402
1.33010667e+08 1.26869873e+01 5.99352894e+03 3.93153247e+12 8.95832923e+10 1.82135864e+07 1.26602947e+26 402
1.33225200e+08 1.26859705e+01 5.99291326e+03 3.93023753e+12 8.95584096e+10 1.82135864e+07 1.27210013e+26 402
1.33439733e+08 1.26849522e+01 5.99229667e+03 3.92894066e+12 8.95334900e+10 1.82135864e+07 1.27818987e+26 402
1.33654267e+08 1.26839324e+01 5.99167916e+03 3.92764187e+12 8.95085334e+10 1.82135864e+07 1.28429871e+26 402
1.33868800e+08 1.26829111e+01 5.99106074e+03 3.92634116e+12 8.94835399e+10 1.82135864e+07 1.29042669e+26 402
1.34083333e+08 1.26818882e+01 5.99044140e+03 3.92503852e+12 8.94585094e+10 1.82135864e+07 1.29657383e+26 402
1.34297867e+08 1.26808600e+01 5.98981873e+03 3.92373396e+12 8.94334295e+10 1.82135864e+07 1.30274016e+26 402
1.34512400e+08 1.26798280e+01 5.98919367e+03 3.92242748e+12 8.94083051e+10 1.82135864e+07 1.30892571e+26 402
1.34726933e+08 1.26787944e+01 5.98856768e+03 3.92111908e+12 8.93831437e+10 1.82135864e+07 1.31513050e+26 402
1.34941467e+08 1.26777593e+01 5.98794078e+03 3.91980877e+12 8.93579455e+10 1.82135864e+07 1.32135455e+26 402
1.35156000e+08 1.26767226e+01 5.98731296e+03 3.91849653e+12 8.93327104e+10 1.82135864e+07 1.32759790e+26 402
1.35370533e+08 1.26756845e+01 5.98668422e+03 3.91718238e+12 8.93074384e+10 1.82135864e+07 1.33386058e+26 402
1.35585067e+08 1.26746448e+01 5.98605456e+03 3.91586631e+12 8.92821295e+10 1.82135864e+07 1.34014261e+26 402
1.35799600e+08 1.26736037e+01 5.98542399e+03 3.91454832e+12 8.92567838e+10 1.82135864e+07 1.34644401e+26 402
1.36014133e+08 1.26725610e+01 5.98479250e+03 3.91322842e+12 8.92314013e+10 1.82135864e+07 1.35276482e+26 402
1.36228667e+08 1.26715168e+01 5.98416010e+03 3.91190661e+12 8.92059820e+10 1.82135864e+07 1.35910507e+26 402
1.36443200e+08 1.26704711e+01 5.98352678e+03 3.91058288e+12 8.91805259e+10 1.82135864e+07 1.36546477e+26 402
1.36657733e+08 1.26694239e+01 5.98289254e+03 3.90925724e+12 8.91550330e+10 1.82135864e+07 1.37184397e+26 402
1.36872267e+08 1.26683752e+01 5.98225740e+03 3.90792969e+12 8.91295033e+10 1.82135864e+07 1.37824268e+26 402
1.37086800e+08 1.26673249e+01 5.98162133e+03 3.90660023e+12 8.91039369e+10 1.82135864e+07 1.38466093e+26 402
1.37301333e+08 1.26662732e+01 5.98098436e+03 3.90526886e+12 8.90783337e+10 1.82135864e+07 1.39109876e+26 402
1.37515867e+08 1.26652200e+01 5.98034647e+03 3.90393558e+12 8.90526939e+10 1.82135864e+07 1.39755618e+26 402
1.37730400e+08 1.26641652e+01 5.97970766e+03 3.90260039e+12 8.90270173e+10 1.82135864e+07 1.40403322e+26 402
1.37944933e+08 1.26631089e+01 5.97906795e+03 3.90126329e+12 8.90013041e+10 1.82135864e+07 1.41052992e+26 402
1.38159467e+08 1.26620512e+01 5.97842732e+03 3.89992428e+12 8.89755542e+10 1.82135864e+07 1.41704630e+26 402
1.38374000e+08 1.26609919e+01 5.97778578e+03 3.89858337e+12 8.89497676e+10 1.82135864e+07 1.42358238e+26 402
1.38588533e+08 1.26599311e+01 5.97714333e+03 3.89724056e+12 8.89239444e+10 1.82135864e+07 1.43013820e+26 402
1.38803067e+08 1.26588688e+01 5.97649996e+03 3.89589584e+12 8.88980846e+10 1.82135864e+07 1.43671378e+26 402
1.39017600e+08 1.26578050e+01 5.97585569e+03 3.89454922e+12 8.88721882e+10 1.82135864e+07 1.44330915e+26 402
1.39232133e+08 1.26567397e+01 5.97521051e+03 3.89320069e+12 8.88462551e+10 1.82135864e+07 1.44992434e+26 402
1.39446667e+08 1.26556729e+01 5.97456441e+03 3.89185026e+12 8.88202855e+10 1.82135864e+07 1.45655937e+26 402
1.39661200e+08 1.26546047e+01 5.97391741e+03 3.89049793e+12 8.87942794e+10 1.82135864e+07 1.46321427e+26 402
1.39875733e+08 1.26535349e+01 5.97326949e+03 3.88914370e+12 8.87682367e+10 1.82135864e+07 1.46988906e+26 402
1.40090267e+08 1.26524636e+01 5.97262067e+03 3.88778757e+12 8.87421574e+10 1.82135864e+07 1.47658378e+26 402
1.40304800e+08 1.26513908e+01 5.97197094e+03 3.88642954e+12 8.87160417e+10 1.82135864e+07 1.48329845e+26 402
1.40519333e+08 1.26503139e+01 5.97131814e+03 3.88506962e+12 8.86898788e+10 1.82135864e+07 1.49003310e+26 402
1.40733867e+08 1.26492316e+01 5.97066122e+03 3.88370780e+12 8.86636635e+10 1.82135864e+07 1.49678776e+26 402
1.40948400e+08 1.26481479e+01 5.97000339e+03 3.88234408e+12 8.86374118e+10 1.82135864e+07 1.50356244e+26 402
1.41162933e+08 1.26470626e+01 5.96934464e+03 3.88097846e+12 8.86111236e+10 1.82135864e+07 1.51035719e+26 402
1.41377467e+08 1.26459758e+01 5.96868498e+03 3.87961096e+12 8.85847990e+10 1.82135864e+07 1.51717201e+26 402
1.41592000e+08 1.26448876e+01 5.96802441e+03 3.87824156e+12 8.85584379e+10 1.82135864e+07 1.52400695e+26 402
1.41806533e+08 1.26437978e+01 5.96736292e+03 3.87687026e+12 8.85320404e+10 1.82135864e+07 1.53086202e+26 402
1.42021067e+08 1.26427065e+01 5.96670053e+03 3.87549708e+12 8.85056065e+10 1.82135864e+07 1.53773726e+26 402
1.42235600e+08 1.26416138e+01 5.96603722e+03 3.87412201e+12 8.84791362e+10 1.82135864e+07 1.54463269e+26 402
1.42450133e+08 1.26405195e+01 5.96537299e+03 3.87274504e+12 8.84526295e+10 1.82135864e+07 1.55154833e+26 402
1.42664667e+08 1.26394237e+01 5.96470786e+03 3.87136619e+12 8.84260864e+10 1.82135864e+07 1.55848423e+26 402
1.42879200e+08 1.26383264e+01 5.96404182e+03 3.86998545e+12 8.83995070e+10 1.82135864e+07 1.56544039e+26 402
1.43093733e+08 1.26372276e+01 5.96337486e+03 3.86860282e+12 8.83728913e+10 1.82135864e+07 1.57241686e+26 402
1.43308267e+08 1.26361274e+01 5.96270700e+03 3.86721830e+12 8.83462392e+10 1.82135864e+07 1.57941365e+26 402
1.43522800e+08 1.26350256e+01 5.96203822e+03 3.86583190e+12 8.83195509e+10 1.82135864e+07 1.58643080e+26 402
1.43737333e+08 1.26339223e+01 5.96136854e+03 3.86444362e+12 8.82928262e+10 1.82135864e+07 1.59346832e+26 402
1.43951867e+08 1.26328175e+01 5.96069795e+03 3.86305345e+12 8.82660653e+10 1.82135864e+07 1.60052625e+26 402
1.44166400e+08 1.26317113e+01 5.96002645e+03 3.86166140e+12 8.82392682e+10 1.82135864e+07 1.60760462e+26 402
1.44380933e+08 1.26306035e+01 5.95935404e+03 3.86026746e+12 8.82124348e+10 1.82135864e+07 1.61470344e+26 402
1.44595467e+08 1.26294942e+01 5.95868073e+03 3.85887165e+12 8.81855652e+10 1.82135864e+07 1.62182276e+26 402
1.44810000e+08 1.26283835e+01 5.95800650e+03 3.85747395e+12 8.81586594e+10 1.82135864e+07 1.62896258e+26 402
1.45024533e+08 1.26272712e+01 5.95733137e+03 3.85607437e+12 8.81317175e+10 1.82135864e+07 1.63612295e+26 402
1.45239067e+08 1.26261575e+01 5.95665534e+03 3.85467292e+12 8.81047393e+10 1.82135864e+07 1.64330389e+26 402
1.45453600e+08 1.26250423e+01 5.95597840e+03 3.85326959e+12 8.80777250e+10 1.82135864e+07 1.65050542e+26 402
1.45668133e+08 1.26239255e+01 5.95530055e+03 3.85186438e+12 8.80506746e+10 1.82135864e+07 1.65772757e+26 402
1.45882667e+08 1.26228073e+01 5.95462180e+03 3.85045729e+12 8.80235880e+10 1.82135864e+07 1.66497037e+26 402
1.46097200e+08 1.26216876e+01 5.95394214e+03 3.84904833e+12 8.79964654e+10 1.82135864e+07 1.67223384e+26 402
1.46311733e+08 1.26205664e+01 5.95326158e+03 3.84763749e+12 8.79693066e+10 1.82135864e+07 1.67951802e+26 402
1.46526267e+08 1.26194403e+01 5.95257806e+03 3.84622478e+12 8.79421014e+10 1.82135864e+07 1.68682292e+26 402
1.46740800e+08 1.26183092e+01 5.95189153e+03 3.84481020e+12 8.79148496e+10 1.82135864e+07 1.69414858e+26 402
1.46955333e+08 1.26171767e+01 5.95120409e+03 3.84339374e+12 8.78875618e+10 1.82135864e+07 1.70149501e+26 402
1.47169867e+08 1.26160426e+01 5.95051575e+03 3.84197542e+12 8.78602379e+10 1.82135864e+07 1.70886225e+26 402
1.47384400e+08 1.26149071e+01 5.94982650e+03 3.84055522e+12 8.78328780e+10 1.82135864e+07 1.71625031e+26 402
1.47598933e+08 1.26137700e+01 5.94913634e+03 3.83913316e+12 8.78054821e+10 1.82135864e+07 1.72365924e+26 402
1.47813467e+08 1.26126315e+01 5.94844528e+03 3.83770923e+12 8.77780502e+10 1.82135864e+07 1.73108905e+26 402
1.48028000e+08 1.26114915e+01 5.94775331e+03 3.83628343e+12 8.77505823e+10 1.82135864e+07 1.73853976e+26 402
1.48242533e+08 1.26103500e+01 5.94706043e+03 3.83485577e+12 8.77230785e+10 1.82135864e+07 1.74601142e+26 402
1.48457067e+08 1.26092069e+01 5.94636665e+03 3.83342624e+12 8.76955388e+10 1.82135864e+07 1.75350403e+26 402
1.48671600e+08 1.26080624e+01 5.94567196e+03 3.83199484e+12 8.76679631e+10 1.82135864e+07 1.76101764e+26 402
1.48886133e+08 1.26069165e+01 5.94497637e+03 3.83056159e+12 8.76403515e+10 1.82135864e+07 1.76855226e+26 402
1.49100667e+08 1.26057690e+01 5.94427988e+03 3.82912647e+12 8.76127041e+10 1.82135864e+07 1.77610793e+26 402
1.49315200e+08 1.26046200e+01 5.94358248e+03 3.82768949e+12 8.75850208e+10 1.82135864e+07 1.78368466e+26 402
1.49529733e+08 1.26034695e+01 5.94288418e+03 3.82625064e+12 8.75573016e+10 1.82135864e+07 1.79128249e+26 402
1.49744267e+08 1.26023176e+01 5.94218497e+03 3.82480994e+12 8.75295466e+10 1.82135864e+07 1.79890144e+26 402
1.49958800e+08 1.26011642e+01 5.94148487e+03 3.82336738e+12 8.75017558e+10 1.82135864e+07 1.80654154e+26 402
1.50173333e+08 1.26000092e+01 5.94078386e+03 3.82192296e+12 8.74739292e+10 1.82135864e+07 1.81420281e+26 402
1.50387867e+08 1.25988528e+01 5.94008195e+03 3.82047668e+12 8.74460668e+10 1.82135864e+07 1.82188529e+26 402
1.50602400e+08 1.25976949e+01 5.93937914e+03 3.81902855e+12 8.74181686e+10 1.82135864e+07 1.82958899e+26 402
1.50816933e+08 1.25965356e+01 5.93867543e+03 3.81757856e+12 8.73902347e+10 1.82135864e+07 1.83731394e+26 402
1.51031467e+08 1.25953747e+01 5.93797082e+03 3.81612671e+12 8.73622650e+10 1.82135864e+07 1.84506018e+26 402
1.51246000e+08 1.25942124e+01 5.93726530e+03 3.81467301e+12 8.73342597e+10 1.82135864e+07 1.85282772e+26 402
1.51460533e+08 1.25930486e+01 5.93655889e+03 3.81321746e+12 8.73062186e+10 1.82135864e+07 1.86061659e+26 402
1.51675067e+08 1.25918833e+01 5.93585158e+03 3.81176006e+12 8.72781418e+10 1.82135864e+07 1.86842682e+26 402
1.51889600e+08 1.25907165e+01 5.93514338e+03 3.81030080e+12 8.72500294e+10 1.82135864e+07 1.87625844e+26 402
1.52104133e+08 1.25895482e+01 5.93443427e+03 3.80883969e+12 8.72218814e+10 1.82135864e+07 1.88411147e+26 402
1.52318667e+08 1.25883732e+01 5.93371974e+03 3.80737674e+12 8.71936759e+10 1.82135864e+07 1.89198593e+26 402
1.52533200e+08 1.25871949e+01 5.93300276e+03 3.80591194e+12 8.71654273e+10 1.82135864e+07 1.89988186e+26 402
1.52747733e+08 1.25860152e+01 5.93228487e+03 3.80444529e+12 8.71371430e+10 1.82135864e+07 1.90779927e+26 402
1.52962267e+08 1.25848339e+01 5.93156608e+03 3.80297679e+12 8.71088232e+10 1.82135864e+07 1.91573819e+26 402
1.53176800e+08 1.25836512e+01 5.93084638e+03 3.80150645e+12 8.70804678e+10 1.82135864e+07 1.92369865e+26 402
1.53391333e+08 1.25824669e+01 5.93012579e+03 3.80003426e+12 8.70520769e+10 1.82135864e+07 1.93168067e+26 402
1.53605867e+08 1.25812812e+01 5.92940429e+03 3.79856023e+12 8.70236503e+10 1.82135864e+07 1.93968428e+26 402
1.53820400e+08 1.25800940e+01 5.92868189e+03 3.79708436e+12 8.69951883e+10 1.82135864e+07 1.94770951e+26 402
1.54034933e+08 1.25789054e+01 5.92795858e+03 3.79560665e+12 8.69666907e+10 1.82135864e+07 1.95575638e+26 402
1.54249467e+08 1.25777152e+01 5.92723438e+03 3.79412709e+12 8.69381577e+10 1.82135864e+07 1.96382492e+26 402
1.54464000e+08 1.25765236e+01 5.92650927e+03 3.79264570e+12 8.69095891e+10 1.82135864e+07 1.97191515e+26 402
1.54678533e+08 1.25753305e+01 5.92578327e+03 3.79116247e+12 8.68809851e+10 1.82135864e+07 1.98002710e+26 402
1.54893067e+08 1.25741359e+01 5.92505637e+03 3.78967739e+12 8.68523457e+10 1.82135864e+07 1.98816080e+26 402
1.55107600e+08 1.25729398e+01 5.92432856e+03 3.78819049e+12 8.68236708e+10 1.82135864e+07 1.99631627e+26 402
1.55322133e+08 1.25717423e+01 5.92359986e+03 3.78670174e+12 8.67949605e+10 1.82135864e+07 2.00449354e+26 402
1.55536667e+08 1.25705433e+01 5.92287026e+03 3.78521116e+12 8.67662148e+10 1.82135864e+07 2.01269263e+26 402
1.55751200e+08 1.25693428e+01 5.92213976e+03 3.78371875e+12 8.67374338e+10 1.82135864e+07 2.02091357e+26 402
1.55965733e+08 1.25681408e+01 5.92140837e+03 3.78222450e+12 8.67086173e+10 1.82135864e+07 2.02915638e+26 402
1.56180267e+08 1.25669374e+01 5.92067607e+03 3.78072842e+12 8.66797656e+10 1.82135864e+07 2.03742110e+26 402
1.56394800e+08 1.25657324e+01 5.91994288e+03 3.77923051e+12 8.66508785e+10 1.82135864e+07 2.04570774e+26 402
1.56609333e+08 1.25645261e+01 5.91920880e+03 3.77773077e+12 8.66219561e+10 1.82135864e+07 2.05401634e+26 402
1.56823867e+08 1.25633182e+01 5.91847382e+03 3.77622919e+12 8.65929984e+10 1.82135864e+07 2.06234692e+26 402
1.57038400e+08 1.25621089e+01 5.91773794e+03 3.77472579e+12 8.65640054e+10 1.82135864e+07 2.07069950e+26 402
1.57252933e+08 1.25608981e+01 5.91700117e+03 3.77322056e+12 8.65349772e+10 1.82135864e+07 2.07907411e+26 402
