#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
3.634080833e+04|3.345486575e+23|7.735318802e+23|1.401559597e+24|9.238243250e+23|9.238243250e+25|5.164511796e+29
6.560337691e+04|2.128119848e+24|2.636037515e+24|3.197686734e+24|2.746272644e+24|2.746272644e+26|1.511899200e+30
8.439639649e+04|3.622509693e+24|4.172395199e+24|5.057739584e+24|4.358732154e+24|4.358732154e+26|2.489194852e+30
1.013203638e+05|5.593012658e+24|6.360574021e+24|7.294812552e+24|6.370480680e+24|6.370480680e+26|3.582271720e+30
1.139975864e+05|7.157483619e+24|7.895718228e+24|8.586861646e+24|8.017403593e+24|8.017403593e+26|4.532074467e+30
1.266576389e+05|8.709048430e+24|9.657483094e+24|1.062408912e+25|9.567620593e+24|9.567620593e+26|5.593413569e+30
1.371528355e+05|1.085157757e+25|1.168675038e+25|1.243068012e+25|1.174714258e+25|1.174714258e+27|6.555972177e+30
1.471098812e+05|1.181171274e+25|1.304765568e+25|1.415435777e+25|1.288703916e+25|1.288703916e+27|7.540229238e+30
1.569629097e+05|1.394099972e+25|1.498120854e+25|1.595748335e+25|1.513023205e+25|1.513023205e+27|8.583545240e+30
1.662425952e+05|1.571324517e+25|1.708135694e+25|1.819351158e+25|1.691378844e+25|1.691378844e+27|9.628256650e+30
1.749632921e+05|1.723239292e+25|1.853051157e+25|2.008765562e+25|1.855092878e+25|1.855092878e+27|1.066348184e+31
1.830012925e+05|1.906051252e+25|2.022442528e+25|2.175586875e+25|2.048875013e+25|2.048875013e+27|1.166967182e+31
1.898626396e+05|2.105479063e+25|2.209551384e+25|2.387450268e+25|2.207873089e+25|2.207873089e+27|1.255843063e+31
1.977068286e+05|2.262498440e+25|2.401095074e+25|2.582533833e+25|2.395687303e+25|2.395687303e+27|1.362050944e+31
2.056884979e+05|2.448548953e+25|2.607998459e+25|2.748833972e+25|2.566583985e+25|2.566583985e+27|1.474401334e+31
2.123017784e+05|2.608737434e+25|2.825538343e+25|2.961805550e+25|2.794948584e+25|2.794948584e+27|1.571045754e+31
2.184604656e+05|2.785988921e+25|2.933088396e+25|3.112292475e+25|2.947998493e+25|2.947998493e+27|1.662707740e+31
2.249823397e+05|2.967637517e+25|3.102344103e+25|3.275407664e+25|3.114319326e+25|3.114319326e+27|1.763249481e+31
2.318776923e+05|3.137324068e+25|3.305243121e+25|3.509200077e+25|3.304271284e+25|3.304271284e+27|1.872854243e+31
2.379127500e+05|3.342268886e+25|3.490901151e+25|3.625485858e+25|3.503701847e+25|3.503701847e+27|1.971711267e+31
2.442847726e+05|3.431246342e+25|3.614308344e+25|3.788657274e+25|3.606017256e+25|3.606017256e+27|2.078968044e+31
2.504187227e+05|3.608954917e+25|3.806090612e+25|4.060715187e+25|3.818012893e+25|3.818012893e+27|2.184782919e+31
2.561042218e+05|3.854926117e+25|4.065752715e+25|4.264813532e+25|4.071344715e+25|4.071344715e+27|2.285142755e+31
2.612984691e+05|3.991592642e+25|4.177313773e+25|4.432966783e+25|4.171711143e+25|4.171711143e+27|2.378730224e+31
2.665749113e+05|4.164138040e+25|4.420479617e+25|4.599124608e+25|4.402685213e+25|4.402685213e+27|2.475720640e+31
2.719973466e+05|4.381985066e+25|4.583238332e+25|4.805792328e+25|4.549925366e+25|4.549925366e+27|2.577711534e+31
2.776879478e+05|4.531785327e+25|4.732161072e+25|4.969139060e+25|4.744481460e+25|4.744481460e+27|2.686475382e+31
2.831172048e+05|4.668730144e+25|4.900875648e+25|5.223420626e+25|4.944777852e+25|4.944777852e+27|2.792648447e+31
2.880987896e+05|4.927391953e+25|5.119306934e+25|5.372458555e+25|5.135287838e+25|5.135287838e+27|2.891936795e+31
2.923090979e+05|5.048546693e+25|5.334988766e+25|5.549237853e+25|5.284841089e+25|5.284841089e+27|2.976665603e+31
2.975918938e+05|5.168597349e+25|5.470829716e+25|5.697836958e+25|5.419949548e+25|5.419949548e+27|3.085556978e+31
3.033204447e+05|5.431817710e+25|5.699224664e+25|5.900124556e+25|5.668264186e+25|5.668264186e+27|3.204964056e+31
3.082410993e+05|5.646161460e+25|5.846863560e+25|6.105886352e+25|5.866894006e+25|5.866894006e+27|3.310388096e+31
3.129354258e+05|5.763017662e+25|6.009180302e+25|6.331345387e+25|6.036581146e+25|6.036581146e+27|3.412095193e+31
3.172747417e+05|5.916092897e+25|6.205828321e+25|6.488748904e+25|6.177335751e+25|6.177335751e+27|3.507835135e+31
3.217008117e+05|6.125766500e+25|6.375173340e+25|6.677939909e+25|6.340193640e+25|6.340193640e+27|3.605751068e+31
3.261619905e+05|6.202453450e+25|6.557848385e+25|6.840719755e+25|6.551478796e+25|6.551478796e+27|3.705893670e+31
3.310901158e+05|6.423005784e+25|6.725256009e+25|7.017136412e+25|6.711411055e+25|6.711411055e+27|3.819352987e+31
3.349771542e+05|6.662664836e+25|6.947406764e+25|7.322627824e+25|6.927579734e+25|6.927579734e+27|3.908988657e+31
3.390032780e+05|6.798971363e+25|7.050408945e+25|7.380274736e+25|7.052051364e+25|7.052051364e+27|4.003381418e+31
3.431300270e+05|6.945008211e+25|7.372767525e+25|7.708283389e+25|7.344170517e+25|7.344170517e+27|4.102223726e+31
3.475513268e+05|7.074709051e+25|7.418273007e+25|7.718367000e+25|7.372495182e+25|7.372495182e+27|4.208676604e+31
3.518810896e+05|7.253695352e+25|7.572221961e+25|7.963510974e+25|7.581863299e+25|7.581863299e+27|4.313466412e+31
3.561669093e+05|7.660409067e+25|7.946660582e+25|8.209440234e+25|7.933065682e+25|7.933065682e+27|4.419231223e+31
3.599917696e+05|7.671641260e+25|8.006205501e+25|8.322572517e+25|7.972671204e+25|7.972671204e+27|4.514908492e+31
3.642035146e+05|7.836830142e+25|8.037168654e+25|8.388823270e+25|8.127258651e+25|8.127258651e+27|4.621054485e+31
3.680959518e+05|8.089503326e+25|8.361699075e+25|8.750613531e+25|8.419171296e+25|8.419171296e+27|4.720584893e+31
3.724791409e+05|8.193941522e+25|8.493321978e+25|8.879598640e+25|8.536549580e+25|8.536549580e+27|4.833567532e+31
3.764269899e+05|8.471435474e+25|8.802406080e+25|9.176360271e+25|8.798735337e+25|8.798735337e+27|4.936181456e+31
3.799681708e+05|8.610734781e+25|8.935399716e+25|9.347433009e+25|8.915329826e+25|8.915329826e+27|5.030194487e+31
3.841158661e+05|8.689728810e+25|9.171022299e+25|9.471221617e+25|9.105387511e+25|9.105387511e+27|5.140073241e+31
3.879478934e+05|8.945918872e+25|9.238729102e+25|9.698623428e+25|9.310228806e+25|9.310228806e+27|5.243199634e+31
3.915141199e+05|9.211200880e+25|9.454447671e+25|9.748541115e+25|9.483798614e+25|9.483798614e+27|5.340132255e+31
