#RRR|P25fit|P50fit|P75fit|P25model|P50model|P75model
8.752119000e+04|8.018311503e+09|8.045793650e+09|8.073225392e+09|0.000000|0.000000|0.000000
1.331921209e+05|7.933098256e+09|7.979948053e+09|8.026387404e+09|0.000000|0.000000|0.000000
1.579842174e+05|7.887216011e+09|7.940514577e+09|7.992530065e+09|0.000000|0.000000|0.000000
1.770189653e+05|7.851401825e+09|7.899697864e+09|7.962589375e+09|0.000000|2.000000|0.000000
1.924756179e+05|7.821643723e+09|7.831039559e+09|7.935789180e+09|0.000000|2.000000|0.000000
2.061035284e+05|7.794731774e+09|7.770504509e+09|7.910330746e+09|0.000000|2.000000|0.000000
2.187829794e+05|7.769005387e+09|7.714182507e+09|7.885119731e+09|0.000000|2.000000|0.000000
2.303034372e+05|7.744969369e+09|7.663008743e+09|7.860950313e+09|0.000000|2.000000|0.000000
2.423078367e+05|7.719173459e+09|7.609685314e+09|7.834497262e+09|0.000000|2.000000|0.000000
2.524802785e+05|7.696657557e+09|7.564499423e+09|7.811076002e+09|0.000000|2.000000|0.000000
2.623889423e+05|7.674100135e+09|7.520485232e+09|7.787382280e+09|0.000000|2.000000|0.000000
2.736874805e+05|7.647573398e+09|7.470297232e+09|7.759313563e+09|0.000000|2.000000|0.000000
2.832432780e+05|7.624427835e+09|7.427850470e+09|7.734706242e+09|0.000000|2.000000|0.000000
2.918466118e+05|7.603002994e+09|7.389634542e+09|7.711875942e+09|0.000000|2.000000|0.000000
3.009178113e+05|7.579784718e+09|7.349340360e+09|7.687115254e+09|0.000000|2.000000|0.000000
3.096855451e+05|7.556706041e+09|7.310394169e+09|7.662515260e+09|0.000000|2.000000|0.000000
3.189731301e+05|7.531550423e+09|7.269138804e+09|7.635745653e+09|0.000000|2.000000|0.000000
3.266939645e+05|7.510065362e+09|7.234842931e+09|7.612938605e+09|0.000000|2.000000|0.000000
3.337303865e+05|7.490018937e+09|7.203587210e+09|7.591718392e+09|0.000000|2.000000|0.000000
3.430152503e+05|7.462869047e+09|7.162343933e+09|7.563086515e+09|0.000000|2.000000|0.000000
3.508404215e+05|7.439355861e+09|7.127584596e+09|7.538401880e+09|0.000000|2.000000|0.000000
3.586701507e+05|7.415237181e+09|7.092805014e+09|7.513198831e+09|0.000000|2.000000|0.000000
3.653151172e+05|7.394294591e+09|7.063288135e+09|7.491416112e+09|0.000000|2.000000|0.000000
3.722959984e+05|7.371816899e+09|7.032279126e+09|7.468145407e+09|0.000000|2.000000|0.000000
3.800360963e+05|7.346314633e+09|6.997897685e+09|7.441883007e+09|0.000000|2.000000|0.000000
3.875429188e+05|7.320989182e+09|6.964552450e+09|7.415951812e+09|0.000000|2.000000|0.000000
3.940271766e+05|7.298637717e+09|6.935749438e+09|7.393190093e+09|0.000000|2.000000|0.000000
4.002965354e+05|7.276602463e+09|6.907901006e+09|7.370864634e+09|0.000000|2.000000|0.000000
4.067756146e+05|7.253386706e+09|6.879120997e+09|7.347465379e+09|0.000000|2.000000|0.000000
4.136423577e+05|7.228284822e+09|6.848618989e+09|7.322305143e+09|0.000000|2.000000|0.000000
4.204686991e+05|7.202818622e+09|6.818296445e+09|7.296926736e+09|0.000000|2.000000|0.000000
4.273742136e+05|7.176532823e+09|6.787622215e+09|7.270884485e+09|0.000000|2.000000|0.000000
4.329704875e+05|7.154840755e+09|6.762763619e+09|7.249508438e+09|0.000000|2.000000|0.000000
4.386488887e+05|7.132471112e+09|6.737540214e+09|7.227571674e+09|0.000000|2.000000|0.000000
4.447345502e+05|7.108092971e+09|6.710507763e+09|7.203786634e+09|0.000000|2.000000|0.000000
4.513208380e+05|7.081235558e+09|6.681251535e+09|7.177725986e+09|0.000000|2.000000|0.000000
4.574598253e+05|7.055756255e+09|6.653982212e+09|7.153138155e+09|0.000000|2.000000|0.000000
4.632176885e+05|7.031465983e+09|6.628405837e+09|7.129817603e+09|0.000000|2.000000|0.000000
4.687962146e+05|7.007568245e+09|6.603626077e+09|7.106985236e+09|0.000000|2.000000|0.000000
4.742165523e+05|6.984003893e+09|6.579548989e+09|7.084576809e+09|0.000000|2.000000|0.000000
4.793845431e+05|6.961219759e+09|6.556592822e+09|7.063007365e+09|0.000000|2.000000|0.000000
4.852344595e+05|6.935055182e+09|6.530607549e+09|7.038352283e+09|0.000000|2.000000|0.000000
4.913535851e+05|6.907260706e+09|6.503426450e+09|7.012291699e+09|0.000000|2.000000|0.000000
4.966930873e+05|6.882651225e+09|6.479708432e+09|6.989326206e+09|0.000000|2.000000|0.000000
5.021673377e+05|6.857075704e+09|6.455391864e+09|6.965564250e+09|0.000000|2.000000|0.000000
5.071828987e+05|6.833336409e+09|6.433112789e+09|6.943601380e+09|0.000000|2.000000|0.000000
5.123344622e+05|6.808647998e+09|6.410229593e+09|6.920852713e+09|0.000000|2.000000|0.000000
