#RRR|P25fit|P50fit|P75fit|P25model|P50model|P75model
2.880570088e+05|1.152716567e+11|1.162277071e+11|1.175591179e+11|0.000000|0.000000|0.000000
4.386643609e+05|1.142327459e+11|1.152873527e+11|1.165192695e+11|0.000000|0.000000|0.000000
5.229546077e+05|1.133669979e+11|1.144731277e+11|1.157075609e+11|0.000000|0.000000|0.000000
5.831247628e+05|1.126290413e+11|1.137725228e+11|1.150304880e+11|0.000000|0.000000|0.000000
6.371884067e+05|1.118831968e+11|1.130615213e+11|1.143543179e+11|0.000000|0.000000|0.000000
6.813397692e+05|1.112173890e+11|1.124254960e+11|1.137553914e+11|0.000000|0.000000|0.000000
7.186841159e+05|1.106153020e+11|1.118497581e+11|1.132165435e+11|0.000000|0.000000|0.000000
7.538481130e+05|1.100163954e+11|1.112767769e+11|1.126825183e+11|0.000000|0.000000|0.000000
7.892729156e+05|1.093822839e+11|1.106699916e+11|1.121187623e+11|0.000000|0.000000|0.000000
8.184309848e+05|1.088376020e+11|1.101487825e+11|1.116355783e+11|0.000000|0.000000|0.000000
8.452714028e+05|1.083183719e+11|1.096519871e+11|1.111756924e+11|0.000000|0.000000|0.000000
8.704061669e+05|1.078168734e+11|1.091722475e+11|1.107320414e+11|0.000000|0.000000|0.000000
8.971505163e+05|1.072673032e+11|1.086466521e+11|1.102463302e+11|0.000000|0.000000|0.000000
9.205603634e+05|1.067729596e+11|1.081740086e+11|1.098097467e+11|0.000000|0.000000|0.000000
9.451135495e+05|1.062413481e+11|1.076658883e+11|1.093404938e+11|0.000000|0.000000|0.000000
9.639015446e+05|1.058256177e+11|1.072686462e+11|1.089736516e+11|0.000000|0.000000|0.000000
9.830970788e+05|1.053929727e+11|1.068553542e+11|1.085919554e+11|0.000000|0.000000|0.000000
1.003688596e+06|1.049201087e+11|1.064037750e+11|1.081748169e+11|0.000000|0.000000|0.000000
1.023631516e+06|1.044536202e+11|1.059584202e+11|1.077633022e+11|0.000000|0.000000|0.000000
1.042456280e+06|1.040057044e+11|1.055309225e+11|1.073681353e+11|0.000000|0.000000|0.000000
1.061104096e+06|1.035548401e+11|1.051007328e+11|1.069702989e+11|0.000000|0.000000|0.000000
1.077289835e+06|1.031578046e+11|1.047220027e+11|1.066198802e+11|0.000000|0.000000|0.000000
1.093861675e+06|1.027458824e+11|1.043291675e+11|1.062562223e+11|0.000000|0.000000|0.000000
1.108638474e+06|1.023740146e+11|1.039746115e+11|1.059278216e+11|0.000000|0.000000|0.000000
1.124220687e+06|1.019772745e+11|1.035964224e+11|1.055773309e+11|0.000000|0.000000|0.000000
1.140303456e+06|1.015628957e+11|1.032015054e+11|1.052111032e+11|0.000000|0.000000|0.000000
1.155598823e+06|1.011642518e+11|1.028216634e+11|1.048586173e+11|0.000000|0.000000|0.000000
1.172090441e+06|1.007295237e+11|1.024075226e+11|1.044740239e+11|0.000000|0.000000|0.000000
1.185676121e+06|1.003676228e+11|1.020628230e+11|1.041536860e+11|0.000000|0.000000|0.000000
1.198528041e+06|1.000221682e+11|1.017338381e+11|1.038477495e+11|0.000000|0.000000|0.000000
1.211752686e+06|9.966358580e+10|1.013923997e+11|1.035300164e+11|0.000000|0.000000|0.000000
1.226226776e+06|9.926755454e+10|1.010153565e+11|1.031788882e+11|0.000000|0.000000|0.000000
1.237368581e+06|9.896018769e+10|1.007227625e+11|1.029062104e+11|0.000000|0.000000|0.000000
1.250657562e+06|9.859076473e+10|1.003711331e+11|1.025782857e+11|0.000000|0.000000|0.000000
1.263934889e+06|9.821863609e+10|1.000169666e+11|1.022477362e+11|0.000000|0.000000|0.000000
1.276144880e+06|9.787378251e+10|9.968878960e+10|1.019412067e+11|0.000000|0.000000|0.000000
1.287859250e+06|9.754057896e+10|9.937172425e+10|1.016448361e+11|0.000000|0.000000|0.000000
1.300771151e+06|9.717068155e+10|9.901976744e+10|1.013155943e+11|0.000000|0.000000|0.000000
