#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
8.018775843e+04|1.699187485e+06|1.699383745e+06|1.699639003e+06|1.699449822e+06|2.445883687e+03|2.446775011e+03|2.447934607e+03|2.447067104e+03|7.676534435e+09|7.698273401e+09|7.726619285e+09|7.705374135e+09|6.611247559e+03|6.612332275e+03|6.613746704e+03|6.612688965e+03|1.948531973e+03
1.220298258e+05|1.698919733e+06|1.699034299e+06|1.699182928e+06|1.699053366e+06|2.444609697e+03|2.445162662e+03|2.445862992e+03|2.445237833e+03|7.644754908e+09|7.658639593e+09|7.676030215e+09|7.660342966e+09|6.609697632e+03|6.610370850e+03|6.611223145e+03|6.610460449e+03|1.948531973e+03
1.452328433e+05|1.698620341e+06|1.698746154e+06|1.698862855e+06|1.698749251e+06|2.443165069e+03|2.443772071e+03|2.444335205e+03|2.443785572e+03|7.608550284e+09|7.623750491e+09|7.637868070e+09|7.624090683e+09|6.607937866e+03|6.608677490e+03|6.609361816e+03|6.608693848e+03|1.948531973e+03
1.622832835e+05|1.698376253e+06|1.698492392e+06|1.698684186e+06|1.698512295e+06|2.441987733e+03|2.442547867e+03|2.443473081e+03|2.442643998e+03|7.579118636e+09|7.593112846e+09|7.616261137e+09|7.595537669e+09|6.606505981e+03|6.607185059e+03|6.608312744e+03|6.607302734e+03|1.948531973e+03
1.781613936e+05|1.698157945e+06|1.698297133e+06|1.698441429e+06|1.698279206e+06|2.440935080e+03|2.441606191e+03|2.442302065e+03|2.441519860e+03|7.552860356e+09|7.569594957e+09|7.586969943e+09|7.567459417e+09|6.605223511e+03|6.606041504e+03|6.606888672e+03|6.605935059e+03|1.948531973e+03
1.922544828e+05|1.697842868e+06|1.697996243e+06|1.698154459e+06|1.698013891e+06|2.439416388e+03|2.440155582e+03|2.440918272e+03|2.440240817e+03|7.515046845e+09|7.533450282e+09|7.552441519e+09|7.535585600e+09|6.603372070e+03|6.604274170e+03|6.605201172e+03|6.604376465e+03|1.948531973e+03
2.055673591e+05|1.697589777e+06|1.697754389e+06|1.697874776e+06|1.697739360e+06|2.438196948e+03|2.438990032e+03|2.439570153e+03|2.438917811e+03|7.484726527e+09|7.504436269e+09|7.518876202e+09|7.502670369e+09|6.601884766e+03|6.602852783e+03|6.603559937e+03|6.602764160e+03|1.948531973e+03
2.179128908e+05|1.697334847e+06|1.697510426e+06|1.697620071e+06|1.697499407e+06|2.436969083e+03|2.437814707e+03|2.438342887e+03|2.437761799e+03|7.454283575e+09|7.475240127e+09|7.488350603e+09|7.473959762e+09|6.600391846e+03|6.601419189e+03|6.602066650e+03|6.601356445e+03|1.948531973e+03
2.294733651e+05|1.697126589e+06|1.697250951e+06|1.697405076e+06|1.697262283e+06|2.435966333e+03|2.436565094e+03|2.437307298e+03|2.436619897e+03|7.429486699e+09|7.444286396e+09|7.462660408e+09|7.445689684e+09|6.599168213e+03|6.599895020e+03|6.600801147e+03|6.599963867e+03|1.948531973e+03
2.407992832e+05|1.696867977e+06|1.696984548e+06|1.697164647e+06|1.697021936e+06|2.434721536e+03|2.435282583e+03|2.436149559e+03|2.435462755e+03|7.398785048e+09|7.412611656e+09|7.434013330e+09|7.417097297e+09|6.597648804e+03|6.598332764e+03|6.599388184e+03|6.598551758e+03|1.948531973e+03
2.518649846e+05|1.696587434e+06|1.696743375e+06|1.696893166e+06|1.696738233e+06|2.433371683e+03|2.434121940e+03|2.434842763e+03|2.434096924e+03|7.365593311e+09|7.384028683e+09|7.401771069e+09|7.383457169e+09|6.596002563e+03|6.596917236e+03|6.597797119e+03|6.596886719e+03|1.948531973e+03
2.615982210e+05|1.696355693e+06|1.696494734e+06|1.696628427e+06|1.696500213e+06|2.432257040e+03|2.432925765e+03|2.433568893e+03|2.432952270e+03|7.338264307e+09|7.354651660e+09|7.370435981e+09|7.355332032e+09|6.594640747e+03|6.595458252e+03|6.596242432e+03|6.595490723e+03|1.948531973e+03
2.716769721e+05|1.696092109e+06|1.696226843e+06|1.696392662e+06|1.696271991e+06|2.430989674e+03|2.431637442e+03|2.432434833e+03|2.431853593e+03|7.307277740e+09|7.323103904e+09|7.342618676e+09|7.328479990e+09|6.593096436e+03|6.593885742e+03|6.594858276e+03|6.594148926e+03|1.948531973e+03
2.817021720e+05|1.695851330e+06|1.695945067e+06|1.696123716e+06|1.695940437e+06|2.429832362e+03|2.430282862e+03|2.431141619e+03|2.430253115e+03|7.279062472e+09|7.290036529e+09|7.310987819e+09|7.289269762e+09|6.591683838e+03|6.592231934e+03|6.593279297e+03|6.592195801e+03|1.948531973e+03
2.904309097e+05|1.695600143e+06|1.695704041e+06|1.695842493e+06|1.695733107e+06|2.428625431e+03|2.429124601e+03|2.429789890e+03|2.429264079e+03|7.249719484e+09|7.261845194e+09|7.278028491e+09|7.265254073e+09|6.590209351e+03|6.590818115e+03|6.591632324e+03|6.590988281e+03|1.948531973e+03
2.992821546e+05|1.695334356e+06|1.695451804e+06|1.695591306e+06|1.695452521e+06|2.427329829e+03|2.427912878e+03|2.428582981e+03|2.427894885e+03|7.218005839e+09|7.232435063e+09|7.248688951e+09|7.231799829e+09|6.588627930e+03|6.589337891e+03|6.590155762e+03|6.589314941e+03|1.948531973e+03
3.085107520e+05|1.695052334e+06|1.695214651e+06|1.695370857e+06|1.695168378e+06|2.425907547e+03|2.426726062e+03|2.427513950e+03|2.426487214e+03|7.182540108e+09|7.202935099e+09|7.222606212e+09|7.196987599e+09|6.586889160e+03|6.587888672e+03|6.588848755e+03|6.587596680e+03|1.948531973e+03
3.167749285e+05|1.694890544e+06|1.695022221e+06|1.695178409e+06|1.695038021e+06|2.425091881e+03|2.425755714e+03|2.426543288e+03|2.425833499e+03|7.162257293e+09|7.178761410e+09|7.198377322e+09|7.180707034e+09|6.585896118e+03|6.586702393e+03|6.587666504e+03|6.586799805e+03|1.948531973e+03
3.250851922e+05|1.694597370e+06|1.694743568e+06|1.694888502e+06|1.694727234e+06|2.423614345e+03|2.424351071e+03|2.425081590e+03|2.424268958e+03|7.125620882e+09|7.143871604e+09|7.162001666e+09|7.141878761e+09|6.584092163e+03|6.584988770e+03|6.585883667e+03|6.584889160e+03|1.948531973e+03
3.327490515e+05|1.694419041e+06|1.694534863e+06|1.694701468e+06|1.694595431e+06|2.422715920e+03|2.423299409e+03|2.424138902e+03|2.423594423e+03|7.103409912e+09|7.117829283e+09|7.138612155e+09|7.125199017e+09|6.582994019e+03|6.583705811e+03|6.584733154e+03|6.584065430e+03|1.948531973e+03
3.407759265e+05|1.694058103e+06|1.694280268e+06|1.694424143e+06|1.694241159e+06|2.420898237e+03|2.422016946e+03|2.422741621e+03|2.421820376e+03|7.058624775e+09|7.086164008e+09|7.104044488e+09|7.081400678e+09|6.580772339e+03|6.582141113e+03|6.583026855e+03|6.581899414e+03|1.948531973e+03
3.488708489e+05|1.693903803e+06|1.694060398e+06|1.694168034e+06|1.693999486e+06|2.420121482e+03|2.420909794e+03|2.421451747e+03|2.420603569e+03|7.039548741e+09|7.058908878e+09|7.072240885e+09|7.051473645e+09|6.579822388e+03|6.580786865e+03|6.581451538e+03|6.580412598e+03|1.948531973e+03
3.558724895e+05|1.693657717e+06|1.693807405e+06|1.693961185e+06|1.693793894e+06|2.418883041e+03|2.419636297e+03|2.420410329e+03|2.419568635e+03|7.009211001e+09|7.027652108e+09|7.046638067e+09|7.026062760e+09|6.578309448e+03|6.579233154e+03|6.580177124e+03|6.579148926e+03|1.948531973e+03
3.629994778e+05|1.693424925e+06|1.693611054e+06|1.693739062e+06|1.693573373e+06|2.417711918e+03|2.418648258e+03|2.419292362e+03|2.418459135e+03|6.980609013e+09|7.003470215e+09|7.019227651e+09|6.998942913e+09|6.576879395e+03|6.578024902e+03|6.578809326e+03|6.577792969e+03|1.948531973e+03
