#RRR|P25fit|P50fit|P75fit|P25model|P50model|P75model
8.039209287e+04|7.897904382e+09|8.021790312e+09|8.139752572e+09|0.000000|0.000000|0.000000
1.219112208e+05|7.883004182e+09|7.969999206e+09|8.054009988e+09|0.000000|0.000000|0.000000
1.450779361e+05|7.861713079e+09|7.933888545e+09|8.003698201e+09|0.000000|0.000000|0.000000
1.626510515e+05|7.839755935e+09|7.902936414e+09|7.963887164e+09|0.000000|0.000000|0.000000
1.763878500e+05|7.819246910e+09|7.876561277e+09|7.931606952e+09|0.000000|0.000000|0.000000
1.897825786e+05|7.796514817e+09|7.848974568e+09|7.899039364e+09|0.000000|0.000000|0.000000
2.017480596e+05|7.773989532e+09|7.822753536e+09|7.868959234e+09|0.000000|0.000000|0.000000
2.127454631e+05|7.751486955e+09|7.797327916e+09|7.840434844e+09|0.000000|0.000000|0.000000
2.236324165e+05|7.727551259e+09|7.770896048e+09|7.811321995e+09|0.000000|0.000000|0.000000
2.336586273e+05|7.704078338e+09|7.745435468e+09|7.783704136e+09|0.000000|0.000000|0.000000
2.435919227e+05|7.679497553e+09|7.719146317e+09|7.755547582e+09|0.000000|0.000000|0.000000
2.533253184e+05|7.654154954e+09|7.692352424e+09|7.727162408e+09|0.000000|0.000000|0.000000
2.620537200e+05|7.630388953e+09|7.667450332e+09|7.701017245e+09|0.000000|0.000000|0.000000
2.704506591e+05|7.606611379e+09|7.642709819e+09|7.675231395e+09|0.000000|0.000000|0.000000
2.791563551e+05|7.581026252e+09|7.616244558e+09|7.647825332e+09|0.000000|0.000000|0.000000
2.879133314e+05|7.554344687e+09|7.588783293e+09|7.619551973e+09|0.000000|0.000000|0.000000
2.956230435e+05|7.530078578e+09|7.563906499e+09|7.594061987e+09|0.000000|0.000000|0.000000
3.036684737e+05|7.503990387e+09|7.537245902e+09|7.566854215e+09|0.000000|0.000000|0.000000
3.111686683e+05|7.478973319e+09|7.511746167e+09|7.540922308e+09|0.000000|0.000000|0.000000
3.189146755e+05|7.452437297e+09|7.484755084e+09|7.513556749e+09|0.000000|0.000000|0.000000
3.260612847e+05|7.427330153e+09|7.459260706e+09|7.487775860e+09|0.000000|0.000000|0.000000
3.332429989e+05|7.401500691e+09|7.433067955e+09|7.461347037e+09|0.000000|0.000000|0.000000
3.401701088e+05|7.376022080e+09|7.407258759e+09|7.435354922e+09|0.000000|0.000000|0.000000
3.468468220e+05|7.350942891e+09|7.381875474e+09|7.409833154e+09|0.000000|0.000000|0.000000
3.539038266e+05|7.323881967e+09|7.354504968e+09|7.382352872e+09|0.000000|0.000000|0.000000
3.603680249e+05|7.298597863e+09|7.328945093e+09|7.356722354e+09|0.000000|0.000000|0.000000
3.669616346e+05|7.272320900e+09|7.302392078e+09|7.330123932e+09|0.000000|0.000000|0.000000
3.731649731e+05|7.247152299e+09|7.276966746e+09|7.304678164e+09|0.000000|0.000000|0.000000
3.792847731e+05|7.221899466e+09|7.251462036e+09|7.279172496e+09|0.000000|0.000000|0.000000
3.853002900e+05|7.196668488e+09|7.225983735e+09|7.253710156e+09|0.000000|0.000000|0.000000
3.916073879e+05|7.169780692e+09|7.198836019e+09|7.226595531e+09|0.000000|0.000000|0.000000
3.972346101e+05|7.145417100e+09|7.174239480e+09|7.202041412e+09|0.000000|0.000000|0.000000
4.034733955e+05|7.117993814e+09|7.146556454e+09|7.174418403e+09|0.000000|0.000000|0.000000
4.091847762e+05|7.092509423e+09|7.120832857e+09|7.148760764e+09|0.000000|0.000000|0.000000
4.147449790e+05|7.067351418e+09|7.095440810e+09|7.123442285e+09|0.000000|0.000000|0.000000
4.204019688e+05|7.041402988e+09|7.069253414e+09|7.097338592e+09|0.000000|0.000000|0.000000
4.263816434e+05|7.013587750e+09|7.041185236e+09|7.069368034e+09|0.000000|0.000000|0.000000
4.321039177e+05|6.986597472e+09|7.013953353e+09|7.042237949e+09|0.000000|0.000000|0.000000
4.373253597e+05|6.961651349e+09|6.988787972e+09|7.017172361e+09|0.000000|0.000000|0.000000
4.424002433e+05|6.937114109e+09|6.964039579e+09|6.992527150e+09|0.000000|0.000000|0.000000
4.474962123e+05|6.912185458e+09|6.938901780e+09|6.967499060e+09|0.000000|0.000000|0.000000
4.530334922e+05|6.884768469e+09|6.911262052e+09|6.939985518e+09|0.000000|0.000000|0.000000
4.580666596e+05|6.859549045e+09|6.885845515e+09|6.914690106e+09|0.000000|0.000000|0.000000
4.633617619e+05|6.832709492e+09|6.858805541e+09|6.887784384e+09|0.000000|0.000000|0.000000
4.687708501e+05|6.804965430e+09|6.830865784e+09|6.859989310e+09|0.000000|0.000000|0.000000
4.734285114e+05|6.780810072e+09|6.806550681e+09|6.835805219e+09|0.000000|0.000000|0.000000
4.782491378e+05|6.755549924e+09|6.781135210e+09|6.810531978e+09|0.000000|0.000000|0.000000
4.830756060e+05|6.729993617e+09|6.755435138e+09|6.784981492e+09|0.000000|0.000000|0.000000
4.880763967e+05|6.703232856e+09|6.728539592e+09|6.758249042e+09|0.000000|0.000000|0.000000
4.928538551e+05|6.677398559e+09|6.702591792e+09|6.732465319e+09|0.000000|0.000000|0.000000
4.978723036e+05|6.649977067e+09|6.675069152e+09|6.705124394e+09|0.000000|0.000000|0.000000
5.028094493e+05|6.622714450e+09|6.647727225e+09|6.677971329e+09|0.000000|0.000000|0.000000
5.071004542e+05|6.598788734e+09|6.623750587e+09|6.654167585e+09|0.000000|0.000000|0.000000
5.113028661e+05|6.575147705e+09|6.600077467e+09|6.630672243e+09|0.000000|0.000000|0.000000
5.161866871e+05|6.547411817e+09|6.572328389e+09|6.603141034e+09|0.000000|0.000000|0.000000
5.210031915e+05|6.519781341e+09|6.544712563e+09|6.575752818e+09|0.000000|0.000000|0.000000
5.253731801e+05|6.494473057e+09|6.519443402e+09|6.550701932e+09|0.000000|0.000000|0.000000
5.299751797e+05|6.467573524e+09|6.492613798e+09|6.524115168e+09|0.000000|0.000000|0.000000
5.342658880e+05|6.442263397e+09|6.467397414e+09|6.499138010e+09|0.000000|0.000000|0.000000
5.386608138e+05|6.416106852e+09|6.441367516e+09|6.473366828e+09|0.000000|0.000000|0.000000
5.430808295e+05|6.389563063e+09|6.414984514e+09|6.447258898e+09|0.000000|0.000000|0.000000
5.472537079e+05|6.364283076e+09|6.389889105e+09|6.422437743e+09|0.000000|0.000000|0.000000
5.517918336e+05|6.336545831e+09|6.362391069e+09|6.395255035e+09|0.000000|0.000000|0.000000
5.562448291e+05|6.309079572e+09|6.335200937e+09|6.368392678e+09|0.000000|0.000000|0.000000
5.604462561e+05|6.282936980e+09|6.309358764e+09|6.342877457e+09|0.000000|0.000000|0.000000
5.648143117e+05|6.255521187e+09|6.282298764e+09|6.316176662e+09|0.000000|0.000000|0.000000
5.688947219e+05|6.229691558e+09|6.256843719e+09|6.291075928e+09|0.000000|0.000000|0.000000
5.729292073e+05|6.203942977e+09|6.231507716e+09|6.266109031e+09|0.000000|0.000000|0.000000
5.771004099e+05|6.177101107e+09|6.205138765e+09|6.240142357e+09|0.000000|0.000000|0.000000
