#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.954503485e+05|8.904061165e+06|8.965323895e+06|9.009227163e+06|8.956781336e+06|8.566137908e+03|8.591420361e+03|8.609453943e+03|8.587792988e+03|3.255762172e+11|3.285096546e+11|3.306137346e+11|3.281028020e+11|1.186363867e+04|1.189000781e+04|1.190883496e+04|1.188624609e+04|2.083430958e+03
4.485498011e+05|8.878775370e+06|8.934470262e+06|8.982257562e+06|8.931399758e+06|8.555667676e+03|8.578707152e+03|8.598381964e+03|8.577324439e+03|3.243659237e+11|3.270317490e+11|3.293212106e+11|3.268873039e+11|1.185272656e+04|1.187674463e+04|1.189727441e+04|1.187532617e+04|2.083430958e+03
5.346432516e+05|8.842988710e+06|8.922741062e+06|8.966677036e+06|8.905937608e+06|8.540793916e+03|8.573861893e+03|8.591976953e+03|8.566784950e+03|3.226549223e+11|3.264703221e+11|3.285745105e+11|3.256687788e+11|1.183723706e+04|1.187169434e+04|1.189059424e+04|1.186433984e+04|2.083430958e+03
5.964313164e+05|8.812627306e+06|8.882948039e+06|8.932812497e+06|8.870180948e+06|8.528145777e+03|8.557396545e+03|8.578022563e+03|8.551967813e+03|3.212034799e+11|3.245656358e+11|3.269524003e+11|3.239579403e+11|1.182406299e+04|1.185452295e+04|1.187603467e+04|1.184890039e+04|2.083430958e+03
6.503888900e+05|8.805588488e+06|8.882058041e+06|8.923049857e+06|8.867536322e+06|8.525209263e+03|8.557027915e+03|8.573989505e+03|8.550872822e+03|3.208670658e+11|3.245230412e+11|3.264851036e+11|3.238313948e+11|1.182100195e+04|1.185414404e+04|1.187182397e+04|1.184775488e+04|2.083430958e+03
6.945988831e+05|8.797679276e+06|8.854536497e+06|8.899198679e+06|8.848468465e+06|8.521903951e+03|8.545598075e+03|8.564125501e+03|8.542938075e+03|3.204893255e+11|3.232069749e+11|3.253434723e+11|3.229197848e+11|1.181757056e+04|1.184223389e+04|1.186154297e+04|1.183949414e+04|2.083430958e+03
7.346847961e+05|8.759369804e+06|8.830558547e+06|8.878526930e+06|8.815797680e+06|8.505862002e+03|8.535618657e+03|8.555564718e+03|8.529339961e+03|3.186602263e+11|3.220607058e+11|3.243540325e+11|3.213578754e+11|1.180088525e+04|1.183184229e+04|1.185261133e+04|1.182533203e+04|2.083430958e+03
7.727045178e+05|8.765261811e+06|8.838183749e+06|8.900632725e+06|8.825886155e+06|8.508331924e+03|8.538793884e+03|8.564719263e+03|8.533537934e+03|3.189415412e+11|3.224252258e+11|3.254121145e+11|3.218402197e+11|1.180345361e+04|1.183515283e+04|1.186216138e+04|1.182970703e+04|2.083430958e+03
8.068937286e+05|8.749136203e+06|8.817587211e+06|8.862410923e+06|8.801491341e+06|8.501570174e+03|8.530213697e+03|8.548871982e+03|8.523364313e+03|3.181716341e+11|3.214406101e+11|3.235834037e+11|3.206744339e+11|1.179642212e+04|1.182621777e+04|1.184564575e+04|1.181911523e+04|2.083430958e+03
8.404636823e+05|8.730995185e+06|8.797931988e+06|8.842917084e+06|8.782967529e+06|8.493952324e+03|8.522009643e+03|8.540764104e+03|8.515573428e+03|3.173056625e+11|3.205013919e+11|3.226514984e+11|3.197905872e+11|1.178849536e+04|1.181767627e+04|1.183720068e+04|1.181101660e+04|2.083430958e+03
