#radius[cm] density[g/cm^3] temperature[K] pressure[dyne/cm^2] sp.energy[erg/g] sp.entropy[erg/g/K] menclosed[g] matID
1.66548433e+08 1.14366350e+01 5.18240965e+03 2.52785708e+12 6.19994624e+10 1.81731155e+07 2.25769606e+26 402
1.66745067e+08 1.14353824e+01 5.18162012e+03 2.52663910e+12 6.19752539e+10 1.81731155e+07 2.26555332e+26 402
1.66941700e+08 1.14341286e+01 5.18082980e+03 2.52541989e+12 6.19510210e+10 1.81731155e+07 2.27342826e+26 402
1.67138333e+08 1.14328734e+01 5.18003868e+03 2.52419946e+12 6.19267637e+10 1.81731155e+07 2.28132090e+26 402
1.67334967e+08 1.14316171e+01 5.17924676e+03 2.52297779e+12 6.19024820e+10 1.81731155e+07 2.28923125e+26 402
1.67531600e+08 1.14303594e+01 5.17845405e+03 2.52175491e+12 6.18781760e+10 1.81731155e+07 2.29715933e+26 402
1.67728233e+08 1.14291005e+01 5.17766055e+03 2.52053079e+12 6.18538456e+10 1.81731155e+07 2.30510516e+26 402
1.67924867e+08 1.14278404e+01 5.17686625e+03 2.51930545e+12 6.18294909e+10 1.81731155e+07 2.31306876e+26 402
1.68121500e+08 1.14265789e+01 5.17607116e+03 2.51807889e+12 6.18051119e+10 1.81731155e+07 2.32105013e+26 402
1.68318133e+08 1.14253163e+01 5.17527528e+03 2.51685111e+12 6.17807085e+10 1.81731155e+07 2.32904930e+26 402
1.68514767e+08 1.14240523e+01 5.17447860e+03 2.51562210e+12 6.17562809e+10 1.81731155e+07 2.33706629e+26 402
1.68711400e+08 1.14227872e+01 5.17368114e+03 2.51439188e+12 6.17318290e+10 1.81731155e+07 2.34510111e+26 402
1.68908033e+08 1.14215207e+01 5.17288288e+03 2.51316043e+12 6.17073528e+10 1.81731155e+07 2.35315377e+26 402
1.69104667e+08 1.14202494e+01 5.17208125e+03 2.51192776e+12 6.16828453e+10 1.81731155e+07 2.36122431e+26 402
1.69301300e+08 1.14189712e+01 5.17127482e+03 2.51069387e+12 6.16583026e+10 1.81731155e+07 2.36931272e+26 402
1.69497933e+08 1.14176918e+01 5.17046760e+03 2.50945877e+12 6.16337357e+10 1.81731155e+07 2.37741902e+26 402
1.69694567e+08 1.14164111e+01 5.16965958e+03 2.50822245e+12 6.16091446e+10 1.81731155e+07 2.38554323e+26 402
1.69891200e+08 1.14151291e+01 5.16885077e+03 2.50698491e+12 6.15845294e+10 1.81731155e+07 2.39368537e+26 402
1.70087833e+08 1.14138459e+01 5.16804116e+03 2.50574616e+12 6.15598899e+10 1.81731155e+07 2.40184544e+26 402
1.70284467e+08 1.14125615e+01 5.16723076e+03 2.50450619e+12 6.15352263e+10 1.81731155e+07 2.41002348e+26 402
1.70481100e+08 1.14112757e+01 5.16641957e+03 2.50326501e+12 6.15105385e+10 1.81731155e+07 2.41821949e+26 402
1.70677733e+08 1.14099887e+01 5.16560758e+03 2.50202262e+12 6.14858266e+10 1.81731155e+07 2.42643350e+26 402
1.70874367e+08 1.14087005e+01 5.16479480e+03 2.50077901e+12 6.14610906e+10 1.81731155e+07 2.43466551e+26 402
1.71071000e+08 1.14074110e+01 5.16398123e+03 2.49953420e+12 6.14363305e+10 1.81731155e+07 2.44291555e+26 402
1.71267633e+08 1.14061202e+01 5.16316687e+03 2.49828817e+12 6.14115463e+10 1.81731155e+07 2.45118363e+26 402
1.71464267e+08 1.14048282e+01 5.16235171e+03 2.49704093e+12 6.13867380e+10 1.81731155e+07 2.45946977e+26 402
1.71660900e+08 1.14035350e+01 5.16153577e+03 2.49579248e+12 6.13619057e+10 1.81731155e+07 2.46777398e+26 402
1.71857533e+08 1.14022405e+01 5.16071904e+03 2.49454283e+12 6.13370494e+10 1.81731155e+07 2.47609629e+26 402
1.72054167e+08 1.14009447e+01 5.15990151e+03 2.49329196e+12 6.13121690e+10 1.81731155e+07 2.48443670e+26 402
1.72250800e+08 1.13996477e+01 5.15908320e+03 2.49203989e+12 6.12872646e+10 1.81731155e+07 2.49279524e+26 402
1.72447433e+08 1.13983494e+01 5.15826410e+03 2.49078661e+12 6.12623362e+10 1.81731155e+07 2.50117192e+26 402
1.72644067e+08 1.13970499e+01 5.15744421e+03 2.48953213e+12 6.12373838e+10 1.81731155e+07 2.50956676e+26 402
1.72840700e+08 1.13957492e+01 5.15662353e+03 2.48827644e+12 6.12124074e+10 1.81731155e+07 2.51797977e+26 402
1.73037333e+08 1.13944472e+01 5.15580207e+03 2.48701954e+12 6.11874071e+10 1.81731155e+07 2.52641097e+26 402
1.73233967e+08 1.13931439e+01 5.15497982e+03 2.48576145e+12 6.11623829e+10 1.81731155e+07 2.53486038e+26 402
1.73430600e+08 1.13918394e+01 5.15415678e+03 2.48450215e+12 6.11373347e+10 1.81731155e+07 2.54332801e+26 402
1.73627233e+08 1.13905337e+01 5.15333296e+03 2.48324165e+12 6.11122626e+10 1.81731155e+07 2.55181389e+26 402
1.73823867e+08 1.13892210e+01 5.15250435e+03 2.48197994e+12 6.10871559e+10 1.81731155e+07 2.56031802e+26 402
1.74020500e+08 1.13879032e+01 5.15167217e+03 2.48071704e+12 6.10620179e+10 1.81731155e+07 2.56884042e+26 402
1.74217133e+08 1.13865842e+01 5.15083921e+03 2.47945294e+12 6.10368561e+10 1.81731155e+07 2.57738110e+26 402
1.74413767e+08 1.13852639e+01 5.15000546e+03 2.47818764e+12 6.10116704e+10 1.81731155e+07 2.58594008e+26 402
1.74610400e+08 1.13839423e+01 5.14917092e+03 2.47692114e+12 6.09864609e+10 1.81731155e+07 2.59451737e+26 402
1.74807033e+08 1.13826195e+01 5.14833559e+03 2.47565345e+12 6.09612275e+10 1.81731155e+07 2.60311300e+26 402
1.75003667e+08 1.13812955e+01 5.14749947e+03 2.47438456e+12 6.09359704e+10 1.81731155e+07 2.61172697e+26 402
1.75200300e+08 1.13799702e+01 5.14666257e+03 2.47311447e+12 6.09106894e+10 1.81731155e+07 2.62035931e+26 402
1.75396933e+08 1.13786437e+01 5.14582488e+03 2.47184319e+12 6.08853847e+10 1.81731155e+07 2.62901002e+26 402
1.75593567e+08 1.13773159e+01 5.14498640e+03 2.47057072e+12 6.08600563e+10 1.81731155e+07 2.63767914e+26 402
1.75790200e+08 1.13759869e+01 5.14414713e+03 2.46929705e+12 6.08347041e+10 1.81731155e+07 2.64636667e+26 402
1.75986833e+08 1.13746566e+01 5.14330708e+03 2.46802219e+12 6.08093281e+10 1.81731155e+07 2.65507262e+26 402
1.76183467e+08 1.13733251e+01 5.14246625e+03 2.46674615e+12 6.07839285e+10 1.81731155e+07 2.66379702e+26 402
1.76380100e+08 1.13719924e+01 5.14162463e+03 2.46546891e+12 6.07585051e+10 1.81731155e+07 2.67253988e+26 402
1.76576733e+08 1.13706584e+01 5.14078223e+03 2.46419048e+12 6.07330581e+10 1.81731155e+07 2.68130122e+26 402
1.76773367e+08 1.13693231e+01 5.13993904e+03 2.46291086e+12 6.07075874e+10 1.81731155e+07 2.69008106e+26 402
1.76970000e+08 1.13679866e+01 5.13909507e+03 2.46163005e+12 6.06820930e+10 1.81731155e+07 2.69887940e+26 402
1.77166633e+08 1.13666489e+01 5.13825032e+03 2.46034806e+12 6.06565750e+10 1.81731155e+07 2.70769627e+26 402
1.77363267e+08 1.13653100e+01 5.13740478e+03 2.45906488e+12 6.06310334e+10 1.81731155e+07 2.71653168e+26 402
1.77559900e+08 1.13639698e+01 5.13655847e+03 2.45778051e+12 6.06054682e+10 1.81731155e+07 2.72538565e+26 402
1.77756533e+08 1.13626284e+01 5.13571137e+03 2.45649496e+12 6.05798794e+10 1.81731155e+07 2.73425820e+26 402
1.77953167e+08 1.13612857e+01 5.13486349e+03 2.45520822e+12 6.05542670e+10 1.81731155e+07 2.74314933e+26 402
1.78149800e+08 1.13599418e+01 5.13401483e+03 2.45392030e+12 6.05286310e+10 1.81731155e+07 2.75205908e+26 402
1.78346433e+08 1.13585919e+01 5.13316164e+03 2.45263119e+12 6.05029610e+10 1.81731155e+07 2.76098744e+26 402
1.78543067e+08 1.13572357e+01 5.13230369e+03 2.45134091e+12 6.04772564e+10 1.81731155e+07 2.76993444e+26 402
1.78739700e+08 1.13558783e+01 5.13144495e+03 2.45004944e+12 6.04515283e+10 1.81731155e+07 2.77890009e+26 402
1.78936333e+08 1.13545197e+01 5.13058543e+03 2.44875680e+12 6.04257766e+10 1.81731155e+07 2.78788440e+26 402
1.79132967e+08 1.13531598e+01 5.12972512e+03 2.44746297e+12 6.04000015e+10 1.81731155e+07 2.79688739e+26 402
1.79329600e+08 1.13517986e+01 5.12886403e+03 2.44616797e+12 6.03742029e+10 1.81731155e+07 2.80590908e+26 402
1.79526233e+08 1.13504362e+01 5.12800216e+03 2.44487179e+12 6.03483808e+10 1.81731155e+07 2.81494948e+26 402
1.79722867e+08 1.13490726e+01 5.12713950e+03 2.44357443e+12 6.03225353e+10 1.81731155e+07 2.82400860e+26 402
1.79919500e+08 1.13477078e+01 5.12627606e+03 2.44227590e+12 6.02966664e+10 1.81731155e+07 2.83308647e+26 402
1.80116133e+08 1.13463417e+01 5.12541184e+03 2.44097619e+12 6.02707741e+10 1.81731155e+07 2.84218310e+26 402
1.80312767e+08 1.13449744e+01 5.12454684e+03 2.43967531e+12 6.02448584e+10 1.81731155e+07 2.85129850e+26 402
1.80509400e+08 1.13436058e+01 5.12368106e+03 2.43837325e+12 6.02189193e+10 1.81731155e+07 2.86043269e+26 402
1.80706033e+08 1.13422361e+01 5.12281450e+03 2.43707002e+12 6.01929568e+10 1.81731155e+07 2.86958569e+26 402
1.80902667e+08 1.13408650e+01 5.12194717e+03 2.43576562e+12 6.01669710e+10 1.81731155e+07 2.87875751e+26 402
1.81099300e+08 1.13394928e+01 5.12107905e+03 2.43446005e+12 6.01409619e+10 1.81731155e+07 2.88794817e+26 402
1.81295933e+08 1.13381193e+01 5.12021015e+03 2.43315331e+12 6.01149294e+10 1.81731155e+07 2.89715769e+26 402
1.81492567e+08 1.13367446e+01 5.11934048e+03 2.43184540e+12 6.00888736e+10 1.81731155e+07 2.90638607e+26 402
1.81689200e+08 1.13353687e+01 5.11847003e+03 2.43053632e+12 6.00627946e+10 1.81731155e+07 2.91563334e+26 402
1.81885833e+08 1.13339915e+01 5.11759880e+03 2.42922607e+12 6.00366923e+10 1.81731155e+07 2.92489952e+26 402
1.82082467e+08 1.13326131e+01 5.11672679e+03 2.42791465e+12 6.00105667e+10 1.81731155e+07 2.93418461e+26 402
1.82279100e+08 1.13312335e+01 5.11585401e+03 2.42660207e+12 5.99844179e+10 1.81731155e+07 2.94348863e+26 402
1.82475733e+08 1.13298527e+01 5.11498046e+03 2.42528832e+12 5.99582458e+10 1.81731155e+07 2.95281161e+26 402
1.82672367e+08 1.13284704e+01 5.11410599e+03 2.42397341e+12 5.99320502e+10 1.81731155e+07 2.96215354e+26 402
1.82869000e+08 1.13270768e+01 5.11322435e+03 2.42265733e+12 5.99058163e+10 1.81731155e+07 2.97151446e+26 402
1.83065633e+08 1.13256820e+01 5.11234192e+03 2.42134009e+12 5.98795592e+10 1.81731155e+07 2.98089437e+26 402
1.83262267e+08 1.13242860e+01 5.11145872e+03 2.42002169e+12 5.98532789e+10 1.81731155e+07 2.99029328e+26 402
1.83458900e+08 1.13228887e+01 5.11057475e+03 2.41870212e+12 5.98269755e+10 1.81731155e+07 2.99971121e+26 402
1.83655533e+08 1.13214902e+01 5.10968999e+03 2.41738140e+12 5.98006490e+10 1.81731155e+07 3.00914817e+26 402
1.83852167e+08 1.13200905e+01 5.10880446e+03 2.41605952e+12 5.97742993e+10 1.81731155e+07 3.01860418e+26 402
1.84048800e+08 1.13186896e+01 5.10791815e+03 2.41473648e+12 5.97479266e+10 1.81731155e+07 3.02807926e+26 402
1.84245433e+08 1.13172874e+01 5.10703107e+03 2.41341228e+12 5.97215308e+10 1.81731155e+07 3.03757343e+26 402
1.84442067e+08 1.13158840e+01 5.10614321e+03 2.41208693e+12 5.96951119e+10 1.81731155e+07 3.04708668e+26 402
1.84638700e+08 1.13144794e+01 5.10525457e+03 2.41076042e+12 5.96686700e+10 1.81731155e+07 3.05661906e+26 402
1.84835333e+08 1.13130736e+01 5.10436517e+03 2.40943275e+12 5.96422051e+10 1.81731155e+07 3.06617056e+26 402
1.85031967e+08 1.13116665e+01 5.10347499e+03 2.40810393e+12 5.96157171e+10 1.81731155e+07 3.07574120e+26 402
1.85228600e+08 1.13102582e+01 5.10258403e+03 2.40677395e+12 5.95892062e+10 1.81731155e+07 3.08533100e+26 402
1.85425233e+08 1.13088487e+01 5.10169231e+03 2.40544283e+12 5.95626723e+10 1.81731155e+07 3.09493998e+26 402
1.85621867e+08 1.13074380e+01 5.10079981e+03 2.40411055e+12 5.95361154e+10 1.81731155e+07 3.10456815e+26 402
1.85818500e+08 1.13060261e+01 5.09990654e+03 2.40277712e+12 5.95095355e+10 1.81731155e+07 3.11421552e+26 402
1.86015133e+08 1.13046129e+01 5.09901250e+03 2.40144254e+12 5.94829327e+10 1.81731155e+07 3.12388212e+26 402
1.86211767e+08 1.13031985e+01 5.09811769e+03 2.40010680e+12 5.94563070e+10 1.81731155e+07 3.13356795e+26 402
1.86408400e+08 1.13017829e+01 5.09722211e+03 2.39876992e+12 5.94296584e+10 1.81731155e+07 3.14327303e+26 402
1.86605033e+08 1.13003661e+01 5.09632577e+03 2.39743190e+12 5.94029869e+10 1.81731155e+07 3.15299739e+26 402
1.86801667e+08 1.12989481e+01 5.09542865e+03 2.39609272e+12 5.93762926e+10 1.81731155e+07 3.16274102e+26 402
1.86998300e+08 1.12975272e+01 5.09452936e+03 2.39475240e+12 5.93495714e+10 1.81731155e+07 3.17250396e+26 402
1.87194933e+08 1.12960964e+01 5.09362173e+03 2.39341093e+12 5.93228058e+10 1.81731155e+07 3.18228620e+26 402
1.87391567e+08 1.12946643e+01 5.09271332e+03 2.39206832e+12 5.92960175e+10 1.81731155e+07 3.19208777e+26 402
1.87588200e+08 1.12932311e+01 5.09180414e+03 2.39072456e+12 5.92692063e+10 1.81731155e+07 3.20190867e+26 402
1.87784833e+08 1.12917966e+01 5.09089418e+03 2.38937967e+12 5.92423723e+10 1.81731155e+07 3.21174892e+26 402
1.87981467e+08 1.12903609e+01 5.08998345e+03 2.38803363e+12 5.92155156e+10 1.81731155e+07 3.22160854e+26 402
1.88178100e+08 1.12889239e+01 5.08907195e+03 2.38668645e+12 5.91886361e+10 1.81731155e+07 3.23148754e+26 402
1.88374733e+08 1.12874858e+01 5.08815968e+03 2.38533813e+12 5.91617339e+10 1.81731155e+07 3.24138594e+26 402
1.88571367e+08 1.12860465e+01 5.08724664e+03 2.38398867e+12 5.91348089e+10 1.81731155e+07 3.25130375e+26 402
1.88768000e+08 1.12846059e+01 5.08633283e+03 2.38263807e+12 5.91078612e+10 1.81731155e+07 3.26124098e+26 402
1.88964633e+08 1.12831641e+01 5.08541824e+03 2.38128634e+12 5.90808909e+10 1.81731155e+07 3.27119766e+26 402
1.89161267e+08 1.12817211e+01 5.08450289e+03 2.37993347e+12 5.90538978e+10 1.81731155e+07 3.28117380e+26 402
1.89357900e+08 1.12802769e+01 5.08358677e+03 2.37857946e+12 5.90268821e+10 1.81731155e+07 3.29116940e+26 402
1.89554533e+08 1.12788315e+01 5.08266989e+03 2.37722432e+12 5.89998437e+10 1.81731155e+07 3.30118450e+26 402
1.89751167e+08 1.12773849e+01 5.08175223e+03 2.37586805e+12 5.89727828e+10 1.81731155e+07 3.31121910e+26 402
1.89947800e+08 1.12759370e+01 5.08083381e+03 2.37451064e+12 5.89456992e+10 1.81731155e+07 3.32127322e+26 402
1.90144433e+08 1.12744880e+01 5.07991462e+03 2.37315209e+12 5.89185930e+10 1.81731155e+07 3.33134687e+26 402
1.90341067e+08 1.12730377e+01 5.07899467e+03 2.37179242e+12 5.88914642e+10 1.81731155e+07 3.34144006e+26 402
1.90537700e+08 1.12715863e+01 5.07807395e+03 2.37043162e+12 5.88643128e+10 1.81731155e+07 3.35155283e+26 402
1.90734333e+08 1.12701336e+01 5.07715247e+03 2.36906968e+12 5.88371389e+10 1.81731155e+07 3.36168517e+26 402
1.90930967e+08 1.12686798e+01 5.07623022e+03 2.36770662e+12 5.88099425e+10 1.81731155e+07 3.37183710e+26 402
1.91127600e+08 1.12672247e+01 5.07530721e+03 2.36634242e+12 5.87827235e+10 1.81731155e+07 3.38200865e+26 402
1.91324233e+08 1.12657591e+01 5.07437820e+03 2.36497710e+12 5.87554717e+10 1.81731155e+07 3.39219981e+26 402
1.91520867e+08 1.12642906e+01 5.07344747e+03 2.36361066e+12 5.87281955e+10 1.81731155e+07 3.40241061e+26 402
1.91717500e+08 1.12628209e+01 5.07251597e+03 2.36224309e+12 5.87008968e+10 1.81731155e+07 3.41264105e+26 402
1.91914133e+08 1.12613500e+01 5.07158370e+03 2.36087439e+12 5.86735757e+10 1.81731155e+07 3.42289115e+26 402
1.92110767e+08 1.12598779e+01 5.07065068e+03 2.35950457e+12 5.86462322e+10 1.81731155e+07 3.43316093e+26 402
1.92307400e+08 1.12584045e+01 5.06971688e+03 2.35813363e+12 5.86188663e+10 1.81731155e+07 3.44345039e+26 402
1.92504033e+08 1.12569300e+01 5.06878233e+03 2.35676157e+12 5.85914780e+10 1.81731155e+07 3.45375955e+26 402
1.92700667e+08 1.12554543e+01 5.06784700e+03 2.35538838e+12 5.85640673e+10 1.81731155e+07 3.46408844e+26 402
1.92897300e+08 1.12539773e+01 5.06691092e+03 2.35401408e+12 5.85366343e+10 1.81731155e+07 3.47443706e+26 402
1.93093933e+08 1.12524992e+01 5.06597408e+03 2.35263866e+12 5.85091789e+10 1.81731155e+07 3.48480542e+26 402
1.93290567e+08 1.12510199e+01 5.06503647e+03 2.35126212e+12 5.84817012e+10 1.81731155e+07 3.49519355e+26 402
1.93487200e+08 1.12495393e+01 5.06409810e+03 2.34988446e+12 5.84542012e+10 1.81731155e+07 3.50560146e+26 402
1.93683833e+08 1.12480576e+01 5.06315897e+03 2.34850568e+12 5.84266789e+10 1.81731155e+07 3.51602915e+26 402
1.93880467e+08 1.12465746e+01 5.06221908e+03 2.34712579e+12 5.83991343e+10 1.81731155e+07 3.52647666e+26 402
1.94077100e+08 1.12450905e+01 5.06127843e+03 2.34574478e+12 5.83715675e+10 1.81731155e+07 3.53694399e+26 402
1.94273733e+08 1.12436051e+01 5.06033702e+03 2.34436266e+12 5.83439784e+10 1.81731155e+07 3.54743116e+26 402
1.94470367e+08 1.12421186e+01 5.05939486e+03 2.34297943e+12 5.83163671e+10 1.81731155e+07 3.55793817e+26 402
1.94667000e+08 1.12406309e+01 5.05845193e+03 2.34159508e+12 5.82887336e+10 1.81731155e+07 3.56846506e+26 402
1.94863633e+08 1.12391420e+01 5.05750825e+03 2.34020962e+12 5.82610779e+10 1.81731155e+07 3.57901182e+26 402
1.95060267e+08 1.12376518e+01 5.05656381e+03 2.33882306e+12 5.82334000e+10 1.81731155e+07 3.58957848e+26 402
1.95256900e+08 1.12361599e+01 5.05561800e+03 2.33743538e+12 5.82056982e+10 1.81731155e+07 3.60016506e+26 402
1.95453533e+08 1.12346564e+01 5.05466171e+03 2.33604659e+12 5.81779462e+10 1.81731155e+07 3.61077155e+26 402
1.95650167e+08 1.12331518e+01 5.05370465e+03 2.33465669e+12 5.81501721e+10 1.81731155e+07 3.62139798e+26 402
1.95846800e+08 1.12316460e+01 5.05274684e+03 2.33326569e+12 5.81223759e+10 1.81731155e+07 3.63204435e+26 402
1.96043433e+08 1.12301390e+01 5.05178826e+03 2.33187358e+12 5.80945576e+10 1.81731155e+07 3.64271068e+26 402
1.96240067e+08 1.12286307e+01 5.05082892e+03 2.33048037e+12 5.80667173e+10 1.81731155e+07 3.65339698e+26 402
1.96436700e+08 1.12271213e+01 5.04986883e+03 2.32908605e+12 5.80388548e+10 1.81731155e+07 3.66410328e+26 402
1.96633333e+08 1.12256107e+01 5.04890797e+03 2.32769063e+12 5.80109704e+10 1.81731155e+07 3.67482957e+26 402
1.96829967e+08 1.12240989e+01 5.04794635e+03 2.32629411e+12 5.79830639e+10 1.81731155e+07 3.68557588e+26 402
1.97026600e+08 1.12225859e+01 5.04698398e+03 2.32489649e+12 5.79551354e+10 1.81731155e+07 3.69634222e+26 402
1.97223233e+08 1.12210718e+01 5.04602085e+03 2.32349776e+12 5.79271849e+10 1.81731155e+07 3.70712861e+26 402
1.97419867e+08 1.12195564e+01 5.04505696e+03 2.32209794e+12 5.78992124e+10 1.81731155e+07 3.71793506e+26 402
1.97616500e+08 1.12180398e+01 5.04409231e+03 2.32069702e+12 5.78712180e+10 1.81731155e+07 3.72876159e+26 402
1.97813133e+08 1.12165221e+01 5.04312691e+03 2.31929500e+12 5.78432016e+10 1.81731155e+07 3.73960820e+26 402
1.98009767e+08 1.12150031e+01 5.04216075e+03 2.31789188e+12 5.78151633e+10 1.81731155e+07 3.75047492e+26 402
1.98206400e+08 1.12134830e+01 5.04119384e+03 2.31648767e+12 5.77871031e+10 1.81731155e+07 3.76136176e+26 402
1.98403033e+08 1.12119617e+01 5.04022617e+03 2.31508236e+12 5.77590210e+10 1.81731155e+07 3.77226873e+26 402
1.98599667e+08 1.12104392e+01 5.03925775e+03 2.31367595e+12 5.77309170e+10 1.81731155e+07 3.78319585e+26 402
1.98796300e+08 1.12089155e+01 5.03828858e+03 2.31226845e+12 5.77027912e+10 1.81731155e+07 3.79414313e+26 402
1.98992933e+08 1.12073906e+01 5.03731865e+03 2.31085986e+12 5.76746435e+10 1.81731155e+07 3.80511059e+26 402
1.99189567e+08 1.12058646e+01 5.03634797e+03 2.30945018e+12 5.76464740e+10 1.81731155e+07 3.81609823e+26 402
1.99386200e+08 1.12043284e+01 5.03537218e+03 2.30803940e+12 5.76182763e+10 1.81731155e+07 3.82710608e+26 402
1.99582833e+08 1.12027882e+01 5.03439427e+03 2.30662754e+12 5.75900547e+10 1.81731155e+07 3.83813415e+26 402
1.99779467e+08 1.12012469e+01 5.03341560e+03 2.30521459e+12 5.75618114e+10 1.81731155e+07 3.84918243e+26 402
1.99976100e+08 1.11997043e+01 5.03243618e+03 2.30380055e+12 5.75335464e+10 1.81731155e+07 3.86025095e+26 402
2.00172733e+08 1.11981606e+01 5.03145601e+03 2.30238542e+12 5.75052596e+10 1.81731155e+07 3.87133972e+26 402
2.00369367e+08 1.11966157e+01 5.03047509e+03 2.30096921e+12 5.74769511e+10 1.81731155e+07 3.88244876e+26 402
2.00566000e+08 1.11950696e+01 5.02949341e+03 2.29955191e+12 5.74486210e+10 1.81731155e+07 3.89357807e+26 402
2.00762633e+08 1.11935223e+01 5.02851099e+03 2.29813353e+12 5.74202692e+10 1.81731155e+07 3.90472768e+26 402
2.00959267e+08 1.11919738e+01 5.02752781e+03 2.29671407e+12 5.73918957e+10 1.81731155e+07 3.91589759e+26 402
2.01155900e+08 1.11904242e+01 5.02654388e+03 2.29529352e+12 5.73635006e+10 1.81731155e+07 3.92708783e+26 402
2.01352533e+08 1.11888734e+01 5.02555921e+03 2.29387189e+12 5.73350839e+10 1.81731155e+07 3.93829840e+26 402
2.01549167e+08 1.11873214e+01 5.02457379e+03 2.29244918e+12 5.73066456e+10 1.81731155e+07 3.94952932e+26 402
2.01745800e+08 1.11857682e+01 5.02358762e+03 2.29102540e+12 5.72781857e+10 1.81731155e+07 3.96078061e+26 402
2.01942433e+08 1.11842138e+01 5.02260070e+03 2.28960053e+12 5.72497042e+10 1.81731155e+07 3.97205227e+26 402
2.02139067e+08 1.11826583e+01 5.02161303e+03 2.28817458e+12 5.72212012e+10 1.81731155e+07 3.98334432e+26 402
2.02335700e+08 1.11811016e+01 5.02062462e+03 2.28674756e+12 5.71926767e+10 1.81731155e+07 3.99465678e+26 402
2.02532333e+08 1.11795437e+01 5.01963546e+03 2.28531946e+12 5.71641306e+10 1.81731155e+07 4.00598967e+26 402
2.02728967e+08 1.11779847e+01 5.01864556e+03 2.28389029e+12 5.71355630e+10 1.81731155e+07 4.01734298e+26 402
2.02925600e+08 1.11764244e+01 5.01765492e+03 2.28246004e+12 5.71069740e+10 1.81731155e+07 4.02871674e+26 402
2.03122233e+08 1.11748630e+01 5.01666352e+03 2.28102871e+12 5.70783635e+10 1.81731155e+07 4.04011097e+26 402
2.03318867e+08 1.11732898e+01 5.01566092e+03 2.27959632e+12 5.70497017e+10 1.81731155e+07 4.05152567e+26 402
2.03515500e+08 1.11717145e+01 5.01465675e+03 2.27816285e+12 5.70210161e+10 1.81731155e+07 4.06296085e+26 402
2.03712133e+08 1.11701381e+01 5.01365184e+03 2.27672831e+12 5.69923092e+10 1.81731155e+07 4.07441653e+26 402
2.03908767e+08 1.11685605e+01 5.01264617e+03 2.27529271e+12 5.69635808e+10 1.81731155e+07 4.08589271e+26 402
2.04105400e+08 1.11669817e+01 5.01163975e+03 2.27385604e+12 5.69348311e+10 1.81731155e+07 4.09738941e+26 402
2.04302033e+08 1.11654018e+01 5.01063259e+03 2.27241829e+12 5.69060600e+10 1.81731155e+07 4.10890664e+26 402
2.04498667e+08 1.11638206e+01 5.00962468e+03 2.27097949e+12 5.68772676e+10 1.81731155e+07 4.12044442e+26 402
2.04695300e+08 1.11622383e+01 5.00861602e+03 2.26953961e+12 5.68484539e+10 1.81731155e+07 4.13200277e+26 402
2.04891933e+08 1.11606549e+01 5.00760662e+03 2.26809868e+12 5.68196188e+10 1.81731155e+07 4.14358169e+26 402
2.05088567e+08 1.11590702e+01 5.00659647e+03 2.26665668e+12 5.67907625e+10 1.81731155e+07 4.15518119e+26 402
2.05285200e+08 1.11574844e+01 5.00558558e+03 2.26521361e+12 5.67618849e+10 1.81731155e+07 4.16680131e+26 402
2.05481833e+08 1.11558975e+01 5.00457395e+03 2.26376948e+12 5.67329860e+10 1.81731155e+07 4.17844203e+26 402
2.05678467e+08 1.11543093e+01 5.00356157e+03 2.26232430e+12 5.67040659e+10 1.81731155e+07 4.19010339e+26 402
2.05875100e+08 1.11527200e+01 5.00254844e+03 2.26087805e+12 5.66751246e+10 1.81731155e+07 4.20178540e+26 402
2.06071733e+08 1.11511296e+01 5.00153458e+03 2.25943074e+12 5.66461621e+10 1.81731155e+07 4.21348806e+26 402
2.06268367e+08 1.11495379e+01 5.00051997e+03 2.25798238e+12 5.66171784e+10 1.81731155e+07 4.22521139e+26 402
2.06465000e+08 1.11479452e+01 4.99950463e+03 2.25653295e+12 5.65881735e+10 1.81731155e+07 4.23695541e+26 402
2.06661633e+08 1.11463512e+01 4.99848854e+03 2.25508247e+12 5.65591475e+10 1.81731155e+07 4.24872013e+26 402
2.06858267e+08 1.11447561e+01 4.99747171e+03 2.25363093e+12 5.65301003e+10 1.81731155e+07 4.26050556e+26 402
2.07054900e+08 1.11431533e+01 4.99645088e+03 2.25217834e+12 5.65010274e+10 1.81731155e+07 4.27231172e+26 402
2.07251533e+08 1.11415435e+01 4.99542636e+03 2.25072470e+12 5.64719293e+10 1.81731155e+07 4.28413861e+26 402
2.07448167e+08 1.11399325e+01 4.99440110e+03 2.24927000e+12 5.64428102e+10 1.81731155e+07 4.29598624e+26 402
2.07644800e+08 1.11383203e+01 4.99337509e+03 2.24781425e+12 5.64136700e+10 1.81731155e+07 4.30785463e+26 402
2.07841433e+08 1.11367070e+01 4.99234835e+03 2.24635745e+12 5.63845088e+10 1.81731155e+07 4.31974378e+26 402
2.08038067e+08 1.11350925e+01 4.99132087e+03 2.24489961e+12 5.63553266e+10 1.81731155e+07 4.33165372e+26 402
2.08234700e+08 1.11334768e+01 4.99029265e+03 2.24344071e+12 5.63261234e+10 1.81731155e+07 4.34358445e+26 402
2.08431333e+08 1.11318600e+01 4.98926369e+03 2.24198077e+12 5.62968992e+10 1.81731155e+07 4.35553599e+26 402
