#RRR|P25fit|P50fit|P75fit|P25model|P50model|P75model
1.755635061e+05|3.631219499e+10|3.681407824e+10|3.726375592e+10|0.000000|0.000000|0.000000
2.664896776e+05|3.600213248e+10|3.652037955e+10|3.700704683e+10|0.000000|0.000000|0.000000
3.174019089e+05|3.576931699e+10|3.629674400e+10|3.680741551e+10|0.000000|0.000000|0.000000
3.549588054e+05|3.557069866e+10|3.610524188e+10|3.663517097e+10|0.000000|0.000000|0.000000
3.866082081e+05|3.538578655e+10|3.592668503e+10|3.647386409e+10|0.000000|0.000000|0.000000
4.129332396e+05|3.521987218e+10|3.576637273e+10|3.632860523e+10|0.000000|0.000000|0.000000
4.369795548e+05|3.505878659e+10|3.561069651e+10|3.618723154e+10|0.000000|0.000000|0.000000
4.585989135e+05|3.490624759e+10|3.546328653e+10|3.605312295e+10|0.000000|0.000000|0.000000
4.776676022e+05|3.476568805e+10|3.532747754e+10|3.592938703e+10|0.000000|0.000000|0.000000
4.964445125e+05|3.462180556e+10|3.518849456e+10|3.580259802e+10|0.000000|0.000000|0.000000
5.130512961e+05|3.449005533e+10|3.506127070e+10|3.568640583e+10|0.000000|0.000000|0.000000
5.287051985e+05|3.436202436e+10|3.493767976e+10|3.557342072e+10|0.000000|0.000000|0.000000
5.446252011e+05|3.422801782e+10|3.480836774e+10|3.545509571e+10|0.000000|0.000000|0.000000
5.578217687e+05|3.411404863e+10|3.469843107e+10|3.535441601e+10|0.000000|0.000000|0.000000
5.711892840e+05|3.399595016e+10|3.458455121e+10|3.525004738e+10|0.000000|0.000000|0.000000
5.852342859e+05|3.386900597e+10|3.446218788e+10|3.513781880e+10|0.000000|0.000000|0.000000
5.980284545e+05|3.375083072e+10|3.434832062e+10|3.503330594e+10|0.000000|0.000000|0.000000
6.109155525e+05|3.362936642e+10|3.423132814e+10|3.492584971e+10|0.000000|0.000000|0.000000
6.243189511e+05|3.350046277e+10|3.410721886e+10|3.481177566e+10|0.000000|0.000000|0.000000
6.357546597e+05|3.338842060e+10|3.399938438e+10|3.471259390e+10|0.000000|0.000000|0.000000
6.478627868e+05|3.326773256e+10|3.388327039e+10|3.460572887e+10|0.000000|0.000000|0.000000
6.600537900e+05|3.314409219e+10|3.376436025e+10|3.449621806e+10|0.000000|0.000000|0.000000
6.699058892e+05|3.304262266e+10|3.366680573e+10|3.440632065e+10|0.000000|0.000000|0.000000
6.824302460e+05|3.291164176e+10|3.354092168e+10|3.429024574e+10|0.000000|0.000000|0.000000
6.943501970e+05|3.278492573e+10|3.341918201e+10|3.417791595e+10|0.000000|0.000000|0.000000
