#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.784483292e+05|1.072220833e+07|1.077147900e+07|1.081049654e+07|1.076499644e+07|1.568682904e+04|1.573276150e+04|1.576895716e+04|1.572650850e+04|2.331420944e+11|2.347892320e+11|2.360970307e+11|2.345761135e+11|9.925607666e+03|9.945743164e+03|9.961640137e+03|9.943027344e+03|2.595906909e+03
4.233036048e+05|1.066131333e+07|1.070000958e+07|1.075716847e+07|1.070671056e+07|1.562983405e+04|1.566610567e+04|1.571943394e+04|1.567212893e+04|2.311097690e+11|2.324001403e+11|2.343106605e+11|2.326279722e+11|9.900634033e+03|9.916517090e+03|9.939898193e+03|9.919183594e+03|2.595906909e+03
5.027163023e+05|1.062325944e+07|1.068251282e+07|1.071830015e+07|1.067125345e+07|1.559409785e+04|1.564972239e+04|1.568318173e+04|1.563895019e+04|2.298414659e+11|2.318163801e+11|2.330114647e+11|2.314444817e+11|9.884987061e+03|9.909338379e+03|9.924006104e+03|9.904646484e+03|2.595906909e+03
5.635796713e+05|1.057564368e+07|1.063634921e+07|1.067550875e+07|1.062792695e+07|1.554916875e+04|1.560639560e+04|1.564315309e+04|1.559822482e+04|2.282584960e+11|2.302777204e+11|2.315829231e+11|2.300013260e+11|9.865345703e+03|9.890372559e+03|9.906466064e+03|9.886824219e+03|2.595906909e+03
6.129547758e+05|1.055414812e+07|1.061056882e+07|1.064062059e+07|1.059390555e+07|1.552885582e+04|1.558214096e+04|1.561040732e+04|1.556611616e+04|2.275441004e+11|2.294192750e+11|2.304200803e+11|2.288701881e+11|9.856461182e+03|9.879753906e+03|9.892130859e+03|9.872785156e+03|2.595906909e+03
6.559632384e+05|1.050981886e+07|1.057517678e+07|1.061019741e+07|1.055966162e+07|1.548679794e+04|1.554872766e+04|1.558179051e+04|1.553376315e+04|2.260740467e+11|2.282429783e+11|2.294069305e+11|2.277322527e+11|9.838106689e+03|9.865149902e+03|9.879601562e+03|9.858643555e+03|2.595906909e+03
6.937149113e+05|1.047812556e+07|1.053970170e+07|1.059492327e+07|1.053384029e+07|1.545666617e+04|1.551517902e+04|1.556737508e+04|1.550926850e+04|2.250237249e+11|2.270644262e+11|2.288992663e+11|2.268757935e+11|9.824951660e+03|9.850487793e+03|9.873302734e+03|9.847948242e+03|2.595906909e+03
7.273127648e+05|1.044917974e+07|1.051445735e+07|1.055984491e+07|1.050436035e+07|1.542904364e+04|1.549120532e+04|1.553424063e+04|1.548129442e+04|2.240664185e+11|2.262277704e+11|2.277334215e+11|2.258981122e+11|9.812910156e+03|9.840030273e+03|9.858817871e+03|9.835733398e+03|2.595906909e+03
7.586478337e+05|1.042018571e+07|1.049567672e+07|1.054723887e+07|1.047831807e+07|1.540132060e+04|1.547335673e+04|1.552232353e+04|1.545650440e+04|2.231082560e+11|2.256053677e+11|2.273144816e+11|2.250357036e+11|9.800831543e+03|9.832235840e+03|9.853608154e+03|9.824918945e+03|2.595906909e+03
7.888997894e+05|1.038917044e+07|1.043861517e+07|1.049946209e+07|1.043786596e+07|1.537160838e+04|1.541894541e+04|1.547695506e+04|1.541794246e+04|2.220840213e+11|2.237172788e+11|2.257308182e+11|2.236969712e+11|9.787879639e+03|9.808510742e+03|9.833811523e+03|9.808100586e+03|2.595906909e+03
8.158345105e+05|1.037777088e+07|1.042258393e+07|1.047619107e+07|1.042580468e+07|1.536064896e+04|1.540361485e+04|1.545482612e+04|1.540640520e+04|2.217083707e+11|2.231875094e+11|2.249596184e+11|2.232984659e+11|9.783120361e+03|9.801832031e+03|9.824146973e+03|9.803074219e+03|2.595906909e+03
8.440678132e+05|1.034284710e+07|1.039684448e+07|1.046248342e+07|1.039162336e+07|1.532704722e+04|1.537898180e+04|1.544175498e+04|1.537360733e+04|2.205575417e+11|2.223369705e+11|2.245060696e+11|2.221706453e+11|9.768493408e+03|9.791089355e+03|9.818448975e+03|9.788793945e+03|2.595906909e+03
8.696056612e+05|1.030479236e+07|1.036567086e+07|1.041381650e+07|1.036045785e+07|1.529032129e+04|1.534901149e+04|1.539522690e+04|1.534370814e+04|2.193052820e+11|2.213096321e+11|2.228977745e+11|2.211422809e+11|9.752529785e+03|9.778056152e+03|9.798169678e+03|9.775774414e+03|2.595906909e+03
8.965198603e+05|1.028398040e+07|1.037008342e+07|1.041555207e+07|1.035075062e+07|1.527017710e+04|1.535325593e+04|1.539688773e+04|1.533422973e+04|2.186214227e+11|2.214550436e+11|2.229551288e+11|2.208245328e+11|9.743774170e+03|9.779901367e+03|9.798898193e+03|9.771665039e+03|2.595906909e+03
9.197448003e+05|1.025708959e+07|1.031579853e+07|1.037559061e+07|1.031134678e+07|1.524412808e+04|1.530096860e+04|1.535855239e+04|1.529624578e+04|2.177378610e+11|2.196669352e+11|2.216365243e+11|2.195271968e+11|9.732457764e+03|9.757151367e+03|9.782203125e+03|9.755145508e+03|2.595906909e+03
9.446321334e+05|1.022984534e+07|1.028884666e+07|1.035431386e+07|1.028927534e+07|1.521763809e+04|1.527488846e+04|1.533808430e+04|1.527497772e+04|2.168445547e+11|2.187813193e+11|2.209353945e+11|2.188003868e+11|9.720961182e+03|9.745821777e+03|9.773297363e+03|9.745894531e+03|2.595906909e+03
9.689594290e+05|1.023226048e+07|1.027306890e+07|1.032372862e+07|1.027421666e+07|1.521998971e+04|1.525961003e+04|1.530863569e+04|1.526046053e+04|2.169236846e+11|2.182629007e+11|2.199275722e+11|2.183045977e+11|9.721985107e+03|9.739185547e+03|9.760482666e+03|9.739581055e+03|2.595906909e+03
9.913764029e+05|1.019953109e+07|1.024689128e+07|1.029977495e+07|1.024731694e+07|1.518810591e+04|1.523423112e+04|1.528546613e+04|1.523434333e+04|2.158513305e+11|2.174030721e+11|2.191404167e+11|2.174218371e+11|9.708151855e+03|9.728157715e+03|9.750419678e+03|9.728242188e+03|2.595906909e+03
1.016325054e+06|1.013953964e+07|1.022114907e+07|1.028187666e+07|1.021297749e+07|1.512943165e+04|1.520916927e+04|1.526814008e+04|1.520077720e+04|2.138892965e+11|2.165596240e+11|2.185523009e+11|2.162984540e+11|9.682724365e+03|9.717290039e+03|9.742892578e+03|9.713694336e+03|2.595906909e+03
1.037163924e+06|1.011116934e+07|1.017282005e+07|1.025730992e+07|1.017781614e+07|1.510160390e+04|1.516204184e+04|1.524434160e+04|1.516648730e+04|2.129624451e+11|2.149766036e+11|2.177451000e+11|2.151468905e+11|9.670669434e+03|9.696845703e+03|9.732548828e+03|9.698822266e+03|2.595906909e+03
1.056181782e+06|1.008071987e+07|1.015532712e+07|1.024102666e+07|1.015710831e+07|1.507161546e+04|1.514490596e+04|1.522852340e+04|1.514618598e+04|2.119699124e+11|2.144050876e+11|2.172109088e+11|2.144703304e+11|9.657698975e+03|9.689429688e+03|9.725679443e+03|9.690030273e+03|2.595906909e+03
