#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.555762056e+05|6.529667734e+06|6.538865944e+06|6.548178947e+06|6.539551978e+06|8.849000123e+03|8.855947654e+03|8.862977475e+03|8.856460197e+03|1.763685102e+11|1.767476068e+11|1.771314516e+11|1.767759185e+11|9.989878418e+03|9.995049316e+03|1.000028613e+04|9.995433594e+03|2.246761998e+03
3.881922151e+05|6.502906478e+06|6.510040581e+06|6.517289862e+06|6.510564773e+06|8.828758286e+03|8.834160983e+03|8.839644120e+03|8.834546310e+03|1.752657658e+11|1.755596826e+11|1.758584213e+11|1.755814251e+11|9.974785156e+03|9.978816406e+03|9.982906250e+03|9.979103516e+03|2.246761998e+03
4.608088935e+05|6.477732842e+06|6.489346085e+06|6.499163739e+06|6.488567669e+06|8.809606689e+03|8.818445876e+03|8.825912948e+03|8.817843063e+03|1.742299233e+11|1.747077806e+11|1.751117655e+11|1.746758468e+11|9.960540039e+03|9.967114746e+03|9.972669189e+03|9.966667969e+03|2.246761998e+03
5.180105635e+05|6.458665885e+06|6.469646468e+06|6.480180407e+06|6.469486203e+06|8.795079127e+03|8.803447795e+03|8.811470188e+03|8.803318848e+03|1.734454622e+11|1.738972278e+11|1.743306293e+11|1.738906826e+11|9.949719971e+03|9.955951660e+03|9.961922363e+03|9.955856445e+03|2.246761998e+03
5.618698975e+05|6.439207703e+06|6.446807454e+06|6.461670516e+06|6.449825543e+06|8.780199776e+03|8.786024456e+03|8.797369680e+03|8.788307965e+03|1.726456054e+11|1.729578027e+11|1.735690772e+11|1.730821976e+11|9.938655762e+03|9.942985352e+03|9.951425293e+03|9.944686523e+03|2.246761998e+03
6.010096695e+05|6.422516462e+06|6.432223513e+06|6.443293642e+06|6.433065241e+06|8.767396527e+03|8.774844227e+03|8.783331737e+03|8.775474848e+03|1.719599629e+11|1.723586816e+11|1.728134572e+11|1.723934256e+11|9.929134521e+03|9.934671387e+03|9.940982422e+03|9.935143555e+03|2.246761998e+03
6.380669102e+05|6.404118351e+06|6.415666411e+06|6.427197929e+06|6.415961222e+06|8.753267114e+03|8.762137887e+03|8.770988981e+03|8.762351055e+03|1.712042904e+11|1.716786131e+11|1.721522553e+11|1.716908346e+11|9.918626953e+03|9.925227539e+03|9.931808105e+03|9.925386719e+03|2.246761998e+03
6.661127300e+05|6.385705268e+06|6.400441752e+06|6.413834892e+06|6.400893631e+06|8.739074794e+03|8.750441423e+03|8.760731451e+03|8.750758013e+03|1.704486957e+11|1.710532961e+11|1.716033857e+11|1.710722540e+11|9.908086670e+03|9.916530762e+03|9.924180908e+03|9.916771484e+03|2.246761998e+03
6.954153216e+05|6.369702331e+06|6.383464910e+06|6.395425476e+06|6.382982325e+06|8.726702719e+03|8.737343558e+03|8.746582733e+03|8.736950557e+03|1.697924506e+11|1.703568109e+11|1.708473432e+11|1.703372437e+11|9.898903320e+03|9.906802734e+03|9.913660889e+03|9.906511719e+03|2.246761998e+03
7.231709048e+05|6.352579749e+06|6.366128754e+06|6.377789295e+06|6.367621359e+06|8.713450036e+03|8.723938094e+03|8.732956540e+03|8.725074051e+03|1.690903410e+11|1.696459188e+11|1.701240596e+11|1.697072967e+11|9.889055908e+03|9.896852051e+03|9.903543213e+03|9.897691406e+03|2.246761998e+03
7.474357294e+05|6.340579593e+06|6.355215093e+06|6.369554415e+06|6.355654368e+06|8.704146431e+03|8.715490774e+03|8.726588301e+03|8.715807476e+03|1.685984785e+11|1.691984061e+11|1.697863855e+11|1.692166736e+11|9.882149902e+03|9.890574707e+03|9.898813965e+03|9.890811523e+03|2.246761998e+03
7.700764696e+05|6.328058439e+06|6.342299125e+06|6.356379415e+06|6.345195430e+06|8.694395810e+03|8.705484844e+03|8.716392277e+03|8.707689376e+03|1.680858239e+11|1.686688814e+11|1.692461484e+11|1.687881124e+11|9.874922119e+03|9.883138672e+03|9.891242920e+03|9.884785156e+03|2.246761998e+03
7.911457529e+05|6.310223275e+06|6.325531916e+06|6.337913336e+06|6.326316721e+06|8.680492555e+03|8.692427314e+03|8.702070838e+03|8.693009348e+03|1.673557142e+11|1.679823959e+11|1.684893123e+11|1.680148464e+11|9.864609619e+03|9.873461914e+03|9.880611816e+03|9.873893555e+03|2.246761998e+03
8.129252761e+05|6.299851451e+06|6.314427217e+06|6.330614504e+06|6.315932198e+06|8.672399458e+03|8.683771235e+03|8.696386980e+03|8.684918996e+03|1.669311505e+11|1.675278124e+11|1.681904609e+11|1.675896583e+11|9.858603760e+03|9.867038574e+03|9.876396240e+03|9.867891602e+03|2.246761998e+03
8.338884931e+05|6.291895312e+06|6.302936057e+06|6.317494553e+06|6.308032247e+06|8.666187405e+03|8.674806961e+03|8.686162863e+03|8.678757233e+03|1.666055239e+11|1.670574063e+11|1.676533778e+11|1.672662833e+11|9.853991699e+03|9.860386230e+03|9.868817871e+03|9.863320312e+03|2.246761998e+03
8.532785248e+05|6.277320879e+06|6.290144856e+06|6.310804501e+06|6.292531911e+06|8.654758425e+03|8.664820214e+03|8.680945914e+03|8.666631350e+03|1.660096619e+11|1.665338796e+11|1.673795084e+11|1.666321997e+11|9.845525391e+03|9.852976562e+03|9.864943115e+03|9.854331055e+03|2.246761998e+03
8.730295657e+05|6.263488929e+06|6.271280256e+06|6.284527161e+06|6.276977214e+06|8.643892845e+03|8.650014533e+03|8.660415184e+03|8.654445296e+03|1.654443809e+11|1.657627945e+11|1.663042063e+11|1.659961114e+11|9.837479736e+03|9.842014160e+03|9.849710938e+03|9.845299805e+03|2.246761998e+03
8.908549300e+05|6.253840792e+06|6.269941377e+06|6.284187662e+06|6.271793903e+06|8.636307709e+03|8.648962802e+03|8.660148750e+03|8.650377779e+03|1.650500837e+11|1.657080788e+11|1.662903287e+11|1.657842059e+11|9.831860107e+03|9.841234863e+03|9.849516357e+03|9.842284180e+03|2.246761998e+03
9.085015406e+05|6.236482124e+06|6.247513391e+06|6.265454990e+06|6.250165371e+06|8.622647573e+03|8.631330520e+03|8.645437900e+03|8.633381775e+03|1.643408003e+11|1.647915365e+11|1.655247309e+11|1.649002728e+11|9.821736328e+03|9.828170898e+03|9.838623535e+03|9.829691406e+03|2.246761998e+03
9.286875074e+05|6.223864102e+06|6.240999733e+06|6.254078235e+06|6.244283312e+06|8.612664941e+03|8.626204552e+03|8.636494394e+03|8.628742955e+03|1.638259288e+11|1.645253889e+11|1.650597866e+11|1.646600643e+11|9.814352051e+03|9.824367188e+03|9.831994141e+03|9.826256836e+03|2.246761998e+03
9.481908085e+05|6.208843277e+06|6.225311034e+06|6.245926587e+06|6.227060322e+06|8.600769626e+03|8.613810143e+03|8.630081962e+03|8.615138469e+03|1.632130782e+11|1.638849640e+11|1.647267007e+11|1.639569690e+11|9.805551025e+03|9.815198242e+03|9.827246582e+03|9.816186523e+03|2.246761998e+03
9.655924082e+05|6.202395839e+06|6.216395055e+06|6.236193689e+06|6.222144061e+06|8.595659981e+03|8.606751580e+03|8.622419707e+03|8.611228068e+03|1.629500385e+11|1.635211995e+11|1.643290260e+11|1.637565662e+11|9.801765869e+03|9.809973633e+03|9.821565918e+03|9.813293945e+03|2.246761998e+03
9.804779251e+05|6.190979831e+06|6.206638959e+06|6.232946867e+06|6.213516839e+06|8.586607131e+03|8.599022928e+03|8.619851816e+03|8.604399018e+03|1.624843627e+11|1.631231488e+11|1.641965249e+11|1.634045176e+11|9.795062012e+03|9.804259766e+03|9.819665039e+03|9.808237305e+03|2.246761998e+03
9.965436847e+05|6.173584685e+06|6.184852757e+06|6.205925563e+06|6.191265870e+06|8.572762271e+03|8.581745440e+03|8.598457595e+03|8.586780142e+03|1.617753766e+11|1.622344167e+11|1.630940448e+11|1.624966141e+11|9.784828613e+03|9.791464355e+03|9.803840332e+03|9.795199219e+03|2.246761998e+03
1.013450564e+06|6.166642297e+06|6.183820641e+06|6.199246298e+06|6.182692359e+06|8.567222456e+03|8.580925420e+03|8.593163114e+03|8.579959278e+03|1.614926036e+11|1.621923243e+11|1.628215668e+11|1.621471473e+11|9.780734619e+03|9.790857910e+03|9.799918945e+03|9.790155273e+03|2.246761998e+03
1.030840993e+06|6.149476230e+06|6.167998514e+06|6.187172695e+06|6.171971770e+06|8.553513038e+03|8.568304885e+03|8.583586448e+03|8.571399719e+03|1.607934387e+11|1.615478454e+11|1.623290563e+11|1.617104821e+11|9.770598633e+03|9.781530273e+03|9.792830566e+03|9.783827148e+03|2.246761998e+03
1.048966842e+06|6.134351490e+06|6.155609929e+06|6.171265760e+06|6.156969947e+06|8.541420424e+03|8.558413492e+03|8.570912124e+03|8.559449063e+03|1.601774850e+11|1.610432354e+11|1.616809252e+11|1.610991311e+11|9.761655273e+03|9.774223633e+03|9.783459961e+03|9.774988281e+03|2.246761998e+03
