#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
7.949349876e+04|7.393214080e+25|1.589225534e+26|2.381912941e+26|1.685174424e+26|1.685174424e+28|2.806801904e+31
1.450729892e+05|3.964550859e+26|4.763511200e+26|5.595093977e+26|4.757220009e+26|4.757220009e+28|8.340277487e+31
1.881806596e+05|6.835465925e+26|7.640044019e+26|8.609088503e+26|7.923294077e+26|7.923294077e+28|1.391743734e+32
2.193185779e+05|9.894052593e+26|1.055131003e+27|1.162678108e+27|1.099903942e+27|1.099903942e+29|1.888053670e+32
2.492041835e+05|1.286355058e+27|1.394523858e+27|1.482229713e+27|1.480193128e+27|1.480193128e+29|2.435813170e+32
2.754027158e+05|1.588437582e+27|1.723408453e+27|1.804124433e+27|1.699466799e+27|1.699466799e+29|2.973033212e+32
3.026881413e+05|1.919488412e+27|2.045818860e+27|2.135240090e+27|2.034664484e+27|2.034664484e+29|3.591049218e+32
3.233479009e+05|2.178288577e+27|2.319454861e+27|2.396753429e+27|2.330572928e+27|2.330572928e+29|4.097105372e+32
3.439947110e+05|2.496020052e+27|2.598293417e+27|2.701667836e+27|2.621724199e+27|2.621724199e+29|4.635890029e+32
3.652071420e+05|2.879561430e+27|2.957961268e+27|3.082171996e+27|2.974871073e+27|2.974871073e+29|5.225927985e+32
3.865182232e+05|3.192164017e+27|3.263864213e+27|3.406140452e+27|3.298828711e+27|3.298828711e+29|5.854263653e+32
4.046308241e+05|3.567395423e+27|3.679120635e+27|3.776633505e+27|3.722893345e+27|3.722893345e+29|6.417693648e+32
4.218493129e+05|3.873564252e+27|3.963126147e+27|4.043602576e+27|4.006862418e+27|4.006862418e+29|6.969730155e+32
4.376180759e+05|4.151931662e+27|4.241555214e+27|4.383083825e+27|4.352453770e+27|4.352453770e+29|7.508872661e+32
4.532858156e+05|4.483256930e+27|4.589823243e+27|4.727648507e+27|4.579345172e+27|4.579345172e+29|8.050746254e+32
4.677096555e+05|4.725156594e+27|4.883599320e+27|4.979897077e+27|4.886222244e+27|4.886222244e+29|8.569589849e+32
4.816378896e+05|5.089539147e+27|5.197182744e+27|5.331421220e+27|5.247239794e+27|5.247239794e+29|9.103792552e+32
4.950630806e+05|5.365718357e+27|5.456291149e+27|5.569588609e+27|5.512805200e+27|5.512805200e+29|9.608865284e+32
5.088467196e+05|5.644851208e+27|5.756762700e+27|5.883289316e+27|5.721051472e+27|5.721051472e+29|1.014980228e+33
5.221256002e+05|5.942698457e+27|6.065769730e+27|6.216165290e+27|6.115356120e+27|6.115356120e+29|1.068842173e+33
5.349062722e+05|6.234040232e+27|6.352869525e+27|6.480512012e+27|6.353977790e+27|6.353977790e+29|1.121795144e+33
5.479839368e+05|6.560868855e+27|6.681141160e+27|6.808053104e+27|6.701356334e+27|6.701356334e+29|1.176753922e+33
5.628521519e+05|6.924456364e+27|7.060698737e+27|7.174603435e+27|7.080310936e+27|7.080310936e+29|1.240657534e+33
