#radius[cm] density[g/cm^3] temperature[K] pressure[dyne/cm^2] sp.energy[erg/g] sp.entropy[erg/g/K] menclosed[g] matID
8.60154000e+07 7.94456295e+00 3.03392088e+03 3.82498228e+11 1.96240546e+10 1.85227378e+07 2.14316395e+25 402
8.61212000e+07 7.94406131e+00 3.03355203e+03 3.82336227e+11 1.96210415e+10 1.85227378e+07 2.15099799e+25 402
8.62270000e+07 7.94355910e+00 3.03318276e+03 3.82174043e+11 1.96180251e+10 1.85227378e+07 2.15885079e+25 402
8.63328000e+07 7.94305632e+00 3.03281307e+03 3.82011677e+11 1.96150053e+10 1.85227378e+07 2.16672238e+25 402
8.64386000e+07 7.94255298e+00 3.03244297e+03 3.81849127e+11 1.96119821e+10 1.85227378e+07 2.17461277e+25 402
8.65444000e+07 7.94204907e+00 3.03207245e+03 3.81686394e+11 1.96089554e+10 1.85227378e+07 2.18252199e+25 402
8.66502000e+07 7.94154460e+00 3.03170151e+03 3.81523478e+11 1.96059254e+10 1.85227378e+07 2.19045006e+25 402
8.67560000e+07 7.94103955e+00 3.03133016e+03 3.81360379e+11 1.96028920e+10 1.85227378e+07 2.19839699e+25 402
8.68618000e+07 7.94053394e+00 3.03095839e+03 3.81197097e+11 1.95998551e+10 1.85227378e+07 2.20636281e+25 402
8.69676000e+07 7.94002777e+00 3.03058620e+03 3.81033633e+11 1.95968149e+10 1.85227378e+07 2.21434754e+25 402
8.70734000e+07 7.93952103e+00 3.03021360e+03 3.80869986e+11 1.95937712e+10 1.85227378e+07 2.22235120e+25 402
8.71792000e+07 7.93901372e+00 3.02984058e+03 3.80706156e+11 1.95907242e+10 1.85227378e+07 2.23037381e+25 402
8.72850000e+07 7.93850585e+00 3.02946715e+03 3.80542144e+11 1.95876738e+10 1.85227378e+07 2.23841539e+25 402
8.73908000e+07 7.93799742e+00 3.02909330e+03 3.80377949e+11 1.95846200e+10 1.85227378e+07 2.24647595e+25 402
8.74966000e+07 7.93748842e+00 3.02871903e+03 3.80213571e+11 1.95815627e+10 1.85227378e+07 2.25455554e+25 402
8.76024000e+07 7.93697885e+00 3.02834435e+03 3.80049012e+11 1.95785021e+10 1.85227378e+07 2.26265415e+25 402
8.77082000e+07 7.93646872e+00 3.02796926e+03 3.79884270e+11 1.95754381e+10 1.85227378e+07 2.27077181e+25 402
8.78140000e+07 7.93595802e+00 3.02759375e+03 3.79719345e+11 1.95723707e+10 1.85227378e+07 2.27890855e+25 402
8.79198000e+07 7.93544676e+00 3.02721782e+03 3.79554239e+11 1.95693000e+10 1.85227378e+07 2.28706438e+25 402
8.80256000e+07 7.93493494e+00 3.02684148e+03 3.79388950e+11 1.95662258e+10 1.85227378e+07 2.29523933e+25 402
8.81314000e+07 7.93442255e+00 3.02646473e+03 3.79223479e+11 1.95631482e+10 1.85227378e+07 2.30343341e+25 402
8.82372000e+07 7.93390960e+00 3.02608756e+03 3.79057826e+11 1.95600673e+10 1.85227378e+07 2.31164665e+25 402
8.83430000e+07 7.93339609e+00 3.02570998e+03 3.78891991e+11 1.95569830e+10 1.85227378e+07 2.31987906e+25 402
8.84488000e+07 7.93288201e+00 3.02533198e+03 3.78725975e+11 1.95538953e+10 1.85227378e+07 2.32813067e+25 402
8.85546000e+07 7.93236737e+00 3.02495357e+03 3.78559776e+11 1.95508042e+10 1.85227378e+07 2.33640149e+25 402
8.86604000e+07 7.93185216e+00 3.02457474e+03 3.78393395e+11 1.95477097e+10 1.85227378e+07 2.34469155e+25 402
8.87662000e+07 7.93133639e+00 3.02419550e+03 3.78226833e+11 1.95446118e+10 1.85227378e+07 2.35300087e+25 402
8.88720000e+07 7.93082007e+00 3.02381585e+03 3.78060089e+11 1.95415106e+10 1.85227378e+07 2.36132947e+25 402
8.89778000e+07 7.93030317e+00 3.02343578e+03 3.77893164e+11 1.95384060e+10 1.85227378e+07 2.36967736e+25 402
8.90836000e+07 7.92978572e+00 3.02305530e+03 3.77726056e+11 1.95352980e+10 1.85227378e+07 2.37804457e+25 402
8.91894000e+07 7.92926770e+00 3.02267441e+03 3.77558768e+11 1.95321866e+10 1.85227378e+07 2.38643113e+25 402
8.92952000e+07 7.92874912e+00 3.02229310e+03 3.77391298e+11 1.95290719e+10 1.85227378e+07 2.39483704e+25 402
8.94010000e+07 7.92822998e+00 3.02191138e+03 3.77223646e+11 1.95259538e+10 1.85227378e+07 2.40326233e+25 402
8.95068000e+07 7.92771028e+00 3.02152925e+03 3.77055813e+11 1.95228323e+10 1.85227378e+07 2.41170702e+25 402
8.96126000e+07 7.92719002e+00 3.02114671e+03 3.76887799e+11 1.95197075e+10 1.85227378e+07 2.42017114e+25 402
8.97184000e+07 7.92666920e+00 3.02076375e+03 3.76719604e+11 1.95165792e+10 1.85227378e+07 2.42865469e+25 402
8.98242000e+07 7.92614781e+00 3.02038038e+03 3.76551228e+11 1.95134476e+10 1.85227378e+07 2.43715771e+25 402
8.99300000e+07 7.92562587e+00 3.01999660e+03 3.76382670e+11 1.95103127e+10 1.85227378e+07 2.44568020e+25 402
9.00358000e+07 7.92510336e+00 3.01961240e+03 3.76213932e+11 1.95071743e+10 1.85227378e+07 2.45422220e+25 402
9.01416000e+07 7.92458029e+00 3.01922780e+03 3.76045012e+11 1.95040326e+10 1.85227378e+07 2.46278373e+25 402
9.02474000e+07 7.92405667e+00 3.01884278e+03 3.75875912e+11 1.95008876e+10 1.85227378e+07 2.47136479e+25 402
9.03532000e+07 7.92353248e+00 3.01845735e+03 3.75706630e+11 1.94977392e+10 1.85227378e+07 2.47996542e+25 402
9.04590000e+07 7.92300773e+00 3.01807150e+03 3.75537168e+11 1.94945874e+10 1.85227378e+07 2.48858563e+25 402
9.05648000e+07 7.92248243e+00 3.01768525e+03 3.75367526e+11 1.94914322e+10 1.85227378e+07 2.49722545e+25 402
9.06706000e+07 7.92195656e+00 3.01729859e+03 3.75197702e+11 1.94882737e+10 1.85227378e+07 2.50588489e+25 402
9.07764000e+07 7.92143014e+00 3.01691151e+03 3.75027698e+11 1.94851119e+10 1.85227378e+07 2.51456397e+25 402
9.08822000e+07 7.92090315e+00 3.01652402e+03 3.74857514e+11 1.94819466e+10 1.85227378e+07 2.52326272e+25 402
9.09880000e+07 7.92037561e+00 3.01613613e+03 3.74687149e+11 1.94787780e+10 1.85227378e+07 2.53198115e+25 402
9.10938000e+07 7.91984751e+00 3.01574782e+03 3.74516603e+11 1.94756061e+10 1.85227378e+07 2.54071929e+25 402
9.11996000e+07 7.91931885e+00 3.01535910e+03 3.74345877e+11 1.94724308e+10 1.85227378e+07 2.54947716e+25 402
9.13054000e+07 7.91878963e+00 3.01496997e+03 3.74174971e+11 1.94692522e+10 1.85227378e+07 2.55825477e+25 402
9.14112000e+07 7.91825986e+00 3.01458043e+03 3.74003885e+11 1.94660702e+10 1.85227378e+07 2.56705214e+25 402
9.15170000e+07 7.91772952e+00 3.01419048e+03 3.73832619e+11 1.94628848e+10 1.85227378e+07 2.57586930e+25 402
9.16228000e+07 7.91719863e+00 3.01380012e+03 3.73661172e+11 1.94596961e+10 1.85227378e+07 2.58470627e+25 402
9.17286000e+07 7.91666718e+00 3.01340935e+03 3.73489545e+11 1.94565041e+10 1.85227378e+07 2.59356307e+25 402
9.18344000e+07 7.91613517e+00 3.01301817e+03 3.73317739e+11 1.94533087e+10 1.85227378e+07 2.60243971e+25 402
9.19402000e+07 7.91560261e+00 3.01262658e+03 3.73145752e+11 1.94501100e+10 1.85227378e+07 2.61133622e+25 402
9.20460000e+07 7.91506734e+00 3.01223259e+03 3.72973586e+11 1.94469131e+10 1.85227378e+07 2.62025262e+25 402
9.21518000e+07 7.91452730e+00 3.01183430e+03 3.72801240e+11 1.94437231e+10 1.85227378e+07 2.62918892e+25 402
9.22576000e+07 7.91398670e+00 3.01143560e+03 3.72628714e+11 1.94405298e+10 1.85227378e+07 2.63814514e+25 402
9.23634000e+07 7.91344553e+00 3.01103648e+03 3.72456008e+11 1.94373331e+10 1.85227378e+07 2.64712130e+25 402
9.24692000e+07 7.91290381e+00 3.01063695e+03 3.72283124e+11 1.94341331e+10 1.85227378e+07 2.65611742e+25 402
9.25750000e+07 7.91236152e+00 3.01023701e+03 3.72110059e+11 1.94309298e+10 1.85227378e+07 2.66513353e+25 402
9.26808000e+07 7.91181867e+00 3.00983665e+03 3.71936816e+11 1.94277232e+10 1.85227378e+07 2.67416963e+25 402
9.27866000e+07 7.91127525e+00 3.00943587e+03 3.71763393e+11 1.94245133e+10 1.85227378e+07 2.68322575e+25 402
9.28924000e+07 7.91073128e+00 3.00903468e+03 3.71589791e+11 1.94213000e+10 1.85227378e+07 2.69230192e+25 402
9.29982000e+07 7.91018674e+00 3.00863308e+03 3.71416010e+11 1.94180835e+10 1.85227378e+07 2.70139814e+25 402
9.31040000e+07 7.90964165e+00 3.00823106e+03 3.71242050e+11 1.94148636e+10 1.85227378e+07 2.71051445e+25 402
9.32098000e+07 7.90909599e+00 3.00782863e+03 3.71067910e+11 1.94116404e+10 1.85227378e+07 2.71965086e+25 402
9.33156000e+07 7.90854977e+00 3.00742579e+03 3.70893592e+11 1.94084139e+10 1.85227378e+07 2.72880739e+25 402
9.34214000e+07 7.90800299e+00 3.00702253e+03 3.70719095e+11 1.94051841e+10 1.85227378e+07 2.73798406e+25 402
9.35272000e+07 7.90745565e+00 3.00661886e+03 3.70544419e+11 1.94019509e+10 1.85227378e+07 2.74718089e+25 402
9.36330000e+07 7.90690775e+00 3.00621477e+03 3.70369564e+11 1.93987145e+10 1.85227378e+07 2.75639790e+25 402
9.37388000e+07 7.90635929e+00 3.00581027e+03 3.70194530e+11 1.93954747e+10 1.85227378e+07 2.76563512e+25 402
9.38446000e+07 7.90581027e+00 3.00540536e+03 3.70019318e+11 1.93922317e+10 1.85227378e+07 2.77489255e+25 402
9.39504000e+07 7.90526069e+00 3.00500004e+03 3.69843927e+11 1.93889853e+10 1.85227378e+07 2.78417023e+25 402
9.40562000e+07 7.90471055e+00 3.00459431e+03 3.69668358e+11 1.93857357e+10 1.85227378e+07 2.79346816e+25 402
9.41620000e+07 7.90415986e+00 3.00418816e+03 3.69492610e+11 1.93824827e+10 1.85227378e+07 2.80278638e+25 402
9.42678000e+07 7.90360860e+00 3.00378160e+03 3.69316684e+11 1.93792264e+10 1.85227378e+07 2.81212490e+25 402
9.43736000e+07 7.90305678e+00 3.00337463e+03 3.69140579e+11 1.93759669e+10 1.85227378e+07 2.82148374e+25 402
9.44794000e+07 7.90250441e+00 3.00296724e+03 3.68964297e+11 1.93727040e+10 1.85227378e+07 2.83086292e+25 402
9.45852000e+07 7.90195148e+00 3.00255945e+03 3.68787836e+11 1.93694378e+10 1.85227378e+07 2.84026246e+25 402
9.46910000e+07 7.90139798e+00 3.00215124e+03 3.68611197e+11 1.93661684e+10 1.85227378e+07 2.84968238e+25 402
9.47968000e+07 7.90084394e+00 3.00174262e+03 3.68434379e+11 1.93628956e+10 1.85227378e+07 2.85912270e+25 402
9.49026000e+07 7.90028933e+00 3.00133359e+03 3.68257384e+11 1.93596195e+10 1.85227378e+07 2.86858345e+25 402
9.50084000e+07 7.89973416e+00 3.00092415e+03 3.68080211e+11 1.93563402e+10 1.85227378e+07 2.87806463e+25 402
9.51142000e+07 7.89917844e+00 3.00051429e+03 3.67902860e+11 1.93530576e+10 1.85227378e+07 2.88756627e+25 402
9.52200000e+07 7.89862216e+00 3.00010403e+03 3.67725331e+11 1.93497716e+10 1.85227378e+07 2.89708840e+25 402
9.53258000e+07 7.89806533e+00 2.99969335e+03 3.67547624e+11 1.93464824e+10 1.85227378e+07 2.90663102e+25 402
9.54316000e+07 7.89750794e+00 2.99928227e+03 3.67369740e+11 1.93431899e+10 1.85227378e+07 2.91619416e+25 402
9.55374000e+07 7.89694999e+00 2.99887077e+03 3.67191678e+11 1.93398941e+10 1.85227378e+07 2.92577785e+25 402
9.56432000e+07 7.89639148e+00 2.99845887e+03 3.67013439e+11 1.93365950e+10 1.85227378e+07 2.93538209e+25 402
9.57490000e+07 7.89583242e+00 2.99804655e+03 3.66835021e+11 1.93332926e+10 1.85227378e+07 2.94500691e+25 402
9.58548000e+07 7.89527280e+00 2.99763382e+03 3.66656427e+11 1.93299870e+10 1.85227378e+07 2.95465233e+25 402
9.59606000e+07 7.89471263e+00 2.99722069e+03 3.66477655e+11 1.93266780e+10 1.85227378e+07 2.96431837e+25 402
9.60664000e+07 7.89415190e+00 2.99680714e+03 3.66298706e+11 1.93233658e+10 1.85227378e+07 2.97400505e+25 402
9.61722000e+07 7.89359061e+00 2.99639318e+03 3.66119580e+11 1.93200503e+10 1.85227378e+07 2.98371239e+25 402
9.62780000e+07 7.89302877e+00 2.99597882e+03 3.65940276e+11 1.93167315e+10 1.85227378e+07 2.99344040e+25 402
9.63838000e+07 7.89246638e+00 2.99556404e+03 3.65760795e+11 1.93134095e+10 1.85227378e+07 3.00318912e+25 402
9.64896000e+07 7.89190343e+00 2.99514886e+03 3.65581138e+11 1.93100841e+10 1.85227378e+07 3.01295855e+25 402
9.65954000e+07 7.89133992e+00 2.99473327e+03 3.65401303e+11 1.93067555e+10 1.85227378e+07 3.02274872e+25 402
9.67012000e+07 7.89077587e+00 2.99431727e+03 3.65221291e+11 1.93034236e+10 1.85227378e+07 3.03255964e+25 402
9.68070000e+07 7.89021125e+00 2.99390086e+03 3.65041103e+11 1.93000885e+10 1.85227378e+07 3.04239135e+25 402
9.69128000e+07 7.88964609e+00 2.99348404e+03 3.64860738e+11 1.92967500e+10 1.85227378e+07 3.05224385e+25 402
9.70186000e+07 7.88908037e+00 2.99306681e+03 3.64680196e+11 1.92934083e+10 1.85227378e+07 3.06211716e+25 402
9.71244000e+07 7.88851409e+00 2.99264917e+03 3.64499477e+11 1.92900634e+10 1.85227378e+07 3.07201132e+25 402
9.72302000e+07 7.88794727e+00 2.99223113e+03 3.64318582e+11 1.92867151e+10 1.85227378e+07 3.08192632e+25 402
9.73360000e+07 7.88737989e+00 2.99181268e+03 3.64137510e+11 1.92833636e+10 1.85227378e+07 3.09186221e+25 402
9.74418000e+07 7.88681195e+00 2.99139382e+03 3.63956262e+11 1.92800088e+10 1.85227378e+07 3.10181899e+25 402
9.75476000e+07 7.88624347e+00 2.99097455e+03 3.63774837e+11 1.92766508e+10 1.85227378e+07 3.11179668e+25 402
9.76534000e+07 7.88567443e+00 2.99055488e+03 3.63593236e+11 1.92732895e+10 1.85227378e+07 3.12179531e+25 402
9.77592000e+07 7.88510484e+00 2.99013480e+03 3.63411459e+11 1.92699249e+10 1.85227378e+07 3.13181489e+25 402
9.78650000e+07 7.88453469e+00 2.98971431e+03 3.63229505e+11 1.92665571e+10 1.85227378e+07 3.14185545e+25 402
9.79708000e+07 7.88395688e+00 2.98928961e+03 3.63047376e+11 1.92632134e+10 1.85227378e+07 3.15191700e+25 402
9.80766000e+07 7.88337804e+00 2.98886425e+03 3.62865070e+11 1.92598682e+10 1.85227378e+07 3.16199956e+25 402
9.81824000e+07 7.88279865e+00 2.98843848e+03 3.62682589e+11 1.92565198e+10 1.85227378e+07 3.17210313e+25 402
9.82882000e+07 7.88221870e+00 2.98801231e+03 3.62499932e+11 1.92531681e+10 1.85227378e+07 3.18222775e+25 402
9.83940000e+07 7.88163819e+00 2.98758572e+03 3.62317099e+11 1.92498133e+10 1.85227378e+07 3.19237344e+25 402
9.84998000e+07 7.88105713e+00 2.98715872e+03 3.62134091e+11 1.92464552e+10 1.85227378e+07 3.20254020e+25 402
9.86056000e+07 7.88047551e+00 2.98673132e+03 3.61950907e+11 1.92430939e+10 1.85227378e+07 3.21272806e+25 402
9.87114000e+07 7.87989332e+00 2.98630350e+03 3.61767547e+11 1.92397294e+10 1.85227378e+07 3.22293705e+25 402
9.88172000e+07 7.87931059e+00 2.98587528e+03 3.61584013e+11 1.92363616e+10 1.85227378e+07 3.23316717e+25 402
9.89230000e+07 7.87872729e+00 2.98544664e+03 3.61400302e+11 1.92329907e+10 1.85227378e+07 3.24341846e+25 402
9.90288000e+07 7.87814344e+00 2.98501760e+03 3.61216417e+11 1.92296165e+10 1.85227378e+07 3.25369092e+25 402
9.91346000e+07 7.87755904e+00 2.98458815e+03 3.61032356e+11 1.92262391e+10 1.85227378e+07 3.26398459e+25 402
9.92404000e+07 7.87697407e+00 2.98415829e+03 3.60848120e+11 1.92228585e+10 1.85227378e+07 3.27429947e+25 402
9.93462000e+07 7.87638855e+00 2.98372802e+03 3.60663709e+11 1.92194747e+10 1.85227378e+07 3.28463559e+25 402
9.94520000e+07 7.87580248e+00 2.98329734e+03 3.60479123e+11 1.92160877e+10 1.85227378e+07 3.29499296e+25 402
9.95578000e+07 7.87521585e+00 2.98286626e+03 3.60294362e+11 1.92126974e+10 1.85227378e+07 3.30537161e+25 402
9.96636000e+07 7.87462866e+00 2.98243476e+03 3.60109426e+11 1.92093040e+10 1.85227378e+07 3.31577156e+25 402
9.97694000e+07 7.87404092e+00 2.98200286e+03 3.59924316e+11 1.92059073e+10 1.85227378e+07 3.32619282e+25 402
9.98752000e+07 7.87345263e+00 2.98157055e+03 3.59739030e+11 1.92025075e+10 1.85227378e+07 3.33663542e+25 402
9.99810000e+07 7.87286378e+00 2.98113783e+03 3.59553570e+11 1.91991044e+10 1.85227378e+07 3.34709937e+25 402
1.00086800e+08 7.87227437e+00 2.98070471e+03 3.59367935e+11 1.91956981e+10 1.85227378e+07 3.35758469e+25 402
1.00192600e+08 7.87168441e+00 2.98027118e+03 3.59182126e+11 1.91922886e+10 1.85227378e+07 3.36809141e+25 402
1.00298400e+08 7.87109390e+00 2.97983724e+03 3.58996142e+11 1.91888760e+10 1.85227378e+07 3.37861954e+25 402
1.00404200e+08 7.87050283e+00 2.97940289e+03 3.58809984e+11 1.91854601e+10 1.85227378e+07 3.38916910e+25 402
1.00510000e+08 7.86991121e+00 2.97896814e+03 3.58623652e+11 1.91820410e+10 1.85227378e+07 3.39974011e+25 402
1.00615800e+08 7.86931904e+00 2.97853298e+03 3.58437145e+11 1.91786187e+10 1.85227378e+07 3.41033260e+25 402
1.00721600e+08 7.86872631e+00 2.97809742e+03 3.58250464e+11 1.91751933e+10 1.85227378e+07 3.42094657e+25 402
1.00827400e+08 7.86813303e+00 2.97766145e+03 3.58063609e+11 1.91717646e+10 1.85227378e+07 3.43158205e+25 402
1.00933200e+08 7.86753920e+00 2.97722507e+03 3.57876579e+11 1.91683327e+10 1.85227378e+07 3.44223906e+25 402
1.01039000e+08 7.86694482e+00 2.97678828e+03 3.57689376e+11 1.91648977e+10 1.85227378e+07 3.45291761e+25 402
1.01144800e+08 7.86634988e+00 2.97635109e+03 3.57501999e+11 1.91614594e+10 1.85227378e+07 3.46361774e+25 402
1.01250600e+08 7.86575439e+00 2.97591350e+03 3.57314448e+11 1.91580180e+10 1.85227378e+07 3.47433944e+25 402
1.01356400e+08 7.86515835e+00 2.97547550e+03 3.57126723e+11 1.91545734e+10 1.85227378e+07 3.48508276e+25 402
1.01462200e+08 7.86456176e+00 2.97503709e+03 3.56938824e+11 1.91511256e+10 1.85227378e+07 3.49584770e+25 402
1.01568000e+08 7.86396461e+00 2.97459828e+03 3.56750752e+11 1.91476746e+10 1.85227378e+07 3.50663428e+25 402
1.01673800e+08 7.86336692e+00 2.97415906e+03 3.56562506e+11 1.91442204e+10 1.85227378e+07 3.51744252e+25 402
1.01779600e+08 7.86276867e+00 2.97371944e+03 3.56374087e+11 1.91407630e+10 1.85227378e+07 3.52827245e+25 402
1.01885400e+08 7.86216988e+00 2.97327941e+03 3.56185494e+11 1.91373025e+10 1.85227378e+07 3.53912408e+25 402
1.01991200e+08 7.86157053e+00 2.97283898e+03 3.55996728e+11 1.91338387e+10 1.85227378e+07 3.54999743e+25 402
1.02097000e+08 7.86097063e+00 2.97239815e+03 3.55807788e+11 1.91303718e+10 1.85227378e+07 3.56089252e+25 402
1.02202800e+08 7.86037018e+00 2.97195691e+03 3.55618676e+11 1.91269017e+10 1.85227378e+07 3.57180937e+25 402
1.02308600e+08 7.85976918e+00 2.97151527e+03 3.55429390e+11 1.91234285e+10 1.85227378e+07 3.58274800e+25 402
1.02414400e+08 7.85916764e+00 2.97107322e+03 3.55239930e+11 1.91199520e+10 1.85227378e+07 3.59370842e+25 402
1.02520200e+08 7.85856554e+00 2.97063077e+03 3.55050298e+11 1.91164724e+10 1.85227378e+07 3.60469066e+25 402
1.02626000e+08 7.85796289e+00 2.97018791e+03 3.54860493e+11 1.91129896e+10 1.85227378e+07 3.61569474e+25 402
1.02731800e+08 7.85735970e+00 2.96974465e+03 3.54670515e+11 1.91095036e+10 1.85227378e+07 3.62672067e+25 402
1.02837600e+08 7.85675596e+00 2.96930099e+03 3.54480364e+11 1.91060145e+10 1.85227378e+07 3.63776848e+25 402
1.02943400e+08 7.85615166e+00 2.96885693e+03 3.54290041e+11 1.91025222e+10 1.85227378e+07 3.64883817e+25 402
1.03049200e+08 7.85554682e+00 2.96841246e+03 3.54099544e+11 1.90990267e+10 1.85227378e+07 3.65992979e+25 402
1.03155000e+08 7.85494143e+00 2.96796759e+03 3.53908875e+11 1.90955280e+10 1.85227378e+07 3.67104333e+25 402
1.03260800e+08 7.85433550e+00 2.96752232e+03 3.53718034e+11 1.90920262e+10 1.85227378e+07 3.68217882e+25 402
1.03366600e+08 7.85372876e+00 2.96707642e+03 3.53527019e+11 1.90885220e+10 1.85227378e+07 3.69333628e+25 402
1.03472400e+08 7.85311438e+00 2.96662391e+03 3.53335833e+11 1.90850342e+10 1.85227378e+07 3.70451574e+25 402
1.03578200e+08 7.85249945e+00 2.96617099e+03 3.53144474e+11 1.90815433e+10 1.85227378e+07 3.71571718e+25 402
1.03684000e+08 7.85188397e+00 2.96571767e+03 3.52952944e+11 1.90780492e+10 1.85227378e+07 3.72694065e+25 402
1.03789800e+08 7.85126794e+00 2.96526394e+03 3.52761241e+11 1.90745520e+10 1.85227378e+07 3.73818615e+25 402
1.03895600e+08 7.85065135e+00 2.96480980e+03 3.52569366e+11 1.90710517e+10 1.85227378e+07 3.74945370e+25 402
1.04001400e+08 7.85003421e+00 2.96435526e+03 3.52377319e+11 1.90675482e+10 1.85227378e+07 3.76074333e+25 402
1.04107200e+08 7.84941651e+00 2.96390030e+03 3.52185101e+11 1.90640416e+10 1.85227378e+07 3.77205505e+25 402
1.04213000e+08 7.84879827e+00 2.96344495e+03 3.51992710e+11 1.90605319e+10 1.85227378e+07 3.78338888e+25 402
1.04318800e+08 7.84817947e+00 2.96298918e+03 3.51800148e+11 1.90570190e+10 1.85227378e+07 3.79474484e+25 402
1.04424600e+08 7.84756013e+00 2.96253301e+03 3.51607415e+11 1.90535030e+10 1.85227378e+07 3.80612295e+25 402
1.04530400e+08 7.84694023e+00 2.96207643e+03 3.51414510e+11 1.90499839e+10 1.85227378e+07 3.81752322e+25 402
1.04636200e+08 7.84631978e+00 2.96161945e+03 3.51221433e+11 1.90464616e+10 1.85227378e+07 3.82894569e+25 402
1.04742000e+08 7.84569878e+00 2.96116206e+03 3.51028185e+11 1.90429363e+10 1.85227378e+07 3.84039036e+25 402
1.04847800e+08 7.84507722e+00 2.96070427e+03 3.50834766e+11 1.90394077e+10 1.85227378e+07 3.85185725e+25 402
1.04953600e+08 7.84445512e+00 2.96024607e+03 3.50641175e+11 1.90358761e+10 1.85227378e+07 3.86334639e+25 402
1.05059400e+08 7.84383247e+00 2.95978747e+03 3.50447414e+11 1.90323414e+10 1.85227378e+07 3.87485779e+25 402
1.05165200e+08 7.84320927e+00 2.95932846e+03 3.50253481e+11 1.90288035e+10 1.85227378e+07 3.88639147e+25 402
1.05271000e+08 7.84258552e+00 2.95886904e+03 3.50059377e+11 1.90252625e+10 1.85227378e+07 3.89794745e+25 402
1.05376800e+08 7.84196122e+00 2.95840922e+03 3.49865102e+11 1.90217184e+10 1.85227378e+07 3.90952575e+25 402
1.05482600e+08 7.84133637e+00 2.95794900e+03 3.49670656e+11 1.90181711e+10 1.85227378e+07 3.92112639e+25 402
1.05588400e+08 7.84071097e+00 2.95748837e+03 3.49476039e+11 1.90146208e+10 1.85227378e+07 3.93274939e+25 402
1.05694200e+08 7.84008502e+00 2.95702734e+03 3.49281252e+11 1.90110673e+10 1.85227378e+07 3.94439476e+25 402
1.05800000e+08 7.83945852e+00 2.95656591e+03 3.49086294e+11 1.90075107e+10 1.85227378e+07 3.95606252e+25 402
1.05905800e+08 7.83883148e+00 2.95610407e+03 3.48891165e+11 1.90039510e+10 1.85227378e+07 3.96775270e+25 402
1.06011600e+08 7.83820389e+00 2.95564182e+03 3.48695866e+11 1.90003882e+10 1.85227378e+07 3.97946531e+25 402
1.06117400e+08 7.83757574e+00 2.95517918e+03 3.48500396e+11 1.89968223e+10 1.85227378e+07 3.99120036e+25 402
1.06223200e+08 7.83694706e+00 2.95471613e+03 3.48304756e+11 1.89932533e+10 1.85227378e+07 4.00295789e+25 402
1.06329000e+08 7.83631782e+00 2.95425267e+03 3.48108945e+11 1.89896812e+10 1.85227378e+07 4.01473791e+25 402
1.06434800e+08 7.83568804e+00 2.95378882e+03 3.47912965e+11 1.89861059e+10 1.85227378e+07 4.02654043e+25 402
1.06540600e+08 7.83505771e+00 2.95332456e+03 3.47716814e+11 1.89825276e+10 1.85227378e+07 4.03836548e+25 402
1.06646400e+08 7.83442683e+00 2.95285989e+03 3.47520493e+11 1.89789462e+10 1.85227378e+07 4.05021308e+25 402
1.06752200e+08 7.83379541e+00 2.95239483e+03 3.47324001e+11 1.89753616e+10 1.85227378e+07 4.06208323e+25 402
1.06858000e+08 7.83316344e+00 2.95192936e+03 3.47127340e+11 1.89717740e+10 1.85227378e+07 4.07397597e+25 402
1.06963800e+08 7.83253093e+00 2.95146350e+03 3.46930509e+11 1.89681832e+10 1.85227378e+07 4.08589131e+25 402
1.07069600e+08 7.83189787e+00 2.95099722e+03 3.46733508e+11 1.89645894e+10 1.85227378e+07 4.09782926e+25 402
1.07175400e+08 7.83126426e+00 2.95053055e+03 3.46536338e+11 1.89609924e+10 1.85227378e+07 4.10978986e+25 402
1.07281200e+08 7.83063011e+00 2.95006348e+03 3.46338998e+11 1.89573924e+10 1.85227378e+07 4.12177311e+25 402
1.07387000e+08 7.82999541e+00 2.94959600e+03 3.46141488e+11 1.89537893e+10 1.85227378e+07 4.13377904e+25 402
1.07492800e+08 7.82936017e+00 2.94912813e+03 3.45943808e+11 1.89501830e+10 1.85227378e+07 4.14580766e+25 402
1.07598600e+08 7.82872438e+00 2.94865985e+03 3.45745959e+11 1.89465737e+10 1.85227378e+07 4.15785899e+25 402
1.07704400e+08 7.82808805e+00 2.94819117e+03 3.45547941e+11 1.89429613e+10 1.85227378e+07 4.16993305e+25 402
1.07810200e+08 7.82745118e+00 2.94772209e+03 3.45349753e+11 1.89393458e+10 1.85227378e+07 4.18202986e+25 402
1.07916000e+08 7.82681376e+00 2.94725261e+03 3.45151396e+11 1.89357272e+10 1.85227378e+07 4.19414944e+25 402
1.08021800e+08 7.82617580e+00 2.94678273e+03 3.44952870e+11 1.89321056e+10 1.85227378e+07 4.20629181e+25 402
1.08127600e+08 7.82553729e+00 2.94631245e+03 3.44754175e+11 1.89284808e+10 1.85227378e+07 4.21845698e+25 402
1.08233400e+08 7.82489825e+00 2.94584177e+03 3.44555311e+11 1.89248530e+10 1.85227378e+07 4.23064498e+25 402
1.08339200e+08 7.82425865e+00 2.94537069e+03 3.44356278e+11 1.89212221e+10 1.85227378e+07 4.24285582e+25 402
1.08445000e+08 7.82361852e+00 2.94489921e+03 3.44157076e+11 1.89175881e+10 1.85227378e+07 4.25508951e+25 402
1.08550800e+08 7.82297757e+00 2.94442711e+03 3.43957705e+11 1.89139518e+10 1.85227378e+07 4.26734609e+25 402
