#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
1.865913345e+04|2.824554295e+22|5.006707662e+22|7.604401733e+22|5.215447757e+22|5.215447757e+24|1.496259414e+28
3.466013166e+04|1.468075033e+23|1.660610617e+23|1.940480304e+23|1.687499441e+23|1.687499441e+25|4.700884224e+28
4.436669202e+04|2.483053726e+23|2.706282354e+23|2.983853317e+23|2.700576826e+23|2.700576826e+25|7.654558908e+28
5.204085180e+04|3.444110002e+23|3.649133883e+23|3.934329127e+23|3.678692803e+23|3.678692803e+25|1.051352714e+29
5.899934848e+04|4.468870210e+23|4.771292092e+23|5.153274122e+23|4.793631562e+23|4.793631562e+25|1.351103256e+29
6.557708346e+04|5.562850303e+23|5.923542869e+23|6.206210873e+23|5.920080121e+23|5.920080121e+25|1.669216404e+29
7.157015366e+04|6.737346056e+23|7.049233858e+23|7.284097356e+23|7.043000662e+23|7.043000662e+25|1.986286892e+29
7.636076479e+04|7.688357173e+23|7.920755418e+23|8.206278955e+23|7.969401526e+23|7.969401526e+25|2.262075821e+29
8.189617678e+04|8.805766421e+23|9.180554959e+23|9.540057921e+23|9.186332357e+23|9.186332357e+25|2.601369439e+29
8.679434600e+04|1.015802031e+24|1.044675878e+24|1.073673178e+24|1.042329560e+24|1.042329560e+26|2.921666714e+29
9.099195373e+04|1.113712017e+24|1.150906108e+24|1.186782585e+24|1.149244051e+24|1.149244051e+26|3.211226967e+29
9.483842164e+04|1.210938416e+24|1.244699104e+24|1.261437395e+24|1.240212992e+24|1.240212992e+26|3.488364472e+29
9.898280921e+04|1.327521373e+24|1.351393434e+24|1.383258207e+24|1.351953933e+24|1.351953933e+26|3.799874729e+29
1.028066273e+05|1.421557899e+24|1.456423494e+24|1.488894913e+24|1.459969446e+24|1.459969446e+26|4.099729792e+29
1.066712204e+05|1.540500350e+24|1.570833227e+24|1.600373728e+24|1.566273728e+24|1.566273728e+26|4.412534586e+29
1.106476131e+05|1.647656505e+24|1.692188781e+24|1.729983716e+24|1.692159499e+24|1.692159499e+26|4.746383019e+29
1.140597664e+05|1.747576560e+24|1.795412274e+24|1.820599154e+24|1.786574587e+24|1.786574587e+26|5.044227728e+29
1.173390319e+05|1.845416704e+24|1.900880548e+24|1.931361654e+24|1.887461838e+24|1.887461838e+26|5.339834645e+29
1.206727122e+05|1.985584396e+24|2.022447520e+24|2.050766803e+24|2.017546223e+24|2.017546223e+26|5.646644667e+29
1.238985277e+05|2.079487527e+24|2.118165851e+24|2.163686173e+24|2.123346725e+24|2.123346725e+26|5.950748627e+29
1.268960158e+05|2.184184886e+24|2.233812192e+24|2.264090717e+24|2.219485547e+24|2.219485547e+26|6.244103438e+29
1.297952630e+05|2.289917490e+24|2.329285495e+24|2.364520641e+24|2.328638256e+24|2.328638256e+26|6.533759973e+29
1.326718986e+05|2.411033742e+24|2.443775232e+24|2.473185316e+24|2.440128722e+24|2.440128722e+26|6.825779743e+29
1.357662304e+05|2.499714493e+24|2.544632111e+24|2.593258724e+24|2.546971318e+24|2.546971318e+26|7.148543636e+29
1.387741262e+05|2.616444389e+24|2.669289689e+24|2.707674169e+24|2.661400770e+24|2.661400770e+26|7.468877239e+29
1.416902398e+05|2.728282604e+24|2.774854814e+24|2.812323914e+24|2.773849359e+24|2.773849359e+26|7.780583162e+29
1.444765104e+05|2.840697220e+24|2.867657991e+24|2.922709442e+24|2.872206214e+24|2.872206214e+26|8.095239447e+29
1.469896604e+05|2.949031534e+24|3.005329850e+24|3.048088867e+24|2.993746922e+24|2.993746922e+26|8.374263332e+29
1.499399581e+05|3.066505059e+24|3.114931115e+24|3.158501285e+24|3.112446181e+24|3.112446181e+26|8.716546746e+29
1.526947944e+05|3.165974848e+24|3.228263130e+24|3.288570744e+24|3.226237475e+24|3.226237475e+26|9.036965144e+29
1.554323471e+05|3.300304871e+24|3.338467816e+24|3.388889956e+24|3.344839046e+24|3.344839046e+26|9.368773295e+29
1.579935595e+05|3.405373868e+24|3.457439378e+24|3.508486348e+24|3.448035707e+24|3.448035707e+26|9.678804330e+29
1.604309039e+05|3.499047207e+24|3.556840298e+24|3.600068462e+24|3.551242938e+24|3.551242938e+26|9.981093080e+29
1.626825449e+05|3.616644838e+24|3.665097213e+24|3.713327627e+24|3.663955069e+24|3.663955069e+26|1.025660936e+30
1.648222911e+05|3.702145971e+24|3.753194795e+24|3.815607443e+24|3.754223454e+24|3.754223454e+26|1.053031728e+30
1.671509035e+05|3.817059358e+24|3.872748090e+24|3.934021351e+24|3.871492879e+24|3.871492879e+26|1.083126380e+30
1.693769443e+05|3.922961397e+24|3.971087074e+24|4.019117599e+24|3.972306722e+24|3.972306722e+26|1.112602910e+30
1.716398882e+05|4.025759624e+24|4.077844518e+24|4.119998079e+24|4.069470424e+24|4.069470424e+26|1.142178727e+30
1.741064351e+05|4.134108261e+24|4.175785762e+24|4.251093393e+24|4.182627184e+24|4.182627184e+26|1.174753762e+30
1.762870626e+05|4.238591703e+24|4.277259174e+24|4.341296351e+24|4.296223829e+24|4.296223829e+26|1.205125281e+30
1.785116178e+05|4.339345667e+24|4.392255715e+24|4.456587827e+24|4.391765281e+24|4.391765281e+26|1.235472604e+30
1.809970685e+05|4.471809084e+24|4.526080657e+24|4.595482259e+24|4.531395191e+24|4.531395191e+26|1.269763269e+30
1.831982291e+05|4.582501481e+24|4.639029704e+24|4.681308808e+24|4.633198693e+24|4.633198693e+26|1.300834086e+30
1.852733685e+05|4.706808583e+24|4.763820012e+24|4.816263295e+24|4.758044922e+24|4.758044922e+26|1.330625006e+30
1.874793320e+05|4.785522995e+24|4.848321451e+24|4.912997054e+24|4.842703762e+24|4.842703762e+26|1.362569410e+30
1.895448152e+05|4.910572849e+24|4.968633192e+24|5.038022452e+24|4.979702072e+24|4.979702072e+26|1.392610786e+30
1.916595215e+05|5.028567422e+24|5.065594380e+24|5.121515912e+24|5.072757107e+24|5.072757107e+26|1.424328492e+30
1.937911602e+05|5.146043886e+24|5.195700790e+24|5.244824549e+24|5.188103682e+24|5.188103682e+26|1.455911011e+30
1.958397429e+05|5.260560157e+24|5.308299300e+24|5.352303646e+24|5.306348142e+24|5.306348142e+26|1.487125314e+30
1.977998159e+05|5.340762744e+24|5.405760405e+24|5.454502198e+24|5.389068904e+24|5.389068904e+26|1.516184067e+30
1.996299462e+05|5.463321188e+24|5.527310076e+24|5.581262972e+24|5.522033685e+24|5.522033685e+26|1.544004759e+30
2.017186973e+05|5.576393737e+24|5.643334310e+24|5.690261336e+24|5.628268313e+24|5.628268313e+26|1.577307259e+30
2.038169129e+05|5.709284587e+24|5.748509188e+24|5.829165214e+24|5.761381356e+24|5.761381356e+26|1.611094183e+30
2.059076058e+05|5.792160151e+24|5.842386363e+24|5.899087442e+24|5.843765695e+24|5.843765695e+26|1.643940661e+30
2.074882942e+05|5.907335868e+24|5.938467657e+24|5.990929930e+24|5.950654310e+24|5.950654310e+26|1.668837792e+30
2.091544009e+05|6.000975602e+24|6.059156795e+24|6.106371532e+24|6.047232076e+24|6.047232076e+26|1.695557627e+30
2.110481731e+05|6.078741677e+24|6.158830962e+24|6.214482265e+24|6.145506013e+24|6.145506013e+26|1.725661681e+30
2.129161345e+05|6.220577150e+24|6.262337680e+24|6.315819983e+24|6.264752120e+24|6.264752120e+26|1.756386867e+30
2.146326593e+05|6.304345169e+24|6.357887127e+24|6.416376988e+24|6.354092698e+24|6.354092698e+26|1.786046491e+30
2.165685723e+05|6.430472022e+24|6.489579099e+24|6.543074038e+24|6.490771946e+24|6.490771946e+26|1.818128399e+30
2.186679202e+05|6.531183318e+24|6.600697561e+24|6.679694267e+24|6.604881692e+24|6.604881692e+26|1.853459334e+30
2.206814812e+05|6.659292144e+24|6.716379806e+24|6.804148950e+24|6.734043334e+24|6.734043334e+26|1.887974131e+30
2.227501986e+05|6.799197606e+24|6.873749384e+24|6.947085939e+24|6.873025628e+24|6.873025628e+26|1.924074434e+30
2.245291109e+05|6.895344038e+24|6.967232713e+24|7.029785169e+24|6.951667925e+24|6.951667925e+26|1.953966228e+30
2.261060041e+05|7.004645367e+24|7.077975085e+24|7.136824261e+24|7.080032662e+24|7.080032662e+26|1.981882937e+30
2.278681143e+05|7.113296701e+24|7.164572665e+24|7.243356527e+24|7.179893964e+24|7.179893964e+26|2.012544100e+30
2.296307446e+05|7.203046245e+24|7.263302650e+24|7.331292168e+24|7.269339124e+24|7.269339124e+26|2.043232405e+30
2.311060056e+05|7.324052397e+24|7.384622807e+24|7.462836287e+24|7.395808319e+24|7.395808319e+26|2.070186375e+30
2.328916805e+05|7.419165983e+24|7.489444164e+24|7.557830713e+24|7.483921598e+24|7.483921598e+26|2.102358719e+30
2.346429231e+05|7.558501010e+24|7.614965816e+24|7.702291057e+24|7.623628993e+24|7.623628993e+26|2.134843094e+30
2.361909523e+05|7.646521766e+24|7.704487668e+24|7.762415742e+24|7.708925060e+24|7.708925060e+26|2.162467637e+30
