#RRR|Lz25|Lz50|Lz75|Lzmean|
8.450627745e+05|2.075861563e+26|3.253531024e+26|4.140087337e+26|3.021640995e+26|3.021640995e+28
8.499797760e+05|1.749639536e+26|3.070162581e+26|4.176748670e+26|2.905001191e+26|2.905001191e+28
8.546704915e+05|2.031802071e+26|3.627682553e+26|4.291678183e+26|3.121815909e+26|3.121815909e+28
8.596656288e+05|2.057546323e+26|3.260605127e+26|4.151967037e+26|2.994807854e+26|2.994807854e+28
8.639365533e+05|1.477522202e+26|3.182320426e+26|4.367084817e+26|2.946098995e+26|2.946098995e+28
8.681491302e+05|2.000483942e+26|3.447975435e+26|4.247838087e+26|3.012137375e+26|3.012137375e+28
8.726987044e+05|2.379853858e+26|3.481918246e+26|4.411296427e+26|3.167165104e+26|3.167165104e+28
8.773304441e+05|2.357727739e+26|3.665929869e+26|4.506904976e+26|3.348296806e+26|3.348296806e+28
8.817767241e+05|2.481101901e+26|3.764220116e+26|4.552308652e+26|3.345704193e+26|3.345704193e+28
8.859247728e+05|2.522776561e+26|4.008039394e+26|4.665433839e+26|3.544618004e+26|3.544618004e+28
8.907363286e+05|1.775472118e+26|3.348038724e+26|4.465374090e+26|3.033123681e+26|3.033123681e+28
8.954072956e+05|2.251406597e+26|3.776044865e+26|4.672524538e+26|3.379859557e+26|3.379859557e+28
8.995155710e+05|1.929993509e+26|3.464366852e+26|4.751220076e+26|3.262632919e+26|3.262632919e+28
9.035060575e+05|2.137879816e+26|3.820484956e+26|4.635955965e+26|3.323066874e+26|3.323066874e+28
9.081457427e+05|2.461471458e+26|4.196661431e+26|4.892614304e+26|3.554077662e+26|3.554077662e+28
9.124967517e+05|2.339058721e+26|3.763279148e+26|4.828907814e+26|3.388606569e+26|3.388606569e+28
9.162076665e+05|2.059654044e+26|3.619164691e+26|4.659171927e+26|3.315873395e+26|3.315873395e+28
9.200750597e+05|2.182553538e+26|4.066349357e+26|4.847297122e+26|3.516937175e+26|3.516937175e+28
9.243252386e+05|2.213635467e+26|4.050096630e+26|4.884859641e+26|3.590789758e+26|3.590789758e+28
9.288647515e+05|2.695625616e+26|4.323399351e+26|5.018349445e+26|3.761330340e+26|3.761330340e+28
9.331184374e+05|2.661131088e+26|4.155172371e+26|5.096309871e+26|3.691582837e+26|3.691582837e+28
9.371134397e+05|2.253138546e+26|3.681689922e+26|5.006958101e+26|3.434335955e+26|3.434335955e+28
9.406464186e+05|2.773201092e+26|3.924589901e+26|5.012570083e+26|3.632372846e+26|3.632372846e+28
9.445393706e+05|2.214988591e+26|4.161628755e+26|5.245178588e+26|3.670086314e+26|3.670086314e+28
9.478087471e+05|2.630084930e+26|4.511182604e+26|5.243494382e+26|3.904322228e+26|3.904322228e+28
9.516705650e+05|2.414431745e+26|3.911523546e+26|5.280248788e+26|3.598807569e+26|3.598807569e+28
9.557773697e+05|2.154461166e+26|3.804262228e+26|5.324772429e+26|3.589557115e+26|3.589557115e+28
9.595530281e+05|3.572865520e+26|4.772014063e+26|5.431189828e+26|4.223860416e+26|4.223860416e+28
9.633991930e+05|2.625348904e+26|4.295927213e+26|5.325238945e+26|3.835795054e+26|3.835795054e+28
9.678130839e+05|2.747207482e+26|4.513945298e+26|5.600021112e+26|4.042904252e+26|4.042904252e+28
9.715053663e+05|2.709205296e+26|4.172969996e+26|5.353194975e+26|3.909973492e+26|3.909973492e+28
9.748475528e+05|2.358350303e+26|4.416217155e+26|5.357133037e+26|3.815442333e+26|3.815442333e+28
9.779984003e+05|3.314558888e+26|4.829793675e+26|5.695147826e+26|4.250217902e+26|4.250217902e+28
9.816064423e+05|1.844599844e+26|4.326665546e+26|5.516763058e+26|3.769133835e+26|3.769133835e+28
9.856695706e+05|1.974563960e+26|4.318408670e+26|5.582727044e+26|3.755109996e+26|3.755109996e+28
9.894485007e+05|2.828925535e+26|4.803982229e+26|5.707879399e+26|4.178857210e+26|4.178857210e+28
9.935719582e+05|2.821032419e+26|4.501435205e+26|5.713973300e+26|4.096341650e+26|4.096341650e+28
9.968219443e+05|2.595286625e+26|4.659808364e+26|5.523964902e+26|3.989510963e+26|3.989510963e+28
9.998067129e+05|2.556770268e+26|4.579659066e+26|5.762316055e+26|4.173710371e+26|4.173710371e+28
