#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
3.541121473e+05|1.966151544e+07|1.971537401e+07|1.974390145e+07|1.970629183e+07|2.296290415e+04|2.299509621e+04|2.301212900e+04|2.298964103e+04|5.437894241e+11|5.459767926e+11|5.471358213e+11|5.456090721e+11|1.259730420e+04|1.261249707e+04|1.262053735e+04|1.260992773e+04|2.641493562e+03
5.396390489e+05|1.954523196e+07|1.959337868e+07|1.964608293e+07|1.959720217e+07|2.289320159e+04|2.292209301e+04|2.295367198e+04|2.292433011e+04|5.390757076e+11|5.410261160e+11|5.431627987e+11|5.411830953e+11|1.256444214e+04|1.257805908e+04|1.259294849e+04|1.257912012e+04|2.641493562e+03
6.415716137e+05|1.946843627e+07|1.952234581e+07|1.957431352e+07|1.952504481e+07|2.284695384e+04|2.287945265e+04|2.291065671e+04|2.288097383e+04|5.359693781e+11|5.381488674e+11|5.402537125e+11|5.382605345e+11|1.254266675e+04|1.255795996e+04|1.257267212e+04|1.255869336e+04|2.641493562e+03
7.167100092e+05|1.940584982e+07|1.945581916e+07|1.950304350e+07|1.945975431e+07|2.280908703e+04|2.283934138e+04|2.286782165e+04|2.284153346e+04|5.334385199e+11|5.354595559e+11|5.373680403e+11|5.356183966e+11|1.252486523e+04|1.253908887e+04|1.255249097e+04|1.254014746e+04|2.641493562e+03
7.828156003e+05|1.933489160e+07|1.938982846e+07|1.945001890e+07|1.939690275e+07|2.276559855e+04|2.279927462e+04|2.283584101e+04|2.280335930e+04|5.305652410e+11|5.327902045e+11|5.352250585e+11|5.330753530e+11|1.250452393e+04|1.252028174e+04|1.253744458e+04|1.252223047e+04|2.641493562e+03
8.351321894e+05|1.926867422e+07|1.932172165e+07|1.938245290e+07|1.933484317e+07|2.272492235e+04|2.275751861e+04|2.279475608e+04|2.276538046e+04|5.278887061e+11|5.300322164e+11|5.324915441e+11|5.305654615e+11|1.248551611e+04|1.250074805e+04|1.251816187e+04|1.250445508e+04|2.641493562e+03
8.823058548e+05|1.922928386e+07|1.929044283e+07|1.935349875e+07|1.929420322e+07|2.270068431e+04|2.273830702e+04|2.277700973e+04|2.274050089e+04|5.262982498e+11|5.287678287e+11|5.313184049e+11|5.289231996e+11|1.247419287e+04|1.249176660e+04|1.250986646e+04|1.249281250e+04|2.641493562e+03
9.281043894e+05|1.916149569e+07|1.921155033e+07|1.929075418e+07|1.922638088e+07|2.265889199e+04|2.268976461e+04|2.273849835e+04|2.269881555e+04|5.235651632e+11|5.255823618e+11|5.287804042e+11|5.261845385e+11|1.245468262e+04|1.246908740e+04|1.249185620e+04|1.247332910e+04|2.641493562e+03
9.674625929e+05|1.911510325e+07|1.916314508e+07|1.924808924e+07|1.917801055e+07|2.263023807e+04|2.265991011e+04|2.271225878e+04|2.266897135e+04|5.216968224e+11|5.236315986e+11|5.270574990e+11|5.242347717e+11|1.244130200e+04|1.245515039e+04|1.247959546e+04|1.245939746e+04|2.641493562e+03
1.004079268e+06|1.905878363e+07|1.913872811e+07|1.921546579e+07|1.914021610e+07|2.259538555e+04|2.264483393e+04|2.269217597e+04|2.264564111e+04|5.194321808e+11|5.226481843e+11|5.257404195e+11|5.227130440e+11|1.242504907e+04|1.244811621e+04|1.247021582e+04|1.244850781e+04|2.641493562e+03
1.036051142e+06|1.902644503e+07|1.909752694e+07|1.916486677e+07|1.910045274e+07|2.257534404e+04|2.261937354e+04|2.266097282e+04|2.262105532e+04|5.181330689e+11|5.209891284e+11|5.237009472e+11|5.211127836e+11|1.241571143e+04|1.243623438e+04|1.245565308e+04|1.243703906e+04|2.641493562e+03
1.071279297e+06|1.897844862e+07|1.904269447e+07|1.912132558e+07|1.905465230e+07|2.254556227e+04|2.258541652e+04|2.263408318e+04|2.259269367e+04|5.162062189e+11|5.187858095e+11|5.219473780e+11|5.192720415e+11|1.240182715e+04|1.242040381e+04|1.244309595e+04|1.242381250e+04|2.641493562e+03
