#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
8.142021256e+04|9.584527654e+25|1.666055775e+26|2.603023710e+26|1.776151713e+26|1.776151713e+28|4.197682109e+31
1.510883755e+05|4.236450621e+26|5.293003749e+26|6.071221880e+26|5.227387546e+26|5.227387546e+28|1.300294685e+32
1.973219839e+05|8.301800033e+26|9.217811214e+26|1.011694989e+27|9.473227307e+26|9.473227307e+28|2.198965597e+32
2.319087645e+05|1.154665840e+27|1.263048046e+27|1.359484105e+27|1.250178714e+27|1.250178714e+29|3.035264363e+32
2.627302005e+05|1.501461129e+27|1.599773647e+27|1.722572535e+27|1.607764514e+27|1.607764514e+29|3.893175198e+32
2.896593358e+05|1.798784142e+27|1.929591788e+27|2.095518067e+27|1.951226175e+27|1.951226175e+29|4.731741460e+32
3.172402144e+05|2.237518736e+27|2.353208299e+27|2.462312587e+27|2.357384596e+27|2.357384596e+29|5.669567237e+32
3.408483064e+05|2.619487598e+27|2.711852579e+27|2.819973182e+27|2.718092595e+27|2.718092595e+29|6.546697237e+32
3.622678147e+05|2.965577082e+27|3.080886481e+27|3.177386500e+27|3.083742587e+27|3.083742587e+29|7.395196520e+32
3.817178441e+05|3.254099788e+27|3.406112823e+27|3.515824004e+27|3.367631640e+27|3.367631640e+29|8.210139692e+32
4.017114812e+05|3.635674020e+27|3.768789309e+27|3.874586283e+27|3.753481139e+27|3.753481139e+29|9.083627797e+32
4.213047081e+05|4.017735647e+27|4.140858965e+27|4.265431975e+27|4.134007275e+27|4.134007275e+29|1.000270181e+33
4.384990587e+05|4.346046438e+27|4.453313237e+27|4.650246975e+27|4.484055056e+27|4.484055056e+29|1.083548434e+33
4.570014411e+05|4.745199827e+27|4.879368547e+27|5.001426311e+27|4.906682009e+27|4.906682009e+29|1.177348620e+33
4.740693817e+05|5.104632636e+27|5.241668593e+27|5.391766107e+27|5.215919113e+27|5.215919113e+29|1.266646151e+33
4.907535427e+05|5.491693210e+27|5.613072490e+27|5.748534504e+27|5.616654520e+27|5.616654520e+29|1.355809631e+33
5.062216139e+05|5.799858617e+27|5.975128107e+27|6.091229565e+27|5.963504570e+27|5.963504570e+29|1.443524091e+33
5.214709510e+05|6.267519336e+27|6.407334977e+27|6.542466350e+27|6.402235215e+27|6.402235215e+29|1.532635753e+33
5.348906891e+05|6.518015565e+27|6.640946020e+27|6.887380756e+27|6.695733083e+27|6.695733083e+29|1.611775064e+33
5.485315674e+05|6.861181370e+27|6.997059664e+27|7.129448876e+27|6.998259345e+27|6.998259345e+29|1.695902525e+33
5.628194372e+05|7.276507057e+27|7.395499846e+27|7.534123565e+27|7.400477930e+27|7.400477930e+29|1.785563555e+33
5.764961678e+05|7.614955582e+27|7.788702843e+27|7.908308054e+27|7.787751285e+27|7.787751285e+29|1.872840952e+33
5.894194268e+05|7.964163433e+27|8.136194088e+27|8.246684248e+27|8.103320849e+27|8.103320849e+29|1.956373614e+33
6.035121223e+05|8.360690199e+27|8.496134679e+27|8.650683314e+27|8.516214172e+27|8.516214172e+29|2.054038928e+33
6.166393890e+05|8.689231057e+27|8.836038799e+27|9.066017647e+27|8.894355318e+27|8.894355318e+29|2.143679811e+33
6.288620765e+05|9.020139898e+27|9.217731506e+27|9.349411202e+27|9.189003467e+27|9.189003467e+29|2.226664322e+33
6.423648463e+05|9.515147271e+27|9.637867115e+27|9.824963978e+27|9.603009500e+27|9.603009500e+29|2.324657955e+33
6.540596264e+05|9.799739117e+27|9.967391114e+27|1.012950417e+28|9.951911492e+27|9.951911492e+29|2.408363479e+33
6.653042777e+05|1.016769924e+28|1.033157324e+28|1.046319419e+28|1.030004035e+28|1.030004035e+30|2.494120046e+33
6.775267024e+05|1.057398141e+28|1.074689033e+28|1.091017330e+28|1.073705623e+28|1.073705623e+30|2.584903537e+33
6.892464178e+05|1.091100042e+28|1.106758640e+28|1.129324662e+28|1.110928360e+28|1.110928360e+30|2.679334382e+33
6.993856566e+05|1.128116193e+28|1.140671073e+28|1.164191156e+28|1.147425638e+28|1.147425638e+30|2.755740592e+33
7.102190750e+05|1.156593304e+28|1.177617248e+28|1.199359485e+28|1.182607697e+28|1.182607697e+30|2.843446379e+33
7.207897292e+05|1.199663437e+28|1.214886662e+28|1.230875529e+28|1.211985247e+28|1.211985247e+30|2.926241349e+33
7.306027411e+05|1.228127704e+28|1.244645793e+28|1.265515090e+28|1.244741791e+28|1.244741791e+30|3.004535942e+33
7.424036511e+05|1.271336243e+28|1.292291169e+28|1.311636817e+28|1.294251124e+28|1.294251124e+30|3.106894110e+33
7.527858477e+05|1.297086162e+28|1.311681056e+28|1.337053144e+28|1.315290649e+28|1.315290649e+30|3.194400551e+33
7.646762301e+05|1.344675040e+28|1.369514703e+28|1.390037257e+28|1.366589794e+28|1.366589794e+30|3.291573441e+33
7.745446483e+05|1.381188069e+28|1.402419223e+28|1.417360406e+28|1.398896843e+28|1.398896843e+30|3.376461016e+33
7.845378041e+05|1.411471994e+28|1.434433391e+28|1.456386789e+28|1.436648839e+28|1.436648839e+30|3.467965957e+33
7.935523613e+05|1.451049913e+28|1.472112642e+28|1.497206696e+28|1.476818914e+28|1.476818914e+30|3.548772747e+33
8.035326037e+05|1.492338239e+28|1.508631135e+28|1.529712628e+28|1.509541494e+28|1.509541494e+30|3.638650896e+33
8.126169211e+05|1.519262873e+28|1.543942814e+28|1.559160963e+28|1.538820374e+28|1.538820374e+30|3.722636505e+33
8.229863222e+05|1.563853682e+28|1.582481232e+28|1.605781071e+28|1.585421224e+28|1.585421224e+30|3.816436507e+33
8.320534374e+05|1.596603539e+28|1.623348062e+28|1.641100642e+28|1.618672699e+28|1.618672699e+30|3.902631031e+33
8.416312679e+05|1.628073848e+28|1.650808596e+28|1.672031800e+28|1.650739185e+28|1.650739185e+30|3.988629747e+33
8.507104788e+05|1.662051775e+28|1.686280867e+28|1.702103694e+28|1.687059207e+28|1.687059207e+30|4.075384446e+33
8.597208287e+05|1.700961346e+28|1.717021901e+28|1.740868666e+28|1.724969217e+28|1.724969217e+30|4.161572902e+33
8.696632379e+05|1.744555896e+28|1.759886848e+28|1.786356786e+28|1.767676958e+28|1.767676958e+30|4.264115474e+33
8.783067861e+05|1.779417877e+28|1.804646448e+28|1.824702337e+28|1.801255981e+28|1.801255981e+30|4.347459528e+33
8.877134004e+05|1.822835677e+28|1.842244552e+28|1.867522648e+28|1.848007468e+28|1.848007468e+30|4.438986049e+33
8.960051512e+05|1.856249416e+28|1.875035943e+28|1.896570309e+28|1.874944870e+28|1.874944870e+30|4.523060045e+33
9.048609902e+05|1.884587094e+28|1.907294187e+28|1.934442095e+28|1.906145991e+28|1.906145991e+30|4.614354396e+33
9.137135359e+05|1.928603079e+28|1.950460462e+28|1.974289456e+28|1.953154846e+28|1.953154846e+30|4.703429750e+33
9.227440253e+05|1.969410228e+28|1.987979684e+28|2.005986307e+28|1.987616734e+28|1.987616734e+30|4.793689796e+33
9.311685206e+05|1.995388247e+28|2.024810480e+28|2.045793202e+28|2.018744141e+28|2.018744141e+30|4.885033182e+33
9.396839219e+05|2.041271762e+28|2.070987237e+28|2.088624944e+28|2.066923962e+28|2.066923962e+30|4.978044901e+33
9.483988823e+05|2.075789130e+28|2.096988191e+28|2.124201153e+28|2.102013353e+28|2.102013353e+30|5.066190899e+33
9.563729247e+05|2.111161381e+28|2.133652699e+28|2.161026157e+28|2.132398111e+28|2.132398111e+30|5.150303249e+33
9.641838644e+05|2.147469623e+28|2.167676509e+28|2.190892070e+28|2.167303116e+28|2.167303116e+30|5.238823932e+33
9.723207077e+05|2.190144012e+28|2.209429301e+28|2.231036196e+28|2.207024552e+28|2.207024552e+30|5.322525660e+33
9.809825861e+05|2.220623803e+28|2.243896568e+28|2.271538316e+28|2.243369745e+28|2.243369745e+30|5.426334473e+33
9.896349638e+05|2.257357124e+28|2.278856972e+28|2.308303487e+28|2.282603527e+28|2.282603527e+30|5.519885780e+33
