#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.754985871e+05|7.705276524e+06|7.722518255e+06|7.733766833e+06|7.720403366e+06|1.044222938e+04|1.045535351e+04|1.046390883e+04|1.045373432e+04|2.041159879e+11|2.048070779e+11|2.052580041e+11|2.047224010e+11|1.020256372e+04|1.021127002e+04|1.021694604e+04|1.021019531e+04|2.326160230e+03
4.193571949e+05|7.669292720e+06|7.681036716e+06|7.698944655e+06|7.683116182e+06|1.041476124e+04|1.042375411e+04|1.043740643e+04|1.042531151e+04|2.026746646e+11|2.031445488e+11|2.038622013e+11|2.032283593e+11|1.018434595e+04|1.019030127e+04|1.019936353e+04|1.019134277e+04|2.326160230e+03
4.992553208e+05|7.638070985e+06|7.657528438e+06|7.673414497e+06|7.656375805e+06|1.039082423e+04|1.040574682e+04|1.041791813e+04|1.040484169e+04|2.014256438e+11|2.022040172e+11|2.028395816e+11|2.021581439e+11|1.016848364e+04|1.017837451e+04|1.018644116e+04|1.017777539e+04|2.326160230e+03
5.572478345e+05|7.613761615e+06|7.630967575e+06|7.645009277e+06|7.630470287e+06|1.037213486e+04|1.038537224e+04|1.039614734e+04|1.038496072e+04|2.004537824e+11|2.011415025e+11|2.017031941e+11|2.011220569e+11|1.015610913e+04|1.016487061e+04|1.017201489e+04|1.016460449e+04|2.326160230e+03
6.080620337e+05|7.591605739e+06|7.611270293e+06|7.629834295e+06|7.609862353e+06|1.035503402e+04|1.037021304e+04|1.038450223e+04|1.036909622e+04|1.995691392e+11|2.003543065e+11|2.010961740e+11|2.002985327e+11|1.014479346e+04|1.015483252e+04|1.016429932e+04|1.015409961e+04|2.326160230e+03
6.496289886e+05|7.564915175e+06|7.580549617e+06|7.601910403e+06|7.584702645e+06|1.033440432e+04|1.034649234e+04|1.036299023e+04|1.034967254e+04|1.985035650e+11|1.991277151e+11|1.999805844e+11|1.992938681e+11|1.013113379e+04|1.013913818e+04|1.015005811e+04|1.014124414e+04|2.326160230e+03
6.859404049e+05|7.558945490e+06|7.580455121e+06|7.602170924e+06|7.579787755e+06|1.032977887e+04|1.034641931e+04|1.036319136e+04|1.034587378e+04|1.982653771e+11|1.991239428e+11|1.999909855e+11|1.990976644e+11|1.012807300e+04|1.013908984e+04|1.015018506e+04|1.013873047e+04|2.326160230e+03
7.215025630e+05|7.532247530e+06|7.556550536e+06|7.576779661e+06|7.554229738e+06|1.030902245e+04|1.032791816e+04|1.034357853e+04|1.032606347e+04|1.972013848e+11|1.981699337e+11|1.989772154e+11|1.980781683e+11|1.011436450e+04|1.012684521e+04|1.013720801e+04|1.012562891e+04|2.326160230e+03
7.524905560e+05|7.519759446e+06|7.539829289e+06|7.561803454e+06|7.540299055e+06|1.029930290e+04|1.031492026e+04|1.033199716e+04|1.031524677e+04|1.967037480e+11|1.975035325e+11|1.983793341e+11|1.975227269e+11|1.010793872e+04|1.011826025e+04|1.012954248e+04|1.011847852e+04|2.326160230e+03
7.816406251e+05|7.509242072e+06|7.528721232e+06|7.549524697e+06|7.528891603e+06|1.029111158e+04|1.030627873e+04|1.032245833e+04|1.030636397e+04|1.962846542e+11|1.970608586e+11|1.978899316e+11|1.970682259e+11|1.010252222e+04|1.011254688e+04|1.012323950e+04|1.011260645e+04|2.326160230e+03
8.087505344e+05|7.488224960e+06|7.516955514e+06|7.538177047e+06|7.513320248e+06|1.027468700e+04|1.029711959e+04|1.031363525e+04|1.029423929e+04|1.954481050e+11|1.965920171e+11|1.974376829e+11|1.964478184e+11|1.009167749e+04|1.010649121e+04|1.011741235e+04|1.010459570e+04|2.326160230e+03
8.393090109e+05|7.487619613e+06|7.505096068e+06|7.526340355e+06|7.505264595e+06|1.027421294e+04|1.028788122e+04|1.030442582e+04|1.028796589e+04|1.954240245e+11|1.961194376e+11|1.969659792e+11|1.961268615e+11|1.009136230e+04|1.010038330e+04|1.011132178e+04|1.010045020e+04|2.326160230e+03
8.649352902e+05|7.464235143e+06|7.482946186e+06|7.505820378e+06|7.483365470e+06|1.025588740e+04|1.027055251e+04|1.028844563e+04|1.027084502e+04|1.944939080e+11|1.952381175e+11|1.961483015e+11|1.952552594e+11|1.007926953e+04|1.008894434e+04|1.010075806e+04|1.008914453e+04|2.326160230e+03
8.911204086e+05|7.448284685e+06|7.476164639e+06|7.491331585e+06|7.470849298e+06|1.024337346e+04|1.026523917e+04|1.027711961e+04|1.026102877e+04|1.938595370e+11|1.949683851e+11|1.955716842e+11|1.947574965e+11|1.007100732e+04|1.008543994e+04|1.009328027e+04|1.008266504e+04|2.326160230e+03
9.171433539e+05|7.440513623e+06|7.457025381e+06|7.481075896e+06|7.458887595e+06|1.023726792e+04|1.025023240e+04|1.026908730e+04|1.025164432e+04|1.935506068e+11|1.942071587e+11|1.951637297e+11|1.942818490e+11|1.006697266e+04|1.007553174e+04|1.008798438e+04|1.007647168e+04|2.326160230e+03
