#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
3.875575187e+04|1.197115251e+24|2.815677814e+24|4.116312256e+24|2.832240412e+24|2.832240412e+26|6.782128429e+29
7.194148848e+04|7.326016875e+24|8.761694797e+24|9.796394628e+24|8.736967937e+24|8.736967937e+26|2.072424989e+30
9.458353254e+04|1.339372750e+25|1.505189917e+25|1.620174433e+25|1.493420014e+25|1.493420014e+27|3.560802934e+30
1.113120606e+05|1.913796133e+25|2.068038146e+25|2.185027511e+25|2.060687472e+25|2.060687472e+27|4.918690414e+30
1.251871546e+05|2.476836211e+25|2.615421387e+25|2.786147945e+25|2.635823800e+25|2.635823800e+27|6.225067784e+30
1.392916335e+05|3.050640672e+25|3.216317950e+25|3.357222207e+25|3.224530041e+25|3.224530041e+27|7.687091974e+30
1.519185912e+05|3.618147609e+25|3.819841903e+25|4.057239980e+25|3.852093381e+25|3.852093381e+27|9.153514522e+30
1.624981421e+05|4.170993129e+25|4.423034968e+25|4.611723593e+25|4.385123545e+25|4.385123545e+27|1.046602058e+31
1.736280055e+05|4.862008535e+25|4.996187042e+25|5.163659175e+25|5.017405907e+25|5.017405907e+27|1.195186024e+31
1.823655574e+05|5.363383352e+25|5.540153248e+25|5.715637722e+25|5.547010764e+25|5.547010764e+27|1.317676144e+31
1.920859056e+05|5.873176083e+25|6.088522238e+25|6.317108188e+25|6.089066084e+25|6.089066084e+27|1.462780190e+31
2.023398046e+05|6.639504658e+25|6.831106623e+25|7.013224532e+25|6.829671478e+25|6.829671478e+27|1.621567402e+31
2.103713092e+05|7.172636927e+25|7.356440647e+25|7.562767807e+25|7.365744881e+25|7.365744881e+27|1.756013648e+31
2.175180051e+05|7.692442093e+25|7.849971782e+25|8.039102226e+25|7.871091311e+25|7.871091311e+27|1.876680979e+31
2.259704212e+05|8.226754581e+25|8.469419475e+25|8.716534152e+25|8.453295293e+25|8.453295293e+27|2.025749130e+31
2.336478765e+05|8.894683570e+25|9.106825643e+25|9.251970410e+25|9.080070057e+25|9.080070057e+27|2.161706760e+31
2.414286579e+05|9.476902993e+25|9.666914293e+25|9.884083399e+25|9.679872374e+25|9.679872374e+27|2.308880608e+31
2.487665168e+05|1.006089047e+26|1.034431514e+26|1.057611006e+26|1.028965820e+26|1.028965820e+28|2.451138894e+31
2.559129625e+05|1.064243134e+26|1.083321133e+26|1.105601799e+26|1.084849710e+26|1.084849710e+28|2.596387404e+31
2.630002501e+05|1.125774969e+26|1.146483797e+26|1.161984134e+26|1.143728894e+26|1.143728894e+28|2.741173235e+31
2.701688490e+05|1.185079493e+26|1.211858830e+26|1.232059930e+26|1.209645013e+26|1.209645013e+28|2.895607351e+31
