#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
8.380841577e+04|1.709169353e+06|1.709355671e+06|1.709665971e+06|1.709412371e+06|2.456105414e+03|2.456983301e+03|2.458445842e+03|2.457250723e+03|7.568566722e+09|7.590016126e+09|7.625844850e+09|7.596682924e+09|6.597059570e+03|6.598120117e+03|6.599888916e+03|6.598442383e+03|1.953604371e+03
1.273829121e+05|1.708824925e+06|1.708959873e+06|1.709170733e+06|1.709030643e+06|2.454483124e+03|2.455118653e+03|2.456111916e+03|2.455451025e+03|7.529041085e+09|7.544507911e+09|7.568725419e+09|7.552704681e+09|6.595095093e+03|6.595864746e+03|6.597067139e+03|6.596265625e+03|1.953604371e+03
1.517980541e+05|1.708452976e+06|1.708643631e+06|1.708790430e+06|1.708578997e+06|2.452732047e+03|2.453629513e+03|2.454320694e+03|2.453317973e+03|7.486540265e+09|7.508301809e+09|7.525091643e+09|7.500732334e+09|6.592975830e+03|6.594062500e+03|6.594895874e+03|6.593683594e+03|1.953604371e+03
1.700607259e+05|1.708131311e+06|1.708276135e+06|1.708518089e+06|1.708348184e+06|2.451218399e+03|2.451899814e+03|2.453038526e+03|2.452224102e+03|7.449937955e+09|7.466400038e+09|7.493966851e+09|7.474323969e+09|6.591144653e+03|6.591967285e+03|6.593346191e+03|6.592359375e+03|1.953604371e+03
1.877445573e+05|1.707816050e+06|1.708040560e+06|1.708195308e+06|1.707991626e+06|2.449735515e+03|2.450791475e+03|2.451519496e+03|2.450542726e+03|7.414201501e+09|7.439637022e+09|7.457208915e+09|7.433489511e+09|6.589345337e+03|6.590625977e+03|6.591506470e+03|6.590325684e+03|1.953604371e+03
2.021690263e+05|1.707602268e+06|1.707766323e+06|1.707982637e+06|1.707841461e+06|2.448681280e+03|2.449499417e+03|2.450519009e+03|2.449818937e+03|7.388193546e+09|7.408491854e+09|7.433068146e+09|7.415930150e+09|6.588070801e+03|6.589062744e+03|6.590297852e+03|6.589448242e+03|1.953604371e+03
2.171666728e+05|1.707287482e+06|1.707426772e+06|1.707668930e+06|1.707481225e+06|2.447112000e+03|2.447806305e+03|2.449013696e+03|2.448061841e+03|7.349350797e+09|7.366521326e+09|7.396436963e+09|7.372744879e+09|6.586174316e+03|6.587011475e+03|6.588473389e+03|6.587321777e+03|1.953604371e+03
2.304488311e+05|1.706933971e+06|1.707184129e+06|1.707423127e+06|1.707188077e+06|2.445350518e+03|2.446596914e+03|2.447788134e+03|2.446608546e+03|7.305894349e+09|7.336627695e+09|7.366071638e+09|7.336963996e+09|6.584041138e+03|6.585548828e+03|6.586990723e+03|6.585563965e+03|1.953604371e+03
2.425636650e+05|1.706730175e+06|1.706935272e+06|1.707164344e+06|1.706960717e+06|2.444335455e+03|2.445357001e+03|2.446498321e+03|2.445483851e+03|7.280921624e+09|7.306054011e+09|7.334193848e+09|7.309253318e+09|6.582812744e+03|6.584048340e+03|6.585430786e+03|6.584201172e+03|1.953604371e+03
2.551871195e+05|1.706505066e+06|1.706708314e+06|1.706882695e+06|1.706663996e+06|2.443214575e+03|2.444226583e+03|2.445095095e+03|2.444005453e+03|7.253403917e+09|7.278245930e+09|7.299605939e+09|7.272904734e+09|6.581455200e+03|6.582679199e+03|6.583734009e+03|6.582412598e+03|1.953604371e+03
2.663633649e+05|1.706164465e+06|1.706368453e+06|1.706654441e+06|1.706421582e+06|2.441519334e+03|2.442534524e+03|2.443958315e+03|2.442797647e+03|7.211902980e+09|7.236738731e+09|7.271655808e+09|7.243291845e+09|6.579399414e+03|6.580630127e+03|6.582356934e+03|6.580949219e+03|1.953604371e+03
2.770957175e+05|1.705939950e+06|1.706172270e+06|1.706428561e+06|1.706164487e+06|2.440402336e+03|2.441558173e+03|2.442833724e+03|2.441519079e+03|7.184635081e+09|7.212852201e+09|7.244068076e+09|7.212026113e+09|6.578046997e+03|6.579448242e+03|6.580994873e+03|6.579399414e+03|1.953604371e+03
2.889848139e+05|1.705541983e+06|1.705816388e+06|1.706073146e+06|1.705765416e+06|2.438423282e+03|2.439787751e+03|2.441064969e+03|2.439529276e+03|7.136473538e+09|7.169658136e+09|7.200804099e+09|7.163523235e+09|6.575646240e+03|6.577302979e+03|6.578848267e+03|6.576986816e+03|1.953604371e+03
2.987386442e+05|1.705340694e+06|1.705543804e+06|1.705739914e+06|1.705462070e+06|2.437422724e+03|2.438432333e+03|2.439407434e+03|2.438019758e+03|7.112197557e+09|7.136693318e+09|7.160399409e+09|7.126816639e+09|6.574435303e+03|6.575658447e+03|6.576840942e+03|6.575157715e+03|1.953604371e+03
3.081858923e+05|1.704920769e+06|1.705226017e+06|1.705470463e+06|1.705189640e+06|2.435336320e+03|2.436852823e+03|2.438067739e+03|2.436650428e+03|7.061734962e+09|7.098392412e+09|7.127841521e+09|7.093603574e+09|6.571905518e+03|6.573746338e+03|6.575218384e+03|6.573496094e+03|1.953604371e+03
3.181649391e+05|1.704688359e+06|1.704963926e+06|1.705172191e+06|1.704922962e+06|2.434182138e+03|2.435550692e+03|2.436585364e+03|2.435339507e+03|7.033911536e+09|7.066909959e+09|7.091919075e+09|7.061840373e+09|6.570502319e+03|6.572165527e+03|6.573419922e+03|6.571906738e+03|1.953604371e+03
3.282359248e+05|1.704281069e+06|1.704589581e+06|1.704833416e+06|1.704552497e+06|2.432160410e+03|2.433691711e+03|2.434902469e+03|2.433473782e+03|6.985332050e+09|7.022108904e+09|7.051268577e+09|7.016760934e+09|6.568050903e+03|6.569906738e+03|6.571379395e+03|6.569642578e+03|1.953604371e+03
3.365520303e+05|1.704193489e+06|1.704356177e+06|1.704507964e+06|1.704267745e+06|2.431725836e+03|2.432533149e+03|2.433286539e+03|2.432040814e+03|6.974916559e+09|6.994273965e+09|7.012366940e+09|6.982154548e+09|6.567520264e+03|6.568499268e+03|6.569413208e+03|6.567903320e+03|1.953604371e+03
3.452959405e+05|1.703821481e+06|1.704098721e+06|1.704400101e+06|1.704155799e+06|2.429784774e+03|2.431238014e+03|2.432751144e+03|2.431470311e+03|6.927123713e+09|6.962977852e+09|6.999506363e+09|6.968204124e+09|6.565166626e+03|6.566928711e+03|6.568765503e+03|6.567210449e+03|1.953604371e+03
3.540660298e+05|1.703606811e+06|1.703820496e+06|1.704090595e+06|1.703811165e+06|2.428659948e+03|2.429779612e+03|2.431195411e+03|2.429705572e+03|6.899464179e+09|6.926996592e+09|6.961924869e+09|6.925155548e+09|6.563800659e+03|6.565158447e+03|6.566877686e+03|6.565068848e+03|1.953604371e+03
3.632214998e+05|1.703358447e+06|1.703524101e+06|1.703790460e+06|1.703604748e+06|2.427359052e+03|2.428226667e+03|2.429622209e+03|2.428627050e+03|6.867575386e+09|6.888831209e+09|6.923121239e+09|6.898716685e+09|6.562223511e+03|6.563274414e+03|6.564970215e+03|6.563759766e+03|1.953604371e+03
3.705806132e+05|1.703030141e+06|1.703267136e+06|1.703472655e+06|1.703298178e+06|2.425640202e+03|2.426880897e+03|2.427957196e+03|2.427027320e+03|6.825605049e+09|6.855881030e+09|6.882224214e+09|6.859607361e+09|6.560135620e+03|6.561642578e+03|6.562950562e+03|6.561819336e+03|1.953604371e+03
3.780687416e+05|1.702764393e+06|1.703020544e+06|1.703298147e+06|1.703062410e+06|2.424249522e+03|2.425589969e+03|2.427043279e+03|2.425780101e+03|6.791784659e+09|6.824381298e+09|6.859850795e+09|6.829294887e+09|6.558448120e+03|6.560073730e+03|6.561837280e+03|6.560304199e+03|1.953604371e+03
3.865963772e+05|1.702486878e+06|1.702757750e+06|1.703064347e+06|1.702753325e+06|2.422797886e+03|2.424214765e+03|2.425819245e+03|2.424179376e+03|6.756611950e+09|6.790941003e+09|6.829968135e+09|6.790474317e+09|6.556682251e+03|6.558403564e+03|6.560353394e+03|6.558359375e+03|1.953604371e+03
