#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
3.242921229e+05|1.243866340e+07|1.246934553e+07|1.249632833e+07|1.246531223e+07|1.141639184e+04|1.142841400e+04|1.143895701e+04|1.142679942e+04|4.581162037e+11|4.595961666e+11|4.608990895e+11|4.594027883e+11|1.279469800e+04|1.280559131e+04|1.281516089e+04|1.280413867e+04|2.196910503e+03
4.939729457e+05|1.237308141e+07|1.239927357e+07|1.243272465e+07|1.239844300e+07|1.139062917e+04|1.140093027e+04|1.141406252e+04|1.140056348e+04|4.549539914e+11|4.562166268e+11|4.578298077e+11|4.561777576e+11|1.277135083e+04|1.278068311e+04|1.279258301e+04|1.278036133e+04|2.196910503e+03
5.877555619e+05|1.232298022e+07|1.234601959e+07|1.237921523e+07|1.234517177e+07|1.137086577e+04|1.137995980e+04|1.139304562e+04|1.137957839e+04|4.525410392e+11|4.536506150e+11|4.552494365e+11|4.536110474e+11|1.275347168e+04|1.276169580e+04|1.277353564e+04|1.276136230e+04|2.196910503e+03
6.565454828e+05|1.226629164e+07|1.230147827e+07|1.233202566e+07|1.229629715e+07|1.134843013e+04|1.136236980e+04|1.137443731e+04|1.136024693e+04|4.498126735e+11|4.515055698e+11|4.529766390e+11|4.512584217e+11|1.273317212e+04|1.274577441e+04|1.275669458e+04|1.274387207e+04|2.196910503e+03
7.144853566e+05|1.223467523e+07|1.226524999e+07|1.228563320e+07|1.225396825e+07|1.133588072e+04|1.134801697e+04|1.135609821e+04|1.134347415e+04|4.482921000e+11|4.497625716e+11|4.507429781e+11|4.492217832e+11|1.272183228e+04|1.273280566e+04|1.274010767e+04|1.272870605e+04|2.196910503e+03
7.665791131e+05|1.219945752e+07|1.222387608e+07|1.224871414e+07|1.222254691e+07|1.132187418e+04|1.133158999e+04|1.134145541e+04|1.133102681e+04|4.465989038e+11|4.477727249e+11|4.489672766e+11|4.477098567e+11|1.270917578e+04|1.271795215e+04|1.272687378e+04|1.271745215e+04|2.196910503e+03
8.070487005e+05|1.217141818e+07|1.219167517e+07|1.221836616e+07|1.218956955e+07|1.131069194e+04|1.131877207e+04|1.132939996e+04|1.131788389e+04|4.452521144e+11|4.462251024e+11|4.475077566e+11|4.461253458e+11|1.269907861e+04|1.270637451e+04|1.271597021e+04|1.270558398e+04|2.196910503e+03
8.492136429e+05|1.213633439e+07|1.216540140e+07|1.219644991e+07|1.216268935e+07|1.129667950e+04|1.130829049e+04|1.132067550e+04|1.130714358e+04|4.435670742e+11|4.449631269e+11|4.464544417e+11|4.448345872e+11|1.268642847e+04|1.269691699e+04|1.270809521e+04|1.269589258e+04|2.196910503e+03
8.857363062e+05|1.210084576e+07|1.212308267e+07|1.216381376e+07|1.213263626e+07|1.128246690e+04|1.129138076e+04|1.130765668e+04|1.129514461e+04|4.418639797e+11|4.429306825e+11|4.448868700e+11|4.433911564e+11|1.267361670e+04|1.268165088e+04|1.269634424e+04|1.268505957e+04|2.196910503e+03
9.173205490e+05|1.208247950e+07|1.210318628e+07|1.212839173e+07|1.210664165e+07|1.127509738e+04|1.128340560e+04|1.129350399e+04|1.128470242e+04|4.409830216e+11|4.419762504e+11|4.431856449e+11|4.421445518e+11|1.266696997e+04|1.267446191e+04|1.268356250e+04|1.267564844e+04|2.196910503e+03
