#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.958042267e+05|8.299147049e+06|8.348147402e+06|8.409820773e+06|8.351432656e+06|7.587756859e+03|7.606378483e+03|7.629698276e+03|7.607513757e+03|3.151124577e+11|3.175016190e+11|3.205109814e+11|3.176641596e+11|1.185062451e+04|1.187239258e+04|1.189968164e+04|1.187374512e+04|2.012637799e+03
4.487014256e+05|8.246867793e+06|8.293626941e+06|8.337932762e+06|8.293742177e+06|7.567778323e+03|7.585650845e+03|7.602502108e+03|7.585599605e+03|3.125659820e+11|3.148436159e+11|3.170035781e+11|3.148512226e+11|1.182730859e+04|1.184816846e+04|1.186786304e+04|1.184813086e+04|2.012637799e+03
5.344954954e+05|8.219154455e+06|8.268459351e+06|8.327125530e+06|8.270832685e+06|7.557148929e+03|7.576038485e+03|7.598397854e+03|7.576841563e+03|3.112167824e+11|3.136177324e+11|3.164766319e+11|3.137353278e+11|1.181489624e+04|1.183694727e+04|1.186306616e+04|1.183790332e+04|2.012637799e+03
5.970683538e+05|8.227948827e+06|8.274038569e+06|8.309549248e+06|8.266951643e+06|7.560527645e+03|7.578170834e+03|7.591716261e+03|7.575384478e+03|3.116446168e+11|3.138894953e+11|3.156196268e+11|3.135457244e+11|1.181883862e+04|1.183943799e+04|1.185525610e+04|1.183619727e+04|2.012637799e+03
6.515880354e+05|8.188517276e+06|8.245839728e+06|8.282287860e+06|8.237534873e+06|7.545361888e+03|7.567384730e+03|7.581322118e+03|7.564084962e+03|3.097261670e+11|3.125159095e+11|3.142912973e+11|3.121140352e+11|1.180115479e+04|1.182684375e+04|1.184311768e+04|1.182301758e+04|2.012637799e+03
6.945219183e+05|8.177274990e+06|8.213271767e+06|8.256896321e+06|8.212379832e+06|7.541030246e+03|7.554887650e+03|7.571616279e+03|7.554449636e+03|3.091791544e+11|3.109305758e+11|3.130545005e+11|3.108891461e+11|1.179610181e+04|1.181226562e+04|1.183178735e+04|1.181177148e+04|2.012637799e+03
7.353016836e+05|8.176880913e+06|8.224374567e+06|8.259996562e+06|8.211259185e+06|7.540878346e+03|7.559154706e+03|7.572802434e+03|7.554031210e+03|3.091599783e+11|3.114707319e+11|3.132055129e+11|3.108343419e+11|1.179592725e+04|1.181723730e+04|1.183316528e+04|1.181128027e+04|2.012637799e+03
7.730259933e+05|8.160090269e+06|8.194244483e+06|8.237897813e+06|8.198770079e+06|7.534400116e+03|7.547567249e+03|7.564343049e+03|7.549218156e+03|3.083432079e+11|3.100048136e+11|3.121290641e+11|3.102268134e+11|1.178836694e+04|1.180372852e+04|1.182328638e+04|1.180566797e+04|2.012637799e+03
8.046675821e+05|8.134586832e+06|8.183457518e+06|8.213497915e+06|8.171333903e+06|7.524530904e+03|7.543412812e+03|7.554974605e+03|7.538657755e+03|3.071038457e+11|3.094799774e+11|3.109415788e+11|3.088919637e+11|1.177688159e+04|1.179887939e+04|1.181236401e+04|1.179335742e+04|2.012637799e+03
8.371377189e+05|8.115083849e+06|8.164274413e+06|8.196074896e+06|8.155751177e+06|7.516971765e+03|7.536016778e+03|7.548271922e+03|7.532628065e+03|3.061560496e+11|3.085466068e+11|3.100938676e+11|3.081344747e+11|1.176807153e+04|1.179025635e+04|1.180455371e+04|1.178633008e+04|2.012637799e+03
8.701826988e+05|8.100070891e+06|8.146066022e+06|8.176549414e+06|8.135092765e+06|7.511145618e+03|7.528975352e+03|7.540750561e+03|7.524661163e+03|3.054264021e+11|3.076616904e+11|3.091438470e+11|3.071296783e+11|1.176128271e+04|1.178205762e+04|1.179577344e+04|1.177704102e+04|2.012637799e+03
