#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
1.781471947e+05|3.769627038e+06|3.778097505e+06|3.791381976e+06|3.779324871e+06|6.175557318e+03|6.187615702e+03|6.206349668e+03|6.189259556e+03|6.464234430e+10|6.495922316e+10|6.545556763e+10|6.500489065e+10|7.907731201e+03|7.915918213e+03|7.928663940e+03|7.917043945e+03|2.267394201e+03
2.714872749e+05|3.753768396e+06|3.766737752e+06|3.778022810e+06|3.765035931e+06|6.152953616e+03|6.171440081e+03|6.187510344e+03|6.168933366e+03|6.404939231e+10|6.453426953e+10|6.495643326e+10|6.447065203e+10|7.892370117e+03|7.904937256e+03|7.915843872e+03|7.903231445e+03|2.267394201e+03
3.235378542e+05|3.743957444e+06|3.758030714e+06|3.769447730e+06|3.756759264e+06|6.138939342e+03|6.159030047e+03|6.175301816e+03|6.157116428e+03|6.368268742e+10|6.420870294e+10|6.463563676e+10|6.416115840e+10|7.882841919e+03|7.896505615e+03|7.907557007e+03|7.895203125e+03|2.267394201e+03
3.604922755e+05|3.734864929e+06|3.754763973e+06|3.763776732e+06|3.748862625e+06|6.125839224e+03|6.154373035e+03|6.167220195e+03|6.145797549e+03|6.334241228e+10|6.408659923e+10|6.442353501e+10|6.386582970e+10|7.873953491e+03|7.893340088e+03|7.902069214e+03|7.887513672e+03|2.267394201e+03
3.933300618e+05|3.728297603e+06|3.747746832e+06|3.762064764e+06|3.744259940e+06|6.116374882e+03|6.144367725e+03|6.164780171e+03|6.139178223e+03|6.309675867e+10|6.382438507e+10|6.435952104e+10|6.369368962e+10|7.867526611e+03|7.886531738e+03|7.900410522e+03|7.883017578e+03|2.267394201e+03
4.214822580e+05|3.720237090e+06|3.733003811e+06|3.752322596e+06|3.734969290e+06|6.104755897e+03|6.123157325e+03|6.150892300e+03|6.125847503e+03|6.279537451e+10|6.327278639e+10|6.399535968e+10|6.334624334e+10|7.859631470e+03|7.872137939e+03|7.890971191e+03|7.873961426e+03|2.267394201e+03
4.457905474e+05|3.705363131e+06|3.737979104e+06|3.750388821e+06|3.729002198e+06|6.083173626e+03|6.130326434e+03|6.148135065e+03|6.117185547e+03|6.223879799e+10|6.345893187e+10|6.392309837e+10|6.312295007e+10|7.844977417e+03|7.877000488e+03|7.889094116e+03|7.868079590e+03|2.267394201e+03
4.721834875e+05|3.710248546e+06|3.723551450e+06|3.740411607e+06|3.723448573e+06|6.090293229e+03|6.109533811e+03|6.133831103e+03|6.109190201e+03|6.242173137e+10|6.291928292e+10|6.354996383e+10|6.291523975e+10|7.849809448e+03|7.862881348e+03|7.879377319e+03|7.862648926e+03|2.267394201e+03
4.936892924e+05|3.694692823e+06|3.720315420e+06|3.741961034e+06|3.716495178e+06|6.067619947e+03|6.104868829e+03|6.136063330e+03|6.099073805e+03|6.183942740e+10|6.279830222e+10|6.360795696e+10|6.265502025e+10|7.834419189e+03|7.859706299e+03|7.880896240e+03|7.855779297e+03|2.267394201e+03
5.165940952e+05|3.688072800e+06|3.711652104e+06|3.731373796e+06|3.708412908e+06|6.057967649e+03|6.092338502e+03|6.120808298e+03|6.087342487e+03|6.159178053e+10|6.247429465e+10|6.321181414e+10|6.235258964e+10|7.827863037e+03|7.851195312e+03|7.870541138e+03|7.847812988e+03|2.267394201e+03
