#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.629375492e+05|7.342960431e+06|7.357427929e+06|7.383911391e+06|7.362227360e+06|9.595274001e+03|9.605435919e+03|9.623971855e+03|9.608761228e+03|2.057332659e+11|2.063360760e+11|2.074406132e+11|2.065367367e+11|1.033989062e+04|1.034735693e+04|1.036098975e+04|1.034980859e+04|2.264283365e+03
4.003815307e+05|7.318895208e+06|7.339916950e+06|7.355040271e+06|7.340899840e+06|9.578326452e+03|9.593132098e+03|9.603763267e+03|9.593784950e+03|2.047311926e+11|2.056065316e+11|2.062364955e+11|2.056479943e+11|1.032744580e+04|1.033831787e+04|1.034612842e+04|1.033880078e+04|2.264283365e+03
4.771958906e+05|7.298294081e+06|7.317677852e+06|7.336159669e+06|7.320420456e+06|9.563797994e+03|9.577468466e+03|9.590487275e+03|9.579363527e+03|2.038734622e+11|2.046805021e+11|2.054500693e+11|2.047951525e+11|1.031676489e+04|1.032681201e+04|1.033637183e+04|1.032820605e+04|2.264283365e+03
5.317462264e+05|7.288942692e+06|7.305638851e+06|7.325732326e+06|7.309839305e+06|9.557187463e+03|9.568979890e+03|9.583143995e+03|9.571896170e+03|2.034843485e+11|2.041792539e+11|2.050158714e+11|2.043547244e+11|1.031191675e+04|1.032057520e+04|1.033098145e+04|1.032272168e+04|2.264283365e+03
5.812686541e+05|7.264538696e+06|7.281849687e+06|7.307851350e+06|7.287913756e+06|9.539877248e+03|9.552159009e+03|9.570540376e+03|9.556393776e+03|2.024698649e+11|2.031894830e+11|2.042713701e+11|2.034424883e+11|1.029921631e+04|1.030822266e+04|1.032172363e+04|1.031134082e+04|2.264283365e+03
6.200234013e+05|7.254370561e+06|7.271043781e+06|7.288862275e+06|7.276403789e+06|9.532656914e+03|9.544494035e+03|9.557130463e+03|9.548247675e+03|2.020472022e+11|2.027402583e+11|2.034810056e+11|2.029637177e+11|1.029391797e+04|1.030260205e+04|1.031187207e+04|1.030536133e+04|2.264283365e+03
6.542691893e+05|7.229860840e+06|7.260998900e+06|7.285877681e+06|7.261960078e+06|9.515224099e+03|9.537364055e+03|9.555014852e+03|9.537983056e+03|2.010287192e+11|2.023227181e+11|2.033569360e+11|2.023634699e+11|1.028112817e+04|1.029737207e+04|1.031031592e+04|1.029783203e+04|2.264283365e+03
6.900114725e+05|7.216026700e+06|7.230011113e+06|7.261724326e+06|7.243039776e+06|9.505341188e+03|9.515331318e+03|9.537879239e+03|9.524528286e+03|2.004545914e+11|2.010349541e+11|2.023528729e+11|2.015773068e+11|1.027389209e+04|1.028120850e+04|1.029775269e+04|1.028796484e+04|2.264283365e+03
7.191408102e+05|7.210980130e+06|7.231389218e+06|7.250967091e+06|7.231768338e+06|9.501733838e+03|9.516315408e+03|9.530239091e+03|9.516526486e+03|2.002451856e+11|2.010921447e+11|2.019057364e+11|2.011087784e+11|1.027124463e+04|1.028192920e+04|1.029214111e+04|1.028209277e+04|2.264283365e+03
7.475487941e+05|7.194336088e+06|7.219930063e+06|7.253829104e+06|7.224498852e+06|9.489828277e+03|9.508130484e+03|9.532272297e+03|9.511320815e+03|1.995545369e+11|2.006165857e+11|2.020246966e+11|2.008072165e+11|1.026251978e+04|1.027592969e+04|1.029363892e+04|1.027827832e+04|2.264283365e+03
