#RRR|P25fit|P50fit|P75fit|P25model|P50model|P75model
3.269222463e+05|3.952183531e+11|3.976328907e+11|4.000934355e+11|0.000000|0.000000|0.000000
4.981710515e+05|3.924647340e+11|3.944996958e+11|3.964149999e+11|0.000000|0.000000|0.000000
5.928430827e+05|3.902990745e+11|3.921990660e+11|3.939364438e+11|0.000000|0.000000|0.000000
6.618051620e+05|3.884458680e+11|3.902742732e+11|3.919256456e+11|0.000000|0.000000|0.000000
7.208732445e+05|3.866791822e+11|3.884614280e+11|3.900635888e+11|0.000000|0.000000|0.000000
7.724638986e+05|3.850039042e+11|3.867557183e+11|3.883306571e+11|0.000000|0.000000|0.000000
8.148439850e+05|3.835372921e+11|3.852701359e+11|3.868321978e+11|0.000000|0.000000|0.000000
8.560020019e+05|3.820362554e+11|3.837552583e+11|3.853119180e+11|0.000000|0.000000|0.000000
8.936408133e+05|3.805984094e+11|3.823082533e+11|3.838653044e+11|0.000000|0.000000|0.000000
9.253886295e+05|3.793378870e+11|3.810423123e+11|3.826031414e+11|0.000000|0.000000|0.000000
9.577880037e+05|3.780070477e+11|3.797078792e+11|3.812753932e+11|0.000000|0.000000|0.000000
9.893363247e+05|3.766685339e+11|3.783675372e+11|3.799439386e+11|0.000000|0.000000|0.000000
1.015290128e+06|3.755361934e+11|3.772347912e+11|3.788200191e+11|0.000000|0.000000|0.000000
1.042090021e+06|3.743376985e+11|3.760368020e+11|3.776323725e+11|0.000000|0.000000|0.000000
1.067406541e+06|3.731785108e+11|3.748788591e+11|3.764851751e+11|0.000000|0.000000|0.000000
1.091042257e+06|3.720727968e+11|3.737749025e+11|3.753919670e+11|0.000000|0.000000|0.000000
1.116181955e+06|3.708720539e+11|3.725765832e+11|3.742057019e+11|0.000000|0.000000|0.000000
1.137615355e+06|3.698284178e+11|3.715354087e+11|3.731752092e+11|0.000000|0.000000|0.000000
1.159081732e+06|3.687649493e+11|3.704747227e+11|3.721255083e+11|0.000000|0.000000|0.000000
1.179750911e+06|3.677238655e+11|3.694365781e+11|3.710981393e+11|0.000000|0.000000|0.000000
1.198651092e+06|3.667572960e+11|3.684728881e+11|3.701444157e+11|0.000000|0.000000|0.000000
1.217522167e+06|3.657784044e+11|3.674970274e+11|3.691785636e+11|0.000000|0.000000|0.000000
1.237092428e+06|3.647487633e+11|3.664706673e+11|3.681625944e+11|0.000000|0.000000|0.000000
1.256969372e+06|3.636879935e+11|3.654133469e+11|3.671157898e+11|0.000000|0.000000|0.000000
1.275010421e+06|3.627122032e+11|3.644407677e+11|3.661526812e+11|0.000000|0.000000|0.000000
1.290175664e+06|3.618824464e+11|3.636137555e+11|3.653335493e+11|0.000000|0.000000|0.000000
1.306999582e+06|3.609518282e+11|3.626862171e+11|3.644146419e+11|0.000000|0.000000|0.000000
1.323791608e+06|3.600124287e+11|3.617499159e+11|3.634868140e+11|0.000000|0.000000|0.000000
1.339729071e+06|3.591111439e+11|3.608515828e+11|3.625963710e+11|0.000000|0.000000|0.000000
1.355126532e+06|3.582314785e+11|3.599747702e+11|3.617270218e+11|0.000000|0.000000|0.000000
1.371036916e+06|3.573133485e+11|3.590595800e+11|3.608193618e+11|0.000000|0.000000|0.000000
1.386732738e+06|3.563985218e+11|3.581476377e+11|3.599146504e+11|0.000000|0.000000|0.000000
1.401696407e+06|3.555180142e+11|3.572698581e+11|3.590435676e+11|0.000000|0.000000|0.000000
1.415047794e+06|3.547255255e+11|3.564797807e+11|3.582592931e+11|0.000000|0.000000|0.000000
1.428309061e+06|3.539320164e+11|3.556886413e+11|3.574737480e+11|0.000000|0.000000|0.000000
1.442738964e+06|3.530613985e+11|3.548205693e+11|3.566115627e+11|0.000000|0.000000|0.000000
1.456058506e+06|3.522511583e+11|3.540126454e+11|3.558088795e+11|0.000000|0.000000|0.000000
1.470454937e+06|3.513682990e+11|3.531322500e+11|3.549339323e+11|0.000000|0.000000|0.000000
1.482767720e+06|3.506073817e+11|3.523734050e+11|3.541795634e+11|0.000000|0.000000|0.000000
1.495162792e+06|3.498359641e+11|3.516040390e+11|3.534145279e+11|0.000000|0.000000|0.000000
1.508570418e+06|3.489954353e+11|3.507656887e+11|3.525806590e+11|0.000000|0.000000|0.000000
1.523269218e+06|3.480667138e+11|3.498393051e+11|3.516589410e+11|0.000000|0.000000|0.000000
1.534197922e+06|3.473713045e+11|3.491455989e+11|3.509685333e+11|0.000000|0.000000|0.000000
1.546015644e+06|3.466146439e+11|3.483907457e+11|3.502170806e+11|0.000000|0.000000|0.000000
1.556943628e+06|3.459106357e+11|3.476883766e+11|3.495177009e+11|0.000000|0.000000|0.000000
1.567940577e+06|3.451980120e+11|3.469773710e+11|3.488095516e+11|0.000000|0.000000|0.000000
1.579801944e+06|3.444246950e+11|3.462057640e+11|3.480408533e+11|0.000000|0.000000|0.000000
1.591218049e+06|3.436758376e+11|3.454585178e+11|3.472962372e+11|0.000000|0.000000|0.000000
1.603128819e+06|3.428897693e+11|3.446740949e+11|3.465143803e+11|0.000000|0.000000|0.000000
1.614833965e+06|3.421125483e+11|3.438984558e+11|3.457410856e+11|0.000000|0.000000|0.000000
1.626218680e+06|3.413521264e+11|3.431395400e+11|3.449842813e+11|0.000000|0.000000|0.000000
1.637688447e+06|3.405815724e+11|3.423704717e+11|3.442171724e+11|0.000000|0.000000|0.000000
1.647252515e+06|3.399356396e+11|3.417257543e+11|3.435739603e+11|0.000000|0.000000|0.000000
1.658493470e+06|3.391725055e+11|3.409640222e+11|3.428138490e+11|0.000000|0.000000|0.000000
1.669677391e+06|3.384090207e+11|3.402019053e+11|3.420531862e+11|0.000000|0.000000|0.000000
1.679242852e+06|3.377526896e+11|3.395467238e+11|3.413991239e+11|0.000000|0.000000|0.000000
1.687366751e+06|3.371928637e+11|3.389878603e+11|3.408411218e+11|0.000000|0.000000|0.000000
1.697649640e+06|3.364810969e+11|3.382772944e+11|3.401315297e+11|0.000000|0.000000|0.000000
1.707499563e+06|3.357959934e+11|3.375933245e+11|3.394483719e+11|0.000000|0.000000|0.000000
1.716655357e+06|3.351562757e+11|3.369546467e+11|3.388103446e+11|0.000000|0.000000|0.000000
1.727465671e+06|3.343973755e+11|3.361969593e+11|3.380532972e+11|0.000000|0.000000|0.000000
1.737906842e+06|3.336607178e+11|3.354614591e+11|3.373182861e+11|0.000000|0.000000|0.000000
1.747160208e+06|3.330048550e+11|3.348066124e+11|3.366637687e+11|0.000000|0.000000|0.000000
1.757009433e+06|3.323036602e+11|3.341064907e+11|3.359638921e+11|0.000000|0.000000|0.000000
1.767398569e+06|3.315605728e+11|3.333645279e+11|3.352220726e+11|0.000000|0.000000|0.000000
1.777297907e+06|3.308492261e+11|3.326542479e+11|3.345118216e+11|0.000000|0.000000|0.000000
1.785927839e+06|3.302264811e+11|3.320324304e+11|3.338899460e+11|0.000000|0.000000|0.000000
1.794472425e+06|3.296074994e+11|3.314143665e+11|3.332717500e+11|0.000000|0.000000|0.000000
1.802997861e+06|3.289875343e+11|3.307953180e+11|3.326524976e+11|0.000000|0.000000|0.000000
1.811963884e+06|3.283329801e+11|3.301417303e+11|3.319986201e+11|0.000000|0.000000|0.000000
1.820234800e+06|3.277268579e+11|3.295365036e+11|3.313930595e+11|0.000000|0.000000|0.000000
1.828655555e+06|3.271074784e+11|3.289180411e+11|3.307741937e+11|0.000000|0.000000|0.000000
1.836863932e+06|3.265015133e+11|3.283129766e+11|3.301686765e+11|0.000000|0.000000|0.000000
1.844872423e+06|3.259082083e+11|3.277205582e+11|3.295757619e+11|0.000000|0.000000|0.000000
1.853732045e+06|3.252494401e+11|3.270627816e+11|3.289173760e+11|0.000000|0.000000|0.000000
1.862906679e+06|3.245645882e+11|3.263789708e+11|3.282328704e+11|0.000000|0.000000|0.000000
1.870795956e+06|3.239735223e+11|3.257888134e+11|3.276420661e+11|0.000000|0.000000|0.000000
1.879345414e+06|3.233307437e+11|3.251470350e+11|3.269995376e+11|0.000000|0.000000|0.000000
1.888221479e+06|3.226609356e+11|3.244782847e+11|3.263299577e+11|0.000000|0.000000|0.000000
1.897359333e+06|3.219687438e+11|3.237872051e+11|3.256379732e+11|0.000000|0.000000|0.000000
1.905255712e+06|3.213684497e+11|3.231878928e+11|3.250378403e+11|0.000000|0.000000|0.000000
1.913127115e+06|3.207680793e+11|3.225885221e+11|3.244376185e+11|0.000000|0.000000|0.000000
1.921508874e+06|3.201266182e+11|3.219481506e+11|3.237963071e+11|0.000000|0.000000|0.000000
1.929693779e+06|3.194980715e+11|3.213206947e+11|3.231679030e+11|0.000000|0.000000|0.000000
1.937635429e+06|3.188861767e+11|3.207098857e+11|3.225561481e+11|0.000000|0.000000|0.000000
1.945767421e+06|3.182575490e+11|3.200823998e+11|3.219276700e+11|0.000000|0.000000|0.000000
1.952888019e+06|3.177053900e+11|3.195312671e+11|3.213756513e+11|0.000000|0.000000|0.000000
1.959372940e+06|3.172011324e+11|3.190279670e+11|3.208715323e+11|0.000000|0.000000|0.000000
1.965778327e+06|3.167017586e+11|3.185295615e+11|3.203723082e+11|0.000000|0.000000|0.000000
1.973241417e+06|3.161182964e+11|3.179472570e+11|3.197890399e+11|0.000000|0.000000|0.000000
1.980743593e+06|3.155300142e+11|3.173601724e+11|3.192009782e+11|0.000000|0.000000|0.000000
1.987739944e+06|3.149798045e+11|3.168111117e+11|3.186510010e+11|0.000000|0.000000|0.000000
1.995200609e+06|3.143913896e+11|3.162239579e+11|3.180628668e+11|0.000000|0.000000|0.000000
2.003942163e+06|3.136997354e+11|3.155338309e+11|3.173715908e+11|0.000000|0.000000|0.000000
2.011166903e+06|3.131262924e+11|3.149616923e+11|3.167985052e+11|0.000000|0.000000|0.000000
2.018584776e+06|3.125358243e+11|3.143726056e+11|3.162084516e+11|0.000000|0.000000|0.000000
2.026075918e+06|3.119377827e+11|3.137760037e+11|3.156108818e+11|0.000000|0.000000|0.000000
2.034002225e+06|3.113030974e+11|3.131428933e+11|3.149767597e+11|0.000000|0.000000|0.000000
2.040961183e+06|3.107442597e+11|3.125854836e+11|3.144184752e+11|0.000000|0.000000|0.000000
2.048404767e+06|3.101448387e+11|3.119876390e+11|3.138197117e+11|0.000000|0.000000|0.000000
2.055837232e+06|3.095445973e+11|3.113890242e+11|3.132201997e+11|0.000000|0.000000|0.000000
2.062310142e+06|3.090204537e+11|3.108663416e+11|3.126967547e+11|0.000000|0.000000|0.000000
2.068840971e+06|3.084903051e+11|3.103377103e+11|3.121673742e+11|0.000000|0.000000|0.000000
2.076019778e+06|3.079060336e+11|3.097551585e+11|3.115840250e+11|0.000000|0.000000|0.000000
2.083163307e+06|3.073230521e+11|3.091739442e+11|3.110020469e+11|0.000000|0.000000|0.000000
2.089655927e+06|3.067918243e+11|3.086443726e+11|3.104718093e+11|0.000000|0.000000|0.000000
2.095831114e+06|3.062853625e+11|3.081395314e+11|3.099663617e+11|0.000000|0.000000|0.000000
2.102749712e+06|3.057165334e+11|3.075725724e+11|3.093987572e+11|0.000000|0.000000|0.000000
2.108648551e+06|3.052303821e+11|3.070880624e+11|3.089137269e+11|0.000000|0.000000|0.000000
2.114763622e+06|3.047252801e+11|3.065847084e+11|3.084098650e+11|0.000000|0.000000|0.000000
2.121389552e+06|3.041766839e+11|3.060380614e+11|3.078627058e+11|0.000000|0.000000|0.000000
2.127615893e+06|3.036599430e+11|3.055232057e+11|3.073474073e+11|0.000000|0.000000|0.000000
2.134059043e+06|3.031239560e+11|3.049892259e+11|3.068130109e+11|0.000000|0.000000|0.000000
2.141273495e+06|3.025222960e+11|3.043898833e+11|3.062132548e+11|0.000000|0.000000|0.000000
2.147512499e+06|3.020006992e+11|3.038703518e+11|3.056934134e+11|0.000000|0.000000|0.000000
2.153653561e+06|3.014861272e+11|3.033578695e+11|3.051806716e+11|0.000000|0.000000|0.000000
2.160214298e+06|3.009351153e+11|3.028091541e+11|3.046317313e+11|0.000000|0.000000|0.000000
2.167690152e+06|3.003056426e+11|3.021823809e+11|3.040047711e+11|0.000000|0.000000|0.000000
2.174748089e+06|2.997097927e+11|3.015891627e+11|3.034114473e+11|0.000000|0.000000|0.000000
2.180789924e+06|2.991985176e+11|3.010802062e+11|3.029024579e+11|0.000000|0.000000|0.000000
2.187004346e+06|2.986714765e+11|3.005556149e+11|3.023778904e+11|0.000000|0.000000|0.000000
2.192921196e+06|2.981685789e+11|3.000551122e+11|3.018774669e+11|0.000000|0.000000|0.000000
2.199900839e+06|2.975739799e+11|2.994634187e+11|3.012859405e+11|0.000000|0.000000|0.000000
2.205798182e+06|2.970704272e+11|2.989623903e+11|3.007851178e+11|0.000000|0.000000|0.000000
2.211727669e+06|2.965630637e+11|2.984576303e+11|3.002806265e+11|0.000000|0.000000|0.000000
2.217466454e+06|2.960710006e+11|2.979681506e+11|2.997914681e+11|0.000000|0.000000|0.000000
2.223624028e+06|2.955419168e+11|2.974419102e+11|2.992656413e+11|0.000000|0.000000|0.000000
2.229797157e+06|2.950103414e+11|2.969132609e+11|2.987374809e+11|0.000000|0.000000|0.000000
2.235573641e+06|2.945118748e+11|2.964176023e+11|2.982423492e+11|0.000000|0.000000|0.000000
2.240834972e+06|2.940569818e+11|2.959653270e+11|2.977906141e+11|0.000000|0.000000|0.000000
2.246892553e+06|2.935322065e+11|2.954436378e+11|2.972696200e+11|0.000000|0.000000|0.000000
2.252897488e+06|2.930108953e+11|2.949254637e+11|2.967522146e+11|0.000000|0.000000|0.000000
2.258734062e+06|2.925031543e+11|2.944208476e+11|2.962484238e+11|0.000000|0.000000|0.000000
2.264962693e+06|2.919601706e+11|2.938812825e+11|2.957098271e+11|0.000000|0.000000|0.000000
2.270797638e+06|2.914504426e+11|2.933748372e+11|2.952043734e+11|0.000000|0.000000|0.000000
2.276430194e+06|2.909574189e+11|2.928850572e+11|2.947156302e+11|0.000000|0.000000|0.000000
2.281658645e+06|2.904989096e+11|2.924296259e+11|2.942612329e+11|0.000000|0.000000|0.000000
2.287021009e+06|2.900277994e+11|2.919617408e+11|2.937944819e+11|0.000000|0.000000|0.000000
