#RRR|P25fit|P50fit|P75fit|P25model|P50model|P75model
3.541121473e+05|4.357401253e+11|4.353469325e+11|4.358686711e+11|0.000000|0.000000|0.000000
5.396390489e+05|4.287732373e+11|4.302665027e+11|4.321531965e+11|0.000000|0.000000|0.000000
6.415716137e+05|4.250885017e+11|4.272275299e+11|4.295518588e+11|0.000000|0.000000|0.000000
7.167100092e+05|4.223747406e+11|4.248471213e+11|4.273828094e+11|0.000000|0.000000|0.000000
7.828156003e+05|4.199620458e+11|4.226427505e+11|4.252996100e+11|0.000000|0.000000|0.000000
8.351321894e+05|4.180226726e+11|4.208194539e+11|4.235358426e+11|0.000000|0.000000|0.000000
8.823058548e+05|4.162431779e+11|4.191123448e+11|4.218589374e+11|0.000000|0.000000|0.000000
9.281043894e+05|4.144815515e+11|4.173952760e+11|4.201529929e+11|0.000000|0.000000|0.000000
9.674625929e+05|4.129367359e+11|4.158709670e+11|4.186260462e+11|0.000000|0.000000|0.000000
1.004079268e+06|4.114708491e+11|4.144112040e+11|4.171552652e+11|0.000000|0.000000|0.000000
1.036051142e+06|4.101662930e+11|4.131030025e+11|4.158317418e+11|0.000000|0.000000|0.000000
1.071279297e+06|4.087003013e+11|4.116245091e+11|4.143312603e+11|0.000000|0.000000|0.000000
1.101046740e+06|4.074367481e+11|4.103443602e+11|4.130291319e+11|0.000000|0.000000|0.000000
1.129117959e+06|4.062232570e+11|4.091108615e+11|4.117726542e+11|0.000000|0.000000|0.000000
1.155497454e+06|4.050626283e+11|4.079281220e+11|4.105667930e+11|0.000000|0.000000|0.000000
1.184052283e+06|4.037832679e+11|4.066217836e+11|4.092342420e+11|0.000000|0.000000|0.000000
1.208510412e+06|4.026677526e+11|4.054810819e+11|4.080704793e+11|0.000000|0.000000|0.000000
1.232555097e+06|4.015528108e+11|4.043398800e+11|4.069063708e+11|0.000000|0.000000|0.000000
1.256769262e+06|4.004111823e+11|4.031706431e+11|4.057141159e+11|0.000000|0.000000|0.000000
1.278931344e+06|3.993493282e+11|4.020827786e+11|4.046054635e+11|0.000000|0.000000|0.000000
1.305188346e+06|3.980697704e+11|4.007718339e+11|4.032705262e+11|0.000000|0.000000|0.000000
1.328335389e+06|3.969219976e+11|3.995961773e+11|4.020745394e+11|0.000000|0.000000|0.000000
1.349233274e+06|3.958695173e+11|3.985185785e+11|4.009794364e+11|0.000000|0.000000|0.000000
1.371673926e+06|3.947218790e+11|3.973442477e+11|3.997873906e+11|0.000000|0.000000|0.000000
1.393654450e+06|3.935799566e+11|3.961766729e+11|3.986037236e+11|0.000000|0.000000|0.000000
1.415937400e+06|3.924040455e+11|3.949754651e+11|3.973876478e+11|0.000000|0.000000|0.000000
1.434940430e+06|3.913864829e+11|3.939370471e+11|3.963378256e+11|0.000000|0.000000|0.000000
1.456045660e+06|3.902402494e+11|3.927685837e+11|3.951582013e+11|0.000000|0.000000|0.000000
1.478116627e+06|3.890232249e+11|3.915295337e+11|3.939093125e+11|0.000000|0.000000|0.000000
1.498957953e+06|3.878565981e+11|3.903434150e+11|3.927157519e+11|0.000000|0.000000|0.000000
1.519519640e+06|3.866888856e+11|3.891578614e+11|3.915247321e+11|0.000000|0.000000|0.000000
1.536692147e+06|3.857007948e+11|3.881560259e+11|3.905198377e+11|0.000000|0.000000|0.000000
1.557363180e+06|3.844957621e+11|3.869359578e+11|3.892979957e+11|0.000000|0.000000|0.000000
1.576700012e+06|3.833529294e+11|3.857806592e+11|3.881430083e+11|0.000000|0.000000|0.000000
1.595514858e+06|3.822263948e+11|3.846435763e+11|3.870081323e+11|0.000000|0.000000|0.000000
1.615154618e+06|3.810350661e+11|3.834429971e+11|3.858119349e+11|0.000000|0.000000|0.000000
1.634973506e+06|3.798168364e+11|3.822173518e+11|3.845929368e+11|0.000000|0.000000|0.000000
1.652126063e+06|3.787494369e+11|3.811451635e+11|3.835283614e+11|0.000000|0.000000|0.000000
1.670470649e+06|3.775943887e+11|3.799867363e+11|3.823800382e+11|0.000000|0.000000|0.000000
1.688822880e+06|3.764248821e+11|3.788157185e+11|3.812212074e+11|0.000000|0.000000|0.000000
1.706678841e+06|3.752735432e+11|3.776647659e+11|3.800841532e+11|0.000000|0.000000|0.000000
1.723638292e+06|3.741676914e+11|3.765610290e+11|3.789955187e+11|0.000000|0.000000|0.000000
1.742142612e+06|3.729473884e+11|3.753450317e+11|3.777981523e+11|0.000000|0.000000|0.000000
1.760083331e+06|3.717505667e+11|3.741544278e+11|3.766277936e+11|0.000000|0.000000|0.000000
1.776537206e+06|3.706410755e+11|3.730524498e+11|3.755463001e+11|0.000000|0.000000|0.000000
1.793788976e+06|3.694655941e+11|3.718867464e+11|3.744040708e+11|0.000000|0.000000|0.000000
1.812884355e+06|3.681499481e+11|3.705842371e+11|3.731299567e+11|0.000000|0.000000|0.000000
1.828598403e+06|3.670558123e+11|3.695027684e+11|3.720737770e+11|0.000000|0.000000|0.000000
1.845142630e+06|3.658927032e+11|3.683548363e+11|3.709543629e+11|0.000000|0.000000|0.000000
1.862188551e+06|3.646823558e+11|3.671621291e+11|3.697930856e+11|0.000000|0.000000|0.000000
1.876188203e+06|3.636792396e+11|3.661750398e+11|3.688333737e+11|0.000000|0.000000|0.000000
1.895111696e+06|3.623103434e+11|3.648300398e+11|3.675276355e+11|0.000000|0.000000|0.000000
1.913831360e+06|3.609415590e+11|3.634874463e+11|3.662264449e+11|0.000000|0.000000|0.000000
1.927248252e+06|3.599515881e+11|3.625178235e+11|3.652880714e+11|0.000000|0.000000|0.000000
1.943213055e+06|3.587639407e+11|3.613561165e+11|3.641652659e+11|0.000000|0.000000|0.000000
1.957777200e+06|3.576713483e+11|3.602888367e+11|3.631351052e+11|0.000000|0.000000|0.000000
1.975588512e+06|3.563233479e+11|3.589739424e+11|3.618677225e+11|0.000000|0.000000|0.000000
1.990042810e+06|3.552199066e+11|3.578991137e+11|3.608331622e+11|0.000000|0.000000|0.000000
2.005927846e+06|3.539974669e+11|3.567099302e+11|3.596899995e+11|0.000000|0.000000|0.000000
2.020851061e+06|3.528397658e+11|3.555852038e+11|3.586101896e+11|0.000000|0.000000|0.000000
2.037353030e+06|3.515491834e+11|3.543330417e+11|3.574095876e+11|0.000000|0.000000|0.000000
2.053160725e+06|3.503027123e+11|3.531253033e+11|3.562530962e+11|0.000000|0.000000|0.000000
2.067202615e+06|3.491871732e+11|3.520457527e+11|3.552205841e+11|0.000000|0.000000|0.000000
2.082820910e+06|3.479372809e+11|3.508376360e+11|3.540664531e+11|0.000000|0.000000|0.000000
2.097969941e+06|3.467158331e+11|3.496584628e+11|3.529413098e+11|0.000000|0.000000|0.000000
2.111426777e+06|3.456233567e+11|3.486049834e+11|3.519371913e+11|0.000000|0.000000|0.000000
2.125453990e+06|3.444771511e+11|3.475008696e+11|3.508858886e+11|0.000000|0.000000|0.000000
2.141383495e+06|3.431663882e+11|3.462396833e+11|3.496863416e+11|0.000000|0.000000|0.000000
2.156706308e+06|3.418964802e+11|3.450192366e+11|3.485268423e+11|0.000000|0.000000|0.000000
2.170762308e+06|3.407238153e+11|3.438934629e+11|3.474583891e+11|0.000000|0.000000|0.000000
2.186000306e+06|3.394442452e+11|3.426663573e+11|3.462949324e+11|0.000000|0.000000|0.000000
2.198870498e+06|3.383568479e+11|3.416245828e+11|3.453081242e+11|0.000000|0.000000|0.000000
2.213495835e+06|3.371138330e+11|3.404348570e+11|3.441821851e+11|0.000000|0.000000|0.000000
2.229256911e+06|3.357656591e+11|3.391458137e+11|3.429634367e+11|0.000000|0.000000|0.000000
2.243485472e+06|3.345409709e+11|3.379760076e+11|3.418584535e+11|0.000000|0.000000|0.000000
2.256469118e+06|3.334172135e+11|3.369035587e+11|3.408462658e+11|0.000000|0.000000|0.000000
2.270558438e+06|3.321911184e+11|3.357344515e+11|3.397437295e+11|0.000000|0.000000|0.000000
2.282823760e+06|3.311181907e+11|3.347122305e+11|3.387804422e+11|0.000000|0.000000|0.000000
2.298621406e+06|3.297287372e+11|3.333895688e+11|3.375350055e+11|0.000000|0.000000|0.000000
2.312700916e+06|3.284833490e+11|3.322050929e+11|3.364205810e+11|0.000000|0.000000|0.000000
2.325572435e+06|3.273390802e+11|3.311176329e+11|3.353981497e+11|0.000000|0.000000|0.000000
2.339395187e+06|3.261042359e+11|3.299449696e+11|3.342963470e+11|0.000000|0.000000|0.000000
2.353978363e+06|3.247948102e+11|3.287024389e+11|3.331296987e+11|0.000000|0.000000|0.000000
2.369192390e+06|3.234215814e+11|3.274003850e+11|3.319080051e+11|0.000000|0.000000|0.000000
2.381400463e+06|3.223144717e+11|3.263513889e+11|3.309243493e+11|0.000000|0.000000|0.000000
2.394154302e+06|3.211530029e+11|3.252515633e+11|3.298935767e+11|0.000000|0.000000|0.000000
2.406755096e+06|3.200006658e+11|3.241610442e+11|3.288720534e+11|0.000000|0.000000|0.000000
2.420975418e+06|3.186945852e+11|3.229257922e+11|3.277155558e+11|0.000000|0.000000|0.000000
2.433995073e+06|3.174936328e+11|3.217906528e+11|3.266533213e+11|0.000000|0.000000|0.000000
2.446443518e+06|3.163408530e+11|3.207016374e+11|3.256347008e+11|0.000000|0.000000|0.000000
2.458382026e+06|3.152312238e+11|3.196539095e+11|3.246550931e+11|0.000000|0.000000|0.000000
2.472975946e+06|3.138694778e+11|3.183687992e+11|3.234540309e+11|0.000000|0.000000|0.000000
2.485851792e+06|3.126632957e+11|3.172310843e+11|3.223911471e+11|0.000000|0.000000|0.000000
2.499465257e+06|3.113832835e+11|3.160242997e+11|3.212641368e+11|0.000000|0.000000|0.000000
2.512895721e+06|3.101158213e+11|3.148298934e+11|3.201490587e+11|0.000000|0.000000|0.000000
2.525148806e+06|3.089555308e+11|3.137369303e+11|3.191289819e+11|0.000000|0.000000|0.000000
2.537053825e+06|3.078246835e+11|3.126720903e+11|3.181353988e+11|0.000000|0.000000|0.000000
2.550475093e+06|3.065457541e+11|3.114682448e+11|3.170123742e+11|0.000000|0.000000|0.000000
2.564196076e+06|3.052339393e+11|3.102338886e+11|3.158611409e+11|0.000000|0.000000|0.000000
2.577842115e+06|3.039250772e+11|3.090027237e+11|3.147131024e+11|0.000000|0.000000|0.000000
2.589228138e+06|3.028298623e+11|3.079728145e+11|3.137528713e+11|0.000000|0.000000|0.000000
2.600548273e+06|3.017382482e+11|3.069465330e+11|3.127961262e+11|0.000000|0.000000|0.000000
2.613111936e+06|3.005236151e+11|3.058048536e+11|3.117318967e+11|0.000000|0.000000|0.000000
2.625080779e+06|2.993635428e+11|3.047146865e+11|3.107157513e+11|0.000000|0.000000|0.000000
2.638499447e+06|2.980596443e+11|3.034895952e+11|3.095738863e+11|0.000000|0.000000|0.000000
2.651632422e+06|2.967802468e+11|3.022877325e+11|3.084536814e+11|0.000000|0.000000|0.000000
2.664226785e+06|2.955504070e+11|3.011325871e+11|3.073769946e+11|0.000000|0.000000|0.000000
2.677599890e+06|2.942415269e+11|2.999033428e+11|3.062311783e+11|0.000000|0.000000|0.000000
2.690296154e+06|2.929961563e+11|2.987338460e+11|3.051409586e+11|0.000000|0.000000|0.000000
2.701811323e+06|2.918644348e+11|2.976711333e+11|3.041501741e+11|0.000000|0.000000|0.000000
2.713659846e+06|2.906978589e+11|2.965757241e+11|3.031287683e+11|0.000000|0.000000|0.000000
2.725348818e+06|2.895450075e+11|2.954932086e+11|3.021192203e+11|0.000000|0.000000|0.000000
2.736246437e+06|2.884685137e+11|2.944823753e+11|3.011763500e+11|0.000000|0.000000|0.000000
2.747378982e+06|2.873672110e+11|2.934482066e+11|3.002115168e+11|0.000000|0.000000|0.000000
2.761101724e+06|2.860075653e+11|2.921713539e+11|2.990199598e+11|0.000000|0.000000|0.000000
2.774896668e+06|2.846385749e+11|2.908855846e+11|2.978196912e+11|0.000000|0.000000|0.000000
2.785457734e+06|2.835891276e+11|2.898998094e+11|2.968991724e+11|0.000000|0.000000|0.000000
2.797400153e+06|2.824010750e+11|2.887836802e+11|2.958565889e+11|0.000000|0.000000|0.000000
2.808776603e+06|2.812680981e+11|2.877191095e+11|2.948618022e+11|0.000000|0.000000|0.000000
2.822534116e+06|2.798965303e+11|2.864300758e+11|2.936567492e+11|0.000000|0.000000|0.000000
2.834568697e+06|2.786955460e+11|2.853010757e+11|2.926008011e+11|0.000000|0.000000|0.000000
2.846954421e+06|2.774584920e+11|2.841378539e+11|2.915123165e+11|0.000000|0.000000|0.000000
2.858373589e+06|2.763171609e+11|2.830643284e+11|2.905072563e+11|0.000000|0.000000|0.000000
2.868600226e+06|2.752944440e+11|2.821020906e+11|2.896059455e+11|0.000000|0.000000|0.000000
2.880020847e+06|2.741517710e+11|2.810266506e+11|2.885980792e+11|0.000000|0.000000|0.000000
2.891682903e+06|2.729844448e+11|2.799276081e+11|2.875674935e+11|0.000000|0.000000|0.000000
2.903060135e+06|2.718452502e+11|2.788546314e+11|2.865607331e+11|0.000000|0.000000|0.000000
2.915273679e+06|2.706220207e+11|2.777020071e+11|2.854785245e+11|0.000000|0.000000|0.000000
2.926979360e+06|2.694494862e+11|2.765966335e+11|2.844399472e+11|0.000000|0.000000|0.000000
2.938944148e+06|2.682509488e+11|2.754661858e+11|2.833770311e+11|0.000000|0.000000|0.000000
2.951494687e+06|2.669938187e+11|2.742798241e+11|2.822606508e+11|0.000000|0.000000|0.000000
2.962989645e+06|2.658426185e+11|2.731928086e+11|2.812369171e+11|0.000000|0.000000|0.000000
2.975181521e+06|2.646219596e+11|2.720395186e+11|2.801498488e+11|0.000000|0.000000|0.000000
2.987031987e+06|2.634359421e+11|2.709182402e+11|2.790920066e+11|0.000000|0.000000|0.000000
2.998300465e+06|2.623087077e+11|2.698518438e+11|2.780850374e+11|0.000000|0.000000|0.000000
3.010113297e+06|2.611277033e+11|2.687338165e+11|2.770283286e+11|0.000000|0.000000|0.000000
3.021562657e+06|2.599838245e+11|2.676501528e+11|2.760030965e+11|0.000000|0.000000|0.000000
3.032289393e+06|2.589129501e+11|2.666349184e+11|2.750416741e+11|0.000000|0.000000|0.000000
3.041884260e+06|2.579558172e+11|2.657268897e+11|2.741809857e+11|0.000000|0.000000|0.000000
3.052463034e+06|2.569014376e+11|2.647258901e+11|2.732312805e+11|0.000000|0.000000|0.000000
3.064507153e+06|2.557022781e+11|2.635864917e+11|2.721490889e+11|0.000000|0.000000|0.000000
3.076408057e+06|2.545188390e+11|2.624609949e+11|2.710788226e+11|0.000000|0.000000|0.000000
3.088365213e+06|2.533314090e+11|2.613306203e+11|2.700025906e+11|0.000000|0.000000|0.000000
