#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
2.121211972e+04|5.094047989e+22|1.176988361e+23|1.836194465e+23|1.225409705e+23|1.225409705e+25|2.250219574e+28
3.900398423e+04|3.112398100e+23|3.486917799e+23|4.063757402e+23|3.577599384e+23|3.577599384e+25|6.699695954e+28
5.056779945e+04|5.473646654e+23|6.021411054e+23|6.638920104e+23|6.023423656e+23|6.023423656e+25|1.118622007e+29
5.988178950e+04|7.827713418e+23|8.476533705e+23|9.235906249e+23|8.491198707e+23|8.491198707e+25|1.567856478e+29
6.708376852e+04|1.013795618e+24|1.068340807e+24|1.128197455e+24|1.071320419e+24|1.071320419e+26|1.968042696e+29
7.498894088e+04|1.255581680e+24|1.341315541e+24|1.403982497e+24|1.328372430e+24|1.328372430e+26|2.461819757e+29
8.168515322e+04|1.516596881e+24|1.583082506e+24|1.644371117e+24|1.581443451e+24|1.581443451e+26|2.923035524e+29
8.794109980e+04|1.757585273e+24|1.828114662e+24|1.895276909e+24|1.821430228e+24|1.821430228e+26|3.376467878e+29
9.321940379e+04|1.983909607e+24|2.063941695e+24|2.111069447e+24|2.050294458e+24|2.050294458e+26|3.801776673e+29
9.881301350e+04|2.239770978e+24|2.310102067e+24|2.372884782e+24|2.304711598e+24|2.304711598e+26|4.262988331e+29
1.035062124e+05|2.471254588e+24|2.536741112e+24|2.584444446e+24|2.523444081e+24|2.523444081e+26|4.671931034e+29
1.080024950e+05|2.702350473e+24|2.772589327e+24|2.843169470e+24|2.769460923e+24|2.769460923e+26|5.100422032e+29
1.132183738e+05|2.959650599e+24|3.036913634e+24|3.110921425e+24|3.032046451e+24|3.032046451e+26|5.612538682e+29
1.173507498e+05|3.207721543e+24|3.257006928e+24|3.353332110e+24|3.269854540e+24|3.269854540e+26|6.029701027e+29
1.217513956e+05|3.430844078e+24|3.496989882e+24|3.617911555e+24|3.516780406e+24|3.516780406e+26|6.490833792e+29
