#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
6.055584462e+04|1.521181322e+25|3.376290696e+25|5.360737306e+25|3.675879668e+25|3.675879668e+27|7.876482889e+30
1.124127292e+05|8.671838933e+25|1.077498393e+26|1.327859452e+26|1.146868698e+26|1.146868698e+28|2.422600305e+31
1.477431479e+05|1.591629869e+26|1.855397907e+26|2.059264466e+26|1.840310395e+26|1.840310395e+28|4.149873048e+31
1.715326030e+05|2.267570795e+26|2.626614158e+26|2.863775632e+26|2.585403796e+26|2.585403796e+28|5.591854464e+31
1.926428674e+05|2.857703849e+26|3.203905106e+26|3.542550136e+26|3.208384021e+26|3.208384021e+28|7.046735758e+31
2.135217266e+05|3.690183818e+26|3.928552593e+26|4.224230651e+26|3.915413657e+26|3.915413657e+28|8.653665144e+31
2.348466213e+05|4.495780781e+26|4.727477113e+26|5.216051508e+26|4.825385358e+26|4.825385358e+28|1.046199822e+32
2.530181447e+05|5.360556497e+26|5.603980147e+26|5.937315607e+26|5.658984027e+26|5.658984027e+28|1.215344386e+32
2.707774707e+05|6.007671455e+26|6.367781217e+26|6.790939080e+26|6.278132317e+26|6.278132317e+28|1.391032301e+32
2.857864826e+05|6.406515636e+26|7.039064477e+26|7.508598849e+26|6.985643250e+26|6.985643250e+28|1.548745260e+32
2.991524318e+05|7.363718859e+26|7.732692788e+26|8.252488049e+26|7.841049239e+26|7.841049239e+28|1.697682554e+32
3.108835556e+05|7.815327566e+26|8.346022633e+26|8.754860104e+26|8.177154610e+26|8.177154610e+28|1.834169490e+32
3.240083447e+05|8.653410399e+26|9.112838276e+26|9.494381953e+26|9.071916789e+26|9.071916789e+28|1.992520509e+32
3.371798415e+05|9.240547362e+26|9.733211634e+26|1.029714252e+27|9.778824862e+26|9.778824862e+28|2.156559479e+32
3.496706208e+05|9.994745831e+26|1.053035314e+27|1.094576552e+27|1.048200219e+27|1.048200219e+29|2.318278842e+32
3.620222146e+05|1.079070718e+27|1.130360148e+27|1.205517621e+27|1.143199806e+27|1.143199806e+29|2.489562667e+32
3.744931387e+05|1.149192913e+27|1.199731422e+27|1.258856787e+27|1.197723081e+27|1.197723081e+29|2.667116577e+32
3.850403808e+05|1.217797519e+27|1.288138478e+27|1.351409722e+27|1.275150320e+27|1.275150320e+29|2.813411567e+32
